codigo_upz,AÑO,theft_to_people,homicide,sexual,theft_to_vehicle,theft_to_motorbike,genero_-,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index,theft_to_people_index,homicide_index,sexual_index,theft_to_vehicle_index,theft_to_motorbike_index,male_index,female_index
89.0,2023,0,4,0,0,2,0,1,5,16570,8094,8476,3.621001810500905,0.0,2.414001207000603,0.0,0.0,1.2070006035003016,6.17741536940944,1.179801793298726
90.0,2015,708,10,54,3,8,0,304,479,44638,21636,23002,175.41108472601817,158.60925668712756,2.2402437385187506,12.097316188001255,0.6720731215556253,1.7921949908150008,221.39027546681456,132.16242065907312
90.0,2016,477,28,30,10,15,0,222,338,45110,21916,23194,124.14098869430282,105.7415207271115,6.207049434715141,6.650410108623365,2.216803369541122,3.3252050543116827,154.22522358094542,95.71440889885315
90.0,2017,912,12,56,11,21,0,411,601,45607,22212,23395,221.8957616155415,199.96930295787928,2.631175038919464,12.278816848290834,2.411910452342842,4.604556318109062,270.57446425355664,175.67856379568283
90.0,2018,1017,20,264,24,16,1,638,701,46307,22621,23686,289.58904701233075,219.62122357310992,4.319001446865485,57.0108190986244,5.1828017362385825,3.4552011574923878,309.88904115644755,269.3574263277886
90.0,2019,205,11,94,22,15,0,165,182,48445,23772,24673,71.62761894932397,42.316028485911865,2.270616162658685,19.403447208174217,4.54123232531737,3.0962947672618433,76.56065959952886,66.8747213553277
90.0,2020,29,13,39,12,18,0,43,68,49381,24226,25155,22.478281120268928,5.872704076466658,2.6325914825540186,7.897774447662056,2.430084445434479,3.6451266681517183,28.069016758854126,17.094017094017094
90.0,2021,65,6,52,16,15,0,75,79,49773,24378,25395,30.94046973258594,13.059289172844714,1.2054728467241276,10.447431338275772,3.2145942579310067,3.013682116810319,32.406267946509146,29.533372711163615
90.0,2022,60,4,0,16,33,0,38,75,49804,24291,25513,22.68894064733756,12.047225122480121,0.8031483414986749,0.0,3.2125933659946995,6.625973817364067,30.875632950475488,14.894367577313528
90.0,2023,0,1,0,11,10,0,2,20,49682,24144,25538,4.428163117426835,0.0,0.20128014170121977,0.0,2.2140815587134175,2.0128014170121977,8.28363154406892,0.7831466833737959
91.0,2015,362,0,12,1,7,0,172,210,8934,4452,4482,427.5800313409447,405.1936422655026,0.0,13.43183344526528,1.1193194537721065,7.835236176404746,471.6981132075472,383.7572512271308
91.0,2016,436,2,12,2,8,0,197,262,9270,4618,4652,496.22437971952536,470.3344120819849,2.157497303128371,12.944983818770227,2.157497303128371,8.629989212513484,567.3451710697271,423.47377472055035
91.0,2017,1521,0,70,62,40,0,739,952,9622,4793,4829,1759.5094574932446,1580.752442319684,0.0,72.7499480357514,64.43566826023697,41.571398877572236,1986.2299186313373,1530.33754400497
91.0,2018,1652,0,73,18,13,2,832,920,10027,4998,5029,1751.2715667697219,1647.5516106512416,0.0,72.80343073701007,17.95153086666002,12.964994514810012,1840.7362945178072,1654.4044541658382
91.0,2019,391,0,24,6,3,0,191,233,10453,5227,5226,405.6251793743423,374.0552951305845,0.0,22.95991581364202,5.739978953410505,2.8699894767052525,445.76238760283144,365.48029085342523
91.0,2020,46,2,30,5,2,0,46,39,10950,5474,5476,77.62557077625571,42.00913242009132,1.8264840182648403,27.397260273972602,4.566210045662101,1.8264840182648403,71.24588966021192,84.00292184075968
91.0,2021,67,2,145,12,13,3,119,117,11465,5724,5741,208.46053205407765,58.43872655909289,1.7444395987788923,126.4718709114697,10.466637592673354,11.3388573920628,204.40251572327043,207.2809615049643
91.0,2022,58,2,0,11,11,0,23,59,11907,5937,5970,68.86705299403712,48.71084236163601,1.679684219366759,0.0,9.238263206517175,9.238263206517175,99.37678962438943,38.52596314907873
91.0,2023,0,2,0,7,6,0,1,14,12332,6149,6183,12.16347713266299,0.0,1.621796951021732,0.0,5.676289328576062,4.865390853065196,22.767929744673932,1.6173378618793466
92.0,2015,198,4,14,3,5,0,105,119,12122,5885,6237,184.78798878072925,163.3393829401089,3.2997855139415937,11.549249298795578,2.4748391354561954,4.1247318924269925,202.2090059473237,168.35016835016836
92.0,2016,191,4,5,2,3,0,86,119,12062,5861,6201,169.95523130492455,158.3485325816614,3.31619963521804,4.14524954402255,1.65809981760902,2.4871497264135303,203.03702439856679,138.68730849862925
92.0,2017,437,1,5,2,1,0,204,242,12023,5848,6175,370.9556683024204,363.4700158030442,0.831739166597355,4.158695832986775,1.66347833319471,0.831739166597355,413.8166894664843,330.3643724696356
92.0,2018,588,2,41,6,10,1,286,359,12041,5866,6175,537.3307864795282,488.33153392575366,1.6609916119923593,34.050328045843365,4.982974835977078,8.304958059961796,612.0013637913399,463.15789473684214
92.0,2019,113,1,17,3,3,0,54,83,12200,5967,6233,112.29508196721312,92.62295081967213,0.819672131147541,13.934426229508198,2.459016393442623,2.459016393442623,139.09837439249205,86.6356489651853
92.0,2020,18,1,20,2,3,0,25,19,12322,6030,6292,35.70848888167505,14.608018178867068,0.8115565654926148,16.231131309852298,1.6231131309852296,2.4346696964778443,31.509121061359867,39.73299427844882
92.0,2021,18,4,7,2,1,0,12,20,12452,6093,6359,25.6986829424992,14.455509155155799,3.2123353678124,5.621586893671699,1.6061676839062,0.8030838419531,32.824552765468574,18.870891649630444
92.0,2022,28,6,0,2,7,0,11,32,12502,6119,6383,34.39449688049912,22.396416573348265,4.799232122860342,0.0,1.5997440409534474,5.599104143337066,52.29612681810754,17.233275889080367
92.0,2023,1,2,0,3,6,0,2,10,12525,6138,6387,9.580838323353293,0.7984031936127745,1.596806387225549,0.0,2.395209580838323,4.790419161676646,16.291951775822742,3.131360576170346
93.0,2015,895,17,38,2,8,0,363,597,15558,8117,7441,617.0458927882761,575.2667437974033,10.926854351459056,24.424733256202597,1.285512276642242,5.142049106568968,735.4934088949119,487.8376562290015
93.0,2016,1091,17,25,3,4,0,419,721,15774,8206,7568,722.7082540890073,691.6444782553568,10.777228350450107,15.84886522125016,1.9018638265500192,2.5358184354000257,878.6253960516694,553.646934460888
93.0,2017,2699,12,33,25,17,0,1253,1533,16007,8306,7701,1740.4885362653838,1686.1373149247206,7.496720184919098,20.61598050852752,15.618167051914787,10.620353595302056,1845.6537442812423,1627.061420594728
93.0,2018,4588,22,90,21,16,0,2212,2525,16323,8457,7866,2902.040066164308,2810.757826379955,13.477914599032042,55.13692335967653,12.865282117257857,9.80211970838694,2985.692325883883,2812.10272056954
93.0,2019,893,18,47,17,16,1,434,555,16733,8688,8045,592.2428733640112,533.6759696408295,10.75718639813542,28.08820892846471,10.159564931572342,9.561943465009263,638.8121546961326,539.4655065257924
93.0,2020,130,12,29,12,6,0,78,111,17187,8904,8283,109.96683539884796,75.63856403095363,6.982021295164951,16.873218129981964,6.982021295164951,3.4910106475824754,124.66307277628033,94.16877942774357
93.0,2021,131,22,37,11,18,0,90,129,17660,9118,8542,124.00906002265006,74.17893544733862,12.457531143827861,20.951302378255946,6.2287655719139305,10.192525481313703,141.4783943847335,105.36174198080076
93.0,2022,175,22,0,11,16,0,72,152,18006,9271,8735,124.40297678551595,97.18982561368432,12.218149505720316,0.0,6.109074752860158,8.885926913251138,163.95210872613526,82.42701774470521
93.0,2023,0,11,0,4,14,0,6,23,18327,9421,8906,15.8236481693676,0.0,6.002073443553227,0.0,2.1825721612920828,7.63900256452229,24.413544209744188,6.737031214911296
94.0,2015,473,4,28,2,2,0,238,271,17290,8831,8459,294.3898207056102,273.5685367264315,2.313475997686524,16.194331983805668,1.156737998843262,1.156737998843262,306.87351375835124,281.3571344130512
94.0,2016,498,3,27,4,1,0,248,284,17141,8776,8365,310.95035295490345,290.53147424304296,1.750189603873753,15.751706434863777,2.333586138498337,0.5833965346245843,323.6098450319052,296.4734010759115
94.0,2017,1114,6,30,11,11,0,600,572,17049,8761,8288,687.4303478209865,653.410757229163,3.5192679922576104,17.596339961288052,6.451991319138952,6.451991319138952,652.8935053076133,723.9382239382239
94.0,2018,1650,6,103,14,10,1,984,797,17075,9012,8063,1044.216691068814,966.3250366032211,3.513909224011713,60.32210834553441,8.199121522693996,5.856515373352855,884.3763870395029,1220.3894332134441
94.0,2019,346,2,309,35,7,1,417,281,17345,9085,8260,402.9979821274143,199.48111847794752,1.153070049005477,178.1493225713462,20.17872585759585,4.03574517151917,309.3010456796918,504.84261501210653
94.0,2020,50,3,186,16,16,0,168,103,17508,9175,8333,154.78638336760338,28.558373315055974,1.7135023989033586,106.23714873200822,9.138679460817912,9.138679460817912,112.26158038147138,201.6080643225729
94.0,2021,63,6,241,12,12,1,207,126,17361,9066,8295,192.3852312654801,36.28823224468636,3.4560221185415587,138.81688842808595,6.912044237083117,6.912044237083117,138.98080741230973,249.54792043399638
94.0,2022,71,3,0,19,13,0,37,69,17171,8942,8229,61.73198998311106,41.34878574340458,1.7471317919748415,0.0,11.065168015840662,7.5709044318909795,77.16394542607918,44.96293595819662
94.0,2023,0,3,0,3,2,0,1,7,17047,8857,8190,4.692907843022232,0.0,1.759840441133337,0.0,1.759840441133337,1.173226960755558,7.903353279891611,1.221001221001221
95.0,2015,122,25,13,3,13,0,67,109,20209,10207,10002,87.08991043594438,60.36914246127963,12.370725914196644,6.432777475382256,1.4844871097035974,6.432777475382256,106.78945821495053,66.98660267946411
95.0,2016,228,20,23,1,6,0,106,172,20218,10201,10017,137.50123652191115,112.77079829854586,9.892175289346127,11.376001582748046,0.4946087644673064,2.967652586803838,168.6109204979904,105.82010582010581
95.0,2017,300,11,13,17,9,0,123,227,20257,10212,10045,172.77977982919487,148.09695413930987,5.430221651774696,6.417534679370094,8.392160734560893,4.442908624179296,222.28750489620055,122.44897959183673
95.0,2018,529,22,40,8,14,0,255,358,20406,10293,10113,300.40184259531514,259.23747917279235,10.78114280113692,19.602077820248947,3.9204155640497893,6.860727237087131,347.80919071213447,252.15069712251557
95.0,2019,111,14,48,5,6,0,91,93,20700,10469,10231,88.88888888888889,53.6231884057971,6.76328502415459,23.18840579710145,2.4154589371980677,2.898550724637681,88.83369949374344,88.9453621346887
95.0,2020,39,7,16,9,6,0,30,47,21017,10622,10395,36.63700813627064,18.55640671837084,3.3306371032973305,7.612884807536756,4.282247704239425,2.8548318028262836,44.24778761061947,28.86002886002886
95.0,2021,31,9,20,5,11,0,30,46,21364,10777,10587,35.57386257255195,14.510391312488299,4.2126942520127315,9.361542782250515,2.3403856955626288,5.148848530237783,42.68349262317899,28.336639274582033
95.0,2022,27,26,0,3,14,0,12,58,21556,10859,10697,32.47355724624234,12.525514937836332,12.06160697717573,0.0,1.391723881981815,6.494711449248469,53.41191638272401,11.218098532298775
95.0,2023,0,15,0,1,3,0,0,19,21723,10939,10784,8.746489895502464,0.0,6.905123601712471,0.0,0.46034157344749804,1.3810247203424941,17.369046530761498,0.0
96.0,2015,95,12,14,1,8,0,43,87,44546,21724,22822,29.183316122659726,21.326269474251333,2.69384456516859,3.1428186593633547,0.22448704709738249,1.7958963767790599,40.0478733198306,18.841468758215758
96.0,2016,103,15,22,8,7,0,56,99,44343,21597,22746,34.95478429515369,23.228017950973097,3.382721060821325,4.961324222537942,1.8041178991047064,1.578603161716618,45.83969995832754,24.619713356194495
96.0,2017,185,17,23,6,10,0,82,159,44205,21513,22692,54.51871960185499,41.85046940391358,3.8457188100893562,5.203031331297365,1.3573125212080082,2.2621875353466803,73.9087993306373,36.13608320112815
96.0,2018,232,16,67,20,30,0,156,209,44303,21564,22739,82.38719725526488,52.36665688553822,3.6114935783129813,15.123129359185608,4.514366972891226,6.77155045933684,96.92079391578557,68.60460002638638
96.0,2019,39,14,33,7,12,0,45,60,44918,21928,22990,23.375929471481367,8.682488089407364,3.1167905961975158,7.346720691037001,1.5583952980987579,2.6715347967407275,27.362276541408242,19.573727707699
96.0,2020,8,13,36,8,17,0,38,44,45384,22140,23244,18.068041600564076,1.7627357659086902,2.864445619601622,7.932310946589106,1.7627357659086902,3.7458135025559667,19.87353206865402,16.348304938908967
96.0,2021,14,10,49,6,18,0,51,46,45879,22331,23548,21.142570675036506,3.051505045881558,2.17964646134397,10.680267660585454,1.307787876806382,3.923363630419146,20.59916707715732,21.657890266689314
96.0,2022,21,5,0,16,18,0,17,43,46044,22372,23672,13.031013812874642,4.560854834506125,1.0859178177395534,0.0,3.474937016766571,3.9093041438623923,19.22045413910245,7.181480229807367
96.0,2023,0,10,0,3,7,0,0,20,46155,22423,23732,4.333225002708265,0.0,2.1666125013541326,0.0,0.6499837504062398,1.516628750947893,8.919413102617847,0.0
97.0,2015,1243,2,38,1,28,0,552,760,33047,15114,17933,397.0103186370926,376.13096498925773,0.6051986564589826,11.49877447272067,0.3025993282294913,8.472781190425758,502.8450443297605,307.8124128701277
97.0,2016,1392,0,20,9,22,0,615,828,33283,15303,17980,433.55466754799744,418.23152960971066,0.0,6.009073701288947,2.704083165580026,6.60998107141784,541.0703783571848,342.04671857619576
97.0,2017,3267,4,16,24,19,0,1553,1777,33535,15501,18034,992.9923960041748,974.2060533770687,1.1927836588638736,4.771134635455494,7.156701953183242,5.665722379603399,1146.3776530546418,861.1511589220361
97.0,2018,5308,8,67,37,24,1,2741,2701,33942,15780,18162,1603.9125567143954,1563.8442048199872,2.3569618761416535,19.739555712686347,10.900948677155148,7.070885628424961,1711.660329531052,1509.1950225746061
97.0,2019,1308,4,25,10,15,0,661,701,35313,16528,18785,385.69365389516605,370.4018350182652,1.1327273242148783,7.07954577634299,2.8318183105371957,4.247727465805794,424.1287512100678,351.87649720521694
97.0,2020,177,3,31,11,7,0,114,115,35901,16841,19060,63.78652405225481,49.30224784824936,0.8356313194618534,8.634856967772485,3.0639815046934626,1.949806412077658,68.28573125111336,59.81112277019937
97.0,2021,271,2,46,20,9,0,167,181,36082,16937,19145,96.44698187461891,75.10670140236128,0.5542929992794191,12.74873898342664,5.542929992794192,2.494318496757386,106.86662336895554,87.22904152520239
97.0,2022,244,1,0,17,5,0,102,165,36008,16870,19138,74.1501888469229,67.76271939568984,0.2777160630970895,0.0,4.721173072650522,1.3885803154854477,97.8067575577949,53.29710523565681
97.0,2023,2,2,0,13,15,0,3,29,35832,16761,19071,8.930564858227283,0.5581603036392052,0.5581603036392052,0.0,3.6280419736548337,4.186202277294039,17.30207028220273,1.5730690577316344
98.0,2015,604,5,54,16,46,0,296,429,43116,21066,22050,168.15103441877727,140.0872066054365,1.1596623063363949,12.524352908433064,3.7109193802764633,10.668893218294834,203.64568499003133,134.24036281179139
98.0,2016,793,4,30,23,48,0,306,592,41720,20398,21322,215.2444870565676,190.07670182166828,0.9587727708533077,7.1907957813998085,5.512943432406519,11.505273250239693,290.2245318168448,143.51374167526498
98.0,2017,1564,5,60,33,34,0,649,1047,40555,19838,20717,418.19750955492543,385.6491184810751,1.2328936012822092,14.794723215386513,8.137097768462581,8.383676488719024,527.7749773162617,313.2692957474538
98.0,2018,2292,14,104,87,76,0,1051,1522,39720,18906,20814,647.7844914400806,577.0392749244712,3.524672708962739,26.183282980866064,21.903323262839876,19.133937562940584,805.035438485137,504.9485922936485
98.0,2019,559,6,47,48,44,1,294,409,40963,19865,21098,171.86241242096526,136.46461440812442,1.464736469496863,11.47376901105876,11.717891755974904,10.741400776310329,205.889755852001,139.349701393497
98.0,2020,103,6,35,41,36,0,79,142,40934,19897,21037,53.989348707675774,25.162456637514047,1.4657741730590705,8.55034934284458,10.016123515903649,8.794645038354425,71.36754284565512,37.55288301563911
98.0,2021,130,8,58,56,58,2,107,201,40566,19750,20816,76.41867573830301,32.046541438643196,1.9720948577626585,14.297687718779274,13.804664004338608,14.297687718779274,101.77215189873417,51.402767102229056
98.0,2022,97,8,0,31,50,0,51,135,39961,19462,20499,46.54538174720353,24.273666825154525,2.0019519031055277,0.0,7.75756362453392,12.51219939440955,69.36594389065873,24.87926240304405
98.0,2023,1,13,0,35,42,1,11,79,39311,19146,20165,23.1487369947343,0.2543817252168604,3.3069624278191854,0.0,8.903360382590115,10.684032459108137,41.26188237752011,5.454996280684354
99.0,2015,1083,4,35,9,16,0,497,650,23081,11315,11766,496.9455396213335,469.2171049781205,1.7330271652008145,15.163987695507126,3.899311121701833,6.932108660803258,574.4586831639416,422.4035356110828
99.0,2016,1112,2,26,5,37,0,434,746,23157,11392,11765,510.42881202228267,480.20037137798505,0.8636697326942177,11.22770652502483,2.1591743317355445,15.977890054843028,654.8455056179776,368.89077773055675
99.0,2017,2275,4,28,24,29,0,981,1379,23247,11478,11769,1015.1847550221534,978.6208973200843,1.720652127156192,12.044564890093346,10.323912762937152,12.474727921882394,1201.4288203519777,833.5457557991333
99.0,2018,3677,10,53,42,28,0,1652,2158,23444,11623,11821,1625.1492919297048,1568.41835864187,4.265483705852244,22.607063641016893,17.915031564579422,11.943354376386282,1856.6635120020649,1397.5129007698165
99.0,2019,846,10,35,16,13,0,376,544,24347,12130,12217,377.8699634451883,347.47607508111884,4.107282211360743,14.3754877397626,6.571651538177188,5.3394668747689655,448.474855729596,307.7678644511746
99.0,2020,97,3,32,11,7,0,73,77,24656,12293,12363,60.83711875405581,39.34133679428942,1.2167423750811162,12.978585334198572,4.46138870863076,2.839065541855938,62.63727324493615,59.04715683895495
99.0,2021,138,2,30,14,12,0,82,114,24681,12298,12383,79.41331388517483,55.91345569466391,0.8103399376038247,12.155099064057373,5.672379563226774,4.862039625622949,92.69799967474385,66.21981749172252
99.0,2022,161,10,0,20,24,0,67,148,24533,12186,12347,87.6370602861452,65.62589165613663,4.076142338890474,0.0,8.152284677780948,9.782741613337139,121.45084523223372,54.26419373127075
99.0,2023,1,3,0,4,17,0,5,20,24313,12044,12269,10.282564882984412,0.4113025953193765,1.2339077859581293,0.0,1.645210381277506,6.9921441204294,16.605778811026237,4.075311761349743
100.0,2015,508,3,33,17,25,0,240,346,33449,15280,18169,175.19208347035786,151.873000687614,0.896887799336303,9.865765792699333,5.082364196239051,7.474064994469192,226.43979057591625,132.0931256535858
100.0,2016,635,4,44,14,18,0,248,466,33457,15238,18219,213.70714648653495,189.79585736916042,1.195564455868727,13.151209014555997,4.184475595540545,5.380040051409272,305.8144113400709,136.12163126406497
100.0,2017,1336,2,32,21,19,0,588,822,33503,15209,18294,420.8578336268394,398.770259379757,0.5969614661373608,9.551383458197773,6.268095394442288,5.671133928304928,540.4694588730357,321.41685798622495
100.0,2018,1885,6,56,66,21,1,863,1169,33749,16059,17690,602.6845239858959,558.5350677057098,1.777830454235681,16.593084239533024,19.55613499659249,6.222406589824884,727.9407186001619,487.8462408140192
100.0,2019,459,3,43,28,20,0,211,342,35496,16396,19100,155.79220193824656,129.3103448275862,0.8451656524678837,12.114041018706335,7.888212756366914,5.634437683119225,208.58746035618444,110.47120418848166
100.0,2020,72,2,13,14,14,0,35,80,35859,16599,19260,32.07005214869349,20.07864134526897,0.5577400373685826,3.6253102428957864,3.9041802615800774,3.9041802615800774,48.19567443821917,18.1723779854621
100.0,2021,109,4,35,24,23,1,85,109,36268,16800,19468,53.76640564685122,30.054042130804017,1.1029006286533585,9.650380500716885,6.61740377192015,6.341678614756811,64.88095238095238,43.66139305527018
100.0,2022,97,7,0,24,29,0,35,122,36472,16947,19525,43.04672077209914,26.595744680851062,1.9192805439789427,0.0,6.580390436499232,7.951305110769905,71.98914262111288,17.92573623559539
100.0,2023,0,8,0,26,21,0,5,50,36452,16968,19484,15.088335345111378,0.0,2.194666959288928,0.0,7.132667617689016,5.761000768133436,29.467232437529468,2.566208170806816
101.0,2015,631,3,17,25,26,0,281,421,25575,11819,13756,274.4868035190616,246.72531769305965,1.1730205278592376,6.64711632453568,9.775171065493646,10.166177908113392,356.20610880785176,204.2744984006979
101.0,2016,704,2,26,20,28,0,327,453,25484,11742,13742,306.074399623293,276.251765813844,0.7848061528802386,10.2024799874431,7.848061528802386,10.987286140323341,385.79458354624427,237.95662931159947
101.0,2017,1459,2,40,36,34,0,650,921,25429,11682,13747,617.7985764284872,573.7543749262653,0.7865035982539621,15.73007196507924,14.157064768571315,13.370561170317355,788.3923985618901,472.8304357314323
101.0,2018,2064,0,52,76,30,0,927,1295,25536,12292,13244,870.1441102756892,808.2706766917292,0.0,20.363408521303256,29.76190476190476,11.748120300751879,1053.5307517084284,699.9395952884325
101.0,2019,468,1,28,36,19,0,232,320,26793,12524,14269,206.02396148247678,174.67248908296943,0.3732318142798492,10.450490799835778,13.436345314074572,7.091404471317135,255.50942190993294,162.59023056976665
101.0,2020,85,0,23,24,14,0,55,91,26970,12636,14334,54.13422321097516,31.516499814608824,0.0,8.527994067482389,8.898776418242493,5.190952910641453,72.0164609053498,38.3703083577508
101.0,2021,91,5,28,35,21,1,53,126,27179,12742,14437,66.2276021928695,33.481732219728464,1.839655616468597,10.302071452224144,12.87758931528018,7.726553589168108,98.88557526291007,36.711228094479466
101.0,2022,114,5,0,23,22,0,57,107,27236,12809,14427,60.2144220884124,41.85636657365252,1.8358055514759877,0.0,8.444705536789543,8.077544426494347,83.53501444296978,39.5092534830526
101.0,2023,0,2,0,24,21,1,8,38,27124,12781,14343,17.327827754018582,0.0,0.737354372511429,0.0,8.848252470137147,7.742220911370005,29.73163289257492,5.577633688907481
102.0,2015,979,68,70,18,41,0,354,821,36187,17240,18947,324.9785834692016,270.53914389145274,18.791278635974244,19.343963301738192,4.974161991875536,11.33003564816094,476.2180974477958,186.83696627434423
102.0,2016,1138,45,95,27,41,0,440,905,35646,16830,18816,377.6019749761544,319.25040677775905,12.624137350614374,26.65095662907479,7.574482410368624,11.501991808337541,537.7302436125966,233.843537414966
102.0,2017,2584,49,56,49,71,0,961,1846,35219,16497,18722,797.5808512450666,733.6948806042193,13.912944717340073,15.900508248388654,13.912944717340073,20.159572957778472,1118.9913317572891,513.299861125948
102.0,2018,3927,98,146,84,85,3,1594,2739,35073,17460,17613,1237.419097311322,1119.6646993413735,27.941721552191147,41.6274627206113,23.950047044735264,24.235166652410687,1568.7285223367696,905.0133424175325
102.0,2019,928,64,92,40,57,0,441,740,39473,18761,20712,299.1918526587794,235.09740835507816,16.213614369315735,23.30707065589137,10.133508980822334,14.440250297671827,394.4352646447417,212.92004634994206
102.0,2020,170,48,140,49,58,1,138,326,39822,18926,20896,116.7696248304957,42.68997036813821,12.0536386921802,35.15644618552559,12.304756164933956,14.564813419717744,172.24981506921696,66.04134762633997
102.0,2021,228,59,207,65,87,4,163,479,39716,18779,20937,162.65484943095979,57.40759391680935,14.855473864437508,52.12005237184007,16.366200020143015,21.905529257729885,255.07215506682996,77.85260543535368
102.0,2022,195,46,0,48,107,0,89,307,39345,18509,20836,100.6481128478841,49.561570720548985,11.69144745202694,0.0,12.199771254288983,27.19532342101919,165.86525474093685,42.7145325398349
102.0,2023,2,33,0,29,70,0,16,118,39019,18312,20707,34.342243522386525,0.51257079884159,8.457418180886236,0.0,7.432276583203055,17.93997795945565,64.43861948449104,7.7268556526778385
103.0,2015,50,0,2,0,6,0,17,41,1566,825,741,370.3703703703703,319.28480204342276,0.0,12.77139208173691,0.0,38.314176245210724,496.969696969697,229.41970310391363
103.0,2016,60,2,0,2,2,0,28,38,1476,779,697,447.1544715447155,406.5040650406504,13.550135501355014,0.0,13.550135501355014,13.550135501355014,487.8048780487805,401.72166427546625
103.0,2017,197,2,20,3,4,0,99,127,1404,740,664,1609.6866096866097,1403.1339031339032,14.245014245014247,142.45014245014247,21.36752136752137,28.490028490028493,1716.2162162162163,1490.9638554216867
103.0,2018,177,2,4,6,2,0,71,120,1339,688,651,1426.4376400298731,1321.8820014936518,14.936519790888724,29.873039581777448,44.809559372666165,14.936519790888724,1744.1860465116279,1090.6298003072197
103.0,2019,51,0,7,5,2,0,25,40,1356,709,647,479.3510324483776,376.1061946902655,0.0,51.62241887905605,36.87315634218289,14.749262536873156,564.1748942172073,386.39876352395675
103.0,2020,6,0,2,1,1,0,4,6,1325,693,632,75.47169811320755,45.28301886792453,0.0,15.094339622641508,7.547169811320754,7.547169811320754,86.58008658008659,63.291139240506325
103.0,2021,10,0,9,2,1,0,11,11,1282,673,609,171.606864274571,78.003120124805,0.0,70.20280811232449,15.600624024960998,7.800312012480499,163.4472511144131,180.623973727422
103.0,2022,9,0,0,1,4,0,4,10,1233,647,586,113.54420113544201,72.99270072992701,0.0,0.0,8.110300081103,32.441200324412,154.5595054095827,68.25938566552901
103.0,2023,0,1,0,5,0,0,0,6,1187,624,563,50.54759898904802,0.0,8.424599831508003,0.0,42.122999157540015,0.0,96.15384615384616,0.0
104.0,2015,152,3,13,4,9,0,72,109,2932,1459,1473,617.3260572987722,518.4174624829468,10.231923601637106,44.33833560709414,13.642564802182811,30.695770804911323,747.0870459218643,488.79837067209775
104.0,2016,247,1,8,13,6,0,103,172,2919,1456,1463,942.1034600890715,846.1801986981843,3.4258307639602603,27.406646111682083,44.53579993148339,20.554984583761563,1181.3186813186812,704.0328092959671
104.0,2017,688,2,65,8,4,0,363,404,2912,1459,1453,2633.9285714285716,2362.6373626373625,6.868131868131869,223.21428571428572,27.472527472527474,13.736263736263737,2769.019876627827,2498.279421885754
104.0,2018,843,0,55,8,8,1,416,496,2937,1546,1391,3112.0190670752468,2870.275791624106,0.0,187.26591760299627,27.23867892407218,27.23867892407218,3208.279430789133,2990.6542056074763
104.0,2019,200,0,52,8,6,0,131,135,3087,1586,1501,861.6780045351475,647.8781988986071,0.0,168.44833171363786,25.915127955944282,19.43634596695821,851.1979823455233,872.7514990006663
104.0,2020,34,0,20,5,2,0,25,36,3109,1610,1499,196.20456738501127,109.35992280476037,0.0,64.3293663557414,16.08234158893535,6.43293663557414,223.6024844720497,166.77785190126752
104.0,2021,25,1,28,3,4,0,33,28,3131,1633,1498,194.82593420632386,79.84669434685404,3.1938677738741617,89.42829766847652,9.581603321622485,12.775471095496647,171.46356399265156,220.29372496662216
104.0,2022,27,2,0,1,4,0,12,22,3139,1650,1489,108.3147499203568,86.01465434851863,6.371455877668048,0.0,3.185727938834024,12.742911755336095,133.33333333333334,80.59100067159167
104.0,2023,0,0,0,7,4,0,2,9,3126,1658,1468,35.18873960332694,0.0,0.0,0.0,22.392834293026233,12.795905310300704,54.28226779252111,13.623978201634877
105.0,2015,39,0,2,1,7,0,22,27,1908,1049,859,256.8134171907757,204.40251572327043,0.0,10.482180293501049,5.241090146750524,36.68763102725367,257.38798856053387,256.1117578579744
105.0,2016,64,0,3,12,11,0,35,55,2083,1162,921,432.06913106096977,307.24915986557846,0.0,14.402304368698992,57.60921747479597,52.80844935189631,473.32185886402755,380.02171552660155
105.0,2017,192,1,25,5,4,0,100,127,2269,1284,985,1000.440722785368,846.1877479065668,4.407227853680036,110.18069634200089,22.036139268400177,17.628911414720143,989.0965732087227,1015.2284263959391
105.0,2018,233,0,2,2,2,0,121,118,2482,1423,1059,962.9331184528605,938.7590652699436,0.0,8.058017727639001,8.058017727639001,8.058017727639001,829.2340126493324,1142.587346553352
105.0,2019,56,0,5,0,1,0,33,29,2616,1504,1112,237.00305810397552,214.06727828746176,0.0,19.1131498470948,0.0,3.8226299694189603,192.81914893617022,296.76258992805754
105.0,2020,8,0,0,0,0,0,3,5,2874,1678,1196,27.83576896311761,27.83576896311761,0.0,0.0,0.0,0.0,29.797377830750893,25.08361204013378
105.0,2021,9,1,3,0,2,0,10,5,3136,1854,1282,47.83163265306123,28.698979591836736,3.1887755102040813,9.566326530612244,0.0,6.377551020408163,26.96871628910464,78.003120124805
105.0,2022,4,0,0,2,1,0,1,6,3379,2022,1357,20.716188221367265,11.837821840781297,0.0,0.0,5.9189109203906485,2.9594554601953242,29.673590504451038,7.369196757553427
105.0,2023,0,0,0,1,0,0,0,1,3625,2195,1430,2.7586206896551726,0.0,0.0,0.0,2.7586206896551726,0.0,4.555808656036446,0.0
