codigo_upz,AÑO,semester,theft_to_people,homicide,sexual,theft_to_vehicle,theft_to_motorbike,dia_Domingo,dia_Jueves,dia_Lunes,dia_Martes,dia_Miércoles,dia_Sábado,dia_Viernes,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index,theft_to_people_index,homicide_index,sexual_index,theft_to_vehicle_index,theft_to_motorbike_index,male_index,female_index
9.0,2017,2,297,4,84,12,6,39,60,59,58,51,68,68,201,201,117135,55560,61575,34.404746659836945,25.355359200922013,0.3414863192043369,7.171212703291074,1.0244589576130105,0.5122294788065053,36.177105831533474,32.643118148599264
9.0,2018,1,289,4,34,28,11,38,52,48,61,56,47,64,152,213,119080,56578,62502,30.735639905945582,24.269398723547198,0.3359086328518643,2.8552233792408463,2.35136042996305,0.9237487403426269,37.64714199865672,24.319221784902886
9.0,2018,2,302,6,50,21,14,40,82,56,44,62,49,60,194,197,119080,56578,62502,33.00302317769567,25.361101780315753,0.5038629492777964,4.198857910648304,1.7635203224722877,1.175680214981525,34.81918767011913,31.039006751783944
9.0,2019,1,96,2,4,4,4,10,22,16,19,12,13,18,45,65,122844,58302,64542,8.954446289603073,7.814789489108137,0.1628081143564195,0.325616228712839,0.325616228712839,0.325616228712839,11.148845665671846,6.972204146137399
10.0,2015,1,99,2,8,4,0,12,24,15,17,18,15,12,51,62,26931,12379,14552,41.95908061341948,36.76061044892503,0.7426385949277784,2.9705543797111136,1.4852771898555568,0.0,50.08482106793764,35.046728971962615
10.0,2015,2,68,2,6,3,2,8,13,5,11,16,13,15,47,34,26931,12379,14552,30.076863094575025,25.249712227544464,0.7426385949277784,2.227915784783335,1.1139578923916675,0.7426385949277784,27.465869617901284,32.2979659153381
10.0,2016,1,84,1,13,4,3,8,16,15,22,14,18,12,48,57,28276,12981,15295,37.133965200169754,29.707172160135805,0.3536568114301882,4.597538548592445,1.4146272457207527,1.0609704342905646,43.91033048301364,31.382804838182413
10.0,2016,2,143,1,14,4,1,26,20,21,25,20,20,31,78,85,28276,12981,15295,57.64606026312067,50.5729240345169,0.3536568114301882,4.951195360022634,1.4146272457207527,0.3536568114301882,65.48031738695016,50.99705786204642
10.0,2017,1,154,2,1,2,2,13,24,24,23,26,29,22,60,101,29655,13597,16058,54.29101331984488,51.93053447985162,0.6744225257123588,0.3372112628561794,0.6744225257123588,0.6744225257123588,74.28109141722439,37.36455349358575
10.0,2017,2,276,0,1,6,2,21,44,41,52,49,25,53,125,160,29655,13597,16058,96.10520991401113,93.0703085483055,0.0,0.3372112628561794,2.0232675771370765,0.6744225257123588,117.67301610649409,77.84281977830365
10.0,2018,1,333,1,11,6,1,31,65,41,52,57,47,59,166,185,31194,14327,16867,112.84221324613708,106.75129832660127,0.32057446944925305,3.5263191639417837,1.9234468166955183,0.32057446944925305,129.12682348014238,98.41702733147567
10.0,2018,2,353,6,12,8,1,39,49,50,56,43,61,82,165,215,31194,14327,16867,121.81829839071617,113.16278771558633,1.9234468166955183,3.8468936333910366,2.5645957555940244,0.32057446944925305,150.06630836881413,97.8241536728523
10.0,2019,1,153,0,0,1,2,9,32,14,22,30,27,22,63,93,32844,15072,17772,47.4972597734746,46.58385093167702,0.0,0.0,0.3044696139325295,0.608939227865059,61.70382165605096,35.449020931802835
11.0,2015,1,96,5,16,1,3,19,21,16,16,19,21,9,54,67,68665,32719,35946,17.62178693657613,13.980921867035606,0.7281730139081045,2.3301536445059345,0.1456346027816209,0.4369038083448627,20.47739845349797,15.022533800701051
11.0,2015,2,70,8,10,2,3,13,17,12,10,15,11,15,35,58,68665,32719,35946,13.544018058690744,10.194422194713464,1.1650768222529673,1.456346027816209,0.2912692055632418,0.4369038083448627,17.726703138848986,9.736827463417349
11.0,2016,1,105,6,15,3,3,13,21,16,14,22,23,23,62,68,68372,32535,35837,19.306148715848593,15.357163751243199,0.8775522143567542,2.1938805358918856,0.4387761071783771,0.4387761071783771,20.90056861841094,17.30055529201663
11.0,2016,2,147,4,11,2,4,16,25,20,30,19,25,33,77,91,68372,32535,35837,24.57146200198912,21.50002925174048,0.5850348095711695,1.608845726320716,0.29251740478558474,0.5850348095711695,27.969878592285234,21.486173507827104
11.0,2017,1,156,5,17,2,2,14,28,15,25,34,28,38,91,91,68115,32377,35738,26.71951846142553,22.902444395507597,0.7340527049842179,2.495779196946341,0.29362108199368714,0.29362108199368714,28.10637180714705,25.463092506575634
11.0,2017,2,196,6,7,7,4,26,29,28,34,32,41,30,103,117,68115,32377,35738,32.29831901930559,28.774866035381343,0.8808632459810615,1.0276737869779051,1.0276737869779051,0.5872421639873743,36.13676375204621,28.820862947003192
11.0,2018,1,209,3,27,15,8,25,50,25,36,38,35,53,125,136,68168,32450,35718,38.43445604975942,30.65954700152564,0.440089191409459,3.9608027226851306,2.200445957047295,1.1735711770918906,41.91063174114022,34.996360378520635
11.0,2018,2,243,5,12,7,6,32,41,33,37,54,38,38,131,142,68168,32450,35718,40.04811641826077,35.647224504166175,0.7334819856824316,1.760356765637836,1.0268747799554043,0.880178382818918,43.759630200308166,36.67618567668962
11.0,2019,1,74,0,4,2,2,7,16,13,8,12,14,12,33,49,69583,33095,36488,11.784487590359713,10.634781483983156,0.0,0.5748530531882787,0.28742652659413936,0.28742652659413936,14.805861912675631,9.044069283051963
12.0,2015,1,124,1,10,5,4,19,21,24,23,17,17,23,60,84,58543,26971,31572,24.597304545376904,21.18101224740789,0.1708146148984507,1.7081461489845071,0.8540730744922536,0.6832584595938028,31.14456267843239,19.004180919802355
12.0,2015,2,101,3,6,3,3,17,16,19,18,15,16,15,40,76,58543,26971,31572,19.814495328220286,17.252276104743522,0.5124438446953521,1.0248876893907042,0.5124438446953521,0.5124438446953521,28.17841385191502,12.669453946534905
12.0,2016,1,171,0,5,8,3,15,29,24,35,29,27,28,71,116,58538,26946,31592,31.945061327684584,29.2117940483105,0.0,0.8541460248044005,1.3666336396870409,0.5124876148826404,43.04906108513323,22.474044061787797
12.0,2016,2,182,1,5,8,4,21,32,34,26,33,23,31,82,118,58538,26946,31592,34.16584099217602,31.09091530288018,0.1708292049608801,0.8541460248044005,1.3666336396870409,0.6833168198435204,43.79128627625622,25.955938212205623
12.0,2017,1,203,4,7,9,4,24,27,29,41,28,30,48,75,152,58553,26936,31617,38.76829539050092,34.66944477652725,0.6831417689956107,1.195498095742319,1.5370689802401243,0.6831417689956107,56.43005643005643,23.721415694088623
12.0,2017,2,351,3,5,11,4,29,57,42,68,67,56,55,165,209,58553,26936,31617,63.87375540108961,59.94569022936485,0.5123563267467081,0.8539272112445135,1.8786398647379299,0.6831417689956107,77.5913275913276,52.18711452699497
12.0,2018,1,471,0,19,8,5,33,80,79,88,88,59,76,223,280,58835,27123,31712,85.49332880088382,80.05438939406817,0.0,3.2293702727968046,1.3597348517039176,0.8498342823149486,103.2334181322125,70.32038345105953
12.0,2018,2,436,3,15,17,5,47,73,59,66,89,60,82,217,259,58835,27123,31712,80.9042236763831,74.10554941786351,0.5099005693889691,2.5495028469448457,2.889436559870825,0.8498342823149486,95.49091177229657,68.42835519677094
12.0,2019,1,146,2,1,6,2,16,28,17,31,22,16,27,67,90,60120,27692,32428,26.114437791084498,24.28476380572189,0.332667997338656,0.166333998669328,0.998003992015968,0.332667997338656,32.5003611151235,20.66115702479339
13.0,2015,1,269,1,15,6,3,26,46,33,49,46,38,56,112,182,119423,52795,66628,24.618373345168017,22.524974251191143,0.08373596375907488,1.2560394563861232,0.5024157825544493,0.25120789127722465,34.47296145468321,16.809749654799784
13.0,2015,2,218,0,24,4,2,32,30,22,37,34,42,51,115,133,119423,52795,66628,20.766519012250573,18.254440099478327,0.0,2.009663130217797,0.33494385503629953,0.16747192751814977,25.191779524576187,17.260010806267637
13.0,2016,1,325,0,19,4,2,35,56,43,68,51,51,46,155,195,120487,53278,67209,29.048777046486343,26.973864400308745,0.0,1.576933611094973,0.3319860233884153,0.16599301169420766,36.60047299072788,23.06238747786755
13.0,2016,2,331,2,12,6,0,38,43,46,58,61,49,56,138,213,120487,53278,67209,29.13177355233345,27.47184343539137,0.16599301169420766,0.9959580701652461,0.49797903508262303,0.0,39.978978189871995,20.532964335133688
13.0,2017,1,508,0,9,16,2,53,81,70,80,113,67,71,212,323,121615,53809,67806,43.99128396990503,41.77116309665749,0.0,0.7400402910825145,1.3156271841466924,0.16445339801833656,60.027133007489454,31.265669704745896
13.0,2017,2,749,0,14,8,5,72,123,89,124,122,111,135,321,455,121615,53809,67806,63.80791843111459,61.587797557867034,0.0,1.1511737861283557,0.6578135920733462,0.4111334950458414,84.55834525822819,47.34094327935581
13.0,2018,1,977,0,7,10,5,80,153,121,183,175,104,183,481,518,123293,54733,68560,81.02649785470383,79.24213053458023,0.0,0.567753238221148,0.81107605460164,0.40553802730082,94.6412584729505,70.15752625437574
13.0,2018,2,1082,1,16,13,2,84,187,149,169,182,136,207,502,612,123293,54733,68560,90.35387248262269,87.75842910789744,0.081107605460164,1.297721687362624,1.054398870982132,0.162215210920328,111.81554089854384,73.22053675612602
13.0,2019,1,390,0,5,1,3,36,65,54,68,68,42,66,176,223,126708,56234,70474,31.489724405720242,30.779429870252862,0.0,0.3946080752596521,0.07892161505193042,0.23676484515579127,39.655724294910556,24.973749184096263
14.0,2015,1,148,2,10,1,4,10,25,24,30,29,20,27,61,104,39067,18187,20880,42.23513451250416,37.883635805155244,0.5119410243939898,2.559705121969949,0.2559705121969949,1.0238820487879796,57.18370264474625,29.214559386973182
14.0,2015,2,104,0,5,1,6,8,19,17,16,18,19,19,50,66,39067,18187,20880,29.69257941485141,26.620933268487473,0.0,1.2798525609849745,0.2559705121969949,1.5358230731819693,36.28965744762743,23.946360153256702
14.0,2016,1,150,0,9,0,3,26,27,12,27,26,20,24,62,100,39260,18344,20916,41.26337238920021,38.20682628629648,0.0,2.2924095771777893,0.0,0.7641365257259297,54.51373746184038,29.6423790399694
14.0,2016,2,164,0,13,3,2,19,29,27,28,20,25,34,80,102,39260,18344,20916,46.35761589403974,41.77279673968415,0.0,3.3112582781456954,0.7641365257259297,0.5094243504839532,55.60401221107719,38.248231019315355
14.0,2017,1,286,0,8,7,5,23,44,36,55,47,38,63,143,163,39473,18517,20956,77.52134370329085,72.4545892128797,0.0,2.026701796164467,1.7733640716439085,1.2666886226027918,88.02721823189502,68.23821339950372
14.0,2017,2,404,1,7,5,4,28,72,53,59,58,49,102,198,223,39473,18517,20956,106.65518202315506,102.34844070630557,0.25333772452055836,1.7733640716439085,1.2666886226027918,1.0133508980822334,120.42987524977048,94.48368009162053
14.0,2018,1,470,1,5,5,0,31,81,56,62,99,58,94,225,256,39868,18825,21043,120.64813885823217,117.8890338115782,0.2508277315139962,1.254138657569981,1.254138657569981,0.0,135.98937583001327,106.92391769234425
14.0,2018,2,535,1,13,2,6,40,88,76,93,91,73,96,267,290,39868,18825,21043,139.7110464532959,134.19283635998795,0.2508277315139962,3.2607605096819507,0.5016554630279924,1.5049663890839773,154.05046480743692,126.88304899491517
14.0,2019,1,191,0,0,0,1,18,27,21,50,33,15,28,94,98,40865,19334,21531,46.983971613850485,46.739263428361674,0.0,0.0,0.0,0.2447081854888046,50.68790731354091,43.65798151502485
15.0,2015,1,91,0,3,0,1,10,12,15,10,14,15,19,40,55,24875,11083,13792,38.19095477386935,36.58291457286432,0.0,1.2060301507537687,0.0,0.4020100502512563,49.62555264819994,29.00232018561485
15.0,2015,2,51,0,5,2,0,4,9,10,7,14,6,8,25,33,24875,11083,13792,23.316582914572866,20.50251256281407,0.0,2.0100502512562812,0.8040201005025126,0.0,29.77533158891997,18.12645011600928
15.0,2016,1,77,1,4,0,1,8,19,16,9,12,12,7,33,50,24687,11016,13671,33.62093409486774,31.190505124154413,0.4050714951188885,1.620285980475554,0.0,0.4050714951188885,45.38852578068265,24.138687733157777
15.0,2016,2,88,0,0,1,0,7,19,10,10,14,12,17,34,55,24687,11016,13671,36.05136306558108,35.64629157046219,0.0,0.0,0.4050714951188885,0.0,49.92737835875091,24.870163119011046
15.0,2017,1,112,0,1,1,0,10,33,14,11,16,12,18,51,63,24508,10957,13551,46.51542353517219,45.69936347315162,0.0,0.4080300310102824,0.4080300310102824,0.0,57.497490188920324,37.63559884879345
15.0,2017,2,259,0,1,4,0,17,47,31,46,49,44,30,109,155,24508,10957,13551,107.71992818671454,105.67977803166312,0.0,0.4080300310102824,1.6321201240411296,0.0,141.46207903623255,80.43686812781345
15.0,2018,1,311,1,3,2,1,32,45,30,54,58,42,57,160,158,24440,10977,13463,130.11456628477904,127.25040916530278,0.4091653027823241,1.227495908346972,0.8183306055646482,0.4091653027823241,143.93732349457957,118.84423976825374
15.0,2018,2,284,0,6,4,1,10,52,40,48,48,35,62,146,149,24440,10977,13463,120.7037643207856,116.20294599018003,0.0,2.454991816693944,1.6366612111292964,0.4091653027823241,135.73836202969846,108.44536878853154
15.0,2019,1,92,0,0,1,0,6,11,13,22,17,10,14,46,47,24929,11192,13737,37.30594889486141,36.904809659432786,0.0,0.0,0.4011392354286173,0.0,41.99428162973553,33.486205139404525
16.0,2015,1,245,3,20,2,6,24,45,32,35,53,36,51,122,153,65473,29173,36300,42.15478136025537,37.42000519298031,0.45820414522016706,3.0546943014677805,0.3054694301467781,0.9164082904403341,52.44575463613615,33.608815426997246
16.0,2015,2,232,0,14,5,5,15,37,37,45,49,29,44,120,136,65473,29173,36300,39.100087058787594,35.43445389702625,0.0,2.1382860110274464,0.7636735753669451,0.7636735753669451,46.618448565454365,33.05785123966942
16.0,2016,1,309,1,11,3,10,30,53,43,59,50,38,61,136,198,66113,29506,36607,50.51956498721886,46.73816042230726,0.15125618259646365,1.6638180085611,0.4537685477893909,1.5125618259646365,67.10499559411646,37.15136449312973
16.0,2016,2,379,1,9,1,6,30,67,43,64,62,62,68,167,229,66113,29506,36607,59.8974483081996,57.32609320405972,0.15125618259646365,1.3613056433681727,0.15125618259646365,0.9075370955787818,77.61133328814478,45.61969022318136
16.0,2017,1,493,2,7,7,9,38,93,56,84,88,71,88,232,286,66787,29864,36923,77.56000419243266,73.81676074685193,0.29945947564645814,1.0481081647626034,1.0481081647626034,1.3475676404090615,95.76747923921779,62.833464236383826
16.0,2017,2,1025,0,5,8,12,87,158,122,162,167,152,202,479,571,66787,29864,36923,157.21622471439053,153.4729812688098,0.0,0.7486486891161455,1.1978379025858326,1.7967568538787488,191.20010715242432,129.72943693632695
16.0,2018,1,1183,2,9,6,3,80,194,155,185,183,151,255,574,629,67760,30437,37323,177.53837072018888,174.58677685950414,0.29515938606847697,1.3282172373081464,0.885478158205431,0.4427390791027155,206.65637217859842,153.79256758567104
16.0,2018,2,1224,0,6,4,4,77,211,172,198,208,141,231,567,670,67760,30437,37323,182.70365997638726,180.6375442739079,0.0,0.885478158205431,0.5903187721369539,0.5903187721369539,220.1268193317344,151.9170484687726
16.0,2019,1,446,0,2,1,0,25,81,70,67,82,46,78,201,247,69695,31338,38357,64.4235597962551,63.993112848841385,0.0,0.2869646316091542,0.1434823158045771,0.0,78.81804837577381,52.402429804207834
17.0,2015,1,121,1,4,8,1,20,25,12,22,18,19,19,49,86,47809,22292,25517,28.2373611663076,25.309042230542367,0.20916563826894516,0.8366625530757806,1.6733251061515613,0.20916563826894516,38.57886237215144,19.20288435160873
17.0,2015,2,87,0,9,6,1,12,13,9,16,22,18,13,53,50,47809,22292,25517,21.544060741701355,18.19741052939823,0.0,1.8824907444205066,1.254993829613671,0.20916563826894516,22.429571146599677,20.770466747658425
17.0,2016,1,116,1,5,9,0,14,20,10,23,19,26,19,52,79,47566,22136,25430,27.540680317874113,24.387167304377076,0.2102342008998024,1.051171004499012,1.8921078080982214,0.0,35.688471268521866,20.448289421942587
17.0,2016,2,101,2,3,7,0,8,15,6,18,20,21,25,52,61,47566,22136,25430,23.75646470167767,21.233654290880043,0.4204684017996048,0.630702602699407,1.4716394062986167,0.0,27.55692085290929,20.448289421942587
17.0,2017,1,203,3,5,5,1,26,26,38,36,27,26,38,100,117,47320,21979,25341,45.85798816568047,42.899408284023664,0.6339814032121724,1.0566356720202874,1.0566356720202874,0.21132713440405748,53.232631147913914,39.461741841284876
17.0,2017,2,288,0,6,7,2,30,52,28,42,49,51,51,149,154,47320,21979,25341,64.03212172442942,60.862214708368555,0.0,1.267962806424345,1.4792899408284024,0.42265426880811496,70.06688202374994,58.797995343514465
17.0,2018,1,420,1,13,8,5,36,61,56,74,56,73,91,202,245,47245,21911,25334,94.61318658059054,88.89829611599112,0.21166260979997883,2.751613927399725,1.6933008783998307,1.0583130489998942,111.81598283966957,79.73474382253099
17.0,2018,2,359,1,6,6,1,36,58,49,59,59,56,56,156,217,47245,21911,25334,78.9501534553921,75.9868769181924,0.21166260979997883,1.269975658799873,1.269975658799873,0.21166260979997883,99.03701337227876,61.57732691244968
17.0,2019,1,153,0,6,3,1,18,35,16,29,25,20,20,75,88,49227,22838,26389,33.11191013061938,31.080504601133526,0.0,1.2188433176915108,0.6094216588457554,0.2031405529485851,38.53227077677555,28.42093296449278
18.0,2015,1,76,1,7,5,1,11,10,14,20,9,15,11,34,56,76331,35537,40794,11.790753429144123,9.956636229055036,0.13100837143493468,0.9170586000445428,0.6550418571746734,0.13100837143493468,15.758223823057657,8.334559003775064
18.0,2015,2,57,1,5,5,5,12,14,11,7,7,11,11,33,40,76331,35537,40794,9.563611114750232,7.467477171791278,0.13100837143493468,0.6550418571746734,0.6550418571746734,0.6550418571746734,11.255874159326899,8.08942491542874
18.0,2016,1,112,2,11,9,3,14,31,16,14,15,19,28,60,77,78362,36404,41958,17.482963681376177,14.292641841708992,0.2552257471733749,1.4037416094535615,1.1485158622801868,0.3828386207600623,21.151521810790022,14.3000143000143
18.0,2016,2,112,1,10,7,0,20,15,23,21,11,21,19,52,78,78362,36404,41958,16.589673566269365,14.292641841708992,0.12761287358668744,1.2761287358668743,0.893290115106812,0.0,21.42621689924184,12.39334572667906
18.0,2017,1,187,1,9,14,4,29,42,27,28,33,21,35,81,134,80402,37271,43131,26.740628342578542,23.258127907265987,0.12437501554687694,1.1193751399218925,1.7412502176562772,0.49750006218750775,35.9528856215288,18.779995826667594
18.0,2017,2,293,0,10,18,1,39,41,30,47,49,62,54,115,207,80402,37271,43131,40.048755006094375,36.44187955523495,0.0,1.2437501554687693,2.238750279843785,0.12437501554687694,55.53915913176465,26.6629570378614
18.0,2018,1,330,1,16,6,3,34,48,45,68,52,46,63,144,212,82735,38291,44444,43.028947845530915,39.88638423883483,0.12086783102677223,1.9338852964283557,0.7252069861606333,0.36260349308031664,55.365490585255024,32.40032400324004
18.0,2018,2,351,1,10,21,1,40,56,59,53,58,52,66,158,225,82735,38291,44444,46.41324711428053,42.42460869039705,0.12086783102677223,1.2086783102677223,2.538224451562217,0.12086783102677223,58.76054425321877,35.55035550355504
18.0,2019,1,111,0,4,1,1,13,15,17,24,21,11,16,45,72,87900,40683,47217,13.310580204778155,12.627986348122866,0.0,0.45506257110352677,0.11376564277588169,0.11376564277588169,17.69780989602537,9.53046572209162
19.0,2015,1,137,1,16,10,4,26,18,23,19,33,24,25,75,93,96569,44374,52195,17.396887199826033,14.186747299858133,0.10355289999896447,1.6568463999834315,1.0355289999896446,0.4142115999958579,20.958218776761164,14.369192451384233
19.0,2015,2,135,2,11,2,2,18,19,22,24,20,28,21,63,89,96569,44374,52195,15.7400407998426,13.979641499860204,0.20710579999792894,1.1390818999886092,0.20710579999792894,0.20710579999792894,20.056790012169287,12.070121659162755
19.0,2016,1,180,1,10,14,4,17,36,23,37,34,28,34,90,119,96516,44279,52237,21.654440714492935,18.649757553151808,0.10360976418417671,1.0360976418417671,1.450536698578474,0.41443905673670683,26.875042345129746,17.22916706548998
19.0,2016,2,210,3,12,8,6,15,38,40,43,38,17,48,82,157,96516,44279,52237,24.762733640018237,21.75805047867711,0.3108292925525301,1.2433171702101204,0.8288781134734137,0.6216585851050602,35.45698864021319,15.697685548557535
19.0,2017,1,303,3,8,7,8,30,57,47,50,58,41,46,140,189,96457,44191,52266,34.10846283836321,31.41296121587858,0.3110194179789958,0.8293851146106556,0.7257119752843235,0.8293851146106556,42.768889592903534,26.78605594459113
19.0,2017,2,615,1,5,12,6,52,121,76,111,101,72,106,267,372,96457,44191,52266,66.24713602952612,63.75898068569415,0.10367313932633195,0.5183656966316598,1.2440776719159832,0.6220388359579916,84.18003665904823,51.08483526575594
19.0,2018,1,763,2,14,13,6,80,129,95,136,124,102,132,364,434,96752,44278,52474,82.4789151645444,78.86141888539773,0.20671407309409626,1.4469985116586737,1.3436414751116257,0.6201422192822887,98.01707394191246,69.3676868544422
19.0,2018,2,767,1,13,23,7,69,143,93,124,127,98,157,367,444,96752,44278,52474,83.82255663965603,79.2748470315859,0.10335703654704813,1.3436414751116257,2.377211840582107,0.7234992558293368,100.27553186684132,69.9393985592865
19.0,2019,1,277,0,0,9,0,21,56,48,31,46,27,57,136,150,100927,46205,54722,28.337313107493536,27.445579478236745,0.0,0.0,0.8917336292567896,0.0,32.46401904555784,24.8528928036256
20.0,2015,1,105,1,10,2,2,9,17,17,18,27,12,20,53,67,40161,18050,22111,29.879734070366776,26.14476731157093,0.2489977839197231,2.4899778391972314,0.4979955678394462,0.4979955678394462,37.119113573407205,23.969969698340194
20.0,2015,2,97,0,11,2,2,13,12,19,14,26,12,16,43,69,40161,18050,22111,27.88775179900899,24.152785040213143,0.0,2.738975623116954,0.4979955678394462,0.4979955678394462,38.227146814404435,19.447333906200534
20.0,2016,1,163,1,1,1,4,12,32,26,33,23,19,25,64,106,39891,17936,21955,42.61612895139254,40.86134717104109,0.2506831114787797,0.2506831114787797,0.2506831114787797,1.0027324459151188,59.099018733273866,29.15053518560692
20.0,2016,2,123,0,3,0,6,10,22,21,22,19,21,17,62,70,39891,17936,21955,33.090170715198916,30.8340227118899,0.0,0.752049334436339,0.0,1.504098668872678,39.02765388046387,28.23958096105671
20.0,2017,1,261,0,4,2,4,23,50,35,50,41,28,44,103,168,39630,17827,21803,68.38253848094878,65.85919757759274,0.0,1.0093363613424173,0.5046681806712087,1.0093363613424173,94.23907555954452,47.241205338714856
20.0,2017,2,415,0,7,7,10,25,69,59,76,79,57,74,180,259,39630,17827,21803,110.7746656573303,104.71864748927581,0.0,1.7663386323492303,1.7663386323492303,2.5233409033560434,145.2852414876311,82.55744622299683
20.0,2018,1,459,0,3,6,4,17,78,64,80,78,60,95,200,272,39506,17788,21718,119.47552270541183,116.18488330886449,0.0,0.75937832228016,1.51875664456032,1.01250442970688,152.91207555655498,92.08951100469658
20.0,2018,2,514,0,3,3,5,23,91,66,107,84,59,95,221,304,39506,17788,21718,132.891206399028,130.10681921733408,0.0,0.75937832228016,0.75937832228016,1.2656305371335999,170.901731504385,101.7589096601897
20.0,2019,1,171,0,1,1,1,15,28,21,33,29,24,24,70,104,41140,18539,22601,42.29460379193,41.56538648517259,0.0,0.24307243558580455,0.24307243558580455,0.24307243558580455,56.097955661038895,30.97208088137693
21.0,2015,1,115,0,10,1,3,10,20,20,21,26,14,18,53,76,27856,12709,15147,46.309592188397474,41.28374497415279,0.0,3.5898908673176337,0.3589890867317634,1.07696726019529,59.80014163191439,34.99042714728989
21.0,2015,2,108,0,9,1,5,8,16,22,22,21,17,17,54,69,27856,12709,15147,44.155657668006896,38.77082136703044,0.0,3.2309017805858704,0.3589890867317634,1.7949454336588169,54.29223385002754,35.650623885918
21.0,2016,1,162,1,8,3,6,16,25,20,33,34,26,26,71,109,27482,12497,14985,65.49741649079398,58.94767484171458,0.3638745360599665,2.910996288479732,1.0916236081798996,2.183247216359799,87.22093302392575,47.380714047380714
21.0,2016,2,177,0,1,5,5,6,38,26,37,26,24,31,80,108,27482,12497,14985,68.4084127792737,64.40579288261408,0.0,0.3638745360599665,1.8193726802998327,1.8193726802998327,86.42074097783468,53.386720053386725
21.0,2017,1,278,1,6,4,7,19,45,37,47,54,38,56,114,182,27237,12344,14893,108.6756984983662,102.06704115724934,0.367147630062048,2.202885780372288,1.468590520248192,2.570033410434336,147.4400518470512,76.54602833545961
21.0,2017,2,446,0,9,3,7,29,81,62,78,87,50,78,191,274,27237,12344,14893,170.72364797885228,163.74784300767337,0.0,3.304328670558432,1.101442890186144,2.570033410434336,221.97018794556058,128.24817028134024
21.0,2018,1,517,0,12,5,3,18,84,88,95,102,55,95,235,302,27253,11949,15304,197.04252742817306,189.7038858107364,0.0,4.403184970461968,1.834660404359153,1.100796242615492,252.7408151309733,153.5546262415055
21.0,2018,2,515,1,7,6,4,28,82,63,89,96,67,108,241,292,27253,11949,15304,195.57479910468572,188.97002164899277,0.3669320808718306,2.5685245661028144,2.201592485230984,1.4677283234873224,244.37191396769603,157.47516989022478
21.0,2019,1,185,0,2,2,2,14,29,25,33,32,18,40,86,105,28368,12669,15699,67.32938522278624,65.21432600112803,0.0,0.7050197405527355,0.7050197405527355,0.7050197405527355,82.87946957139475,54.78055927129117
22.0,2015,1,190,3,28,24,16,29,45,41,41,28,32,45,93,168,65712,31865,33847,39.71877282688094,28.914049184319452,0.4565376186997809,4.261017774531288,3.652300949598247,2.4348672997321645,52.7224227208536,27.476585812627413
22.0,2015,2,191,2,19,10,16,22,39,29,50,38,29,31,83,155,65712,31865,33847,36.21865108351595,29.066228390552716,0.30435841246652057,2.8914049184319457,1.521792062332603,2.4348672997321645,48.642711438882785,24.522114219871774
22.0,2016,1,250,3,23,12,16,24,52,46,54,56,27,45,97,207,65061,31544,33517,46.7253807964833,38.42547762868693,0.4611057315442431,3.535143941839197,1.8444229261769725,2.4592305682359634,65.62262236875475,28.94053763761673
22.0,2016,2,240,1,17,16,14,26,49,43,38,41,41,50,115,173,65061,31544,33517,44.266150228247334,36.88845852353945,0.1537019105147477,2.6129324787507104,2.4592305682359634,2.1518267472064676,54.84402739031195,34.310946683772414
22.0,2017,1,392,2,26,22,16,37,71,53,93,75,72,57,170,288,64694,31352,33342,70.79481868488577,60.5929452499459,0.30914767984666275,4.018919838006616,3.40062447831329,2.473181438773302,91.86016841030875,50.98674344670386
22.0,2017,2,573,2,36,18,16,64,123,70,91,95,91,111,278,367,64694,31352,33342,99.70012675054873,88.57081027606888,0.30914767984666275,5.564658237239929,2.7823291186199643,2.473181438773302,117.05792293952538,83.37832163637454
22.0,2018,1,531,2,13,16,11,48,88,71,85,111,60,110,239,334,64814,30527,34287,88.40682568580861,81.92674422192736,0.30857530780386955,2.0057395007251517,2.4686024624309564,1.6971641929212824,109.41134078029286,69.705719368857
22.0,2018,2,661,1,16,28,5,68,108,107,110,105,94,119,289,422,64814,30527,34287,109.69852192427562,101.98413922917888,0.15428765390193477,2.4686024624309564,4.320054309254174,0.7714382695096739,138.23828086611852,84.28850584769738
22.0,2019,1,211,0,3,9,3,17,40,36,43,41,20,29,97,129,67629,32457,35172,33.41761670289373,31.199633293409633,0.0,0.44359668189681944,1.3307900456904582,0.44359668189681944,39.744893243368146,27.578755828499943
23.0,2015,1,53,0,5,5,3,15,7,8,11,10,9,6,25,41,48068,22299,25769,13.730548389781143,11.026046434218191,0.0,1.040193059831905,1.040193059831905,0.6241158358991429,18.386474729808512,9.701579417129109
23.0,2015,2,30,0,15,4,0,8,8,4,7,10,4,8,21,28,48068,22299,25769,10.193891986352668,6.241158358991428,0.0,3.120579179495714,0.8321544478655238,0.0,12.556616888649716,8.14932671038845
23.0,2016,1,68,0,9,5,2,10,14,7,21,8,15,9,27,57,49615,22988,26627,16.930363801269777,13.705532601027915,0.0,1.8139675501360475,1.007759750075582,0.4031039000302328,24.795545502001044,10.140083374018854
23.0,2016,2,70,1,3,9,3,12,15,11,11,12,13,12,28,58,49615,22988,26627,17.33346770130001,14.108636501058147,0.2015519500151164,0.6046558500453492,1.8139675501360475,0.6046558500453492,25.23055507221159,10.515642017501031
