ZAT,AÑO,theft_to_people,homicide,sexual,theft_to_vehicle,theft_to_motorbike,genero_FEMENINO,genero_MASCULINO
540.0,2016,40,2,3,7,7,18,41
540.0,2017,100,0,3,3,5,35,76
540.0,2018,155,3,3,5,5,67,104
540.0,2019,22,0,4,3,1,8,22
541.0,2015,9,0,0,0,0,3,6
541.0,2016,6,0,0,0,0,1,5
541.0,2017,24,0,0,1,1,12,14
541.0,2018,48,0,0,0,0,14,34
541.0,2019,5,0,0,0,0,0,5
542.0,2015,21,1,2,3,7,7,27
542.0,2016,46,0,3,7,4,24,36
542.0,2017,89,1,2,10,1,42,61
542.0,2018,151,1,6,4,7,72,97
542.0,2019,27,0,1,1,1,8,22
543.0,2015,37,2,8,1,10,18,40
543.0,2016,51,2,4,4,5,29,37
543.0,2017,186,1,8,3,13,71,140
543.0,2018,310,3,9,4,25,125,226
543.0,2019,55,0,1,3,3,24,38
544.0,2015,98,2,17,6,26,50,99
544.0,2016,166,4,13,7,25,84,131
544.0,2017,307,7,18,10,20,160,202
544.0,2018,378,8,21,23,30,173,287
544.0,2019,80,0,0,0,2,37,45
545.0,2015,9,0,0,1,1,3,8
545.0,2016,2,0,0,0,1,2,1
545.0,2017,12,0,0,1,0,7,6
545.0,2018,14,0,1,1,2,9,9
545.0,2019,1,0,0,0,0,0,1
546.0,2015,20,1,4,10,13,10,38
546.0,2016,37,0,4,7,10,20,38
546.0,2017,67,3,5,2,10,37,50
546.0,2018,100,1,9,7,12,44,85
546.0,2019,25,1,1,2,4,11,22
547.0,2015,23,0,10,4,14,23,28
547.0,2016,23,0,5,3,7,11,27
547.0,2017,62,2,3,2,7,22,54
547.0,2018,66,4,8,2,10,34,56
547.0,2019,12,0,0,1,4,6,11
548.0,2015,17,5,10,2,14,14,34
548.0,2016,48,5,6,5,13,21,56
548.0,2017,92,3,7,5,7,49,65
548.0,2018,104,5,8,5,22,46,98
548.0,2019,12,0,1,0,2,6,9
549.0,2015,4,0,1,2,2,2,7
549.0,2016,7,1,0,1,5,2,12
549.0,2017,21,3,2,1,2,11,18
549.0,2018,20,1,6,1,5,13,20
549.0,2019,3,0,0,0,2,0,5
550.0,2015,40,5,14,5,26,29,61
550.0,2016,69,8,13,6,28,40,84
550.0,2017,162,8,12,4,18,63,141
550.0,2018,176,5,25,7,41,98,154
550.0,2019,23,1,0,2,2,13,15
551.0,2015,104,5,19,18,41,68,119
551.0,2016,107,7,18,17,24,53,120
551.0,2017,185,5,27,25,42,95,189
551.0,2018,310,7,21,20,74,134,298
551.0,2019,54,0,2,0,11,19,48
552.0,2015,14,1,3,1,14,9,24
552.0,2016,29,1,4,1,13,15,33
552.0,2017,57,4,7,1,9,33,45
552.0,2018,71,2,11,3,4,41,50
552.0,2019,19,0,0,0,4,10,13
553.0,2015,40,7,11,1,13,25,47
553.0,2016,71,3,14,10,10,34,74
553.0,2017,87,1,7,9,16,40,80
553.0,2018,166,2,23,14,31,89,145
553.0,2019,32,1,0,2,3,9,29
554.0,2015,40,11,9,1,17,22,56
554.0,2016,60,18,6,2,13,22,77
554.0,2017,86,7,18,7,18,43,93
554.0,2018,131,9,25,5,24,69,125
554.0,2019,29,0,3,2,6,14,26
555.0,2015,3,0,0,0,0,2,1
555.0,2016,1,0,0,0,0,0,1
555.0,2017,1,0,1,0,0,1,1
555.0,2018,2,0,0,0,0,0,2
555.0,2019,0,0,0,0,1,0,1
556.0,2015,26,2,4,4,9,15,30
556.0,2016,46,3,1,4,5,20,39
556.0,2017,64,2,6,5,4,38,43
556.0,2018,94,1,13,5,7,60,60
556.0,2019,20,0,1,0,0,9,12
557.0,2015,39,3,11,0,12,24,41
557.0,2016,61,0,9,4,6,32,48
557.0,2017,144,7,10,8,14,71,112
557.0,2018,193,3,39,13,20,119,149
557.0,2019,29,0,8,1,2,16,24
558.0,2015,2,0,0,0,0,1,1
558.0,2016,7,0,1,0,1,2,7
558.0,2017,12,1,0,1,2,5,11
558.0,2018,23,2,3,3,2,9,24
558.0,2019,1,0,0,1,4,2,4
559.0,2016,3,0,0,0,0,1,2
559.0,2017,2,0,1,0,0,2,1
559.0,2018,4,0,0,0,0,2,2
559.0,2019,1,0,0,0,0,0,1
560.0,2015,69,15,14,0,30,30,98
560.0,2016,122,16,19,3,36,61,135
560.0,2017,181,16,19,5,23,93,149
560.0,2018,217,22,62,12,52,147,217
560.0,2019,29,0,2,4,7,12,30
561.0,2015,16,6,3,1,0,10,16
561.0,2016,22,3,1,1,1,11,17
561.0,2017,19,5,1,1,2,7,21
561.0,2018,33,3,7,1,4,23,25
561.0,2019,8,2,0,0,1,4,7
562.0,2015,67,15,16,2,24,42,82
562.0,2016,105,12,21,2,17,59,98
562.0,2017,174,10,23,5,20,86,146
562.0,2018,245,7,37,10,41,143,197
562.0,2019,41,0,2,0,10,21,32
563.0,2015,37,7,6,6,18,13,61
563.0,2016,52,10,10,2,16,32,58
563.0,2017,116,3,11,2,13,50,94
563.0,2018,134,7,22,3,20,75,111
563.0,2019,18,1,2,0,6,7,20
564.0,2015,24,3,8,0,6,14,27
564.0,2016,34,0,6,1,10,15,36
564.0,2017,60,8,6,1,10,28,57
564.0,2018,83,2,6,9,10,44,66
564.0,2019,13,0,1,0,1,8,7
565.0,2015,76,5,22,4,19,41,84
565.0,2016,92,10,29,8,23,65,97
565.0,2017,258,3,16,11,25,138,175
565.0,2018,385,1,39,13,30,195,272
565.0,2019,72,0,2,0,1,29,46
566.0,2015,22,3,5,4,8,12,30
566.0,2016,34,2,15,1,6,19,39
566.0,2017,56,1,3,0,7,25,42
566.0,2018,73,2,12,0,13,47,53
566.0,2019,10,0,0,0,1,3,8
567.0,2015,72,7,8,4,7,38,60
567.0,2016,84,6,12,3,11,45,71
567.0,2017,170,6,6,4,9,76,119
567.0,2018,236,2,19,2,15,119,155
567.0,2019,38,2,3,2,2,16,31
568.0,2015,28,1,6,1,5,12,29
568.0,2016,38,3,1,1,5,15,33
568.0,2017,65,2,5,2,0,39,35
568.0,2018,71,2,7,0,6,37,49
568.0,2019,12,2,1,0,1,8,8
569.0,2015,69,12,13,8,18,43,77
569.0,2016,107,8,16,4,17,54,98
569.0,2017,173,7,21,12,20,95,138
569.0,2018,274,6,42,17,33,156,215
569.0,2019,50,2,6,0,6,24,39
570.0,2015,16,3,7,2,0,7,21
570.0,2016,26,1,6,1,0,17,17
570.0,2017,36,3,5,5,3,22,30
570.0,2018,41,0,14,4,4,30,33
570.0,2019,8,0,1,0,4,2,11
571.0,2015,31,0,2,11,12,11,45
571.0,2016,42,4,14,12,10,32,50
571.0,2017,106,3,1,6,14,40,90
571.0,2018,161,5,12,12,21,73,138
571.0,2019,21,0,2,1,2,7,19
572.0,2015,42,1,2,15,15,23,52
572.0,2016,54,3,6,15,15,27,66
572.0,2017,125,0,9,19,18,57,114
572.0,2018,277,4,12,18,20,126,205
572.0,2019,38,1,0,3,5,14,33
573.0,2015,24,2,7,13,8,18,36
573.0,2016,40,1,6,9,9,19,46
573.0,2017,84,2,3,6,10,38,67
573.0,2018,121,3,8,5,3,50,90
573.0,2019,12,0,0,0,1,6,7
574.0,2015,39,2,4,4,10,15,44
574.0,2016,60,1,6,10,7,30,54
574.0,2017,114,1,3,3,5,47,79
574.0,2018,130,0,1,4,9,55,89
574.0,2019,25,0,0,0,1,9,17
575.0,2015,71,5,3,14,15,36,72
575.0,2016,105,3,22,17,9,72,84
575.0,2017,231,2,12,16,11,112,160
575.0,2018,405,3,14,17,11,199,251
575.0,2019,61,0,1,4,2,24,44
576.0,2015,43,1,6,3,4,33,24
576.0,2016,45,0,13,10,6,26,48
576.0,2017,78,1,4,4,4,40,51
576.0,2018,101,1,1,18,10,47,84
576.0,2019,10,1,0,2,1,6,8
577.0,2015,22,1,0,1,1,6,19
577.0,2016,19,0,0,2,1,10,12
577.0,2017,40,0,4,0,0,21,23
577.0,2018,60,0,2,1,0,27,36
577.0,2019,7,22,0,0,0,2,27
578.0,2015,8,0,1,2,2,3,10
578.0,2016,24,0,2,0,1,14,13
578.0,2017,40,0,2,1,0,15,28
578.0,2018,41,0,2,4,2,25,24
578.0,2019,12,0,0,0,2,2,12
579.0,2015,6,0,1,1,0,4,4
579.0,2016,5,0,0,0,0,1,4
579.0,2017,34,0,0,0,0,16,18
579.0,2018,48,0,1,1,0,21,29
579.0,2019,7,0,0,0,0,4,3
580.0,2015,14,0,0,10,4,7,21
580.0,2016,41,0,2,7,0,12,38
580.0,2017,72,0,0,6,4,35,47
580.0,2018,82,1,2,7,1,44,49
580.0,2019,8,0,0,1,0,5,4
581.0,2015,6,0,1,5,1,0,13
581.0,2016,10,0,1,2,1,6,8
581.0,2017,23,0,0,2,0,7,18
581.0,2018,24,0,0,0,1,9,16
581.0,2019,2,0,0,1,0,0,3
582.0,2015,32,0,0,4,7,10,33
582.0,2016,39,0,1,1,2,10,33
582.0,2017,61,0,5,6,4,26,50
582.0,2018,75,2,4,6,7,30,64
582.0,2019,15,1,0,1,0,12,5
583.0,2015,17,1,0,0,1,6,13
583.0,2016,20,0,0,0,1,2,19
583.0,2017,32,0,1,2,3,14,24
583.0,2018,36,0,2,0,2,21,19
583.0,2019,8,0,1,0,1,6,4
584.0,2015,45,0,7,6,9,29,38
584.0,2016,53,0,1,3,2,18,41
584.0,2017,60,0,5,4,6,25,50
584.0,2018,68,1,2,2,3,23,53
584.0,2019,14,0,1,1,0,4,12
585.0,2015,21,0,2,0,2,6,19
585.0,2016,25,0,2,1,2,9,21
585.0,2017,36,0,3,2,2,17,26
585.0,2018,22,0,2,0,3,17,10
585.0,2019,5,0,0,0,0,1,4
586.0,2015,21,2,1,1,3,9,19
586.0,2016,46,0,2,4,1,20,33
586.0,2017,43,0,1,2,4,20,30
586.0,2018,55,0,1,6,3,25,40
586.0,2019,9,1,0,0,1,2,9
587.0,2015,16,0,0,2,0,3,15
587.0,2016,25,0,6,0,3,17,17
587.0,2017,32,0,4,4,4,20,24
587.0,2018,49,0,0,1,2,20,32
587.0,2019,10,0,0,0,0,3,7
588.0,2015,94,3,5,17,15,46,88
588.0,2016,140,3,5,15,12,78,97
588.0,2017,212,1,7,22,14,106,150
588.0,2018,253,2,11,22,33,125,196
588.0,2019,43,0,3,4,3,23,30
589.0,2015,17,1,3,1,5,10,17
589.0,2016,32,1,2,3,3,11,30
589.0,2017,38,1,2,4,3,21,27
589.0,2018,53,0,3,3,3,25,37
589.0,2019,9,0,0,0,1,4,6
590.0,2015,56,2,3,4,11,27,49
590.0,2016,104,4,5,13,14,43,97
590.0,2017,124,1,1,6,14,69,77
590.0,2018,130,2,6,12,18,70,98
590.0,2019,23,0,2,2,5,17,15
591.0,2015,35,1,3,0,2,17,24
591.0,2016,54,1,0,8,6,22,47
591.0,2017,77,2,2,13,12,36,70
591.0,2018,85,3,8,5,4,44,61
591.0,2019,17,0,1,3,0,7,14
592.0,2015,51,1,6,8,12,26,52
592.0,2016,93,1,4,13,10,40,81
592.0,2017,148,0,5,9,8,78,92
592.0,2018,176,3,3,4,7,80,113
592.0,2019,35,0,1,0,1,18,19
593.0,2015,120,2,6,20,10,60,98
593.0,2016,184,0,4,20,11,62,157
593.0,2017,277,0,11,14,16,133,185
593.0,2018,326,0,20,18,27,170,221
593.0,2019,73,0,1,1,0,30,45
594.0,2015,27,0,1,1,1,9,21
594.0,2016,27,0,1,0,2,11,19
594.0,2017,34,1,2,1,2,15,25
594.0,2018,34,0,3,1,3,21,20
594.0,2019,4,0,0,0,0,1,3
595.0,2015,55,3,5,2,3,28,40
595.0,2016,49,3,9,5,3,24,45
595.0,2017,55,1,4,4,4,27,41
595.0,2018,74,2,7,5,5,29,64
595.0,2019,12,0,0,1,0,3,10
596.0,2015,12,3,2,0,2,6,13
596.0,2016,11,0,3,1,3,10,8
596.0,2017,27,0,1,3,1,11,21
596.0,2018,42,0,6,1,2,26,25
596.0,2019,4,0,0,1,0,2,3
597.0,2015,9,0,1,1,5,6,10
597.0,2016,13,0,6,0,8,8,19
597.0,2017,27,0,4,2,6,16,23
597.0,2018,33,0,8,2,4,22,25
597.0,2019,5,0,0,0,1,3,3
598.0,2015,16,3,4,9,6,12,26
598.0,2016,24,3,6,2,9,11,33
598.0,2017,57,1,3,0,1,22,40
598.0,2018,62,1,9,3,5,36,44
598.0,2019,16,1,0,1,0,6,12
599.0,2015,7,0,1,1,2,4,7
599.0,2016,4,1,3,1,0,4,5
599.0,2017,34,0,2,0,0,16,20
599.0,2018,12,1,2,0,2,8,9
599.0,2019,1,0,0,0,0,0,1
600.0,2015,41,7,8,2,8,25,41
600.0,2016,44,1,5,3,4,27,30
600.0,2017,56,2,2,3,6,32,37
600.0,2018,88,5,11,1,6,47,64
600.0,2019,14,0,0,1,1,4,12
601.0,2015,8,1,3,0,3,7,8
601.0,2016,9,1,5,2,0,11,6
601.0,2017,14,1,2,0,5,9,13
601.0,2018,14,1,3,3,5,10,16
601.0,2019,2,0,0,0,0,1,1
602.0,2015,19,1,2,1,3,12,14
602.0,2016,14,0,2,1,2,5,14
602.0,2017,30,1,1,1,2,15,20
602.0,2018,32,1,6,3,3,20,25
602.0,2019,3,0,1,1,2,2,5
603.0,2015,1,0,1,0,0,1,1
603.0,2016,1,0,1,1,0,0,3
603.0,2017,2,0,0,0,1,1,2
603.0,2018,4,0,3,0,1,5,3
604.0,2015,3,0,0,1,0,1,3
604.0,2016,7,1,1,0,1,1,9
604.0,2017,8,0,2,0,2,4,8
604.0,2018,10,0,3,3,0,8,8
604.0,2019,2,0,0,0,0,1,1
605.0,2015,4,2,0,0,0,2,4
605.0,2016,4,1,0,0,0,1,4
605.0,2017,7,0,2,1,0,2,8
605.0,2018,11,0,1,1,3,7,9
605.0,2019,2,0,0,0,0,0,2
606.0,2015,26,2,9,4,10,17,34
606.0,2016,26,1,5,4,6,13,29
606.0,2017,62,4,8,7,7,34,54
606.0,2018,58,2,9,5,7,31,50
606.0,2019,15,0,1,0,2,9,9
607.0,2015,18,0,1,2,3,9,15
607.0,2016,25,3,1,3,0,8,24
607.0,2017,28,1,3,1,1,15,19
607.0,2018,30,1,9,0,0,25,15
607.0,2019,6,0,1,2,0,2,7
608.0,2015,8,0,1,5,2,6,10
608.0,2016,14,0,1,2,3,11,9
608.0,2017,35,0,2,5,3,18,27
608.0,2018,24,1,0,0,1,6,20
608.0,2019,4,0,0,1,0,1,4
609.0,2015,16,1,7,3,6,8,25
609.0,2016,37,1,4,9,3,19,35
609.0,2017,64,0,4,5,5,25,53
609.0,2018,82,0,4,10,4,37,63
609.0,2019,8,0,0,1,1,5,5
610.0,2015,28,1,4,0,2,11,24
610.0,2016,37,0,2,2,4,17,28
610.0,2017,31,3,3,4,5,12,34
610.0,2018,26,0,3,2,5,15,21
610.0,2019,3,0,0,0,0,0,3
611.0,2015,41,8,4,1,16,20,50
611.0,2016,60,6,12,2,8,34,54
611.0,2017,88,6,6,1,9,31,79
611.0,2018,119,7,13,4,8,46,104
611.0,2019,21,0,0,1,4,11,15
612.0,2015,47,0,5,3,4,23,36
612.0,2016,64,0,3,1,2,30,40
612.0,2017,71,1,3,4,5,37,47
612.0,2018,116,0,8,3,4,56,75
612.0,2019,21,0,0,0,0,6,15
613.0,2015,54,1,2,7,10,23,51
613.0,2016,71,0,3,5,4,32,51
613.0,2017,145,2,5,7,2,68,93
613.0,2018,180,3,3,10,6,77,125
613.0,2019,43,2,2,1,2,19,31
614.0,2015,41,2,4,5,5,24,33
614.0,2016,65,5,2,6,5,21,62
614.0,2017,112,4,4,6,7,52,81
614.0,2018,137,0,8,8,7,62,98
614.0,2019,28,0,1,2,1,14,18
615.0,2015,24,1,5,5,11,18,28
615.0,2016,47,1,5,1,3,23,34
615.0,2017,62,1,0,1,10,18,56
615.0,2018,97,0,7,2,2,41,67
615.0,2019,20,1,1,1,0,10,13
616.0,2015,39,4,0,0,14,16,41
616.0,2016,66,0,5,2,7,26,54
616.0,2017,63,1,6,4,6,32,48
616.0,2018,70,2,10,2,10,31,63
616.0,2019,11,0,1,2,0,7,7
617.0,2015,46,3,2,7,6,22,42
617.0,2016,38,2,3,2,6,14,37
617.0,2017,67,1,3,6,6,32,51
617.0,2018,64,2,7,7,9,32,57
617.0,2019,8,0,1,1,0,4,6
618.0,2015,60,6,6,6,11,30,59
618.0,2016,85,3,9,10,13,37,83
618.0,2017,144,2,9,10,17,68,114
618.0,2018,160,1,8,12,8,82,107
618.0,2019,29,1,1,2,2,11,24
619.0,2015,5,0,0,1,0,2,4
619.0,2016,2,0,1,0,0,2,1
619.0,2017,23,0,0,1,0,13,11
619.0,2018,19,0,1,1,1,6,16
619.0,2019,2,0,1,0,0,2,1
620.0,2015,7,1,0,1,0,0,9
620.0,2016,11,0,1,4,1,4,13
620.0,2017,36,2,0,3,7,16,32
620.0,2018,61,1,3,7,3,27,48
620.0,2019,15,1,0,0,0,6,10
621.0,2015,34,5,4,16,23,21,61
621.0,2016,48,8,26,8,20,42,68
621.0,2017,106,3,24,7,20,79,81
621.0,2018,153,7,28,15,21,82,142
621.0,2019,27,1,2,1,0,8,23
622.0,2015,4,2,4,1,7,6,12
622.0,2016,9,3,2,1,0,8,7
622.0,2017,20,8,1,1,12,11,31
622.0,2018,59,5,7,3,10,29,55
622.0,2019,14,0,0,0,1,7,8
623.0,2015,13,5,4,2,4,9,19
623.0,2016,12,1,4,0,1,10,8
623.0,2017,18,10,1,0,2,12,19
623.0,2018,29,1,10,0,6,16,30
623.0,2019,4,0,0,0,0,1,3
624.0,2015,10,1,0,1,3,3,12
624.0,2016,5,5,1,0,1,5,7
624.0,2017,20,4,2,0,0,9,17
624.0,2018,28,3,8,0,4,16,27
624.0,2019,4,1,0,1,0,2,4
625.0,2015,28,10,3,8,14,14,49
625.0,2016,34,4,7,5,13,13,50
625.0,2017,86,8,10,2,14,35,85
625.0,2018,97,13,14,4,9,53,84
625.0,2019,17,2,2,2,1,10,14
626.0,2015,26,6,4,2,16,12,42
626.0,2016,29,6,10,3,14,19,43
626.0,2017,46,7,7,3,8,26,45
626.0,2018,90,9,13,6,22,38,102
626.0,2019,18,0,0,1,1,7,13
627.0,2015,17,3,1,8,3,10,22
627.0,2016,33,4,4,5,4,22,28
627.0,2017,63,2,1,2,3,20,51
627.0,2018,64,1,10,8,9,44,48
627.0,2019,23,0,4,2,1,15,15
628.0,2015,11,4,4,3,8,10,20
628.0,2016,24,3,2,5,3,17,20
628.0,2017,45,1,7,2,5,25,35
628.0,2018,55,1,3,12,5,33,43
628.0,2019,14,0,0,0,0,2,12
629.0,2015,11,4,5,9,2,14,17
629.0,2016,35,1,3,5,3,16,31
629.0,2017,58,1,1,6,8,26,48
629.0,2018,69,2,7,5,6,39,50
629.0,2019,13,0,0,0,1,5,9
630.0,2015,23,0,1,0,0,5,19
630.0,2016,20,0,0,0,0,6,14
630.0,2017,43,0,0,0,0,10,33
630.0,2018,84,0,2,0,0,26,60
630.0,2019,23,0,0,0,0,8,15
631.0,2015,41,1,1,7,0,14,36
631.0,2016,54,1,4,9,1,21,48
631.0,2017,87,1,0,7,4,34,65
631.0,2018,103,0,7,17,4,52,79
631.0,2019,22,0,1,2,1,8,18
632.0,2015,45,2,2,6,7,23,39
632.0,2016,60,2,1,9,7,20,59
632.0,2017,111,1,1,7,2,47,75
632.0,2018,139,0,3,5,5,56,96
632.0,2019,33,0,0,0,1,10,24
633.0,2015,52,2,5,6,3,25,43
633.0,2016,84,2,4,3,7,31,69
633.0,2017,81,0,3,1,2,36,51
633.0,2018,113,0,10,2,5,61,68
633.0,2019,21,0,2,1,0,9,15
634.0,2015,54,1,2,4,10,22,49
634.0,2016,57,4,8,4,9,33,49
634.0,2017,114,3,4,7,6,48,86
634.0,2018,198,2,6,5,6,92,125
634.0,2019,33,0,0,0,0,12,21
635.0,2015,7,0,0,1,0,2,6
635.0,2016,7,0,0,0,0,1,6
635.0,2017,11,0,1,0,0,5,7
635.0,2018,33,1,0,0,2,10,26
635.0,2019,5,0,1,0,0,2,4
636.0,2015,39,2,7,0,12,24,36
636.0,2016,44,2,5,0,6,23,34
636.0,2017,69,0,9,3,6,36,51
636.0,2018,75,1,9,1,9,45,49
636.0,2019,8,1,0,0,0,3,6
637.0,2015,23,6,5,0,5,15,24
637.0,2016,36,3,4,2,3,18,30
637.0,2017,51,8,1,2,5,14,53
637.0,2018,64,3,9,3,12,32,59
637.0,2019,6,2,1,0,0,5,4
638.0,2015,14,0,3,1,7,9,16
638.0,2016,18,2,2,0,2,8,16
638.0,2017,50,4,1,0,6,16,45
638.0,2018,51,0,5,6,2,25,39
638.0,2019,5,0,0,0,0,2,3
639.0,2015,17,2,4,1,6,14,16
639.0,2016,47,1,4,1,3,21,35
639.0,2017,62,0,6,2,10,27,53
639.0,2018,74,0,3,5,4,30,56
639.0,2019,9,0,0,1,1,4,7
640.0,2015,30,4,5,5,9,19,34
640.0,2016,47,4,8,0,4,21,42
640.0,2017,95,4,6,5,3,48,65
640.0,2018,71,2,21,5,6,51,54
640.0,2019,8,0,4,0,1,7,6
641.0,2015,3,1,0,1,0,3,2
641.0,2016,6,0,0,2,0,6,2
641.0,2017,16,0,0,1,0,6,11
641.0,2018,22,0,1,0,1,11,13
641.0,2019,3,0,0,0,0,1,2
642.0,2015,9,1,0,0,2,4,8
642.0,2016,16,1,2,2,0,9,12
642.0,2017,19,2,2,1,3,12,15
642.0,2018,24,1,3,1,2,13,18
642.0,2019,5,0,0,0,0,1,4
643.0,2015,14,2,1,3,10,11,19
643.0,2016,24,4,6,1,4,17,22
643.0,2017,45,2,5,2,4,25,33
643.0,2018,43,1,9,1,2,28,28
643.0,2019,9,1,2,2,0,4,10
644.0,2015,24,8,3,15,5,19,36
644.0,2016,31,5,5,9,4,16,38
644.0,2017,54,1,7,3,1,33,33
644.0,2018,105,2,12,5,5,64,64
644.0,2019,17,0,1,0,0,9,9
645.0,2015,4,0,0,2,1,3,4
645.0,2016,5,1,2,1,1,4,6
645.0,2017,17,0,1,0,0,6,12
645.0,2018,16,0,5,0,2,11,12
645.0,2019,2,0,0,0,0,0,2
646.0,2019,1,0,0,0,0,0,1
647.0,2017,2,0,0,0,0,0,2
648.0,2015,4,2,0,2,3,4,7
648.0,2016,7,2,10,0,2,11,10
648.0,2017,15,0,2,0,2,9,10
648.0,2018,16,2,6,0,0,11,13
648.0,2019,3,0,0,0,0,1,2
649.0,2015,20,1,2,1,6,12,18
649.0,2016,19,2,1,0,2,10,14
649.0,2017,33,1,5,2,2,20,23
649.0,2018,20,2,6,1,5,13,21
649.0,2019,8,0,0,1,1,4,6
650.0,2015,8,5,4,3,5,7,18
650.0,2016,18,5,7,1,3,14,20
650.0,2017,24,0,8,6,7,20,25
650.0,2018,40,0,8,0,6,30,24
650.0,2019,7,0,2,0,1,5,5
651.0,2015,9,3,5,3,6,7,19
651.0,2016,14,2,2,1,2,8,13
651.0,2017,12,2,1,3,1,8,11
651.0,2018,44,0,4,2,1,18,33
651.0,2019,7,1,0,1,1,3,7
652.0,2015,3,0,0,0,0,0,3
652.0,2016,3,0,0,0,1,0,4
652.0,2017,4,0,0,0,0,2,2
652.0,2018,6,0,0,0,0,1,5
652.0,2019,2,0,0,0,0,0,2
653.0,2015,13,2,1,4,3,9,14
653.0,2016,21,4,3,1,2,14,17
653.0,2017,36,8,4,4,5,19,38
653.0,2018,57,1,10,10,2,29,51
653.0,2019,7,0,0,2,1,4,6
654.0,2015,13,1,2,1,14,8,23
654.0,2016,33,6,5,4,4,16,36
654.0,2017,63,5,7,6,9,37,53
654.0,2018,68,3,13,6,7,43,54
654.0,2019,15,0,2,1,2,5,15
655.0,2015,12,4,1,4,5,7,19
655.0,2016,24,2,4,4,4,10,28
655.0,2017,45,1,5,3,8,27,35
655.0,2018,56,3,4,0,5,24,43
655.0,2019,10,0,0,0,0,2,8
656.0,2015,7,2,3,1,7,6,14
656.0,2016,19,4,5,3,1,11,21
656.0,2017,34,2,1,2,2,18,23
656.0,2018,73,1,4,4,1,28,54
656.0,2019,9,0,1,0,0,5,5
657.0,2015,53,4,8,0,17,23,59
657.0,2016,71,5,16,2,8,39,63
657.0,2017,105,4,5,10,7,59,72
657.0,2018,167,1,15,10,7,79,121
657.0,2019,37,0,3,0,1,16,25
658.0,2015,21,2,7,3,2,12,23
658.0,2016,33,3,5,0,2,14,29
658.0,2017,34,5,3,1,2,19,26
658.0,2018,61,4,8,6,4,35,48
658.0,2019,11,0,1,2,0,8,6
659.0,2016,2,0,0,0,0,1,1
659.0,2017,5,1,0,0,0,4,2
659.0,2018,4,0,1,1,0,3,3
660.0,2015,9,3,3,0,3,7,11
660.0,2016,14,4,3,0,6,7,20
660.0,2017,43,1,2,2,2,23,27
660.0,2018,70,2,9,3,5,46,43
660.0,2019,13,0,1,0,0,7,7
661.0,2015,24,7,7,3,17,22,36
661.0,2016,34,6,3,3,6,17,35
661.0,2017,64,2,9,3,10,36,52
661.0,2018,82,5,11,6,12,51,65
661.0,2019,23,0,0,1,0,9,15
662.0,2015,33,2,9,9,16,25,44
662.0,2016,52,5,6,4,13,30,50
662.0,2017,109,2,6,9,10,67,69
662.0,2018,196,4,17,6,20,113,130
662.0,2019,30,0,1,1,2,9,25
663.0,2015,35,5,7,2,11,20,40
663.0,2016,37,7,5,1,15,20,45
663.0,2017,66,3,2,4,21,38,58
663.0,2018,81,4,7,7,14,46,67
663.0,2019,13,0,2,1,1,10,7
664.0,2015,15,5,5,7,7,11,28
664.0,2016,21,8,2,6,9,15,31
664.0,2017,51,2,1,7,13,24,50
664.0,2018,53,5,8,3,9,34,44
664.0,2019,14,0,0,0,1,7,8
665.0,2015,19,8,11,6,27,17,54
665.0,2016,21,10,8,5,14,16,42
665.0,2017,39,15,7,6,11,21,57
665.0,2018,54,8,18,4,14,36,62
665.0,2019,7,0,3,1,1,6,6
666.0,2015,13,13,2,0,1,5,24
666.0,2016,8,4,10,0,3,14,11
666.0,2017,21,5,4,3,7,15,25
666.0,2018,31,7,13,2,9,28,34
666.0,2019,2,0,1,1,0,2,2
667.0,2015,18,9,8,3,6,12,32
667.0,2016,10,7,7,2,7,10,23
667.0,2017,39,6,8,2,4,22,37
667.0,2018,32,3,18,1,12,29,37
667.0,2019,6,1,4,1,0,8,4
668.0,2015,3,0,0,0,0,3,0
668.0,2016,8,8,0,0,1,6,11
668.0,2017,12,5,0,1,0,5,13
668.0,2018,10,6,2,0,0,5,13
668.0,2019,2,0,0,0,0,1,1
669.0,2015,17,5,3,3,4,12,20
669.0,2016,13,1,3,2,6,9,16
669.0,2017,33,8,5,5,3,12,42
669.0,2018,49,3,6,6,7,30,41
669.0,2019,8,1,1,0,0,6,4
670.0,2015,7,5,2,1,5,3,17
670.0,2016,8,1,4,3,3,8,11
670.0,2017,16,4,2,0,3,12,13
670.0,2018,24,5,3,1,5,15,23
670.0,2019,9,0,1,0,0,6,4
671.0,2016,2,0,0,0,0,0,2
671.0,2017,1,0,0,0,0,0,1
671.0,2018,1,0,0,0,0,1,0
671.0,2019,0,0,1,0,0,1,0
672.0,2015,17,12,3,1,3,16,20
672.0,2016,15,5,5,3,9,14,23
672.0,2017,45,6,3,3,4,27,34
672.0,2018,41,8,8,0,7,24,40
672.0,2019,2,0,2,0,1,3,2
673.0,2015,4,1,3,1,5,5,9
673.0,2016,8,1,3,1,2,4,11
673.0,2017,13,1,0,0,1,6,9
673.0,2018,23,1,0,2,2,8,20
673.0,2019,8,0,3,0,0,6,5
674.0,2015,16,6,6,0,8,13,23
674.0,2016,23,9,8,1,13,19,35
674.0,2017,75,7,7,2,8,38,61
674.0,2018,113,7,10,6,10,64,82
674.0,2019,25,0,1,0,1,12,15
675.0,2015,11,2,2,0,2,8,9
675.0,2016,12,5,7,2,4,10,20
