ZAT,AÑO,quarter,theft_to_people,homicide,sexual,theft_to_vehicle,theft_to_motorbike,dia_Domingo,dia_Jueves,dia_Lunes,dia_Martes,dia_Miércoles,dia_Sábado,dia_Viernes,genero_FEMENINO,genero_MASCULINO
666.0,2015,1,4,1,0,0,0,2,0,1,1,0,0,1,2,3
666.0,2015,2,4,8,1,0,0,0,2,3,2,0,4,2,2,11
666.0,2015,3,2,2,1,0,0,3,1,0,0,1,0,0,1,4
666.0,2015,4,3,2,0,0,1,0,2,1,1,0,0,2,0,6
666.0,2016,1,2,3,3,0,0,0,1,1,2,2,2,0,4,4
666.0,2016,2,1,1,1,0,0,0,0,1,0,0,1,1,2,1
666.0,2016,3,4,0,2,0,1,2,2,1,0,2,0,0,3,4
666.0,2016,4,1,0,4,0,2,1,0,3,1,0,1,1,5,2
666.0,2017,1,4,2,1,1,3,1,2,2,2,0,2,2,4,7
666.0,2017,2,4,3,2,1,0,1,1,2,1,1,2,2,3,7
666.0,2017,3,6,0,1,1,3,0,2,4,0,1,1,3,4,7
666.0,2017,4,7,0,0,0,1,0,1,2,0,1,1,3,4,4
666.0,2018,1,12,2,7,1,3,2,2,2,5,2,8,4,13,12
666.0,2018,2,4,0,3,1,3,3,1,0,0,4,0,3,4,7
666.0,2018,3,5,3,2,0,3,2,3,2,0,1,2,3,6,7
666.0,2018,4,10,2,1,0,0,0,1,3,2,4,2,1,5,8
666.0,2019,1,2,0,1,1,0,1,1,1,0,0,1,0,2,2
667.0,2015,1,4,4,1,1,3,0,3,2,1,3,3,1,2,11
667.0,2015,2,4,4,4,1,2,3,5,2,1,1,1,2,5,10
667.0,2015,3,3,0,3,1,0,1,1,0,2,2,0,1,3,4
667.0,2015,4,7,1,0,0,1,0,1,4,1,1,1,1,2,7
667.0,2016,1,2,1,1,1,4,0,1,3,1,3,1,0,2,7
667.0,2016,2,3,2,3,0,0,2,4,1,0,0,0,1,4,4
667.0,2016,3,2,3,3,0,0,3,4,1,0,0,0,0,3,5
667.0,2016,4,3,1,0,1,3,1,1,1,2,1,1,1,1,7
667.0,2017,1,11,2,1,1,2,2,1,5,1,1,1,6,5,12
667.0,2017,2,5,1,5,0,0,0,2,3,1,3,1,1,5,6
667.0,2017,3,9,3,1,0,1,2,3,1,1,3,3,1,6,8
667.0,2017,4,14,0,1,1,1,0,2,3,4,3,3,2,6,11
667.0,2018,1,7,2,3,0,2,1,2,2,4,2,0,3,5,9
667.0,2018,2,10,0,7,0,3,3,2,1,4,3,3,4,9,11
667.0,2018,3,6,0,4,1,5,2,0,5,3,1,4,1,8,8
667.0,2018,4,9,1,4,0,2,2,3,2,2,1,4,2,7,9
667.0,2019,1,6,1,4,1,0,0,2,2,4,2,2,0,8,4
668.0,2015,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
668.0,2015,3,2,0,0,0,0,0,0,1,0,0,0,1,2,0
668.0,2016,1,2,1,0,0,0,1,0,0,0,1,0,1,1,2
668.0,2016,2,3,1,0,0,0,0,0,1,1,1,1,0,3,1
668.0,2016,3,3,4,0,0,0,4,0,0,0,1,0,2,1,6
668.0,2016,4,0,2,0,0,1,1,0,1,0,0,0,1,1,2
668.0,2017,1,2,2,0,0,0,2,1,0,0,1,0,0,0,4
668.0,2017,2,4,0,0,1,0,0,2,0,0,1,1,1,3,2
668.0,2017,3,3,1,0,0,0,0,0,0,1,1,1,1,1,3
668.0,2017,4,3,2,0,0,0,2,0,1,1,1,0,0,1,4
668.0,2018,1,2,1,0,0,0,0,0,2,0,1,0,0,0,3
668.0,2018,2,1,3,0,0,0,0,0,2,0,0,1,1,1,3
668.0,2018,3,4,2,2,0,0,2,2,1,1,1,1,0,2,6
668.0,2018,4,3,0,0,0,0,0,0,1,0,0,1,1,2,1
668.0,2019,1,2,0,0,0,0,0,1,0,1,0,0,0,1,1
669.0,2015,1,5,2,0,1,0,2,1,2,1,0,0,2,2,6
669.0,2015,2,7,3,1,2,1,2,2,3,0,4,0,3,5,9
669.0,2015,3,2,0,2,0,2,1,0,1,1,3,0,0,3,3
669.0,2015,4,3,0,0,0,1,0,1,2,1,0,0,0,2,2
669.0,2016,1,6,0,0,1,2,0,0,2,4,2,0,1,3,6
669.0,2016,2,4,0,2,1,2,2,2,1,1,1,0,2,3,6
669.0,2016,3,2,1,1,0,2,1,1,0,2,1,1,0,2,4
669.0,2016,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0
669.0,2017,1,5,1,2,0,2,1,3,1,3,1,0,1,4,6
669.0,2017,2,12,1,3,3,0,1,3,1,3,4,3,4,4,15
669.0,2017,3,4,4,0,1,1,2,0,4,1,1,0,2,1,9
669.0,2017,4,12,2,0,1,0,1,1,2,4,2,1,4,3,12
669.0,2018,1,8,1,2,1,1,0,2,2,6,2,1,0,8,5
669.0,2018,2,14,0,2,2,2,1,3,4,2,3,2,5,10,10
669.0,2018,3,12,0,2,2,4,3,7,3,1,3,2,1,7,13
669.0,2018,4,15,2,0,1,0,3,5,2,0,3,0,5,5,13
669.0,2019,1,8,1,1,0,0,0,1,0,0,1,4,4,6,4
670.0,2015,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
670.0,2015,2,0,1,0,0,1,1,0,0,0,0,0,1,0,2
670.0,2015,3,2,1,1,1,1,1,1,1,0,3,0,0,2,4
670.0,2015,4,5,3,1,0,2,3,2,1,0,1,2,2,1,10
670.0,2016,1,0,0,3,0,0,0,0,0,0,0,2,1,3,0
670.0,2016,2,4,1,0,0,2,2,0,0,1,2,1,1,2,5
670.0,2016,3,3,0,0,1,0,0,0,2,0,1,1,0,1,3
670.0,2016,4,1,0,1,2,1,0,0,1,1,1,1,1,2,3
670.0,2017,1,5,2,1,0,1,1,5,0,0,1,0,2,4,5
670.0,2017,2,2,0,0,0,1,0,0,1,0,2,0,0,1,2
670.0,2017,3,5,0,0,0,1,0,0,0,0,1,3,2,5,1
670.0,2017,4,4,2,1,0,0,1,2,1,1,0,2,0,2,5
670.0,2018,1,6,1,0,0,1,0,1,1,2,2,2,0,4,4
670.0,2018,2,3,2,0,1,1,0,0,1,3,0,1,2,0,7
670.0,2018,3,8,1,2,0,3,1,4,3,2,3,0,1,6,8
670.0,2018,4,7,1,1,0,0,0,1,1,2,3,0,2,5,4
670.0,2019,1,9,0,1,0,0,0,1,0,4,2,1,2,6,4
671.0,2016,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
671.0,2016,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1
671.0,2017,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1
671.0,2018,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
671.0,2019,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
672.0,2015,1,5,0,0,0,1,2,1,1,0,1,1,0,4,2
672.0,2015,2,5,1,1,0,2,0,3,1,1,3,1,0,5,4
672.0,2015,3,2,5,1,1,0,1,1,1,1,1,2,2,5,4
672.0,2015,4,5,6,1,0,0,1,6,0,0,3,2,0,2,10
672.0,2016,1,7,0,1,0,1,0,1,3,2,1,2,0,7,2
672.0,2016,2,2,2,0,0,1,2,1,0,1,1,0,0,2,3
672.0,2016,3,4,2,0,2,5,2,0,5,3,0,2,1,0,13
672.0,2016,4,2,1,4,1,2,1,1,1,0,1,4,2,5,5
672.0,2017,1,5,1,1,2,0,1,1,1,2,0,3,1,3,6
672.0,2017,2,9,2,0,1,0,0,2,2,2,2,3,1,3,9
672.0,2017,3,16,3,1,0,3,1,0,2,4,5,7,4,10,13
672.0,2017,4,15,0,1,0,1,3,5,1,3,1,1,3,11,6
672.0,2018,1,8,3,4,0,3,2,1,5,2,3,2,3,7,11
672.0,2018,2,9,2,0,0,3,1,3,1,2,3,2,2,5,9
672.0,2018,3,16,1,3,0,0,0,0,4,2,5,5,4,10,10
672.0,2018,4,8,2,1,0,1,0,2,1,1,0,3,5,2,10
672.0,2019,1,2,0,2,0,1,1,1,0,2,0,1,0,3,2
673.0,2015,1,0,0,2,0,0,1,0,0,1,0,0,0,2,0
673.0,2015,2,2,0,0,1,1,0,2,0,0,0,1,1,1,3
673.0,2015,3,0,1,1,0,3,1,1,2,0,1,0,0,1,4
673.0,2015,4,2,0,0,0,1,0,1,0,0,0,1,1,1,2
673.0,2016,1,2,0,1,0,1,0,1,1,2,0,0,0,2,2
673.0,2016,2,2,1,0,1,0,1,0,0,0,2,0,1,1,3
673.0,2016,3,2,0,1,0,0,1,0,1,0,0,0,1,0,3
673.0,2016,4,2,0,1,0,1,1,1,1,0,0,1,0,1,3
673.0,2017,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
673.0,2017,2,2,0,0,0,0,1,0,0,0,0,0,1,1,1
673.0,2017,3,6,0,0,0,1,0,0,0,1,2,2,2,2,5
673.0,2017,4,5,0,0,0,0,0,0,3,0,2,0,0,3,2
673.0,2018,1,7,0,0,0,0,0,1,0,1,0,3,2,3,4
673.0,2018,2,5,1,0,1,1,1,0,1,1,3,1,1,1,7
673.0,2018,3,3,0,0,0,1,0,0,2,0,1,0,1,0,4
673.0,2018,4,8,0,0,1,0,1,3,1,0,1,1,2,4,5
673.0,2019,1,8,0,3,0,0,2,1,2,2,1,0,3,6,5
674.0,2015,1,3,2,3,0,1,1,2,1,2,0,2,1,5,4
674.0,2015,2,3,2,1,0,2,1,1,1,2,0,2,1,2,6
674.0,2015,3,3,2,2,0,3,0,2,2,1,3,2,0,4,6
674.0,2015,4,7,0,0,0,2,0,2,0,1,2,2,2,2,7
674.0,2016,1,6,5,2,0,3,2,3,2,1,3,2,3,5,11
674.0,2016,2,7,3,2,0,4,5,1,1,1,3,2,3,5,11
674.0,2016,3,3,1,2,0,4,2,0,1,1,2,0,4,5,5
674.0,2016,4,7,0,2,1,2,3,0,2,2,0,4,1,4,8
674.0,2017,1,15,3,3,1,2,2,3,4,3,7,3,2,8,16
674.0,2017,2,14,3,2,1,3,7,3,4,1,3,2,3,9,14
674.0,2017,3,21,1,2,0,1,0,3,3,6,6,5,2,9,16
674.0,2017,4,25,0,0,0,2,0,4,1,8,5,4,5,12,15
674.0,2018,1,24,1,2,2,2,3,5,5,5,6,6,1,11,20
674.0,2018,2,27,4,2,1,3,5,2,6,8,4,10,2,17,20
674.0,2018,3,40,1,5,2,3,4,8,4,6,11,11,7,26,25
674.0,2018,4,22,1,1,1,2,2,5,3,4,4,4,5,10,17
674.0,2019,1,25,0,1,0,1,0,5,1,6,6,2,7,12,15
675.0,2015,1,4,0,0,0,0,1,0,0,0,1,1,1,2,2
675.0,2015,2,2,0,0,0,0,0,0,0,0,0,2,0,0,2
675.0,2015,3,2,1,1,0,1,0,1,2,1,0,0,1,3,2
675.0,2015,4,3,1,1,0,1,0,0,2,0,3,1,0,3,3
675.0,2016,1,4,0,1,0,3,2,1,0,0,2,2,1,1,7
675.0,2016,2,4,1,0,0,0,0,0,2,0,0,0,3,2,3
675.0,2016,3,2,4,1,1,0,2,1,2,0,0,2,1,1,7
675.0,2016,4,2,0,5,1,1,0,1,3,1,0,1,3,6,3
675.0,2017,1,16,2,0,1,2,3,2,1,7,3,2,3,7,14
675.0,2017,2,8,0,1,0,0,1,0,2,4,1,0,1,6,3
675.0,2017,3,7,0,1,1,0,1,1,1,2,1,2,1,5,4
675.0,2017,4,9,0,0,1,0,0,2,1,2,2,3,0,5,5
675.0,2018,1,7,0,3,0,1,1,0,0,2,3,1,4,8,3
675.0,2018,2,12,0,0,0,0,1,1,3,2,2,1,2,4,8
675.0,2018,3,19,3,1,0,1,4,2,2,3,2,7,4,11,13
675.0,2018,4,25,0,1,0,0,2,4,2,7,4,3,4,15,11
675.0,2019,1,10,0,0,0,0,0,6,0,0,3,1,0,4,6
676.0,2016,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
676.0,2016,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0
676.0,2018,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
676.0,2018,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0
677.0,2015,1,25,0,1,3,2,5,2,6,3,7,3,5,12,19
677.0,2015,2,18,0,2,0,4,1,5,2,6,2,2,6,9,15
677.0,2015,3,4,5,1,0,5,5,0,1,3,3,1,2,1,14
677.0,2015,4,9,2,1,2,3,3,3,0,4,0,4,3,2,15
677.0,2016,1,17,1,3,0,0,2,2,9,3,4,0,1,9,12
677.0,2016,2,14,5,1,1,2,3,3,3,3,6,4,1,7,16
677.0,2016,3,11,0,5,2,3,4,5,1,5,4,0,2,8,13
677.0,2016,4,11,2,2,3,2,2,3,3,3,4,4,1,7,13
677.0,2017,1,26,1,2,6,3,6,9,3,4,4,8,4,12,26
677.0,2017,2,22,1,2,6,3,3,7,7,7,3,2,5,14,20
677.0,2017,3,27,0,3,2,2,3,6,4,4,7,3,7,12,22
677.0,2017,4,21,1,0,0,1,3,6,2,2,1,2,7,8,15
677.0,2018,1,24,0,2,1,4,4,1,5,4,7,2,8,6,25
677.0,2018,2,27,1,5,2,3,1,7,8,6,8,3,5,16,22
677.0,2018,3,36,1,7,0,6,5,5,6,11,6,7,10,22,28
677.0,2018,4,44,0,6,1,3,4,7,8,9,11,5,10,28,26
677.0,2019,1,28,0,0,0,0,2,1,3,2,8,4,8,14,14
678.0,2015,1,3,0,1,0,1,1,0,1,1,1,1,0,2,3
678.0,2015,2,3,0,0,0,2,1,1,1,1,1,0,0,1,4
678.0,2015,3,3,1,2,0,2,1,0,0,4,3,0,0,3,5
678.0,2015,4,3,1,0,0,0,1,0,2,0,1,0,0,1,3
678.0,2016,1,11,1,0,0,1,0,3,2,3,0,2,3,7,6
678.0,2016,2,6,0,0,0,0,0,0,3,1,1,1,0,4,2
678.0,2016,3,11,0,2,1,2,1,1,4,5,1,0,4,6,10
678.0,2016,4,6,1,0,1,1,0,1,1,1,2,2,2,4,5
678.0,2017,1,14,0,2,1,1,5,0,4,2,2,3,2,7,11
678.0,2017,2,9,0,0,1,0,1,1,2,2,1,2,1,5,5
678.0,2017,3,9,0,1,1,1,1,3,0,1,3,2,2,8,4
678.0,2017,4,14,0,0,1,2,2,3,3,3,5,0,1,4,13
678.0,2018,1,10,1,1,0,1,1,2,1,1,4,0,4,5,8
678.0,2018,2,11,0,2,0,3,3,1,3,3,3,1,2,5,11
678.0,2018,3,23,1,0,2,2,4,2,4,3,6,4,5,9,19
678.0,2018,4,13,0,6,0,0,0,7,2,1,4,3,2,12,7
678.0,2019,1,10,0,1,0,0,0,4,1,2,2,1,1,3,8
679.0,2015,1,6,1,0,1,1,3,0,1,2,2,1,0,4,5
679.0,2015,2,2,0,0,1,2,1,1,1,0,1,0,1,1,4
679.0,2015,3,9,2,0,0,1,0,3,1,4,2,2,0,2,10
679.0,2015,4,5,2,1,0,2,0,1,2,2,1,2,2,4,6
679.0,2016,1,15,0,0,1,1,1,2,0,7,3,2,2,4,13
679.0,2016,2,9,0,0,2,0,0,2,2,4,2,0,1,2,9
679.0,2016,3,17,1,1,2,2,3,5,3,2,3,3,4,10,13
679.0,2016,4,14,0,1,1,3,2,3,2,1,1,8,2,10,9
679.0,2017,1,18,0,5,0,1,4,4,0,3,4,5,4,9,15
679.0,2017,2,19,0,0,0,2,2,3,5,3,5,2,1,12,9
679.0,2017,3,19,1,0,0,2,4,2,2,1,6,2,5,8,14
679.0,2017,4,21,1,1,1,1,2,2,5,6,3,5,2,11,14
679.0,2018,1,32,1,0,1,0,3,9,4,4,3,3,8,15,19
679.0,2018,2,33,0,3,2,0,5,1,8,3,5,9,7,19,19
679.0,2018,3,34,0,2,0,0,4,6,5,7,6,2,6,14,22
679.0,2018,4,34,2,1,1,3,2,8,9,7,4,6,5,16,25
679.0,2019,1,27,0,1,0,0,2,5,1,7,8,2,3,13,15
680.0,2015,1,3,2,0,0,0,1,1,0,0,0,2,1,1,4
680.0,2015,2,1,2,0,0,0,1,1,0,0,0,0,1,0,3
680.0,2015,3,2,0,0,0,1,0,0,1,1,0,0,1,0,3
680.0,2015,4,6,1,0,0,0,1,1,2,1,1,0,1,2,5
680.0,2016,1,4,0,2,0,0,0,1,1,2,0,1,1,2,4
680.0,2016,2,10,1,0,0,0,1,2,2,2,2,1,1,4,7
680.0,2016,3,4,1,0,0,0,1,2,1,0,0,0,1,1,4
680.0,2016,4,4,0,1,0,0,0,0,0,1,1,2,1,2,3
680.0,2017,1,6,2,1,0,0,2,0,0,1,2,3,1,4,5
680.0,2017,2,4,1,0,0,0,0,1,0,2,2,0,0,0,5
680.0,2017,3,5,2,0,0,1,1,2,1,1,1,0,2,1,7
680.0,2017,4,2,0,0,0,0,0,0,0,0,2,0,0,0,2
680.0,2018,1,9,1,2,0,0,1,2,2,1,2,0,4,4,8
680.0,2018,2,9,0,1,0,0,1,2,1,1,2,2,1,4,6
680.0,2018,3,11,2,1,0,1,4,4,4,0,1,0,2,4,11
680.0,2018,4,5,1,0,0,0,1,3,0,0,0,1,1,0,6
680.0,2019,1,5,0,0,0,0,0,1,1,1,0,1,1,2,3
681.0,2015,1,5,4,2,0,3,2,5,0,2,2,2,1,3,11
681.0,2015,2,4,2,1,2,1,1,1,3,2,1,1,1,3,7
681.0,2015,3,2,4,2,1,4,4,2,1,0,2,0,4,2,11
681.0,2015,4,8,4,4,0,4,4,1,4,1,4,1,5,7,13
681.0,2016,1,13,1,0,0,1,4,1,0,4,4,2,0,6,9
681.0,2016,2,9,0,1,0,5,4,0,2,1,3,3,2,7,8
681.0,2016,3,10,1,2,0,1,1,2,3,2,4,1,1,6,8
681.0,2016,4,16,3,3,0,0,2,2,5,5,1,5,2,6,16
681.0,2017,1,14,3,3,0,1,3,4,2,5,2,1,4,8,13
681.0,2017,2,14,2,5,0,1,3,1,4,3,4,2,5,10,12
681.0,2017,3,14,0,2,0,1,1,1,6,2,2,3,2,8,9
681.0,2017,4,18,5,0,0,4,3,4,3,1,3,7,6,7,20
681.0,2018,1,18,2,7,0,2,1,8,3,5,4,3,5,8,21
681.0,2018,2,23,0,5,1,1,3,3,3,3,7,3,8,12,18
681.0,2018,3,13,0,2,0,0,2,1,3,1,1,6,1,4,11
681.0,2018,4,15,0,2,0,0,4,5,1,0,0,4,3,8,9
681.0,2019,1,9,0,0,0,1,2,0,3,1,1,2,1,2,8
682.0,2015,1,12,3,0,5,5,5,1,6,2,5,4,2,5,20
682.0,2015,2,6,2,2,1,6,3,2,3,2,3,0,4,6,11
682.0,2015,3,10,4,1,1,4,4,2,1,6,4,0,3,5,15
682.0,2015,4,9,3,1,0,5,2,3,1,6,4,1,1,3,15
682.0,2016,1,28,2,10,0,5,7,5,3,7,9,5,9,16,29
682.0,2016,2,19,1,2,2,2,5,2,5,1,4,2,7,9,17
682.0,2016,3,32,3,7,2,2,1,10,7,7,8,6,7,16,30
682.0,2016,4,20,1,11,3,4,8,5,3,7,7,6,3,14,25
682.0,2017,1,42,1,5,0,1,7,8,5,10,5,10,4,14,35
682.0,2017,2,23,1,2,2,2,1,6,6,6,4,6,1,12,18
682.0,2017,3,33,5,3,1,3,8,5,4,7,3,9,9,18,27
682.0,2017,4,24,1,2,3,2,5,4,3,5,7,3,5,9,23
682.0,2018,1,23,4,5,0,6,6,5,4,7,5,5,6,10,28
682.0,2018,2,35,2,4,4,4,9,8,3,7,8,6,8,21,27
682.0,2018,3,36,0,9,2,4,7,4,7,9,11,4,9,25,26
682.0,2018,4,33,2,9,1,2,1,8,7,7,8,8,8,27,20
682.0,2019,1,17,0,1,2,1,1,4,3,1,3,3,6,9,12
683.0,2015,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
683.0,2015,2,0,1,0,0,1,1,0,0,0,0,0,1,0,2
683.0,2015,3,1,1,0,0,0,0,0,1,0,0,0,1,1,1
683.0,2015,4,5,0,0,1,0,0,2,0,0,1,1,2,2,4
683.0,2016,1,12,1,2,0,1,2,3,2,2,3,1,3,2,14
683.0,2016,2,5,0,0,0,4,2,1,1,2,1,1,1,2,7
683.0,2016,3,3,1,0,1,1,0,1,1,1,1,1,1,0,6
683.0,2016,4,7,1,0,1,2,1,2,2,1,2,2,1,1,10
683.0,2017,1,2,0,3,0,0,0,0,0,2,3,0,0,2,3
683.0,2017,2,8,0,1,0,0,0,1,2,5,0,0,1,3,6
683.0,2017,3,4,1,1,0,2,1,1,1,0,2,3,0,2,6
683.0,2017,4,7,0,2,0,0,1,2,2,1,0,3,0,5,4
683.0,2018,1,7,0,1,0,1,2,2,3,0,0,2,0,3,6
683.0,2018,2,6,0,3,1,2,2,1,1,4,4,0,0,3,9
683.0,2018,3,11,0,2,0,0,0,2,2,3,2,1,3,6,7
683.0,2018,4,10,0,4,1,3,2,5,1,1,5,3,1,7,11
683.0,2019,1,4,1,1,0,0,1,3,0,1,1,0,0,3,3
684.0,2015,1,1,0,0,0,1,0,0,1,1,0,0,0,0,2
684.0,2015,2,3,0,0,0,0,0,1,0,1,0,0,1,0,3
684.0,2015,3,2,0,0,0,0,0,0,0,0,0,1,1,0,2
684.0,2015,4,4,0,2,0,0,1,1,1,0,0,2,1,2,4
684.0,2016,1,1,1,0,0,0,0,1,0,0,0,1,0,0,2
684.0,2016,2,3,1,0,0,0,0,0,1,3,0,0,0,2,2
684.0,2016,3,1,0,0,1,1,0,0,2,0,0,1,0,1,2
684.0,2016,4,6,2,0,0,0,2,2,0,1,0,3,0,5,3
684.0,2017,1,3,0,1,0,0,0,1,0,1,1,1,0,3,1
684.0,2017,2,3,0,0,0,1,1,2,0,1,0,0,0,0,4
684.0,2017,3,6,0,0,0,0,1,0,0,0,2,1,2,5,1
684.0,2017,4,2,1,0,0,0,2,0,1,0,0,0,0,0,3
684.0,2018,1,2,1,0,0,0,0,2,0,0,0,1,0,0,3
684.0,2018,2,3,1,1,0,0,0,1,0,1,0,0,3,1,4
684.0,2018,3,2,0,0,0,2,0,0,0,0,2,2,0,0,4
684.0,2018,4,3,0,2,0,0,0,0,2,1,0,1,1,3,2
684.0,2019,1,3,1,0,0,0,0,0,0,0,2,2,0,1,3
685.0,2015,1,2,2,0,0,0,2,0,2,0,0,0,0,2,2
685.0,2015,2,0,2,0,0,0,0,0,0,0,0,2,0,0,2
685.0,2015,3,0,0,0,2,0,2,0,0,0,0,0,0,2,0
685.0,2015,4,4,0,0,0,0,0,0,0,0,0,4,0,2,2
685.0,2016,1,4,0,2,0,0,0,4,0,2,0,0,0,0,6
685.0,2016,3,4,2,0,0,0,2,0,0,0,2,0,2,2,4
685.0,2016,4,2,0,0,2,0,0,0,0,0,2,2,0,0,4
685.0,2017,1,2,0,2,0,0,0,0,0,0,4,0,0,2,2
685.0,2017,2,2,4,0,0,0,0,0,0,0,0,4,2,2,4
685.0,2017,3,0,4,0,0,0,2,0,2,0,0,0,0,0,4
685.0,2017,4,0,0,2,0,0,0,0,0,0,2,0,0,2,0
685.0,2018,1,4,0,4,4,0,2,0,2,2,4,2,0,8,4
685.0,2018,2,6,0,0,0,0,0,0,2,0,2,2,0,4,2
685.0,2018,4,0,0,2,0,0,0,0,0,0,0,0,2,2,0
685.0,2019,1,8,0,2,0,0,4,0,0,0,0,2,4,8,2
686.0,2015,1,2,1,0,0,1,0,2,1,1,0,0,0,3,1
686.0,2015,2,3,0,2,0,0,1,0,1,1,0,1,1,3,2
686.0,2015,3,1,2,2,1,2,1,1,1,0,3,2,0,2,6
686.0,2015,4,3,0,0,0,1,0,1,0,1,1,1,0,3,1
686.0,2016,1,5,1,1,0,2,2,1,1,2,2,1,0,5,4
686.0,2016,2,6,0,0,1,3,1,3,2,1,2,0,1,1,9
686.0,2016,3,3,0,0,1,1,0,0,0,3,0,0,2,1,4
686.0,2016,4,3,0,1,0,0,0,2,0,1,0,1,0,2,2
686.0,2017,1,4,1,0,0,1,1,1,2,0,1,1,0,3,3
686.0,2017,2,4,2,0,0,0,1,2,0,1,2,0,0,3,3
686.0,2017,3,7,0,0,0,1,0,1,1,1,3,0,2,3,5
686.0,2017,4,7,1,1,1,1,1,1,2,3,1,2,1,4,7
686.0,2018,1,11,0,1,1,1,2,1,1,6,1,3,0,5,9
686.0,2018,2,8,1,0,1,0,2,2,3,1,1,1,0,1,9
686.0,2018,3,14,0,1,1,2,1,2,5,4,3,1,2,5,13
686.0,2018,4,10,3,1,1,1,3,2,2,2,1,3,3,5,11
686.0,2019,1,9,0,0,0,0,1,4,1,1,1,1,0,5,4
687.0,2015,1,3,2,0,0,3,1,2,0,2,0,1,2,1,7
687.0,2015,2,4,1,0,1,1,2,0,1,1,1,1,1,2,5
687.0,2015,3,7,2,0,1,3,2,1,0,3,2,2,3,2,11
687.0,2015,4,3,0,2,0,0,2,0,0,0,1,1,1,3,2
687.0,2016,1,6,2,0,0,0,1,2,2,1,0,1,1,3,5
687.0,2016,2,3,1,0,0,1,1,1,0,0,1,1,1,2,3
687.0,2016,3,9,1,1,0,0,0,4,5,0,0,1,1,2,9
687.0,2016,4,6,2,1,0,2,3,2,2,0,1,2,1,3,8
687.0,2017,1,10,1,0,0,0,1,2,2,1,0,4,1,3,8
687.0,2017,2,9,0,2,0,1,2,2,3,1,2,1,1,4,8
687.0,2017,3,5,1,2,0,1,0,1,2,4,1,0,1,6,3
687.0,2017,4,12,1,1,0,0,4,2,2,0,3,1,2,8,6
687.0,2018,1,9,2,0,1,1,0,2,2,2,3,1,3,1,12
687.0,2018,2,12,0,0,2,2,3,1,2,0,2,6,2,5,11
687.0,2018,3,5,2,0,0,2,1,2,1,1,1,0,3,5,4
687.0,2018,4,5,3,1,0,0,2,1,1,0,1,4,0,2,7
687.0,2019,1,9,1,0,0,1,0,4,1,0,4,1,1,2,9
688.0,2015,1,2,0,1,0,2,0,4,0,1,0,0,0,3,2
688.0,2015,2,3,3,1,0,0,2,0,3,1,0,1,0,1,6
688.0,2015,3,3,1,0,0,1,0,1,1,0,0,2,1,2,3
688.0,2015,4,1,1,1,0,0,0,0,0,0,2,1,0,2,1
688.0,2016,1,4,1,0,0,2,1,0,1,1,0,2,2,0,7
688.0,2016,2,3,0,3,0,0,0,0,0,2,4,0,0,4,2
688.0,2016,3,4,0,1,0,1,1,2,0,1,1,0,1,3,3
688.0,2016,4,1,0,3,2,2,1,4,0,0,2,1,0,4,4
688.0,2017,1,8,0,1,1,1,1,2,2,2,2,1,1,6,5
688.0,2017,2,10,1,2,1,2,1,5,1,3,2,3,1,5,11
688.0,2017,3,6,0,1,0,1,1,1,0,1,5,0,0,4,4
688.0,2017,4,9,1,0,1,1,1,1,3,1,2,2,2,4,8
688.0,2018,1,7,0,1,0,1,0,2,0,2,2,1,2,7,2
688.0,2018,2,10,0,2,1,3,2,3,0,2,5,1,3,7,9
688.0,2018,3,7,0,3,1,0,2,2,3,0,0,1,3,8,3
688.0,2018,4,14,0,0,1,4,2,5,2,4,3,1,2,10,9
688.0,2019,1,8,0,0,1,2,5,0,2,0,2,1,1,5,6
689.0,2015,1,3,0,1,0,0,1,1,0,2,0,0,0,3,1
689.0,2015,2,2,0,1,0,0,1,0,0,1,0,1,0,2,1
689.0,2015,3,2,1,1,0,2,0,2,0,1,3,0,0,2,4
689.0,2015,4,4,1,1,1,4,4,2,0,1,1,3,0,3,8
689.0,2016,1,4,2,2,0,0,0,1,1,0,2,1,3,6,2
689.0,2016,2,6,1,1,0,0,0,1,2,2,2,0,1,4,4
689.0,2016,3,3,1,2,0,2,0,0,1,2,0,0,5,4,4
689.0,2016,4,3,3,1,0,0,1,1,0,1,0,3,1,2,5
689.0,2017,1,13,0,5,0,1,5,6,1,2,4,1,0,10,9
689.0,2017,2,17,0,3,0,3,2,4,2,3,6,2,4,12,11
689.0,2017,3,11,3,2,1,1,2,1,2,2,2,2,7,9,9
689.0,2017,4,12,1,0,0,0,1,4,2,0,2,1,3,6,7
689.0,2018,1,18,0,2,0,2,2,0,4,6,6,1,3,7,15
