codigo_upz,AÑO,MES,theft_to_people,homicide,sexual,theft_to_vehicle,theft_to_motorbike,dia_Domingo,dia_Jueves,dia_Lunes,dia_Martes,dia_Miércoles,dia_Sábado,dia_Viernes,genero_FEMENINO,genero_MASCULINO
75.0,2015,2,28,2,4,2,9,5,4,5,7,7,5,12,12,33
75.0,2015,3,46,2,3,3,2,10,10,11,8,4,8,5,22,34
75.0,2015,4,31,0,9,2,4,2,9,6,8,6,8,7,12,34
75.0,2015,5,29,0,6,3,0,3,5,4,5,5,6,10,17,21
75.0,2015,6,40,0,7,2,2,1,15,6,6,10,6,7,18,33
75.0,2015,7,44,0,4,1,3,4,11,8,5,7,9,8,13,39
75.0,2015,8,45,0,4,3,3,8,7,8,7,11,9,5,19,35
75.0,2015,9,31,2,6,3,5,2,9,5,10,10,4,7,14,33
75.0,2015,10,40,0,5,0,4,8,8,10,5,10,4,4,18,31
75.0,2015,11,29,0,4,3,3,5,11,3,6,6,1,7,12,27
75.0,2015,12,34,3,5,3,3,1,8,5,5,11,9,9,17,31
75.0,2016,1,62,3,4,1,3,8,7,8,13,11,13,13,24,49
75.0,2016,2,65,0,3,0,4,8,13,12,12,7,9,11,24,48
75.0,2016,3,55,1,5,3,3,6,12,11,9,11,7,11,25,42
75.0,2016,4,42,1,6,0,5,5,7,6,9,9,11,7,27,27
75.0,2016,5,38,1,1,0,5,3,7,7,4,11,7,6,12,33
75.0,2016,6,44,2,3,0,4,7,11,6,10,11,4,4,22,31
75.0,2016,7,46,0,2,1,8,8,13,5,5,7,9,10,20,37
75.0,2016,8,52,1,2,1,11,7,17,11,11,8,7,6,23,44
75.0,2016,9,47,1,7,1,5,2,12,9,11,12,5,10,23,38
75.0,2016,10,44,2,0,3,9,3,7,12,10,7,8,11,23,35
75.0,2016,11,57,0,3,1,3,6,13,10,12,12,3,8,20,44
75.0,2016,12,43,0,1,1,2,8,9,4,9,6,5,6,20,27
75.0,2017,1,68,0,5,5,5,6,16,10,13,11,14,13,30,53
75.0,2017,2,65,1,2,3,3,5,11,11,10,13,11,13,28,46
75.0,2017,3,69,3,3,1,5,3,14,6,14,16,13,15,32,49
75.0,2017,4,52,0,5,3,7,4,7,11,8,14,10,13,20,47
75.0,2017,5,68,0,5,3,8,5,11,11,14,17,16,10,33,51
75.0,2017,6,70,1,3,6,4,12,14,10,5,9,15,19,32,52
75.0,2017,7,69,1,6,2,4,7,17,9,11,14,14,10,37,45
75.0,2017,8,118,1,3,4,4,7,27,14,28,25,17,12,59,71
75.0,2017,9,109,0,2,3,5,6,15,12,22,22,16,26,54,65
75.0,2017,10,132,0,4,4,4,14,24,29,24,13,16,24,63,81
75.0,2017,11,115,0,1,5,5,7,22,14,21,30,12,20,63,63
75.0,2017,12,113,1,2,3,9,15,15,25,15,16,22,20,60,68
75.0,2018,1,88,0,6,1,8,12,14,17,13,20,13,14,42,61
75.0,2018,2,90,1,11,2,7,3,22,14,19,21,18,14,50,61
75.0,2018,3,116,0,6,1,5,9,19,18,18,18,19,27,48,80
75.0,2018,4,114,1,9,1,11,18,18,23,17,18,21,21,54,82
75.0,2018,5,99,1,10,1,9,6,31,10,18,20,19,16,49,71
75.0,2018,6,111,1,6,1,3,10,13,14,19,21,19,26,48,73
75.0,2018,7,107,0,6,4,5,13,20,17,18,17,20,17,57,65
75.0,2018,8,142,0,7,7,9,15,32,24,18,29,17,30,69,96
75.0,2018,9,146,2,8,4,2,20,29,25,23,18,26,21,74,88
75.0,2018,10,118,2,6,0,6,11,17,25,22,24,13,20,60,71
75.0,2018,11,105,1,10,2,5,8,18,9,25,16,23,24,51,72
75.0,2018,12,117,2,4,4,5,14,18,23,16,19,26,16,51,80
75.0,2019,1,137,1,3,2,3,15,18,17,23,28,15,30,57,89
75.0,2019,2,121,1,4,2,3,11,8,25,19,29,16,23,67,64
76.0,2015,1,8,0,2,0,0,1,0,4,1,1,1,2,3,7
76.0,2015,2,3,0,2,0,0,1,0,1,0,0,1,2,3,2
76.0,2015,3,4,0,2,0,0,2,0,0,1,2,1,0,4,2
76.0,2015,4,10,0,1,1,0,1,7,1,3,0,0,0,6,6
76.0,2015,5,4,0,1,0,1,0,2,0,1,1,2,0,2,4
76.0,2015,6,12,1,1,0,1,2,3,1,2,2,3,2,3,12
76.0,2015,7,6,0,0,0,0,1,1,1,1,1,1,0,2,4
76.0,2015,8,11,0,0,0,0,2,0,1,3,1,2,2,4,7
76.0,2015,9,6,0,0,0,0,0,0,1,1,0,3,1,2,4
76.0,2015,10,4,1,2,1,0,2,0,2,0,0,1,3,3,5
76.0,2015,11,5,1,1,0,0,0,2,1,1,2,1,0,1,6
76.0,2015,12,7,1,0,0,1,1,3,1,0,1,3,0,4,5
76.0,2016,1,17,0,0,0,0,1,1,5,5,3,1,1,7,10
76.0,2016,2,7,0,1,0,0,1,4,0,1,1,1,0,2,6
76.0,2016,3,11,0,2,0,0,2,2,1,2,2,2,2,8,5
76.0,2016,4,3,0,1,0,0,0,0,0,0,2,1,1,2,2
76.0,2016,5,7,0,1,0,3,1,0,2,2,3,1,2,4,7
76.0,2016,6,6,1,1,0,1,0,3,0,1,1,1,3,3,6
76.0,2016,7,7,0,2,0,1,1,2,1,0,3,1,2,3,7
76.0,2016,8,10,0,0,0,0,2,1,1,2,1,1,2,4,6
76.0,2016,9,7,0,1,0,0,2,1,0,0,2,2,1,2,6
76.0,2016,10,9,0,2,0,0,2,0,2,1,2,3,1,6,5
76.0,2016,11,9,1,2,0,0,3,1,1,3,1,2,1,3,9
76.0,2016,12,9,0,2,0,1,1,1,3,0,3,0,4,7,5
76.0,2017,1,7,0,0,1,2,2,0,1,3,0,1,3,3,7
76.0,2017,2,17,0,0,1,2,0,3,3,2,3,3,6,9,11
76.0,2017,3,24,0,2,1,1,1,3,2,1,11,3,7,16,12
76.0,2017,4,20,0,1,0,1,1,1,4,7,4,2,3,9,13
76.0,2017,5,16,0,4,3,1,0,4,1,4,7,4,4,10,14
76.0,2017,6,22,0,1,2,2,6,6,1,5,3,2,4,7,20
76.0,2017,7,19,0,1,0,0,3,0,2,3,3,6,3,7,13
76.0,2017,8,29,0,3,0,0,3,7,3,4,8,4,3,18,14
76.0,2017,9,15,1,1,0,1,5,1,3,2,2,0,5,6,12
76.0,2017,10,24,1,2,3,1,3,4,4,3,6,3,8,10,21
76.0,2017,11,21,1,0,1,2,1,4,3,4,5,1,7,10,15
76.0,2017,12,14,1,0,0,0,3,0,0,7,2,1,2,2,13
76.0,2018,1,20,0,1,6,3,2,3,6,6,7,2,4,13,17
76.0,2018,2,15,0,0,1,0,3,3,1,2,4,2,1,3,13
76.0,2018,3,11,0,1,0,2,2,2,2,1,3,1,3,6,8
76.0,2018,4,20,0,2,2,2,5,1,1,5,6,3,5,11,15
76.0,2018,5,22,0,1,2,3,1,3,3,8,6,4,3,10,18
76.0,2018,6,22,0,4,1,2,1,6,1,5,4,4,8,6,23
76.0,2018,7,24,0,2,0,2,5,5,2,3,6,2,5,9,19
76.0,2018,8,19,0,3,2,3,2,8,1,3,7,2,4,13,14
76.0,2018,9,17,1,1,0,0,4,2,1,3,5,4,0,8,11
76.0,2018,10,31,0,1,3,0,0,5,5,6,6,4,9,16,19
76.0,2018,11,24,0,3,1,1,4,4,2,7,4,5,3,14,15
76.0,2018,12,33,0,1,0,2,2,4,7,6,4,8,5,14,22
76.0,2019,1,30,0,0,4,0,1,8,3,7,5,3,7,15,19
76.0,2019,2,14,0,1,0,0,4,2,1,2,3,0,3,3,12
77.0,2015,1,12,0,2,0,1,3,2,0,2,3,2,3,5,10
77.0,2015,2,9,0,0,3,2,1,1,3,1,4,3,1,3,11
77.0,2015,3,10,0,1,1,1,1,3,3,1,2,1,2,5,8
77.0,2015,4,8,0,1,5,3,4,3,0,1,6,1,2,5,12
77.0,2015,5,18,0,1,0,1,3,1,1,6,3,2,4,6,14
77.0,2015,6,10,0,0,2,2,2,2,3,1,2,2,2,2,12
77.0,2015,7,7,0,1,0,0,0,2,0,1,0,2,3,3,5
77.0,2015,8,14,0,0,2,2,2,0,9,3,3,1,0,7,11
77.0,2015,9,18,0,1,1,0,3,3,4,2,4,2,2,6,14
77.0,2015,10,19,0,0,1,0,5,1,5,4,0,2,3,0,20
77.0,2015,11,12,0,0,1,0,1,1,1,3,3,2,2,3,10
77.0,2015,12,6,1,1,0,0,3,1,1,1,0,1,1,3,5
77.0,2016,1,22,0,0,0,2,4,6,4,3,1,3,3,7,17
77.0,2016,2,16,0,1,1,2,2,3,1,4,4,5,1,8,12
77.0,2016,3,17,0,4,0,4,4,5,2,5,4,1,4,5,20
77.0,2016,4,19,0,0,0,3,2,3,3,5,3,4,2,3,19
77.0,2016,5,16,0,2,0,0,3,1,4,2,1,1,6,7,11
77.0,2016,6,19,0,1,0,1,4,2,3,4,2,2,4,5,16
77.0,2016,7,12,0,0,2,1,5,2,0,5,0,2,1,3,12
77.0,2016,8,24,2,0,1,2,4,6,7,4,2,3,3,8,21
77.0,2016,9,19,0,0,1,2,2,3,5,6,3,1,2,5,17
77.0,2016,10,16,1,1,2,2,2,4,5,3,6,1,1,9,13
77.0,2016,11,20,0,0,3,4,2,2,2,8,7,2,4,9,18
77.0,2016,12,15,2,0,0,0,4,3,2,3,2,1,2,5,12
77.0,2017,1,20,0,3,2,1,1,2,4,4,7,6,2,11,15
77.0,2017,2,23,0,1,1,1,4,4,5,4,5,3,1,12,14
77.0,2017,3,14,0,1,1,4,1,4,1,1,3,4,6,9,11
77.0,2017,4,31,0,6,0,0,6,8,5,7,2,6,3,15,22
77.0,2017,5,22,0,0,5,2,4,6,2,6,6,2,3,12,17
77.0,2017,6,18,0,2,2,1,1,7,3,3,5,1,3,11,12
77.0,2017,7,20,0,1,0,0,6,3,2,4,0,2,4,6,15
77.0,2017,8,24,0,1,1,0,2,2,9,3,5,3,2,6,20
77.0,2017,9,27,0,1,2,2,4,5,5,5,4,5,4,21,11
77.0,2017,10,34,0,1,3,1,5,5,5,6,6,7,5,12,27
77.0,2017,11,20,0,0,3,2,2,3,3,7,3,3,4,6,19
77.0,2017,12,18,0,0,2,0,4,6,1,1,3,1,4,6,14
77.0,2018,1,25,1,2,5,0,3,3,4,5,10,3,5,13,20
77.0,2018,2,19,0,1,2,2,1,3,5,4,5,2,4,6,18
77.0,2018,3,22,0,0,9,3,1,6,8,5,4,5,5,13,21
77.0,2018,4,22,0,0,5,3,3,4,11,0,3,4,5,9,21
77.0,2018,5,25,0,1,3,2,2,3,3,5,8,9,1,7,24
77.0,2018,6,26,0,4,3,2,1,7,1,8,7,5,6,17,18
77.0,2018,7,27,0,1,3,1,4,2,6,4,6,8,2,13,19
77.0,2018,8,22,0,4,3,3,4,6,6,1,11,1,3,14,18
77.0,2018,9,27,0,1,1,1,3,7,3,2,3,7,5,12,18
77.0,2018,10,30,1,0,1,3,2,5,4,11,4,3,6,13,22
77.0,2018,11,23,1,0,1,2,2,4,3,3,7,2,6,10,17
77.0,2018,12,20,0,2,2,0,4,2,3,2,7,2,4,10,13
77.0,2019,1,24,0,1,2,2,4,6,2,6,5,1,5,11,18
77.0,2019,2,31,0,0,0,0,2,9,4,4,4,2,6,11,20
78.0,2015,1,3,0,1,2,0,1,0,1,0,1,3,0,2,4
78.0,2015,2,7,0,2,1,5,3,2,3,5,1,1,0,4,11
78.0,2015,3,1,0,3,1,0,1,0,0,2,0,1,1,3,2
78.0,2015,4,5,0,1,0,0,1,0,0,0,1,0,4,1,5
78.0,2015,5,7,0,0,3,2,1,2,1,4,1,0,3,3,9
78.0,2015,6,6,0,0,0,1,1,1,3,1,0,1,0,3,4
78.0,2015,7,7,0,1,3,2,3,2,1,0,4,0,3,4,9
78.0,2015,8,4,0,0,3,1,2,0,1,0,3,1,1,3,5
78.0,2015,9,2,0,2,4,0,1,0,0,1,1,3,2,2,6
78.0,2015,10,6,0,0,3,2,1,2,2,1,3,2,0,1,10
78.0,2015,11,3,1,2,0,1,1,0,1,2,3,0,0,4,3
78.0,2015,12,2,0,0,0,2,1,0,1,1,1,0,0,0,4
78.0,2016,1,6,0,1,0,1,1,2,1,1,1,1,1,3,5
78.0,2016,2,10,0,0,0,0,1,2,2,2,1,0,2,1,9
78.0,2016,3,9,0,0,1,1,2,3,0,1,4,1,0,4,7
78.0,2016,4,11,0,1,1,1,1,0,3,2,3,0,5,3,11
78.0,2016,5,9,1,0,0,1,1,1,0,3,0,1,5,4,7
78.0,2016,6,8,0,0,2,3,2,0,2,2,4,1,2,5,8
78.0,2016,7,3,0,2,1,1,1,1,1,0,1,0,3,3,4
78.0,2016,8,8,0,2,1,2,1,2,3,0,4,1,2,5,8
78.0,2016,9,8,0,0,2,1,1,1,2,2,1,2,2,4,7
78.0,2016,10,6,0,0,0,0,0,0,0,1,1,2,2,2,4
78.0,2016,11,4,0,0,1,3,1,2,2,0,0,1,2,0,8
78.0,2016,12,3,0,1,0,1,1,1,1,1,0,0,1,2,3
78.0,2017,1,9,0,1,1,1,3,3,1,3,0,1,1,4,8
78.0,2017,2,11,0,1,2,2,2,1,1,1,3,2,6,4,12
78.0,2017,3,9,0,0,2,0,4,2,1,0,1,1,2,4,7
78.0,2017,4,11,0,0,2,3,1,1,2,3,2,6,1,4,12
78.0,2017,5,9,0,2,0,1,2,1,4,3,1,1,0,4,8
78.0,2017,6,2,0,2,3,0,1,0,1,2,2,0,1,5,2
78.0,2017,7,8,0,2,0,1,1,0,2,2,2,3,1,6,5
78.0,2017,8,17,0,0,3,2,0,4,4,3,4,1,6,9,13
78.0,2017,9,20,1,0,2,1,2,2,1,5,3,5,6,13,11
78.0,2017,10,18,0,1,0,1,2,3,3,3,4,1,4,12,8
78.0,2017,11,17,0,0,0,2,1,4,2,1,2,3,6,12,7
78.0,2017,12,9,0,3,0,1,2,3,1,4,1,1,1,8,5
78.0,2018,1,14,0,1,3,2,2,7,2,1,3,3,2,8,12
78.0,2018,2,22,0,0,3,2,2,2,4,3,2,6,8,8,19
78.0,2018,3,13,0,2,1,3,1,5,4,0,2,2,5,9,10
78.0,2018,4,14,0,1,3,0,1,1,4,3,2,5,2,7,11
78.0,2018,5,16,0,1,1,0,1,4,0,1,6,3,3,7,11
78.0,2018,6,17,0,2,1,2,1,2,2,2,4,7,4,9,13
78.0,2018,7,8,2,2,3,3,4,3,5,3,1,2,0,5,13
78.0,2018,8,17,0,1,2,1,2,3,2,4,4,2,4,8,13
78.0,2018,9,24,0,0,2,2,4,3,5,2,3,8,3,8,20
78.0,2018,10,20,0,0,1,5,2,5,4,4,3,4,4,8,18
78.0,2018,11,19,0,0,2,2,4,6,2,5,2,0,4,11,12
78.0,2018,12,14,0,0,0,4,1,3,4,0,4,4,2,8,10
78.0,2019,1,10,0,1,1,5,2,5,3,3,2,1,1,5,12
78.0,2019,2,17,0,0,2,5,0,6,4,4,3,6,1,8,16
79.0,2015,1,15,2,1,4,5,3,4,6,2,4,5,3,2,25
79.0,2015,2,8,1,0,3,4,1,4,1,3,1,4,2,5,11
79.0,2015,3,7,0,6,3,4,4,0,5,3,2,4,2,6,14
79.0,2015,4,5,1,1,4,3,4,2,2,1,0,1,4,5,9
79.0,2015,5,12,4,0,7,8,8,2,4,5,6,2,4,9,22
79.0,2015,6,8,0,1,5,4,3,3,3,2,2,4,1,7,11
79.0,2015,7,6,0,4,11,3,6,3,1,3,4,5,2,6,18
79.0,2015,8,11,1,3,7,4,1,3,4,3,4,6,5,7,19
79.0,2015,9,13,1,1,6,9,4,4,3,6,5,5,3,3,27
79.0,2015,10,14,0,6,4,7,4,7,7,4,2,2,5,10,21
79.0,2015,11,10,0,1,7,4,5,3,2,3,5,2,2,2,20
79.0,2015,12,14,1,0,6,6,4,2,4,6,6,2,3,4,23
79.0,2016,1,23,0,2,4,9,7,5,4,4,3,6,9,10,28
79.0,2016,2,27,0,1,3,10,4,4,6,5,8,5,9,11,30
79.0,2016,3,25,0,4,7,6,10,7,7,3,8,5,2,14,28
79.0,2016,4,21,0,3,11,4,6,8,0,2,6,8,9,10,29
79.0,2016,5,11,1,0,3,7,2,3,5,4,3,2,3,8,14
79.0,2016,6,11,0,0,4,12,4,3,5,2,5,7,1,7,20
79.0,2016,7,21,1,0,8,5,3,2,9,5,5,9,2,6,29
79.0,2016,8,28,1,1,6,13,7,10,5,5,6,5,11,12,37
79.0,2016,9,24,0,1,6,4,3,7,0,4,4,10,7,9,26
79.0,2016,10,27,1,4,6,5,10,8,5,7,2,7,4,16,27
79.0,2016,11,14,1,6,8,8,7,6,2,5,3,4,10,14,23
79.0,2016,12,20,0,0,5,2,3,4,6,6,3,0,5,7,20
79.0,2017,1,24,0,4,7,5,8,7,4,7,4,4,6,15,25
79.0,2017,2,37,0,5,6,6,6,8,7,7,3,13,10,24,30
79.0,2017,3,41,1,0,8,8,4,12,9,7,5,9,12,18,40
79.0,2017,4,25,1,1,7,2,2,2,9,8,6,7,2,10,26
79.0,2017,5,34,0,3,5,4,5,5,4,10,7,10,5,19,27
79.0,2017,6,27,0,1,15,1,11,9,3,5,3,5,8,9,35
79.0,2017,7,41,3,5,12,1,7,5,10,4,6,23,7,24,38
79.0,2017,8,33,0,4,5,3,8,7,3,11,6,5,5,24,21
79.0,2017,9,49,2,1,8,3,6,8,9,10,11,10,9,20,43
79.0,2017,10,43,0,2,4,4,5,8,5,9,6,7,13,18,35
79.0,2017,11,50,1,1,7,2,7,15,8,10,6,8,7,22,39
79.0,2017,12,46,2,2,4,0,6,14,6,6,7,5,10,18,36
79.0,2018,1,39,0,6,3,9,4,11,10,6,10,9,7,22,35
79.0,2018,2,37,0,6,11,4,7,10,3,11,6,10,11,25,33
79.0,2018,3,44,1,4,4,4,7,10,5,7,10,10,8,24,33
79.0,2018,4,53,1,2,7,5,8,7,13,9,6,13,12,23,45
79.0,2018,5,63,0,8,12,5,8,18,10,14,14,11,13,31,57
79.0,2018,6,62,0,3,6,9,6,11,8,10,10,19,16,28,52
79.0,2018,7,50,2,3,5,8,7,10,14,15,6,6,10,21,47
79.0,2018,8,49,2,9,3,13,6,14,10,9,12,8,17,27,49
79.0,2018,9,52,0,5,7,12,6,7,11,14,10,12,16,33,43
79.0,2018,10,64,2,6,5,5,8,9,11,12,9,12,21,32,49
79.0,2018,11,45,1,2,2,11,7,6,7,8,7,11,15,22,39
79.0,2018,12,48,1,1,4,6,6,9,9,8,9,10,9,19,41
79.0,2019,1,45,0,4,2,8,6,10,7,13,11,6,6,21,38
79.0,2019,2,63,2,5,5,5,7,15,12,13,13,10,10,21,59
80.0,2015,1,17,1,0,0,2,1,2,3,7,3,2,2,10,10
80.0,2015,2,17,4,1,2,1,2,5,4,7,2,4,1,9,16
80.0,2015,3,25,2,5,0,2,5,6,3,6,5,8,1,11,23
80.0,2015,4,19,3,3,0,3,4,6,2,4,9,1,2,12,16
80.0,2015,5,22,2,4,1,0,2,6,1,8,4,5,3,10,19
80.0,2015,6,19,0,2,1,2,1,3,5,6,3,4,2,5,19
80.0,2015,7,32,0,5,0,2,3,8,7,3,4,4,10,17,22
80.0,2015,8,27,2,3,2,6,5,4,7,4,8,5,7,15,25
80.0,2015,9,21,2,2,1,4,5,4,6,3,5,1,6,13,17
80.0,2015,10,27,0,1,1,3,2,4,4,2,7,8,5,10,22
80.0,2015,11,31,2,3,2,1,5,7,8,5,4,4,6,13,26
80.0,2015,12,22,4,0,4,1,5,3,2,7,9,2,3,7,24
80.0,2016,1,37,1,3,0,3,9,6,5,4,3,7,10,16,28
80.0,2016,2,38,2,7,1,2,9,7,6,5,10,5,8,22,28
80.0,2016,3,43,1,1,0,4,4,7,7,7,12,9,3,17,32
80.0,2016,4,28,3,3,3,3,8,4,1,4,6,8,9,8,32
80.0,2016,5,41,6,10,3,3,16,9,4,9,11,7,7,24,39
80.0,2016,6,38,2,5,1,3,5,11,4,7,5,7,10,11,38
80.0,2016,7,27,5,2,3,1,5,3,6,7,4,7,6,9,29
80.0,2016,8,42,3,4,4,2,1,12,9,14,6,5,8,14,41
80.0,2016,9,46,2,6,7,5,8,9,6,6,14,8,15,16,50
80.0,2016,10,39,2,3,8,8,7,11,5,5,15,5,12,19,41
80.0,2016,11,29,5,3,1,6,5,7,5,5,7,5,10,14,30
80.0,2016,12,39,4,1,6,3,7,11,4,7,7,6,11,14,39
80.0,2017,1,63,4,3,7,8,7,16,12,14,11,15,10,27,58
80.0,2017,2,37,1,6,1,6,6,7,4,5,7,13,9,13,38
80.0,2017,3,51,1,4,3,4,4,14,8,7,9,9,12,18,45
80.0,2017,4,53,4,3,0,3,5,13,6,9,9,8,13,24,39
80.0,2017,5,57,3,2,3,4,9,10,8,10,13,9,10,18,51
80.0,2017,6,59,2,1,1,0,6,14,8,7,8,8,12,23,40
80.0,2017,7,56,1,4,5,5,4,14,10,6,10,16,11,22,49
80.0,2017,8,82,3,3,0,4,4,12,13,18,11,22,12,24,68
80.0,2017,9,68,2,3,4,0,7,10,12,16,12,8,12,32,45
80.0,2017,10,64,3,6,4,5,14,10,8,12,22,8,8,25,57
80.0,2017,11,75,4,5,3,1,10,13,8,9,12,19,17,32,56
80.0,2017,12,65,3,2,2,2,8,13,10,15,9,14,5,30,44
80.0,2018,1,68,0,6,3,3,7,10,14,16,12,14,7,30,50
80.0,2018,2,76,2,7,3,3,9,9,15,14,13,12,19,34,57
80.0,2018,3,77,3,4,1,5,7,11,10,9,17,19,17,35,55
80.0,2018,4,84,3,4,2,4,19,16,17,8,8,18,11,24,72
80.0,2018,5,85,2,8,2,3,12,21,10,9,15,23,10,31,69
80.0,2018,6,77,1,5,2,6,18,9,11,17,9,10,17,38,53
80.0,2018,7,77,4,5,3,4,7,13,13,17,13,18,12,35,58
80.0,2018,8,80,3,3,4,9,13,17,6,11,19,14,19,33,66
80.0,2018,9,68,0,2,1,10,11,9,10,10,11,12,18,22,59
80.0,2018,10,86,1,8,3,7,10,18,12,17,15,12,21,44,60
80.0,2018,11,63,3,4,1,3,7,9,7,9,5,16,21,25,49
80.0,2018,12,69,1,1,1,5,6,11,11,10,10,16,13,24,53
80.0,2019,1,82,0,1,0,3,11,17,4,17,16,6,15,30,56
80.0,2019,2,91,1,1,1,3,10,14,13,15,16,12,17,28,69
81.0,2015,1,10,1,5,2,3,0,3,2,2,3,3,8,5,16
81.0,2015,2,7,0,6,1,1,4,2,1,4,1,3,0,8,7
81.0,2015,3,13,0,3,1,3,2,2,4,2,4,4,2,5,15
81.0,2015,4,9,0,1,1,0,1,2,1,3,3,0,1,0,11
81.0,2015,5,1,2,2,1,5,2,2,1,1,3,1,1,2,9
81.0,2015,6,5,2,0,2,5,3,1,3,5,0,0,2,4,10
81.0,2015,7,13,0,2,1,1,2,4,2,4,0,2,3,4,13
81.0,2015,8,17,2,3,1,3,6,2,5,3,4,6,0,9,17
81.0,2015,9,6,2,0,3,6,1,1,3,2,4,4,2,4,13
81.0,2015,10,9,1,6,0,2,2,1,3,1,5,2,4,9,9
81.0,2015,11,10,0,1,0,4,4,2,3,0,2,3,1,6,9
81.0,2015,12,11,2,1,1,5,3,4,4,2,1,3,3,5,15
81.0,2016,1,25,1,1,2,8,1,8,4,8,6,6,4,9,28
81.0,2016,2,23,1,4,5,2,2,8,6,6,6,3,4,12,23
81.0,2016,3,19,1,1,1,4,0,4,2,9,3,5,3,9,17
81.0,2016,4,17,0,0,1,3,1,5,2,1,3,5,4,6,15
81.0,2016,5,18,1,2,3,3,4,2,3,6,3,3,6,10,17
81.0,2016,6,16,2,1,1,1,3,3,3,1,5,2,4,6,15
81.0,2016,7,10,4,0,1,4,3,1,1,6,4,3,1,4,15
81.0,2016,8,15,3,3,1,5,3,3,3,6,3,4,5,8,19
81.0,2016,9,18,1,0,2,7,2,6,1,9,2,5,3,4,24
81.0,2016,10,11,1,0,2,5,2,1,2,2,4,5,3,7,12
81.0,2016,11,14,1,4,5,2,1,1,5,4,5,6,4,7,19
81.0,2016,12,18,1,2,0,4,2,4,0,3,4,5,7,5,20
81.0,2017,1,30,3,3,1,7,3,4,10,16,4,3,4,12,32
81.0,2017,2,24,1,1,6,3,4,4,6,4,5,7,5,17,18
81.0,2017,3,36,1,3,1,4,2,17,6,4,5,3,8,17,28
81.0,2017,4,17,3,7,0,6,6,5,5,3,4,7,3,12,21
81.0,2017,5,26,2,2,1,5,8,3,5,3,7,4,6,10,26
81.0,2017,6,29,0,2,2,2,4,8,6,4,4,4,5,12,23
81.0,2017,7,40,0,3,0,4,9,10,5,7,6,6,4,17,30
81.0,2017,8,34,2,0,3,5,2,10,4,11,4,4,9,17,27
81.0,2017,9,35,0,2,1,1,2,4,5,6,9,7,6,14,25
81.0,2017,10,40,0,3,1,5,5,8,6,6,11,3,10,22,27
81.0,2017,11,45,0,1,2,6,4,8,8,10,10,6,8,19,35
81.0,2017,12,52,2,5,4,2,8,14,8,4,7,13,11,25,39
81.0,2018,1,34,1,3,3,7,7,4,6,13,6,5,7,12,36
81.0,2018,2,30,0,5,0,5,4,7,5,4,4,10,6,16,24
81.0,2018,3,37,2,2,1,13,5,11,4,6,7,10,12,15,40
81.0,2018,4,37,3,6,3,6,10,9,8,2,9,11,6,22,33
81.0,2018,5,52,0,4,1,4,2,11,8,15,8,10,7,27,34
81.0,2018,6,31,0,3,2,5,5,6,2,7,6,8,7,21,20
81.0,2018,7,50,1,4,1,5,5,7,15,10,11,5,8,22,39
81.0,2018,8,47,2,2,3,5,4,14,7,5,10,6,13,22,37
81.0,2018,9,48,0,5,0,10,7,10,8,3,12,8,15,24,39
81.0,2018,10,49,1,5,2,8,4,7,10,17,9,8,10,18,47
81.0,2018,11,42,0,2,1,6,4,11,5,6,8,9,8,20,31
81.0,2018,12,39,1,2,2,7,6,8,11,3,9,7,7,18,33
81.0,2019,1,42,0,1,2,8,3,4,7,10,16,6,7,21,32
81.0,2019,2,42,0,1,0,7,6,8,9,10,5,8,4,12,38
82.0,2015,1,25,3,2,1,8,6,3,3,8,10,2,7,10,29
82.0,2015,2,29,0,2,1,4,5,10,5,3,3,8,2,10,26
82.0,2015,3,19,2,3,4,8,6,3,8,9,6,3,1,11,25
82.0,2015,4,25,3,5,0,4,3,5,5,6,9,3,6,11,26
82.0,2015,5,39,7,5,3,6,8,10,5,11,4,12,10,19,41
82.0,2015,6,32,3,4,2,6,8,3,5,15,6,2,8,15,32
82.0,2015,7,28,3,6,0,7,8,8,5,5,7,5,6,14,30
82.0,2015,8,24,1,8,4,14,10,6,10,4,9,5,7,23,28
82.0,2015,9,27,5,7,3,9,6,6,5,12,8,4,10,17,34
82.0,2015,10,21,6,3,2,13,4,9,2,3,5,12,10,11,34
82.0,2015,11,29,4,1,3,6,8,3,3,8,7,6,8,12,31
82.0,2015,12,23,5,2,3,8,0,4,6,11,10,5,5,10,31
82.0,2016,1,42,3,8,3,4,4,9,8,8,5,16,10,29,31
82.0,2016,2,57,1,5,1,10,9,14,13,10,8,9,11,19,55
82.0,2016,3,54,4,24,6,8,4,21,14,18,20,9,10,43,53
82.0,2016,4,32,2,5,2,7,2,7,3,12,8,6,10,18,30
82.0,2016,5,35,1,13,5,14,11,10,15,15,13,2,2,24,44
82.0,2016,6,35,7,2,5,17,10,7,8,9,13,11,8,13,53
82.0,2016,7,43,1,8,1,10,9,11,3,6,12,9,13,24,39
82.0,2016,8,53,3,17,1,13,3,13,16,19,11,6,19,34,53
82.0,2016,9,56,3,4,2,15,13,10,17,7,10,10,13,25,55
82.0,2016,10,53,2,13,3,12,14,3,16,16,10,15,9,35,48
82.0,2016,11,51,2,0,4,8,7,9,7,8,15,6,13,16,49
82.0,2016,12,44,1,2,4,13,7,15,6,9,10,4,13,19,45
82.0,2017,1,75,3,5,3,14,12,5,14,17,19,17,16,38,62
