Nombre,Cámara de Comercio,Número de Matrícula,Fecha de Matrícula,Estado de la matrícula,Fecha de renovación,Último año renovado,latitud,longitud,direccion
TIENDA ARA 0736 MOMIL CENTRO,MONTERIA,183788,2020/12/02,ACTIVA,2025/03/20,2025,9.236894399999999,-75.6769576,"Cl. 7 #11-15, Momil, Córdoba, Colombia"
TIENDA ARA 0444 MADRID LAS PALMAS,FACATATIVA,117680,2018/02/23,ACTIVA,2025/03/26,2025,,,
TIENDA ARA 0367 MELGAR CENTRO,SUR Y ORIENTE DEL TOLIMA,92143,2017/12/06,ACTIVA,2025/03/19,2025,4.2064071,-74.6401916,"Cl. 7 #20-2 a 20-120, Melgar, Tolima, Colombia"
TIENDA ARA 0143 JUAN DE ACOSTA,BARRANQUILLA,634655,2015/11/17,ACTIVA,2025/03/21,2025,10.8297895,-75.0321146,"Cl. 7 #3 - 81, Juan de Acosta, Atlántico, Colombia"
TIENDA ARA 0943 MANAURE CENTRO,LA GUAJIRA,171772,2022/07/08,ACTIVA,2025/03/21,2025,11.775203,-72.44603839999999,"Cl. 7 #3-58, Manaure, La Guajira, Colombia"
TIENDA ARA 0052 FILANDIA,ARMENIA,196611,2014/12/16,ACTIVA,2025/03/21,2025,4.6749722,-75.6577695,"Cl. 7 #5-24, Filandia, Quindío, Colombia"
TIENDA ARA 0095 SANTUARIO PLAZA PRINCIPAL,PEREIRA,18123992,2015/05/22,ACTIVA,2025/03/20,2025,4.808261,-75.6913885,"CENTRO COMERCIAL PEREIRA PLAZA, Centro Comercial, Cl 15 #13 110 LC 112, Pereira, Risaralda, Colombia"
TIENDA ARA 0901 ATLANTICO SANTA LUCIA EL CENTRO,BARRANQUILLA,838104,2022/05/05,ACTIVA,2025/03/21,2025,,,
TIENDA ARA 605 GUATEQUE CENTRO BOYACA,TUNJA,175688,2019/10/15,ACTIVA,2025/03/25,2025,5.0045747,-73.4733298,"Cl. 7 #604, Guateque, Boyacá, Colombia"
TIENDA ARA 1076 BUENAVENTURA LA INDEPENDENCIA,BUENAVENTURA,194234,2022/11/25,ACTIVA,2025/03/21,2025,3.8757266,-77.00049779999999,"Cl. 7 #63-31 a 63-1, Buenaventura, Valle del Cauca, Colombia"
TIENDA ARA 0075 DOVIO,CARTAGO,80682,2014/12/16,ACTIVA,2025/03/25,2025,4.5115343,-76.2380579,"Cl. 7 #7 -20, El Dovio, Valle del Cauca, Colombia"
TIENDA ARA 1191 CAJICA CALLE 7,BOGOTA,3612090,2022/11/30,ACTIVA,2025/03/20,2025,4.919711599999999,-74.0164416,"Cl. 7 #7-04E, Cajicá, Cundinamarca, Colombia"
TIENDA ARA 1561 SOACHA MALL PARQUE CAMPESTRE,BOGOTA,3873258,2024/09/23,ACTIVA,2025/03/21,2025,4.581934299999999,-74.2297694,"Cl. 7 Sur, Soacha, Cundinamarca, Colombia"
TIENDA ARA 1462 VILLA DEL ROSARIO LA PARADA,CUCUTA,454758,2024/02/22,ACTIVA,2025/03/21,2025,7.820005600000001,-72.4577692,"Cl. 7, Villa Del Rosario, Norte de Santander, Colombia"
TIENDA ARA 0107 BARRANQUILLA SURISALCEDO,BARRANQUILLA,653199,2016/08/16,ACTIVA,2025/03/21,2025,10.9941744,-74.80267239999999,"Cl. 70 # 47 - 36, Nte. Centro Historico, Barranquilla, Atlántico, Colombia"
TIENDA ARA 1649 BOGOTÁ ENGATIVÁ TIERRA GRATA,BOGOTA,3967434,2025/05/27,ACTIVA,2025/05/27,2025,4.7014235,-74.11988629999999,"Cl. 70 #101-21, Bogotá, Colombia"
TIENDA ARA 0141 CARTAGENA CRESPO,CARTAGENA,35307402,2015/11/18,ACTIVA,2025/03/21,2025,10.4461425,-75.5173621,"Cl. 70 #4 - 68, Cartagena de Indias, Bolívar, Colombia"
TIENDA ARA 1284 MEDELLIN MANRIQUE,MEDELLIN PARA ANTIOQUIA,76799302,2023/03/23,ACTIVA,2025/03/19,2025,6.2646956,-75.5515496,"Cl. 70 #41-1, El Pomar, Medellín, Manrique, Medellín, Antioquia, Colombia"
TIENDA ARA 1351 MEDELLIN MANRIQUE CENTRAL CALLE 70,MEDELLIN PARA ANTIOQUIA,78828702,2024/02/09,ACTIVA,2025/03/19,2025,6.2646956,-75.5515496,"Cl. 70 #41-1, El Pomar, Medellín, Manrique, Medellín, Antioquia, Colombia"
TIENDA ARA 0727 CAREPA SANTILLANA,URABA,102649,2021/02/19,ACTIVA,2025/03/20,2025,7.752090300000001,-76.6543093,"Cl. 70 #68180, Carepa, Antioquia, Colombia"
TIENDA ARA 1488 CALI LAS CEIBAS CALLE 70,CALI,1236193,2024/10/30,ACTIVA,2025/03/20,2025,3.4536574,-76.48633389999999,"Cl. 70 #7T2 04, Los Pinos, Cali, Valle del Cauca, Colombia"
TIENDA ARA 0613 PEREIRA CUBA PANORAMA 1,PEREIRA,18180848,2020/12/01,ACTIVA,2025/03/20,2025,4.8021999,-75.7295158,"Cl. 70, Pereira, Risaralda, Colombia"
TIENDA ARA 627 FLORIDA,PALMIRA,128637,2019/12/13,ACTIVA,2025/03/20,2025,3.3241927,-76.23458860000001,"Cl. 7 #17-26, Florida, Valle del Cauca, Colombia"
TIENDA ARA 1423 MEDELLÍN SAN ANTONIO DE PRADO VENTTO CRA 68,MEDELLIN PARA ANTIOQUIA,78252202,2023/10/19,ACTIVA,2025/03/19,2025,6.1671757,-75.64808579999999,"Cl. 71 Sur #65D - 30, Triana, La Estrella, Antioquia, Colombia"
TIENDA ARA 1556 BOGOTA CIUDAD BOLIVAR LA ESTRELLA,BOGOTA,3897535,2024/12/05,ACTIVA,2025/03/21,2025,4.5445378,-74.1434069,"Cl. 73 Sur #18, Bogotá, Colombia"
TIENDA ARA 0690 BARRANQUILLA EL SILENCIO,BARRANQUILLA,768991,2020/09/18,ACTIVA,2025/03/21,2025,10.9787969,-74.8133024,"Cl. 73c #26 B2 - 55, Suroccidente, Barranquilla, Atlántico, Colombia"
TIENDA ARA 1538 ANTIOQUIA SABANETA LA DOCTORA,ABURRA SUR,282372,2025/03/18,ACTIVA,2025/03/18,2025,6.1457394,-75.61525569999999,"Cl. 75 Sur #34-360, La Doctora, Sabaneta, Antioquia, Colombia"
TIENDA ARA 1304 ITAGUI SURAMERICA LISBOA,ABURRA SUR,260807,2023/03/29,ACTIVA,2025/03/19,2025,6.161206399999999,-75.6306329,"Cl. 75AB Sur #52 D 342, El Encanto, Itagüi, Antioquia, Colombia"
TIENDA ARA 0274 BARRANQUILLA LAS MERCEDES,BARRANQUILLA,673740,2017/05/04,ACTIVA,2025/03/21,2025,10.9867811,-74.8163932,"Cl. 76 #38 - 19, Las Mercedes, Barranquilla, Atlántico, Colombia"
TIENDA ARA 0158 SOLEDAD LOS ALMENDROS,BARRANQUILLA,645501,2016/05/04,ACTIVA,2025/03/21,2025,10.9209338,-74.8117974,"Cl. 77 #23 B - 33, Soledad, Atlántico, Colombia"
TIENDA ARA 0610 SOLEDAD LOS ROBLES,BARRANQUILLA,741466,2019/08/06,ACTIVA,2025/03/21,2025,10.9209338,-74.8117974,"Cl. 77 #23 B - 33, Soledad, Atlántico, Colombia"
TIENDA ARA 1320 SABANETA SAN JOSE CALLE 77,ABURRA SUR,262632,2023/05/23,ACTIVA,2025/03/19,2025,6.1457413,-75.619286,"Cl. 77 Sur #40-185, Sabaneta, Antioquia, Colombia"
TIENDA ARA 1716 ANTIOQUIA SABANETA LAS VEGAS CRA 84,ABURRA SUR,285799,2025/06/25,ACTIVA,2025/06/25,2025,6.1573273,-75.609741,"Cra. 48 #60, Sabaneta, Antioquia, Colombia"
TIENDA ARA 0803 SOLEDAD CIUDAD DEL PARQUE,BARRANQUILLA,823974,2021/11/19,ACTIVA,2025/03/21,2025,10.9107886,-74.8140008,"Cra. 12 #n 77a 96Soledad, Barranquilla, Soledad, Barranquilla, Atlántico, Colombia"
TIENDA ARA 1605 BOGOTA ENGATIVA ALTOS DE LA SABANA,BOGOTA,3940639,2025/03/25,ACTIVA,2025/03/25,2025,4.722441,-74.13271200000001,"Cl. 77b #120A-46, Engativá, Bogotá, Colombia"
TIENDA ARA 1647 BOGOTÁ ENGATIVÁ PORTAL DE LA CIUDADELA,BOGOTA,3942721,2025/03/28,ACTIVA,2025/03/28,2025,4.7195695,-74.11912319999999,"Cl. 79 #111C-37 Local 1, Bogotá, Colombia"
TIENDA ARA 1586 BARRANQUILLA PORVENIR CALLE 79,BARRANQUILLA,917240,2025/06/18,ACTIVA,2025/06/18,2025,10.9961732,-74.8132641,"Cl. 79 #43B-13, Nte. Centro Historico, Barranquilla, Atlántico, Colombia"
TIENDA ARA 1696 BARRANQUILLA PLAZA 79,BARRANQUILLA,913270,2025/04/21,ACTIVA,2025/04/21,2025,11.0002495,-74.8111337,"Cl. 79 #49C-33, Nte. Centro Historico, Barranquilla, Atlántico, Colombia"
TIENDA ARA 0720 VALLEDUPAR LA ESPERANZA,VALLEDUPAR,177041,2021/01/13,ACTIVA,2025/03/21,2025,10.4780532,-73.2705947,"Cl. 7a #22-68, La Elvira, Valledupar, Cesar, Colombia"
TIENDA ARA 0724 VALLEDUPAR SANTA ROSA,VALLEDUPAR,176443,2020/12/02,ACTIVA,2025/03/21,2025,10.4634624,-73.2517197,"Valledupar, Cesar, Colombia"
TIENDA ARA 1027 GARZON CENTRO,HUILA,380695,2022/11/17,ACTIVA,2025/03/21,2025,2.1963687,-75.627201,"Cl. 7a #8-40, Garzón, Huila, Colombia"
TIENDA ARA 0458 LA MESA CALLE 8,GIRARDOT,89474,2018/06/20,ACTIVA,2025/03/20,2025,4.6331507,-74.46128449999999,"Cl. 8 # 17-98, La Mesa, Cundinamarca, Colombia"
TIENDA ARA 0223 REPELON,BARRANQUILLA,657546,2016/10/06,ACTIVA,2025/03/21,2025,10.4954879,-75.1280815,"Cl. 8 #10 - 148, Repelón, Atlántico, Colombia"
TIENDA ARA 0087 PALESTINA,CHINCHINA,21060,2014/11/14,ACTIVA,2025/03/21,2025,5.0196416,-75.6231114,"Cl. 8 #11 - 35, Palestina, Caldas, Colombia"
TIENDA ARA 1059 PIEDECUESTA PINARES,BUCARAMANGA,9000634921,2022/12/06,ACTIVA,2025/03/25,2025,6.9887209,-73.0464121,"Cl. 8 #12-52, Piedecuesta, Santander, Colombia"
TIENDA ARA 0294 PACHO CENTRO,FACATATIVA,109753,2017/05/03,ACTIVA,2025/03/26,2025,5.1289147,-74.1592849,"Cl. 8 #15 - 13, Pacho, Cundinamarca, Colombia"
TIENDA ARA 0398 SUESCA CENTRO,BOGOTA,2896499,2017/11/30,ACTIVA,2025/03/20,2025,5.1029355,-73.7977351,"Cl. 8 #4-39, Suesca, Cundinamarca, Colombia"
TIENDA ARA 0373 LERIDA CALLE 8,HONDA,61939,2017/12/01,ACTIVA,2025/03/21,2025,4.863311299999999,-74.9102619,"Cl. 8 #7-38, Lerida, Lérida, Tolima, Colombia"
TIENDA ARA 0501 MANATI CALLE 8,BARRANQUILLA,715734,2018/09/14,ACTIVA,2025/03/21,2025,10.4479683,-74.95956269999999,"Cl. 8 #7-50, Manatí, Atlántico, Colombia"
TIENDA ARA 0068 APIA PLAZA PRINCIPAL,PEREIRA,18119834,2014/11/11,ACTIVA,2025/03/20,2025,4.808261,-75.6913885,"CENTRO COMERCIAL PEREIRA PLAZA, Centro Comercial, Cl 15 #13 110 LC 112, Pereira, Risaralda, Colombia"
TIENDA ARA 0968 SANTANDER DE QUILICHAO CENTENARIO,CAUCA,230551,2023/02/23,ACTIVA,2025/03/20,2025,3.0098566,-76.4828101,"Cl. 8 #8-1 8-111 a, Santander de Quilichao, Cauca, Colombia"
TIENDA ARA 1025 SAN JUAN DEL CESAR NORTE,LA GUAJIRA,173396,2022/09/27,ACTIVA,2025/03/21,2025,10.7747568,-73.00456489999999,"Cl. 8, San Juan del Cesar, San Juan Del Cesar, La Guajira, Colombia"
TIENDA ARA 1110 SAN JUAN DEL CESAR CENTRO,LA GUAJIRA,174614,2022/11/28,ACTIVA,2025/03/21,2025,10.7747568,-73.00456489999999,"Cl. 8, San Juan del Cesar, San Juan Del Cesar, La Guajira, Colombia"
TIENDA ARA 0633 BARRANQUILLA PARAISO,BARRANQUILLA,755873,2020/02/06,ACTIVA,2025/03/21,2025,11.0172098,-74.80518769999999,"Cl. 80 # 73 - 23, Riomar, Barranquilla, Atlántico, Colombia"
TIENDA ARA 1583 MEDELLIN CAMPO VALDES,MEDELLIN PARA ANTIOQUIA,80531002,2024/10/16,ACTIVA,2025/03/19,2025,6.2729317,-75.554467,"Cl. 80 #45-44, Aranjuez, Medellín, Aranjuez, Medellín, Antioquia, Colombia"
TIENDA ARA 629 CAREPA,URABA,96648,2019/12/04,ACTIVA,2025/03/20,2025,7.756485099999999,-76.6530064,"Cl. 80 #67-117, Carepa, Antioquia, Colombia"
TIENDA ARA 0763 CAREPA GAITAN,URABA,105072,2021/07/30,ACTIVA,2025/03/20,2025,7.756485099999999,-76.6530064,"Cl. 80 #67-117, Carepa, Antioquia, Colombia"
TIENDA ARA 0547 BARRANQUILLA ALTO PRADO CALLE 82,BARRANQUILLA,727359,2019/02/20,ACTIVA,2025/03/21,2025,11.0064484,-74.8133522,"Cl. 82 # 53 - 35/37, Nte. Centro Historico, Barranquilla, Atlántico, Colombia"
TIENDA ARA 0587 BARRANQUILLA LOCAL CALLE 84,BARRANQUILLA,741347,2019/08/06,ACTIVA,2025/03/21,2025,11.0001554,-74.81935109999999,"Cl. 84 #44-82, Nte. Centro Historico, Barranquilla, Atlántico, Colombia"
TIENDA ARA 0472 BOGOTA QUIRIGUA,BOGOTA,2976318,2018/06/21,ACTIVA,2025/03/20,2025,4.7097033,-74.1025101,"Cl. 84 Bis #92-16, Engativá, Bogotá, Cundinamarca, Colombia"
TIENDA ARA 0289 BARRANQUILLA SAN SALVADOR,BARRANQUILLA,677948,2017/06/27,ACTIVA,2025/03/21,2025,11.0257867,-74.8046165,"Cl. 85 #80-57, Riomar, Barranquilla, Atlántico, Colombia"
TIENDA ARA 349 PEREIRA ALTAVISTA,PEREIRA,18145849,2017/09/04,ACTIVA,2025/03/20,2025,4.7951974,-75.7391178,"Cl. 85, Pereira, Risaralda, Colombia"
TIENDA ARA 1520 BOGOTÁ ENGATIVA PRIMAVERA KR 89,BOGOTA,3953613,2025/04/24,ACTIVA,2025/04/24,2025,4.705028,-74.10263429999999,"Cra. 89A #72A - 64, Bogotá, Colombia"
TIENDA ARA 1531 BOGOTÁ ENGATIVÁ LOS CEREZOS,BOGOTA,3867087,2024/09/06,ACTIVA,2025/03/21,2025,4.7094797,-74.095815,"Cl. 89 #86-35, Engativá, Bogotá, Colombia"
TIENDA ARA 1215 BOGOTA SAN CRISTOBAL VILLA JAVIER POLICARPA,BOGOTA,3610695,2022/11/25,ACTIVA,2025/03/20,2025,4.5793471,-74.0869488,"11, Bogotá, Colombia"
TIENDA ARA 0497 SANTA ROSA DE VITERBO,DUITAMA,92483,2018/11/09,ACTIVA,2025/03/25,2025,5.874979499999999,-72.98210329999999,"Cl. 9 # 4 - 24, Santa Rosa de Viterbo, Boyacá, Colombia"
TIENDA ARA 0061 MARSELLA,PEREIRA,18119981,2014/11/14,ACTIVA,2025/03/20,2025,4.9374535,-75.7385584,"Cl. 9 #10 - 40, Marsella, Risaralda, Colombia"
TIENDA ARA 1601 CANDELARIA PLAZA,BARRANQUILLA,903138,2024/11/07,ACTIVA,2025/03/21,2025,,,
TIENDA ARA 1677 PACHO CALLE 9,FACATATIVA,198199,2025/05/30,ACTIVA,2025/05/30,2025,5.1354226,-74.1589718,"Cl. 9 #22-22, Pacho, Cundinamarca, Colombia"
TIENDA ARA 0516 BOGOTA RICAURTE,BOGOTA,3010297,2018/09/10,ACTIVA,2025/03/20,2025,4.6073086,-74.0926697,"Cl. 9 #26-70, Bogotá, Colombia"
TIENDA ARA 0044 TORO,CARTAGO,79460,2014/07/07,ACTIVA,2025/03/25,2025,,,
TIENDA ARA 1214 CUNDINAMARCA SILVANIA CENTRO,BOGOTA,3615964,2022/12/16,ACTIVA,2025/03/20,2025,4.4034571,-74.38623,"Cl. 9 #4-30, Silvania, Cundinamarca, Colombia"
TIENDA ARA 1356 TURBO SAN MARTIN,URABA,116007,2023/09/12,ACTIVA,2025/03/21,2025,,,
TIENDA ARA 0708 MESETAS CENTRO,VILLAVICENCIO,383155,2020/12/03,ACTIVA,2025/03/20,2025,3.3851904,-74.0433351,"Cl. 9 #6-32, Mesetas, Meta, Colombia"
TIENDA ARA 1628 MADRID LOS ALCAPARROS,FACATATIVA,196321,2025/04/10,ACTIVA,2025/04/10,2025,4.736189700000001,-74.2623952,"Cl. 9 #8 - 4, Madrid, Cundinamarca, Colombia"
TIENDA ARA 0532 CAMPO DE LA CRUZ CENTRO,BARRANQUILLA,720594,2018/11/13,ACTIVA,2025/03/21,2025,10.3786505,-74.88242170000001,"Cl. 9 #9 - 85, Campo de La Cruz, Atlántico, Colombia"
TIENDA ARA 466 HONDA CENTRO,HONDA,63491,2018/05/30,ACTIVA,2025/03/21,2025,4.7437384,-74.084183,"Cra. 92 #147D-06, Suba, Bogotá, Cundinamarca, Colombia"
TIENDA ARA 1188 FUNZA LA FRAGUA,FACATATIVA,170521,2022/11/29,ACTIVA,2025/03/26,2025,4.7053299,-74.21059679999999,"Cl. 9, Funza, Cundinamarca, Colombia"
TIENDA ARA 1661 FUNZA CENTRO MEDICO,FACATATIVA,196337,2025/04/11,ACTIVA,2025/04/11,2025,4.7053299,-74.21059679999999,"Cl. 9, Funza, Cundinamarca, Colombia"
TIENDA ARA 1366 MEDELLIN ROBLEDO AURES 2,MEDELLIN PARA ANTIOQUIA,77372002,2023/06/07,ACTIVA,2025/03/19,2025,6.2934284,-75.5885416,"Cl. 92 #91-54, Aures II, Medellín, Robledo, Medellín, Antioquia, Colombia"
TIENDA ARA 0582 BARRANQUILLA LA CAMPIÑA,BARRANQUILLA,737908,2019/06/27,ACTIVA,2025/03/21,2025,10.9988532,-74.820815,"Av. 20 de Julio #84-90, Nte. Centro Historico, Barranquilla, Atlántico, Colombia"
TIENDA ARA 0492 BARRANQUILLA EL POBLADO,BARRANQUILLA,715735,2018/09/14,ACTIVA,2025/03/21,2025,11.0079134,-74.8255727,"Cl. 93 #49C-130, Riomar, Barranquilla, Atlántico, Colombia"
TIENDA ARA 0530 BOGOTA JULIO FLORES SUBA,BOGOTA,3035371,2018/11/09,ACTIVA,2025/03/20,2025,4.6891437,-74.07414179999999,"Cl. 98a # 68-35, Bogotá, Colombia"
TIENDA ARA 0120 BARRANQUILLA VILLA SAN PEDRO,BARRANQUILLA,634410,2015/11/11,ACTIVA,2025/03/21,2025,10.9431922,-74.83068999999999,"Cl. 99b #5B -30, Sur Orient, Barranquilla, Atlántico, Colombia"
TIENDA ARA 0769 CERETE SANTA TERESA,MONTERIA,190498,2021/08/12,ACTIVA,2025/03/20,2025,8.882613899999999,-75.7956793,"Cl. 9A, Cereté, Córdoba, Colombia"
TIENDA ARA 1625 BOYACA DUITAMA AVENIDA CIRCUNVALAR,DUITAMA,121222,2025/05/27,ACTIVA,2025/05/27,2025,5.8135951,-73.03127940000002,"Cl. 9a, Duitama, Boyacá, Colombia"
TIENDA ARA 1112 AGUACHICA IDEMA,AGUACHICA,64795,2022/12/07,ACTIVA,2025/03/21,2025,8.2965895,-73.619948,"Cra 10B #15-91, Aguachica, Cesar, Colombia"
TIENDA ARA 0795 JAMUNDI LA ESMERALDA,CALI,1169858,2022/11/03,ACTIVA,2025/03/20,2025,3.2673029,-76.5374102,"Cra. 10 #18-05, Jamundí, Valle del Cauca, Colombia"
TIENDA ARA 1263 BUCARAMANGA CENTRO CALLE 30,BUCARAMANGA,9000647787,2023/05/16,ACTIVA,2025/03/21,2025,7.1219646,-73.12709149999999,"Cra 16, Centro, Bucaramanga, Santander, Colombia"
TIENDA ARA 0548 EL RETEN CENTRO,SANTA MARTA PARA EL MAGDALENA,212677,2019/02/14,ACTIVA,2025/03/21,2025,10.6124458,-74.2683827,"Carrera 5 # 6 - 02, El Retén, Magdalena, Colombia"
TIENDA ARA 1629 TOLIMA PURIFICACION CARRERA SEPTIMA,SUR Y ORIENTE DEL TOLIMA,128603,2025/03/17,ACTIVA,2025/03/17,2025,3.8539417,-74.9323117,"Carrera 6 # 5 - 38, Purificación, Tolima, Colombia"
TIENDA ARA 507 EL CERRITO CENTRO,BUGA,70792,2019/04/04,ACTIVA,2025/03/21,2025,3.6851994,-76.3134181,"Cl. 8 # 13-36, El Cerrito, Valle del Cauca, Colombia"
TIENDA ARA 1715 MEDELLIN LA 78,MEDELLIN PARA ANTIOQUIA,81983902,2025/05/30,ACTIVA,2025/05/30,2025,6.2530226,-75.596723,"Cra. 78 #46 5d 07, Laureles - Estadio, Medellín, La América, Medellín, Antioquia, Colombia"
TIENDA ARA 1613 BOGOTÁ USAQUÉN PEPE SIERRA,BOGOTA,3967412,2025/05/27,ACTIVA,2025/05/27,2025,4.696831899999999,-74.04548989999999,"Cra 20 # 124-41 Calle 116 # 16-09 Calle 127 # 17a - 63, Cra 19 #109-41, Bogotá, Cundinamarca, Colombia"
TIENDA ARA 409 TULUA 12 DE OCTUBRE,TULUA,91577,2017/11/15,ACTIVA,2025/03/20,2025,4.074598,-76.1989012,"Cra 26 #38-78, Tuluá, Valle del Cauca, Colombia"
TIENDA ARA 0420 BOGOTA CLARET,BOGOTA,2917245,2018/02/09,ACTIVA,2025/03/20,2025,4.582958,-74.12892169999999,"Cra 27 #Calle 35 Sur # 46, Bogotá, Colombia"
TIENDA ARA 1194 BOGOTA RAFAEL URIBE CLARET,BOGOTA,3610771,2022/11/25,ACTIVA,2025/03/20,2025,4.582958,-74.12892169999999,"Cra 27 #Calle 35 Sur # 46, Bogotá, Colombia"
TIENDA ARA 1256 PALMIRA ZAMORANO,PALMIRA,148615,2023/10/25,ACTIVA,2025/03/21,2025,3.5547113,-76.2980494,"Cra 31 #68-42 a 68-66, Palmira, Valle del Cauca, Colombia"
TIENDA ARA 0797 CANDELARIA POBLADO CAMPESTRE,PALMIRA,138599,2021/12/14,ACTIVA,2025/03/20,2025,3.4102062,-76.4576028,"Cra 37 #20-1, Manuela Beltran, Candelaria, Valle del Cauca, Colombia"
TIENDA ARA 1429 MEDELLIN VILLA HERMOSA 1,MEDELLIN PARA ANTIOQUIA,80098802,2024/08/09,ACTIVA,2025/03/19,2025,6.259187400000001,-75.55092669999999,"Cra 39A #6660, Medellín, Villa Hermosa, Medellín, Antioquia, Colombia"
TIENDA ARA 0979 IBAGUE LA FRANCIA,IBAGUE,345598,2022/06/13,ACTIVA,2025/03/21,2025,4.4117061,-75.1719861,"40TLC, Ibagué, Tolima, Colombia"
TIENDA ARA 0591 BARRANQUILLA BUENOS AIRES,BARRANQUILLA,755874,2020/02/06,ACTIVA,2025/03/21,2025,10.9387093,-74.80076629999999,"Cra 4 #45C - 06, Metropolitana, Barranquilla, Atlántico, Colombia"
TIENDA ARA 0560 IBAGUE LADERAS PIEDRA PINTADA,IBAGUE,298375,2018/12/18,ACTIVA,2025/03/21,2025,4.4329695,-75.2072053,"Cra 4 #46-40, Ibagué, Tolima, Colombia"
TIENDA ARA 1381 TOLIMA IBAGUE JORDAN ETAPA 1,IBAGUE,384708,2025/04/29,ACTIVA,2025/04/29,2025,4.4327811,-75.2006588,"Cl. 60 #2, Ibagué, Tolima, Colombia"
TIENDA ARA 0375 IBAGUE PIEDRA PINTADA,IBAGUE,285616,2017/11/07,ACTIVA,2025/03/21,2025,4.4329695,-75.2072053,"Cra 4 #46-40, Ibagué, Tolima, Colombia"
TIENDA ARA 0342 IBAGUE SAN PEDRO ALEJANDRINO,IBAGUE,286241,2017/11/30,ACTIVA,2025/03/21,2025,4.4360404,-75.1869814,"Cra 4 #70 - 36, Ibagué, Tolima, Colombia"
TIENDA ARA 1160 TOLIMA IBAGUE PEDRO TAFUR.,IBAGUE,351746,2022/11/09,ACTIVA,2025/03/21,2025,4.4360404,-75.1869814,"Cra 4 #70 - 36, Ibagué, Tolima, Colombia"
TIENDA ARA 1455 MEDELLIN BARRIO COLOMBIA,MEDELLIN PARA ANTIOQUIA,78252102,2023/10/19,ACTIVA,2025/03/19,2025,6.2256712,-75.5736347,"Cra 44, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia"
TIENDA ARA 0357 CHIA VARIANTE,BOGOTA,2896482,2017/11/30,ACTIVA,2025/03/20,2025,4.850538500000001,-74.0599347,"Cra 5A #1a-116 1a-2 a, Chía, Cundinamarca, Colombia"
TIENDA ARA 1623 CHIA MALL VIVENZA,BOGOTA,3967424,2025/05/27,ACTIVA,2025/05/27,2025,4.850538500000001,-74.0599347,"Cra 5A #1a-116 1a-2 a, Chía, Cundinamarca, Colombia"
TIENDA ARA 0836 ZIPAQUIRA BARANDILLAS,BOGOTA,3460478,2021/12/03,ACTIVA,2025/03/20,2025,5.0239283,-73.9711228,"Cra 6ª #3-22, Zipaquirá, Cundinamarca, Colombia"
TIENDA ARA 1532 BOYACA TUNJA UPTC,TUNJA,229253,2025/02/12,ACTIVA,2025/02/12,2025,5.523270399999999,-73.3663365,"Cra. 11 # 9 - 48/60, Tunja, Boyacá, Colombia"
TIENDA ARA 1178 PELAYA CARRERA 8,AGUACHICA,64818,2022/12/13,ACTIVA,2025/03/21,2025,,,
TIENDA ARA 0991 BOGOTA SUBA PROVENZA,BOGOTA,3534852,2022/05/26,ACTIVA,2025/03/20,2025,4.7342923,-74.0855867,"Cra 90a # 135b-05 Bogota Departamento, Colombia"
TIENDA ARA 1578 KENNEDY TIERRA BUENA,BOGOTA,3873273,2024/09/23,ACTIVA,2025/03/21,2025,4.6502357,-74.1713849,"Cra 97 #71, Bogotá, Colombia"
TIENDA ARA 1293 FLORENCIA CENTRO CARRERA 12,FLORENCIA PARA EL CAQUETA,128392,2023/02/27,ACTIVA,2025/03/21,2025,1.6138757,-75.6133073,"Cra. 12 #1328, Florencia, Caquetá, Colombia"
TIENDA ARA 0985 NEIVA SANTA INES,HUILA,384708,2023/02/28,ACTIVA,2025/03/21,2025,2.9474909,-75.29800259999999,"Cra. 1 #3426, Neiva, Huila, Colombia"
TIENDA ARA 1403 PALMIRA BUENOS AIRES,PALMIRA,148617,2023/10/25,ACTIVA,2025/03/21,2025,3.5310226,-76.2770833,"Cra. 1 #34c-20, Palmira, Valle del Cauca, Colombia"
TIENDA ARA 1521 CARTAGENA NELSON MANDELA,CARTAGENA,49311402,2025/04/29,ACTIVA,2025/04/29,2025,10.4461425,-75.5173621,"Cl. 70 #4 - 68, Cartagena de Indias, Bolívar, Colombia"
TIENDA ARA 0253 FACATATIVA CARRERA PRIMERA,FACATATIVA,105019,2016/10/24,CANCELADA,2019/03/19,2019,4.8124924,-74.3550578,"Cra. 4 #7-96, Facatativá, Cundinamarca, Colombia"
TIENDA ARA 1264 NEIVA CHICALA,HUILA,386486,2023/03/30,ACTIVA,2025/03/21,2025,,,
TIENDA ARA 1540 BARRANQUILLA LAS AMERICAS,BARRANQUILLA,917215,2025/06/18,ACTIVA,2025/06/18,2025,10.9315016,-74.8120005,"Cra. 1 Sur #50 - 158, Metropolitana, Barranquilla, Atlántico, Colombia"
TIENDA ARA 0287 ZIPAQUIRA LA ESMERALDA,BOGOTA,2822988,2017/05/30,ACTIVA,2025/03/20,2025,5.027636999999999,-73.99944339999999,"Cra. 10 # 10-36, Zipaquirá, Cundinamarca, Colombia"
TIENDA ARA 0434 BOGOTA VERACRUZ CR 10,BOGOTA,2934456,2018/03/16,ACTIVA,2025/03/20,2025,4.6036709,-74.07551959999999,"Cra. 10 # 15-54, Bogotá, Colombia"
