LONGITUD,LATITUD,nombre_localidad,nombre_upz,FECHA_HECHO,HORA_HECHO,DIA,MES,AÑO,DIA_SEMANA,DIRECCION_HECHO,GENERO,theft_to_people,theft_to_vehicle,theft_to_motorbike,sexual,homicide
-74.18186909299999,4.604946128848828,BOSA,BOSA CENTRAL,2021-09-02,00:00:00,2,9,2021,Jueves,BOSA,MASCULINO,0,0,1,0,0
-74.19620105699994,4.641383275847654,BOSA,EL PORVENIR,2021-07-03,00:00:00,3,7,2021,Sábado,CANAVERALEJO,MASCULINO,0,0,1,0,0
-74.13119219099997,4.6021477918489175,PUENTE ARANDA,MUZU,2019-03-13,00:00:00,13,3,2019,Miércoles,ALQUERIA,MASCULINO,0,0,1,0,0
-74.15069999999997,4.579279999849656,CIUDAD BOLÍVAR,ARBORIZADORA,2022-06-29,00:00:00,29,6,2022,Miércoles,LA CORUNA,MASCULINO,0,0,1,0,0
-74.13719999999995,4.558909999850306,CIUDAD BOLÍVAR,LUCERO,2022-06-15,00:00:00,15,6,2022,Miércoles,MEISSEN,MASCULINO,0,0,1,0,0
-74.18879999999996,4.609379999848687,BOSA,BOSA CENTRAL,2022-09-08,00:00:00,8,9,2022,Jueves,ANTONIA SANTOS,MASCULINO,0,0,1,0,0
-74.18434879499995,4.628495476848074,BOSA,BOSA OCCIDENTAL,2020-06-18,00:00:00,18,6,2020,Jueves,BRASILIA,MASCULINO,0,0,1,0,0
-74.12179999999995,4.627639999848087,PUENTE ARANDA,SAN RAFAEL,2023-03-11,00:00:00,11,3,2023,Sábado,LA PRADERA,MASCULINO,0,0,1,0,0
-74.06825395899995,4.6692262308467365,BARRIOS UNIDOS,LOS ALCAZARES,2021-09-10,00:00:00,10,9,2021,Viernes,SANTA SOFIA,MASCULINO,0,0,1,0,0
-74.10248677099997,4.586994312849416,ANTONIO NARIÑO,RESTREPO,2021-04-27,00:00:00,27,4,2021,Martes,RESTREPO OCCIDENTAL,MASCULINO,0,0,1,0,0
-74.12173593599994,4.593985682849164,PUENTE ARANDA,MUZU,2021-12-03,00:00:00,3,12,2021,Viernes,VILLA MAYOR ORIENTAL,MASCULINO,0,0,1,0,0
-74.09259855499994,4.675334374846533,ENGATIVÁ,LAS FERIAS,2021-10-10,00:00:00,10,10,2021,Domingo,BELLAVISTA OCCIDENTAL,MASCULINO,0,0,1,0,0
-74.15269999999998,4.571499999849942,CIUDAD BOLÍVAR,SAN FRANCISCO,2022-08-17,00:00:00,17,8,2022,Miércoles,LOS LAURELES II,MASCULINO,0,0,1,0,0
-74.13725090499997,4.543005916850874,CIUDAD BOLÍVAR,EL TESORO,2018-10-19,00:00:00,19,10,2018,Viernes,CASA DE TEJA,MASCULINO,0,0,1,0,0
-74.06991271199996,4.657251094847132,BARRIOS UNIDOS,LOS ALCAZARES,2021-11-09,00:00:00,9,11,2021,Martes,SIETE DE AGOSTO,MASCULINO,0,0,1,0,0
-74.18935743699996,4.622674002848249,BOSA,BOSA OCCIDENTAL,2021-07-27,00:00:00,27,7,2021,Martes,BOSA NOVA EL PORVENIR,MASCULINO,0,0,1,0,0
-74.10855219499996,4.585501901849446,RAFAEL URIBE URIBE,QUIROGA,2021-10-13,00:00:00,13,10,2021,Miércoles,CENTENARIO,MASCULINO,0,0,1,0,0
-74.11144854199995,4.5079344348519825,USME,GRAN YOMASA,2021-06-18,00:00:00,18,6,2021,Viernes,GRAN YOMASA,MASCULINO,0,0,1,0,0
-74.09759999999994,4.5540999998505,SAN CRISTÓBAL,LA GLORIA,2022-04-13,00:00:00,13,4,2022,Miércoles,LAS GUACAMAYAS I,MASCULINO,0,0,1,0,0
-74.14869999999996,4.594619999849142,TUNJUELITO,VENECIA,2022-12-17,00:00:00,17,12,2022,Sábado,ISLA DEL SOL,FEMENINO,0,0,1,0,0
-74.14854336899998,4.544297879850799,CIUDAD BOLÍVAR,LUCERO,2019-09-05,00:00:00,5,9,2019,Jueves,NACIONES UNIDAS,MASCULINO,0,0,1,0,0
-74.12729999999993,4.55943999985032,TUNJUELITO,TUNJUELITO,2022-09-21,00:00:00,21,9,2022,Miércoles,TUNJUELITO,MASCULINO,0,0,1,0,0
-74.15699751099999,4.640402195847659,KENNEDY,PATIO BONITO,2018-08-14,00:00:00,14,8,2018,Martes,TAIRONA,MASCULINO,0,0,1,0,0
-74.14959999999996,4.556469999850407,CIUDAD BOLÍVAR,LUCERO,2023-04-03,00:00:00,3,4,2023,Lunes,JUAN PABLO II,MASCULINO,0,0,1,0,0
-74.10069308299995,4.727081943844885,SUBA,EL RINCON,2019-08-14,00:00:00,14,8,2019,Miércoles,LECH WALESA,MASCULINO,0,0,1,0,0
-74.17969947999995,4.590512810849306,CIUDAD BOLÍVAR,ISMAEL PERDOMO,2020-05-23,00:00:00,23,5,2020,Sábado,LOS TRES REYES,FEMENINO,0,0,1,0,0
-74.15559999999994,4.58285999984954,CIUDAD BOLÍVAR,ARBORIZADORA,2022-01-20,00:00:00,20,1,2022,Jueves,ATLANTA,MASCULINO,0,0,1,0,0
-74.11709999999994,4.598359999849067,PUENTE ARANDA,MUZU,2022-01-27,00:00:00,27,1,2022,Jueves,AUTOPISTA MUZU ORIENTAL,MASCULINO,0,0,1,0,0
-74.08099999999996,4.758559999843829,SUBA,SUBA,2022-03-18,00:00:00,18,3,2022,Viernes,LAS MERCEDES SUBA RURAL,MASCULINO,0,0,1,0,0
-74.08979999999997,4.586419999849421,ANTONIO NARIÑO,CIUDAD JARDIN,2022-02-17,00:00:00,17,2,2022,Jueves,POLICARPA,MASCULINO,0,0,1,0,0
-74.13959999999997,4.554459999850494,CIUDAD BOLÍVAR,LUCERO,2023-01-31,00:00:00,31,1,2023,Martes,LUCERO ALTO,MASCULINO,0,0,1,0,0
-74.07788366899996,4.574986362849812,SAN CRISTÓBAL,SAN BLAS,2019-07-29,00:00:00,29,7,2019,Lunes,VITELMA,MASCULINO,0,0,1,0,0
-74.14770997199997,4.644985751847508,KENNEDY,CASTILLA,2019-09-05,00:00:00,5,9,2019,Jueves,VALLADOLID,MASCULINO,0,0,1,0,0
-74.15584176999994,4.637604013847753,KENNEDY,CORABASTOS,2018-07-23,00:00:00,23,7,2018,Lunes,CORABASTOS,MASCULINO,0,0,1,0,0
-74.12091588199996,4.670902698846707,FONTIBÓN,MODELIA,2021-08-26,00:00:00,26,8,2021,Jueves,SANTA CECILIA,MASCULINO,0,0,1,0,0
-74.16288724599997,4.638261795847754,KENNEDY,PATIO BONITO,2019-06-22,00:00:00,22,6,2019,Sábado,PATIO BONITO,MASCULINO,0,0,1,0,0
-74.19737091899998,4.613227170848575,BOSA,BOSA CENTRAL,2020-08-29,00:00:00,29,8,2020,Sábado,ISLANDIA,MASCULINO,0,0,1,0,0
-74.12732320899994,4.621668793848315,KENNEDY,AMERICAS,2020-01-15,00:00:00,15,1,2020,Miércoles,HIPOTECHO SUR,MASCULINO,0,0,1,0,0
-74.06557595999993,4.658466763847072,BARRIOS UNIDOS,LOS ALCAZARES,2021-02-25,00:00:00,25,2,2021,Jueves,COLOMBIA,MASCULINO,0,0,1,0,0
-74.15884202299998,4.641451175847632,KENNEDY,PATIO BONITO,2018-09-29,00:00:00,29,9,2018,Sábado,PATIO BONITO,MASCULINO,0,0,1,0,0
-74.17471267999997,4.626961016848109,KENNEDY,LAS MARGARITAS,2018-05-21,00:00:00,21,5,2018,Lunes,LAS MARGARITAS,MASCULINO,0,0,1,0,0
-74.19604267799997,4.643531066847561,BOSA,EL PORVENIR,2018-04-10,00:00:00,10,4,2018,Martes,CANAVERALEJO RURAL,MASCULINO,0,0,1,0,0
-74.12652291499995,4.599457819849013,PUENTE ARANDA,MUZU,2018-05-14,00:00:00,14,5,2018,Lunes,AUTOPISTA SUR,MASCULINO,0,0,1,0,0
-74.07436533099997,4.63634782484779,TEUSAQUILLO,TEUSAQUILLO,2018-08-09,00:00:00,9,8,2018,Jueves,PALERMO,MASCULINO,0,0,1,0,0
-74.10661282599995,4.7369435618445115,SUBA,TIBABUYES,2019-07-09,00:00:00,9,7,2019,Martes,NUEVA TIBABUYES,MASCULINO,0,0,1,0,0
-74.11088198899995,4.504291495852124,USME,COMUNEROS,2019-01-23,00:00:00,23,1,2019,Miércoles,CHUNIZA,MASCULINO,0,0,1,0,0
-74.07572936999998,4.663459119846911,BARRIOS UNIDOS,LOS ALCAZARES,2018-02-05,00:00:00,5,2,2018,Lunes,LA MERCED NORTE,MASCULINO,0,0,1,0,0
-74.09475363599995,4.588389131849353,ANTONIO NARIÑO,RESTREPO,2019-08-28,00:00:00,28,8,2019,Miércoles,SAN ANTONIO,MASCULINO,0,0,1,0,0
-74.11280735199995,4.63151367184796,PUENTE ARANDA,PUENTE ARANDA,2018-06-30,00:00:00,30,6,2018,Sábado,SALAZAR GOMEZ,MASCULINO,0,0,1,0,0
-74.20859009499998,4.613561049848551,BOSA,BOSA CENTRAL,2018-11-27,00:00:00,27,11,2018,Martes,EL JARDIN,MASCULINO,0,0,1,0,0
-74.09196213199994,4.674535627846578,ENGATIVÁ,LAS FERIAS,2018-09-24,00:00:00,24,9,2018,Lunes,LA ESTRADITA,MASCULINO,0,0,1,0,0
-74.18284291499998,4.610124988848657,BOSA,BOSA CENTRAL,2021-07-28,00:00:00,28,7,2021,Miércoles,BOSA,MASCULINO,0,0,1,0,0
-74.02781610899996,4.738955296844502,USAQUÉN,SAN CRISTOBAL NORTE,2018-05-26,00:00:00,26,5,2018,Sábado,SAN CRISTOBAL NORTE,MASCULINO,0,0,1,0,0
-74.03315803699996,4.730635686844767,USAQUÉN,LOS CEDROS,2021-05-12,00:00:00,12,5,2021,Miércoles,CAOBOS SALAZAR,MASCULINO,0,0,1,0,0
-74.07810668999997,4.733880046844658,SUBA,CASA BLANCA SUBA,2018-07-13,00:00:00,13,7,2018,Viernes,ESCUELA DE CARABINEROS,MASCULINO,0,0,1,0,0
-74.10647964299994,4.585130513849499,RAFAEL URIBE URIBE,QUIROGA,2019-05-24,00:00:00,24,5,2019,Viernes,CENTENARIO,MASCULINO,0,0,1,0,0
-74.15059145799995,4.65359832184725,KENNEDY,TINTAL NORTE,2020-09-10,00:00:00,10,9,2020,Jueves,VEREDA EL TINTAL URBANO,MASCULINO,0,0,1,0,0
-74.04033978299998,4.773679714843368,USAQUÉN,PASEO DE LOS LIBERTADORES,2020-05-29,00:00:00,29,5,2020,Viernes,CANAIMA,MASCULINO,0,0,1,0,0
-74.19965720899995,4.630179429848018,BOSA,TINTAL SUR,2021-07-07,00:00:00,7,7,2021,Miércoles,CIUDADELA EL RECREO II,MASCULINO,0,0,1,0,0
-74.10949370499998,4.735821426844602,SUBA,TIBABUYES,2020-07-22,00:00:00,22,7,2020,Miércoles,TIBABUYES,MASCULINO,0,0,1,0,0
-74.09816728799996,4.698519999845772,ENGATIVÁ,BOYACA REAL,2021-06-25,00:00:00,25,6,2021,Viernes,LA GRANJA,MASCULINO,0,0,1,0,0
-74.16859528699996,4.6273663678480865,KENNEDY,CORABASTOS,2019-01-08,00:00:00,8,1,2019,Martes,GRAN BRITALIA I,MASCULINO,0,0,1,0,0
-74.08013450099997,4.723726686844984,SUBA,NIZA,2020-09-20,00:00:00,20,9,2020,Domingo,VEREDA SUBA NARANJOS,MASCULINO,0,0,1,0,0
-74.15546019699997,4.648558735847407,KENNEDY,CALANDAIMA,2019-01-30,00:00:00,30,1,2019,Miércoles,TINTALA,MASCULINO,0,0,1,0,0
-74.17307891599995,4.589264358849323,CIUDAD BOLÍVAR,ISMAEL PERDOMO,2018-05-12,00:00:00,12,5,2018,Sábado,GALICIA,MASCULINO,0,0,1,0,0
-74.07156650699994,4.5839909088494855,SANTA FE,LOURDES,2021-02-15,00:00:00,15,2,2021,Lunes,EL ROCIO,MASCULINO,0,0,1,0,0
-74.20556928299999,4.61259243184858,BOSA,BOSA CENTRAL,2020-02-29,00:00:00,29,2,2020,Sábado,LOS LAURELES,MASCULINO,0,0,1,0,0
-74.20655943499997,4.606652118848779,BOSA,BOSA CENTRAL,2018-09-25,00:00:00,25,9,2018,Martes,SAN BERNARDINO I,MASCULINO,0,0,1,0,0
-74.12339259899994,4.7161889558452135,ENGATIVÁ,GARCES NAVAS,2019-04-27,00:00:00,27,4,2019,Sábado,VILLAS DE GRANADA,MASCULINO,0,0,1,0,0
-74.13710436499997,4.714167215845251,ENGATIVÁ,ENGATIVA,2019-08-14,00:00:00,14,8,2019,Miércoles,CENTRO ENGATIVA II,MASCULINO,0,0,1,0,0
-74.09739913899995,4.7279441728448095,SUBA,EL RINCON,2020-12-08,00:00:00,8,12,2020,Martes,SAN CAYETANO,MASCULINO,0,0,1,0,0
-74.17012344099999,4.627661795848085,KENNEDY,CORABASTOS,2021-09-05,00:00:00,5,9,2021,Domingo,TINTALITO,MASCULINO,0,0,1,0,0
-74.08510924599994,4.690404085846064,ENGATIVÁ,LAS FERIAS,2019-12-27,00:00:00,27,12,2019,Viernes,LAS FERIAS OCCIDENTAL,MASCULINO,0,0,1,0,0
-74.08736448899998,4.614367100848502,LOS MÁRTIRES,LA SABANA,2020-05-26,00:00:00,26,5,2020,Martes,PALOQUEMAO,MASCULINO,0,0,1,0,0
-74.16764847599995,4.60720228084878,KENNEDY,TIMIZA,2018-02-12,00:00:00,12,2,2018,Lunes,CATALINA,MASCULINO,0,0,1,0,0
-74.09858719099998,4.5956945738491335,LOS MÁRTIRES,SANTA ISABEL,2021-01-07,00:00:00,7,1,2021,Jueves,SANTA ISABEL SUR,MASCULINO,0,0,1,0,0
-74.16217735699996,4.542604551850872,CIUDAD BOLÍVAR,LUCERO,2019-05-25,00:00:00,25,5,2019,Sábado,BELLA FLOR SUR,MASCULINO,0,0,1,0,0
-74.10255879899995,4.693271378845974,ENGATIVÁ,BOYACA REAL,2018-09-18,00:00:00,18,9,2018,Martes,TABORA,MASCULINO,0,0,1,0,0
-74.08801361499997,4.576388102849768,SAN CRISTÓBAL,SOSIEGO,2019-03-08,00:00:00,8,3,2019,Viernes,VELODROMO,MASCULINO,0,0,1,0,0
-74.12033909199994,4.525662233851404,USME,GRAN YOMASA,2018-05-18,00:00:00,18,5,2018,Viernes,NUEVO SAN ANDRES,MASCULINO,0,0,1,0,0
-74.20106460299996,4.616228575848444,BOSA,BOSA CENTRAL,2019-04-25,00:00:00,25,4,2019,Jueves,LOS LAURELES,MASCULINO,0,0,1,0,0
-74.14481251199999,4.601668519848919,KENNEDY,CARVAJAL,2019-10-03,00:00:00,3,10,2019,Jueves,LAS DELICIAS,MASCULINO,0,0,1,0,0
-74.09413657399995,4.67507744684654,ENGATIVÁ,LAS FERIAS,2019-09-17,00:00:00,17,9,2019,Martes,LA ESTRADA,MASCULINO,0,0,1,0,0
-74.12477624999997,4.743174420844335,SUBA,TIBABUYES,2020-04-15,00:00:00,15,4,2020,Miércoles,LISBOA,MASCULINO,0,0,1,0,0
-74.07850735299996,4.696162969845862,SUBA,LA FLORESTA,2019-03-12,00:00:00,12,3,2019,Martes,SANTA ROSA,MASCULINO,0,0,1,0,0
-74.07432597199994,4.739213221844465,SUBA,CASA BLANCA SUBA,2019-12-22,00:00:00,22,12,2019,Domingo,EL PLAN,MASCULINO,0,0,1,0,0
-74.10124145899994,4.5023155178521685,USME,ALFONSO LOPEZ,2020-07-22,00:00:00,22,7,2020,Miércoles,LA COMUNA,MASCULINO,0,0,1,0,0
-74.10037419499997,4.5689496368500135,SAN CRISTÓBAL,20 DE JULIO,2020-08-01,00:00:00,1,8,2020,Sábado,VEINTE DE JULIO,MASCULINO,0,0,1,0,0
-74.06597899999997,4.611698999848613,SANTA FE,LA MACARENA,2020-05-05,00:00:00,5,5,2020,Martes,SAN DIEGO,MASCULINO,0,0,1,0,0
-74.15131689199995,4.632155029847934,KENNEDY,CASTILLA,2021-02-24,00:00:00,24,2,2021,Miércoles,CIUDAD KENNEDY NORTE,MASCULINO,0,0,1,0,0
-74.05967075099994,4.687278302846136,BARRIOS UNIDOS,LOS ANDES,2020-10-21,00:00:00,21,10,2020,Miércoles,LA CASTELLANA,MASCULINO,0,0,1,0,0
-74.17487523199998,4.618079591848434,KENNEDY,GRAN BRITALIA,2020-06-18,00:00:00,18,6,2020,Jueves,GRAN BRITALIA,MASCULINO,0,0,1,0,0
-74.10093209399997,4.62438902684822,PUENTE ARANDA,ZONA INDUSTRIAL,2021-01-21,00:00:00,21,1,2021,Jueves,EL EJIDO,MASCULINO,0,0,1,0,0
-74.11893696699997,4.58402226984951,RAFAEL URIBE URIBE,QUIROGA,2021-06-25,00:00:00,25,6,2021,Viernes,MURILLO TORO,MASCULINO,0,0,1,0,0
-74.17183599999998,4.590617999849316,CIUDAD BOLÍVAR,ISMAEL PERDOMO,2021-06-20,00:00:00,20,6,2021,Domingo,GALICIA,MASCULINO,0,0,1,0,0
-74.15742832899997,4.615954701848492,KENNEDY,TIMIZA,2018-05-31,00:00:00,31,5,2018,Jueves,TIMIZA C,MASCULINO,0,0,1,0,0
-74.15678564099994,4.6906484428460375,FONTIBÓN,FONTIBON SAN PABLO,2018-07-05,00:00:00,5,7,2018,Jueves,SAN PABLO JERICO,MASCULINO,0,0,1,0,0
-74.15671469099993,4.644494051847521,KENNEDY,CALANDAIMA,2019-03-29,00:00:00,29,3,2019,Viernes,TINTALA,MASCULINO,0,0,1,0,0
-74.10965924799996,4.580699714849613,RAFAEL URIBE URIBE,QUIROGA,2021-07-15,00:00:00,15,7,2021,Jueves,QUIROGA I,MASCULINO,0,0,1,0,0
-74.15305277999994,4.618090285848394,KENNEDY,KENNEDY CENTRAL,2020-10-09,00:00:00,9,10,2020,Viernes,CIUDAD KENNEDY CENTRAL,MASCULINO,0,0,1,0,0
-74.07045851899994,4.638069987847752,TEUSAQUILLO,GALERIAS,2018-02-23,00:00:00,23,2,2018,Viernes,ALFONSO LOPEZ,MASCULINO,0,0,1,0,0
-74.16297268899996,4.565307462850144,CIUDAD BOLÍVAR,JERUSALEM,2020-09-26,00:00:00,26,9,2020,Sábado,ARBORIZADORA ALTA,MASCULINO,0,0,1,0,0
-74.15417662499993,4.638504847847715,KENNEDY,CASTILLA,2020-05-14,00:00:00,14,5,2020,Jueves,CIUDAD TECHO II,MASCULINO,0,0,1,0,0
-74.18809289699993,4.636277225847826,BOSA,EL PORVENIR,2020-11-01,00:00:00,1,11,2020,Domingo,EL CORZO,MASCULINO,0,0,1,0,0
-74.16735431799998,4.678765463846422,FONTIBÓN,ZONA FRANCA,2020-11-30,00:00:00,30,11,2020,Lunes,EL CHANCO I,MASCULINO,0,0,1,0,0
-74.16276859899995,4.678549132846435,FONTIBÓN,ZONA FRANCA,2020-03-13,00:00:00,13,3,2020,Viernes,EL CHANCO I,FEMENINO,0,0,1,0,0
-74.17779925899998,4.587181118849393,CIUDAD BOLÍVAR,ISMAEL PERDOMO,2020-10-01,00:00:00,1,10,2020,Jueves,LOS TRES REYES I,MASCULINO,0,0,1,0,0
-74.12889962999998,4.630160862848037,KENNEDY,BAVARIA,2019-05-16,00:00:00,16,5,2019,Jueves,MARSELLA,MASCULINO,0,0,1,0,0
-74.05099824899997,4.75876005284384,SUBA,SAN JOSE DE BAVARIA,2020-02-13,00:00:00,13,2,2020,Jueves,NUEVA ZELANDIA,MASCULINO,0,0,1,0,0
-74.19530807199999,4.5998252488489975,BOSA,BOSA CENTRAL,2019-09-13,00:00:00,13,9,2019,Viernes,JOSE MARIA CARBONEL,MASCULINO,0,0,1,0,0
-74.15609399999994,4.567786508850016,CIUDAD BOLÍVAR,JERUSALEM,2018-08-17,00:00:00,17,8,2018,Viernes,ARBORIZADORA ALTA I,MASCULINO,0,0,1,0,0
-74.12528020599996,4.69686528084584,ENGATIVÁ,ENGATIVA,2018-08-03,00:00:00,3,8,2018,Viernes,VILLA DEL MAR,MASCULINO,0,0,1,0,0
-74.12528655199998,4.613085473848583,PUENTE ARANDA,SAN RAFAEL,2020-07-07,00:00:00,7,7,2020,Martes,PROVIVIENDA NORTE,MASCULINO,0,0,1,0,0
-74.12210378899994,4.615820612848471,PUENTE ARANDA,SAN RAFAEL,2021-05-10,00:00:00,10,5,2021,Lunes,GALAN,MASCULINO,0,0,1,0,0
-74.14294845799998,4.674735270846542,FONTIBÓN,FONTIBON,2019-11-22,00:00:00,22,11,2019,Viernes,CENTRO FONTIBON,MASCULINO,0,0,1,0,0
-74.14507384199999,4.623056592848248,KENNEDY,AMERICAS,2019-10-01,00:00:00,1,10,2019,Martes,CIUDAD KENNEDY,MASCULINO,0,0,1,0,0
-74.13188053499994,4.7227041998450145,ENGATIVÁ,GARCES NAVAS,2019-10-28,00:00:00,28,10,2019,Lunes,EL DORADO INDUSTRIAL,MASCULINO,0,0,1,0,0
-74.11827069899994,4.742337160844341,SUBA,TIBABUYES,2019-02-14,00:00:00,14,2,2019,Jueves,TIBABUYES,MASCULINO,0,0,1,0,0
-74.09817866399999,4.670688248846662,ENGATIVÁ,LAS FERIAS,2021-09-08,00:00:00,8,9,2021,Miércoles,BOSQUE POPULAR,MASCULINO,0,0,1,0,0
-74.11514495199998,4.499392033852256,USME,COMUNEROS,2021-06-16,00:00:00,16,6,2021,Miércoles,DESARROLLO BRAZUELOS I,MASCULINO,0,0,1,0,0
-74.11887271199998,4.5323094678512,USME,DANUBIO,2021-10-11,00:00:00,11,10,2021,Lunes,PORVENIR,MASCULINO,0,0,1,0,0
-74.15823287999996,4.614136380848521,KENNEDY,TIMIZA,2021-11-09,00:00:00,9,11,2021,Martes,TIMIZA C,MASCULINO,0,0,1,0,0
-74.12104181399997,4.6284034628480635,PUENTE ARANDA,SAN RAFAEL,2020-05-05,00:00:00,5,5,2020,Martes,LA PRADERA,MASCULINO,0,0,1,0,0
-74.03132147799994,4.742941065844362,USAQUÉN,LA URIBE,2021-12-17,00:00:00,17,12,2021,Viernes,SANTA TERESA,MASCULINO,0,0,1,0,0
-74.09651273599997,4.676056645846533,ENGATIVÁ,LAS FERIAS,2021-07-12,00:00:00,12,7,2021,Lunes,LA ESTRADA,MASCULINO,0,0,1,0,0
-74.15843702099994,4.550706447850579,CIUDAD BOLÍVAR,LUCERO,2020-10-13,00:00:00,13,10,2020,Martes,EL MIRADOR,FEMENINO,0,0,1,0,0
-74.13807145799996,4.555059458850469,CIUDAD BOLÍVAR,LUCERO,2021-03-18,00:00:00,18,3,2021,Jueves,LUCERO ALTO,MASCULINO,0,0,1,0,0
-74.16422191699996,4.5742185148498224,CIUDAD BOLÍVAR,JERUSALEM,2021-09-28,00:00:00,28,9,2021,Martes,LAS BRISAS,MASCULINO,0,0,1,0,0
-74.07334347899996,4.662045034846992,BARRIOS UNIDOS,LOS ALCAZARES,2021-11-08,00:00:00,8,11,2021,Lunes,ALCAZARES,MASCULINO,0,0,1,0,0
-74.20755547699997,4.616264922848487,BOSA,BOSA CENTRAL,2021-07-16,00:00:00,16,7,2021,Viernes,EL JARDIN,MASCULINO,0,0,1,0,0
-74.05347326699996,4.753334672844002,SUBA,SAN JOSE DE BAVARIA,2018-05-10,00:00:00,10,5,2018,Jueves,VILLA DEL PRADO,MASCULINO,0,0,1,0,0
-74.15359199399995,4.6793477818464,FONTIBÓN,FONTIBON,2021-10-11,00:00:00,11,10,2021,Lunes,EL CARMEN FONTIBON,MASCULINO,0,0,1,0,0
-74.13936144399997,4.5951697268491465,TUNJUELITO,VENECIA,2021-11-18,00:00:00,18,11,2021,Jueves,VENECIA,MASCULINO,0,0,1,0,0
-74.05826751299998,4.687897945846106,SUBA,LA ALHAMBRA,2019-04-12,00:00:00,12,4,2019,Viernes,ESTORIL,MASCULINO,0,0,1,0,0
-74.05666257599995,4.624207330848194,CHAPINERO,PARDO RUBIO,2019-05-07,00:00:00,7,5,2019,Martes,PARQUE NACIONAL ORIENTAL,MASCULINO,0,0,1,0,0
-74.14540785599996,4.564041428850162,CIUDAD BOLÍVAR,SAN FRANCISCO,2021-07-13,00:00:00,13,7,2021,Martes,LAS ACACIAS,MASCULINO,0,0,1,0,0
-74.17003457699997,4.577119724849738,CIUDAD BOLÍVAR,ISMAEL PERDOMO,2021-09-26,00:00:00,26,9,2021,Domingo,SIERRA MORENA,MASCULINO,0,0,1,0,0
-74.10065850899997,4.573120443849863,RAFAEL URIBE URIBE,SAN JOSE,2018-05-10,00:00:00,10,5,2018,Jueves,SOSIEGO SUR,MASCULINO,0,0,1,0,0
-74.03779488399994,4.68778987384612,USAQUÉN,USAQUEN,2021-11-05,00:00:00,5,11,2021,Viernes,SANTA ANA OCCIDENTAL,MASCULINO,0,0,1,0,0
-74.10469999999998,4.713469999845284,ENGATIVÁ,MINUTO DE DIOS,2022-08-21,00:00:00,21,8,2022,Domingo,BOCHICA,MASCULINO,0,0,1,0,0
-74.13211637799998,4.599605881849012,PUENTE ARANDA,MUZU,2021-12-07,00:00:00,7,12,2021,Martes,ALQUERIA,MASCULINO,0,0,1,0,0
-74.09334317999998,4.731521166844704,SUBA,EL RINCON,2021-12-16,00:00:00,16,12,2021,Jueves,TTES DE COLOMBIA,MASCULINO,0,0,1,0,0
-74.14070414099996,4.592527232849246,TUNJUELITO,VENECIA,2021-04-20,00:00:00,20,4,2021,Martes,VENECIA,MASCULINO,0,0,1,0,0
-74.03147360899999,4.76046652484375,USAQUÉN,VERBENAL,2020-05-07,00:00:00,7,5,2020,Jueves,VERBENAL SAN ANTONIO,MASCULINO,0,0,1,0,0
-74.13539999999995,4.710179999845397,ENGATIVÁ,ENGATIVA,2022-05-03,00:00:00,3,5,2022,Martes,CENTRO ENGATIVA II,MASCULINO,0,0,1,0,0
-74.07766124899996,4.6084976988487245,LOS MÁRTIRES,LA SABANA,2021-09-23,00:00:00,23,9,2021,Jueves,LA FAVORITA,FEMENINO,0,0,1,0,0
-74.16422892299994,4.6218121428482934,KENNEDY,KENNEDY CENTRAL,2019-01-04,00:00:00,4,1,2019,Viernes,CIUDAD KENNEDY OCCIDENTAL,MASCULINO,0,0,1,0,0
-74.10432083099994,4.690095015846057,ENGATIVÁ,BOYACA REAL,2021-09-28,00:00:00,28,9,2021,Martes,SANTA HELENITA,MASCULINO,0,0,1,0,0
-74.14469999999994,4.594279999849161,TUNJUELITO,VENECIA,2023-03-25,00:00:00,25,3,2023,Sábado,VENECIA OCCIDENTAL,MASCULINO,0,0,1,0,0
-74.08856559999998,4.75034179484411,SUBA,SUBA,2019-05-22,00:00:00,22,5,2019,Miércoles,CAMPANELLA,FEMENINO,0,0,1,0,0
-74.12271439799997,4.741022458844373,SUBA,TIBABUYES,2020-06-30,00:00:00,30,6,2020,Martes,LISBOA,MASCULINO,0,0,1,0,0
-74.14822593799994,4.561715503850258,CIUDAD BOLÍVAR,SAN FRANCISCO,2020-08-31,00:00:00,31,8,2020,Lunes,SAN FRANCISCO,MASCULINO,0,0,1,0,0
-74.09827332599997,4.557631922850354,SAN CRISTÓBAL,LA GLORIA,2020-12-22,00:00:00,22,12,2020,Martes,GUACAMAYAS III,MASCULINO,0,0,1,0,0
-74.17525217699995,4.594950552849161,CIUDAD BOLÍVAR,ISMAEL PERDOMO,2020-12-26,00:00:00,26,12,2020,Sábado,LA ESTANCIA,MASCULINO,0,0,1,0,0
-74.10707368499999,4.701252205845702,ENGATIVÁ,BOYACA REAL,2021-08-13,00:00:00,13,8,2021,Viernes,FLORENCIA,MASCULINO,0,0,1,0,0
-74.14989468999994,4.561692116850255,CIUDAD BOLÍVAR,SAN FRANCISCO,2018-02-24,00:00:00,24,2,2018,Sábado,SAN FRANCISCO,MASCULINO,0,0,1,0,0
-74.14915757299997,4.6094276088486605,KENNEDY,TIMIZA,2018-09-18,00:00:00,18,9,2018,Martes,TIMIZA A,MASCULINO,0,0,1,0,0
