LONGITUD,LATITUD,codigo_localidad,nombre_localidad,codigo_upz,nombre_upz,FECHA_HECHO,HORA_HECHO,GENERO,AÑO,theft_to_motorcycles
-74.17180601099994,4.590983530849303,19,CIUDAD BOLÍVAR,69,ISMAEL PERDOMO,2018-04-25,00:00:00,MASCULINO,2018,1
-74.17961123999999,4.625048230848179,07,BOSA,84,BOSA OCCIDENTAL,2018-04-30,00:00:00,MASCULINO,2018,1
-74.17550823399995,4.59309247984922,19,CIUDAD BOLÍVAR,69,ISMAEL PERDOMO,2018-02-27,00:00:00,MASCULINO,2018,1
-74.08883334499995,4.542643902850868,04,SAN CRISTÓBAL,50,LA GLORIA,2018-12-23,00:00:00,MASCULINO,2018,1
-74.12227216799994,4.603216803848898,16,PUENTE ARANDA,40,CIUDAD MONTES,2018-07-18,00:00:00,MASCULINO,2018,1
-74.18283102199996,4.626323450848166,07,BOSA,84,BOSA OCCIDENTAL,2019-02-17,00:00:00,MASCULINO,2019,1
-74.14130294399996,4.5465047428507654,19,CIUDAD BOLÍVAR,67,LUCERO,2021-09-16,00:00:00,MASCULINO,2021,1
-74.08768366799995,4.724636944844934,11,SUBA,28,EL RINCON,2019-03-28,00:00:00,FEMENINO,2019,1
-74.16317720899997,4.622197384848272,08,KENNEDY,47,KENNEDY CENTRAL,2019-03-16,00:00:00,MASCULINO,2019,1
-74.09801996999994,4.70953997884544,10,ENGATIVÁ,29,MINUTO DE DIOS,2021-01-22,00:00:00,MASCULINO,2021,1
-74.11429993099995,4.568729493849986,18,RAFAEL URIBE URIBE,53,MARCO FIDEL SUAREZ,2021-06-03,00:00:00,MASCULINO,2021,1
-74.16756086399994,4.630874978848,08,KENNEDY,82,PATIO BONITO,2019-05-25,00:00:00,MASCULINO,2019,1
-74.17711204799997,4.626758217848094,08,KENNEDY,83,LAS MARGARITAS,2019-10-01,00:00:00,MASCULINO,2019,1
-74.14449198099999,4.627211554848092,08,KENNEDY,44,AMERICAS,2018-07-12,00:00:00,MASCULINO,2018,1
-74.13588586799995,4.554664383850455,19,CIUDAD BOLÍVAR,67,LUCERO,2018-07-22,00:00:00,MASCULINO,2018,1
-74.07700601599998,4.6130136798485735,14,LOS MÁRTIRES,102,LA SABANA,2018-03-21,00:00:00,MASCULINO,2018,1
-74.10568718999997,4.557339588850369,18,RAFAEL URIBE URIBE,54,MARRUECOS,2021-08-05,00:00:00,FEMENINO,2021,1
-74.09078163599997,4.529827395851259,04,SAN CRISTÓBAL,51,LOS LIBERTADORES,2020-09-17,00:00:00,MASCULINO,2020,1
-74.15901364399997,4.653897949847235,08,KENNEDY,78,TINTAL NORTE,2019-01-28,00:00:00,MASCULINO,2019,1
-74.12459036399997,4.571078141849922,18,RAFAEL URIBE URIBE,53,MARCO FIDEL SUAREZ,2019-10-04,00:00:00,MASCULINO,2019,1
-74.07625662299995,4.6091115108486855,14,LOS MÁRTIRES,102,LA SABANA,2019-12-09,00:00:00,FEMENINO,2019,1
-74.10243076099994,4.5972918398490625,14,LOS MÁRTIRES,37,SANTA ISABEL,2021-04-23,00:00:00,MASCULINO,2021,1
-74.17837205899997,4.627514705848102,07,BOSA,84,BOSA OCCIDENTAL,2018-06-20,00:00:00,MASCULINO,2018,1
-74.11378968199995,4.548780608850671,18,RAFAEL URIBE URIBE,55,DIANA TURBAY,2020-10-01,00:00:00,MASCULINO,2020,1
-74.11257106899996,4.494552462852427,05,USME,58,COMUNEROS,2018-04-15,00:00:00,FEMENINO,2018,1
-74.17895675099999,4.63549143084784,08,KENNEDY,83,LAS MARGARITAS,2019-05-31,00:00:00,MASCULINO,2019,1
-74.11057299999999,4.591766999849272,15,ANTONIO NARIÑO,38,RESTREPO,2019-08-13,00:00:00,FEMENINO,2019,1
-74.16611841699995,4.595995045849121,07,BOSA,49,APOGEO,2021-03-01,00:00:00,MASCULINO,2021,1
-74.13451562699998,4.6107580468486455,08,KENNEDY,45,CARVAJAL,2021-03-08,00:00:00,MASCULINO,2021,1
-74.09211874599998,4.530827496851266,04,SAN CRISTÓBAL,51,LOS LIBERTADORES,2021-06-02,00:00:00,MASCULINO,2021,1
-74.18237216699998,4.623619540848217,07,BOSA,84,BOSA OCCIDENTAL,2021-01-06,00:00:00,MASCULINO,2021,1
-74.13266999099994,4.663314361846937,09,FONTIBÓN,112,GRANJAS DE TECHO,2018-12-01,00:00:00,MASCULINO,2018,1
-74.08265234999999,4.6291294248480295,13,TEUSAQUILLO,107,QUINTA PAREDES,2018-10-03,00:00:00,MASCULINO,2018,1
-74.12620241899998,4.57362741084988,18,RAFAEL URIBE URIBE,996,SIN UPZ RAFAEL URIBE URIBE,2018-06-05,00:00:00,MASCULINO,2018,1
-74.13762413199998,4.595407974849151,08,KENNEDY,45,CARVAJAL,2021-06-04,00:00:00,MASCULINO,2021,1
-74.17043672499994,4.647732548847458,08,KENNEDY,79,CALANDAIMA,2018-06-09,00:00:00,MASCULINO,2018,1
-74.09724238999996,4.560572266850286,04,SAN CRISTÓBAL,34,20 DE JULIO,2020-11-20,00:00:00,MASCULINO,2020,1
-74.15752778699994,4.616053514848459,08,KENNEDY,48,TIMIZA,2018-01-10,00:00:00,MASCULINO,2018,1
-74.09567886099995,4.591826299849247,15,ANTONIO NARIÑO,38,RESTREPO,2020-07-03,00:00:00,FEMENINO,2020,1
-74.08383032999996,4.711870467845336,11,SUBA,24,NIZA,2021-02-05,00:00:00,MASCULINO,2021,1
-74.19211647199995,4.631596685847938,07,BOSA,86,EL PORVENIR,2020-11-15,00:00:00,MASCULINO,2020,1
-74.09998443799998,4.573911358849821,18,RAFAEL URIBE URIBE,36,SAN JOSE,2019-01-07,00:00:00,MASCULINO,2019,1
-74.11639203999994,4.538308548850977,05,USME,56,DANUBIO,2021-01-13,00:00:00,MASCULINO,2021,1
-74.08744594699994,4.745934957844219,11,SUBA,27,SUBA,2018-09-27,00:00:00,MASCULINO,2018,1
-74.08861686899996,4.533006861851163,04,SAN CRISTÓBAL,51,LOS LIBERTADORES,2019-05-23,00:00:00,MASCULINO,2019,1
-74.11866685999996,4.748085279844177,11,SUBA,71,TIBABUYES,2020-07-21,00:00:00,MASCULINO,2020,1
-74.10441618399994,4.713380273845285,10,ENGATIVÁ,29,MINUTO DE DIOS,2020-02-02,00:00:00,MASCULINO,2020,1
-74.08178888799995,4.578993848849658,04,SAN CRISTÓBAL,33,SOSIEGO,2019-09-16,00:00:00,MASCULINO,2019,1
-74.19967684499994,4.6141953748485465,07,BOSA,85,BOSA CENTRAL,2018-05-16,00:00:00,MASCULINO,2018,1
-74.14306999999997,4.535432999851116,19,CIUDAD BOLÍVAR,68,EL TESORO,2020-06-05,00:00:00,FEMENINO,2020,1
-74.11568851899995,4.566957791850058,18,RAFAEL URIBE URIBE,53,MARCO FIDEL SUAREZ,2021-04-03,00:00:00,MASCULINO,2021,1
-74.12036800999994,4.50796018785197,05,USME,58,COMUNEROS,2019-03-31,00:00:00,MASCULINO,2019,1
-74.07711407799997,4.635692399847825,13,TEUSAQUILLO,100,GALERIAS,2019-03-11,00:00:00,MASCULINO,2019,1
-74.08774635499998,4.6919499128459785,10,ENGATIVÁ,26,LAS FERIAS,2020-11-24,00:00:00,MASCULINO,2020,1
-74.14179100699994,4.592197834849229,06,TUNJUELITO,42,VENECIA,2018-07-16,00:00:00,FEMENINO,2018,1
-74.15228298599999,4.5696915568499845,19,CIUDAD BOLÍVAR,70,JERUSALEM,2018-03-12,00:00:00,MASCULINO,2018,1
-74.15158509699995,4.548524541850677,19,CIUDAD BOLÍVAR,67,LUCERO,2018-06-09,00:00:00,MASCULINO,2018,1
-74.15775638599996,4.645777000847508,08,KENNEDY,79,CALANDAIMA,2019-04-05,00:00:00,MASCULINO,2019,1
-74.12078715199993,4.615496153848468,16,PUENTE ARANDA,43,SAN RAFAEL,2020-01-03,00:00:00,MASCULINO,2020,1
-74.18780781099997,4.643767580847542,07,BOSA,86,EL PORVENIR,2018-05-28,00:00:00,FEMENINO,2018,1
-74.16019281999996,4.592148829849245,19,CIUDAD BOLÍVAR,65,ARBORIZADORA,2020-12-12,00:00:00,MASCULINO,2020,1
-74.17841444499999,4.63109053784796,07,BOSA,84,BOSA OCCIDENTAL,2018-06-28,00:00:00,MASCULINO,2018,1
-74.18627654199997,4.639303693847704,07,BOSA,86,EL PORVENIR,2019-01-08,00:00:00,MASCULINO,2019,1
-74.04643245799997,4.751569151844072,01,USAQUÉN,10,LA URIBE,2019-01-22,00:00:00,MASCULINO,2019,1
-74.14031258399996,4.5795053678496815,06,TUNJUELITO,42,VENECIA,2019-09-16,00:00:00,MASCULINO,2019,1
-74.10233354899998,4.744484902844302,11,SUBA,28,EL RINCON,2020-11-04,00:00:00,MASCULINO,2020,1
-74.04655620799997,4.758031185843839,11,SUBA,17,SAN JOSE DE BAVARIA,2019-04-09,00:00:00,MASCULINO,2019,1
-74.14425124799999,4.548234809850682,19,CIUDAD BOLÍVAR,67,LUCERO,2019-01-22,00:00:00,FEMENINO,2019,1
-74.18108187999997,4.6359599558478015,07,BOSA,86,EL PORVENIR,2018-04-13,00:00:00,MASCULINO,2018,1
-74.07749936499994,4.595867380849143,17,CANDELARIA,94,LA CANDELARIA,2018-05-08,00:00:00,MASCULINO,2018,1
-74.19331184699996,4.63584604584782,07,BOSA,86,EL PORVENIR,2019-05-05,00:00:00,MASCULINO,2019,1
-74.08955317399995,4.522364801851495,04,SAN CRISTÓBAL,51,LOS LIBERTADORES,2019-07-13,00:00:00,MASCULINO,2019,1
-74.09479999999996,4.733999999844623,11,SUBA,28,EL RINCON,2022-03-27,00:00:00,MASCULINO,2022,1
-74.11339999999996,4.513069999851804,05,USME,57,GRAN YOMASA,2022-03-31,00:00:00,MASCULINO,2022,1
-74.15909999999997,4.648859999847426,08,KENNEDY,79,CALANDAIMA,2022-11-24,00:00:00,MASCULINO,2022,1
-74.10549999999995,4.556949999850381,18,RAFAEL URIBE URIBE,54,MARRUECOS,2022-06-11,00:00:00,MASCULINO,2022,1
-74.09839999999997,4.670799999846689,10,ENGATIVÁ,26,LAS FERIAS,2022-06-05,00:00:00,MASCULINO,2022,1
-74.13349999999997,4.563389999850161,06,TUNJUELITO,62,TUNJUELITO,2022-06-28,00:00:00,MASCULINO,2022,1
-74.10889999999995,4.485009999852735,05,USME,61,CIUDAD USME,2022-10-21,00:00:00,MASCULINO,2022,1
-74.14569999999998,4.5354599998511045,19,CIUDAD BOLÍVAR,68,EL TESORO,2022-04-27,00:00:00,MASCULINO,2022,1
-74.17069658899999,4.647262113847463,08,KENNEDY,79,CALANDAIMA,2019-07-31,00:00:00,FEMENINO,2019,1
-74.16669999999993,4.6435599998475645,08,KENNEDY,79,CALANDAIMA,2022-09-30,00:00:00,FEMENINO,2022,1
-74.19389999999999,4.607829999848727,07,BOSA,85,BOSA CENTRAL,2022-07-10,00:00:00,MASCULINO,2022,1
-74.15709999999996,4.571429999849898,19,CIUDAD BOLÍVAR,70,JERUSALEM,2022-02-15,00:00:00,MASCULINO,2022,1
-74.15350516599995,4.624063464848227,08,KENNEDY,47,KENNEDY CENTRAL,2018-07-10,00:00:00,MASCULINO,2018,1
-74.10933277299995,4.64674979984749,09,FONTIBÓN,110,CIUDAD SALITRE OCCIDENTAL,2019-01-11,00:00:00,MASCULINO,2019,1
-74.19107816299999,4.630305147848007,07,BOSA,86,EL PORVENIR,2019-07-08,00:00:00,MASCULINO,2019,1
-74.14498469499995,4.601632021848943,08,KENNEDY,45,CARVAJAL,2020-09-15,00:00:00,MASCULINO,2020,1
-74.12608053399998,4.571018459849949,06,TUNJUELITO,42,VENECIA,2021-02-27,00:00:00,FEMENINO,2021,1
-74.10763614799998,4.671872707846634,10,ENGATIVÁ,31,SANTA CECILIA,2020-05-12,00:00:00,MASCULINO,2020,1
-74.14421716399994,4.5693215488499925,19,CIUDAD BOLÍVAR,65,ARBORIZADORA,2019-05-17,00:00:00,MASCULINO,2019,1
-74.08405535799994,4.581528646849574,04,SAN CRISTÓBAL,33,SOSIEGO,2018-02-26,00:00:00,MASCULINO,2018,1
-74.15879999999999,4.550519999850617,19,CIUDAD BOLÍVAR,67,LUCERO,2022-10-28,00:00:00,MASCULINO,2022,1
-74.14449999999994,4.568979999850025,19,CIUDAD BOLÍVAR,65,ARBORIZADORA,2022-12-22,00:00:00,MASCULINO,2022,1
-74.09649999999993,4.551389999850551,04,SAN CRISTÓBAL,50,LA GLORIA,2022-01-21,00:00:00,MASCULINO,2022,1
-74.14416316499995,4.670919759846696,09,FONTIBÓN,75,FONTIBON,2018-07-04,00:00:00,MASCULINO,2018,1
-74.15796506999999,4.646086812847514,08,KENNEDY,79,CALANDAIMA,2019-06-05,00:00:00,FEMENINO,2019,1
-74.16547610099997,4.6808358368463905,09,FONTIBÓN,77,ZONA FRANCA,2021-10-25,00:00:00,MASCULINO,2021,1
-74.18060632599997,4.611224147848652,07,BOSA,85,BOSA CENTRAL,2021-10-02,00:00:00,MASCULINO,2021,1
-74.18048465399994,4.59128941884925,19,CIUDAD BOLÍVAR,69,ISMAEL PERDOMO,2021-06-22,00:00:00,MASCULINO,2021,1
-74.06819999999993,4.65546999984718,12,BARRIOS UNIDOS,98,LOS ALCAZARES,2022-01-25,00:00:00,MASCULINO,2022,1
-74.11779999999999,4.7100599998454165,10,ENGATIVÁ,73,GARCES NAVAS,2022-09-19,00:00:00,MASCULINO,2022,1
-74.15064887599993,4.556159579850414,19,CIUDAD BOLÍVAR,67,LUCERO,2021-10-09,00:00:00,MASCULINO,2021,1
-74.09009999999995,4.623289999848244,16,PUENTE ARANDA,108,ZONA INDUSTRIAL,2022-08-07,00:00:00,MASCULINO,2022,1
-74.09951682399998,4.674189941846588,10,ENGATIVÁ,26,LAS FERIAS,2020-12-06,00:00:00,MASCULINO,2020,1
-74.12529999999998,4.719819999845072,10,ENGATIVÁ,73,GARCES NAVAS,2022-08-28,00:00:00,FEMENINO,2022,1
-74.09749999999997,4.616859999848426,16,PUENTE ARANDA,108,ZONA INDUSTRIAL,2022-10-24,00:00:00,MASCULINO,2022,1
-74.12229999999994,4.610749999848646,16,PUENTE ARANDA,40,CIUDAD MONTES,2022-02-25,00:00:00,MASCULINO,2022,1
-74.15809999999993,4.576809999849727,19,CIUDAD BOLÍVAR,70,JERUSALEM,2022-09-05,00:00:00,MASCULINO,2022,1
-74.16174040699997,4.6275580398481075,08,KENNEDY,80,CORABASTOS,2021-08-28,00:00:00,MASCULINO,2021,1
-74.14559999999994,4.59837999984902,08,KENNEDY,45,CARVAJAL,2022-03-29,00:00:00,MASCULINO,2022,1
-74.18309999999997,4.609359999848683,07,BOSA,85,BOSA CENTRAL,2022-08-25,00:00:00,MASCULINO,2022,1
-74.08689999999996,4.629529999848031,13,TEUSAQUILLO,107,QUINTA PAREDES,2022-06-18,00:00:00,MASCULINO,2022,1
-74.08330562299994,4.584286657849508,04,SAN CRISTÓBAL,33,SOSIEGO,2021-11-03,00:00:00,MASCULINO,2021,1
-74.16249999999997,4.610899999848665,08,KENNEDY,48,TIMIZA,2022-04-08,00:00:00,MASCULINO,2022,1
-74.08059999999995,4.587769999849379,03,SANTA FE,95,LAS CRUCES,2022-04-23,00:00:00,MASCULINO,2022,1
-74.17076608799994,4.6285382518480755,08,KENNEDY,82,PATIO BONITO,2020-09-14,00:00:00,MASCULINO,2020,1
-74.15699999999998,4.572779999849852,19,CIUDAD BOLÍVAR,70,JERUSALEM,2022-05-05,00:00:00,FEMENINO,2022,1
-74.14979999999997,4.547919999850676,19,CIUDAD BOLÍVAR,67,LUCERO,2022-04-14,00:00:00,MASCULINO,2022,1
-74.12416698099997,4.6981233118458166,10,ENGATIVÁ,74,ENGATIVA,2021-10-26,00:00:00,MASCULINO,2021,1
-74.10639999999995,4.683959999846285,10,ENGATIVÁ,31,SANTA CECILIA,2022-09-09,00:00:00,MASCULINO,2022,1
-74.15489999999994,4.578209999849727,19,CIUDAD BOLÍVAR,65,ARBORIZADORA,2022-10-19,00:00:00,MASCULINO,2022,1
-74.15053778199996,4.595230233849141,06,TUNJUELITO,42,VENECIA,2019-01-16,00:00:00,MASCULINO,2019,1
-74.12407792299996,4.624157223848208,16,PUENTE ARANDA,43,SAN RAFAEL,2019-08-17,00:00:00,MASCULINO,2019,1
-74.10649147199996,4.703145584845661,10,ENGATIVÁ,30,BOYACA REAL,2021-08-13,00:00:00,MASCULINO,2021,1
-74.11089999999996,4.5584499998503425,18,RAFAEL URIBE URIBE,54,MARRUECOS,2023-06-02,00:00:00,FEMENINO,2023,1
-74.09289999999999,4.685479999846206,10,ENGATIVÁ,26,LAS FERIAS,2023-04-17,00:00:00,MASCULINO,2023,1
-74.17267477099995,4.5941217908491545,19,CIUDAD BOLÍVAR,69,ISMAEL PERDOMO,2019-06-13,00:00:00,MASCULINO,2019,1
-74.15892832299994,4.65539284684717,08,KENNEDY,78,TINTAL NORTE,2021-12-06,00:00:00,MASCULINO,2021,1
-74.18213295499999,4.6330408178479106,07,BOSA,84,BOSA OCCIDENTAL,2021-07-24,00:00:00,MASCULINO,2021,1
-74.12670788999998,4.580811324849635,18,RAFAEL URIBE URIBE,39,QUIROGA,2021-05-20,00:00:00,MASCULINO,2021,1
-74.10437911299994,4.68980670984605,10,ENGATIVÁ,30,BOYACA REAL,2019-10-16,00:00:00,MASCULINO,2019,1
-74.20118969699996,4.625560175848138,07,BOSA,84,BOSA OCCIDENTAL,2020-09-16,00:00:00,MASCULINO,2020,1
-74.14705929999997,4.675927187846539,09,FONTIBÓN,75,FONTIBON,2021-11-23,00:00:00,MASCULINO,2021,1
-74.06625998299995,4.722373530845043,11,SUBA,24,NIZA,2021-11-26,00:00:00,MASCULINO,2021,1
-74.10540969699997,4.744538895844297,11,SUBA,28,EL RINCON,2021-05-21,00:00:00,FEMENINO,2021,1
-74.14217296599998,4.601314257848966,08,KENNEDY,45,CARVAJAL,2021-10-28,00:00:00,MASCULINO,2021,1
-74.10439999999994,4.692979999845953,10,ENGATIVÁ,30,BOYACA REAL,2022-01-12,00:00:00,FEMENINO,2022,1
-74.10069999999996,4.58333999984951,15,ANTONIO NARIÑO,38,RESTREPO,2022-06-05,00:00:00,MASCULINO,2022,1
-74.13132378599994,4.70921351184547,10,ENGATIVÁ,74,ENGATIVA,2021-12-10,00:00:00,MASCULINO,2021,1
-74.17359999999996,4.628109999848081,08,KENNEDY,83,LAS MARGARITAS,2022-11-30,00:00:00,FEMENINO,2022,1
-74.11479999999995,4.75250999984401,11,SUBA,71,TIBABUYES,2023-03-22,00:00:00,MASCULINO,2023,1
-74.10459999999995,4.59428999984919,15,ANTONIO NARIÑO,38,RESTREPO,2022-03-22,00:00:00,MASCULINO,2022,1
-74.15081921799998,4.569213499849995,19,CIUDAD BOLÍVAR,66,SAN FRANCISCO,2018-01-05,00:00:00,MASCULINO,2018,1
-74.11831396599996,4.705422945845564,10,ENGATIVÁ,73,GARCES NAVAS,2018-04-23,00:00:00,MASCULINO,2018,1
-74.14083147699995,4.650655021847319,08,KENNEDY,46,CASTILLA,2018-08-04,00:00:00,MASCULINO,2018,1
-74.11552708299996,4.492732380852491,05,USME,58,COMUNEROS,2021-03-25,00:00:00,MASCULINO,2021,1
-74.19766545099998,4.616956586848457,07,BOSA,85,BOSA CENTRAL,2021-08-14,00:00:00,MASCULINO,2021,1
-74.18131554199994,4.631205475847978,07,BOSA,84,BOSA OCCIDENTAL,2019-03-11,00:00:00,MASCULINO,2019,1
-74.17980244399996,4.633887558847911,07,BOSA,84,BOSA OCCIDENTAL,2019-05-22,00:00:00,MASCULINO,2019,1
-74.12816772899998,4.624007537848228,08,KENNEDY,44,AMERICAS,2019-12-17,00:00:00,MASCULINO,2019,1
-74.09984849999995,4.7138703848453,10,ENGATIVÁ,29,MINUTO DE DIOS,2019-10-17,00:00:00,MASCULINO,2019,1
-74.10549999999995,4.496959999852356,05,USME,59,ALFONSO LOPEZ,2022-03-05,00:00:00,MASCULINO,2022,1
-74.08986784099994,4.531691106851199,04,SAN CRISTÓBAL,51,LOS LIBERTADORES,2019-09-19,00:00:00,MASCULINO,2019,1
-74.16803543599997,4.639191341847728,08,KENNEDY,82,PATIO BONITO,2019-10-23,00:00:00,MASCULINO,2019,1
-74.08819696599994,4.569249089849978,04,SAN CRISTÓBAL,34,20 DE JULIO,2021-02-20,00:00:00,FEMENINO,2021,1
-74.11808872899996,4.746274343844217,11,SUBA,71,TIBABUYES,2019-06-01,00:00:00,MASCULINO,2019,1
-74.03738519799998,4.758905677843853,01,USAQUÉN,9,VERBENAL,2019-02-24,00:00:00,MASCULINO,2019,1
-74.12649999999996,4.603739999848895,16,PUENTE ARANDA,41,MUZU,2022-01-06,00:00:00,MASCULINO,2022,1
-74.15262615099994,4.6410318808476685,08,KENNEDY,46,CASTILLA,2018-08-16,00:00:00,MASCULINO,2018,1
-74.16586300999995,4.6006080468489685,07,BOSA,49,APOGEO,2020-06-20,00:00:00,MASCULINO,2020,1
-74.10875439799997,4.561675230850235,18,RAFAEL URIBE URIBE,54,MARRUECOS,2018-06-04,00:00:00,FEMENINO,2018,1
-74.16870154799994,4.6263484218481254,08,KENNEDY,80,CORABASTOS,2018-03-21,00:00:00,MASCULINO,2018,1
-74.19379999999995,4.63086999984801,07,BOSA,86,EL PORVENIR,2021-05-29,00:00:00,MASCULINO,2021,1
-74.09289999999999,4.543659999850824,04,SAN CRISTÓBAL,51,LOS LIBERTADORES,2023-07-27,00:00:00,MASCULINO,2023,1
-74.08779999999996,4.726899999844879,11,SUBA,28,EL RINCON,2023-05-03,00:00:00,MASCULINO,2023,1
-74.10449999999997,4.732669999844664,11,SUBA,71,TIBABUYES,2023-02-01,00:00:00,MASCULINO,2023,1
-74.07474790999999,4.7216249598450295,11,SUBA,24,NIZA,2018-06-29,00:00:00,FEMENINO,2018,1
-74.08397996099995,4.584221784849532,04,SAN CRISTÓBAL,33,SOSIEGO,2018-04-24,00:00:00,MASCULINO,2018,1
-74.10153726799996,4.577195581849752,18,RAFAEL URIBE URIBE,36,SAN JOSE,2021-10-29,00:00:00,MASCULINO,2021,1
-74.12844599999994,4.716289999845234,10,ENGATIVÁ,73,GARCES NAVAS,2021-06-23,00:00:00,MASCULINO,2021,1
-74.09986159499994,4.593230725849225,15,ANTONIO NARIÑO,38,RESTREPO,2021-05-30,00:00:00,MASCULINO,2021,1
-74.10339999999997,4.751459999844083,11,SUBA,27,SUBA,2022-11-25,00:00:00,MASCULINO,2022,1
-74.09328965899994,4.587038690849404,15,ANTONIO NARIÑO,35,CIUDAD JARDIN,2019-08-01,00:00:00,MASCULINO,2019,1
-74.16692464899995,4.615801543848451,08,KENNEDY,47,KENNEDY CENTRAL,2018-11-15,00:00:00,MASCULINO,2018,1
-74.12803667699995,4.589163055849374,18,RAFAEL URIBE URIBE,39,QUIROGA,2020-02-01,00:00:00,MASCULINO,2020,1
-74.02883967999998,4.767148882843568,01,USAQUÉN,9,VERBENAL,2020-07-07,00:00:00,MASCULINO,2020,1
-74.17153420599993,4.63341330684793,08,KENNEDY,82,PATIO BONITO,2020-10-14,00:00:00,MASCULINO,2020,1
-74.15902874199998,4.6338102988479015,08,KENNEDY,80,CORABASTOS,2020-05-07,00:00:00,MASCULINO,2020,1
-74.12857520099993,4.708987474845471,10,ENGATIVÁ,74,ENGATIVA,2019-06-15,00:00:00,MASCULINO,2019,1
-74.09599267999994,4.580564605849632,15,ANTONIO NARIÑO,35,CIUDAD JARDIN,2019-08-13,00:00:00,MASCULINO,2019,1
-74.12450756499999,4.672367528846631,09,FONTIBÓN,114,MODELIA,2020-02-08,00:00:00,MASCULINO,2020,1
-74.05599999999998,4.73446999984461,11,SUBA,19,EL PRADO,2022-09-10,00:00:00,MASCULINO,2022,1
-74.06019999999995,4.662639999846977,02,CHAPINERO,97,CHICO LAGO,2023-08-28,00:00:00,MASCULINO,2023,1
-74.11562145799996,4.678467227846437,10,ENGATIVÁ,116,ALAMOS,2021-06-25,00:00:00,FEMENINO,2021,1
-74.16855857199994,4.62066734884831,08,KENNEDY,81,GRAN BRITALIA,2018-06-15,00:00:00,FEMENINO,2018,1
-74.11674912699993,4.627041385848096,16,PUENTE ARANDA,43,SAN RAFAEL,2019-11-14,00:00:00,MASCULINO,2019,1
-74.19275941499995,4.604943914848824,07,BOSA,85,BOSA CENTRAL,2019-08-04,00:00:00,MASCULINO,2019,1
-74.15584759999996,4.614709999848528,08,KENNEDY,48,TIMIZA,2020-09-28,00:00:00,MASCULINO,2020,1
-74.09283182299998,4.5490838798506665,04,SAN CRISTÓBAL,50,LA GLORIA,2020-05-31,00:00:00,MASCULINO,2020,1
-74.10347109299994,4.576428680849746,18,RAFAEL URIBE URIBE,36,SAN JOSE,2019-08-27,00:00:00,MASCULINO,2019,1
-74.10764999999998,4.547685999850708,18,RAFAEL URIBE URIBE,55,DIANA TURBAY,2020-04-02,00:00:00,MASCULINO,2020,1
-74.13154606699999,4.634557637847866,08,KENNEDY,113,BAVARIA,2019-12-23,00:00:00,MASCULINO,2019,1
-74.09973226999995,4.577462810849717,18,RAFAEL URIBE URIBE,36,SAN JOSE,2019-06-25,00:00:00,MASCULINO,2019,1
-74.15751610699994,4.572830771849863,19,CIUDAD BOLÍVAR,70,JERUSALEM,2018-08-24,00:00:00,MASCULINO,2018,1
-74.06376142999994,4.673968057846611,12,BARRIOS UNIDOS,98,LOS ALCAZARES,2020-02-25,00:00:00,MASCULINO,2020,1
-74.16930399299997,4.639390751847714,08,KENNEDY,82,PATIO BONITO,2019-03-30,00:00:00,MASCULINO,2019,1
-74.11413929099996,4.69754748384581,10,ENGATIVÁ,30,BOYACA REAL,2018-10-03,00:00:00,MASCULINO,2018,1
-74.09385025099994,4.677306326846486,10,ENGATIVÁ,26,LAS FERIAS,2018-03-31,00:00:00,MASCULINO,2018,1
-74.12629812599994,4.608930239848719,16,PUENTE ARANDA,40,CIUDAD MONTES,2019-10-28,00:00:00,MASCULINO,2019,1
-74.16699625599995,4.631946401847947,08,KENNEDY,82,PATIO BONITO,2018-09-20,00:00:00,MASCULINO,2018,1
-74.15351047899998,4.621424611848305,08,KENNEDY,47,KENNEDY CENTRAL,2018-08-24,00:00:00,MASCULINO,2018,1
-74.10693068499995,4.7319138288447204,11,SUBA,71,TIBABUYES,2021-02-23,00:00:00,FEMENINO,2021,1
-74.20473291299999,4.608856370848712,07,BOSA,85,BOSA CENTRAL,2021-08-25,00:00:00,MASCULINO,2021,1
-74.06306069499993,4.672736390846636,12,BARRIOS UNIDOS,98,LOS ALCAZARES,2019-01-10,00:00:00,MASCULINO,2019,1
-74.14278330299999,4.564972646850131,19,CIUDAD BOLÍVAR,66,SAN FRANCISCO,2019-12-07,00:00:00,MASCULINO,2019,1
-74.10640494199998,4.5138823128518135,05,USME,57,GRAN YOMASA,2021-07-31,00:00:00,MASCULINO,2021,1
-74.03519089399998,4.741609045844405,01,USAQUÉN,12,TOBERIN,2021-01-04,00:00:00,FEMENINO,2021,1
-74.13719740599998,4.635530802847841,08,KENNEDY,46,CASTILLA,2018-11-09,00:00:00,MASCULINO,2018,1
-74.16567669499995,4.608966831848676,08,KENNEDY,48,TIMIZA,2019-04-15,00:00:00,MASCULINO,2019,1
-74.12283536699994,4.707710590845464,10,ENGATIVÁ,73,GARCES NAVAS,2018-05-21,00:00:00,MASCULINO,2018,1
-74.18444931699997,4.639845171847684,07,BOSA,86,EL PORVENIR,2020-07-20,00:00:00,MASCULINO,2020,1
-74.19953917999999,4.621701724848275,07,BOSA,84,BOSA OCCIDENTAL,2020-06-21,00:00:00,MASCULINO,2020,1
-74.14064853399998,4.536813177851047,19,CIUDAD BOLÍVAR,68,EL TESORO,2020-04-04,00:00:00,MASCULINO,2020,1
