LONGITUD,LATITUD,codigo_localidad,nombre_localidad,codigo_upz,nombre_upz,FECHA_HECHO,HORA_HECHO,DIA,MES,AÑO,DIA_SEMANA,DIRECCION_HECHO,GENERO,theft_to_vehicle
-74.06425750599993,4.683591931846294,12,BARRIOS UNIDOS,21,LOS ANDES,2019-11-26,00:00:00,26,11,2019,Martes,RIONEGRO,MASCULINO,1
-74.15168233899993,4.69382107184594,09,FONTIBÓN,76,FONTIBON SAN PABLO,2021-08-05,00:00:00,5,8,2021,Jueves,BRISAS ALDEA FONTIBON,MASCULINO,1
-74.10008308399995,4.57729076484973,18,RAFAEL URIBE URIBE,36,SAN JOSE,2020-01-30,00:00:00,30,1,2020,Jueves,SAN JOSE SUR,MASCULINO,1
-74.15044166899997,4.602003776848931,08,KENNEDY,48,TIMIZA,2020-05-27,00:00:00,27,5,2020,Miércoles,TUNDAMA,MASCULINO,1
-74.12913066999994,4.7034183108456435,10,ENGATIVÁ,74,ENGATIVA,2018-03-11,00:00:00,11,3,2018,Domingo,SAN ANTONIO ENGATIVA,MASCULINO,1
-74.20291583099998,4.636194449847831,07,BOSA,87,TINTAL SUR,2018-07-12,00:00:00,12,7,2018,Jueves,CIUDADELA EL RECREO II,MASCULINO,1
-74.09656121599994,4.67174421684664,10,ENGATIVÁ,26,LAS FERIAS,2019-01-29,00:00:00,29,1,2019,Martes,BOSQUE POPULAR,MASCULINO,1
-74.15326072399995,4.623339227848209,08,KENNEDY,47,KENNEDY CENTRAL,2020-01-04,00:00:00,4,1,2020,Sábado,CIUDAD KENNEDY CENTRAL,MASCULINO,1
-74.12350929499996,4.7467077218442215,11,SUBA,71,TIBABUYES,2021-06-14,00:00:00,14,6,2021,Lunes,SAN PEDRO,MASCULINO,1
-74.15139999999997,4.610109999848636,08,KENNEDY,48,TIMIZA,2022-03-29,00:00:00,29,3,2022,Martes,TIMIZA A,MASCULINO,1
-74.11388984599995,4.562893713850194,18,RAFAEL URIBE URIBE,54,MARRUECOS,2020-05-27,00:00:00,27,5,2020,Miércoles,ARBOLEDA SUR,FEMENINO,1
-74.04343433399998,4.752709597844002,01,USAQUÉN,10,LA URIBE,2021-09-27,00:00:00,27,9,2021,Lunes,LA URIBE,FEMENINO,1
-74.17123054699994,4.63229206584794,08,KENNEDY,82,PATIO BONITO,2018-02-06,00:00:00,6,2,2018,Martes,TINTALITO,MASCULINO,1
-74.10928332699996,4.498364473852286,05,USME,58,COMUNEROS,2020-10-06,00:00:00,6,10,2020,Martes,COMUNEROS,MASCULINO,1
-74.11773964099996,4.667434213846778,09,FONTIBÓN,114,MODELIA,2020-10-01,00:00:00,1,10,2020,Jueves,MODELIA,MASCULINO,1
-74.14532255999995,4.684153546846257,09,FONTIBÓN,75,FONTIBON,2021-10-28,00:00:00,28,10,2021,Jueves,VERSALLES FONTIBON,MASCULINO,1
-74.14756708499993,4.627107509848094,08,KENNEDY,47,KENNEDY CENTRAL,2018-04-17,00:00:00,17,4,2018,Martes,TECHO,FEMENINO,1
-74.08888845399997,4.576110215849798,04,SAN CRISTÓBAL,33,SOSIEGO,2018-02-18,00:00:00,18,2,2018,Domingo,VELODROMO,MASCULINO,1
-74.12690647899996,4.715873542845213,10,ENGATIVÁ,73,GARCES NAVAS,2019-07-29,00:00:00,29,7,2019,Lunes,VILLAS DE GRANADA,MASCULINO,1
-74.06860741999998,4.670118127846733,12,BARRIOS UNIDOS,98,LOS ALCAZARES,2018-11-13,00:00:00,13,11,2018,Martes,SANTA SOFIA,MASCULINO,1
-74.19414974099993,4.639591188847702,07,BOSA,86,EL PORVENIR,2020-08-29,00:00:00,29,8,2020,Sábado,SANTA FE BOSA,MASCULINO,1
-74.15166314599998,4.63157893284799,08,KENNEDY,47,KENNEDY CENTRAL,2021-01-05,00:00:00,5,1,2021,Martes,CIUDAD KENNEDY NORTE,MASCULINO,1
-74.08570787599996,4.589975190849343,03,SANTA FE,95,LAS CRUCES,2020-12-03,00:00:00,3,12,2020,Jueves,SAN BERNARDINO,MASCULINO,1
-74.07717799999995,4.595089999849136,17,CANDELARIA,94,LA CANDELARIA,2019-10-15,00:00:00,15,10,2019,Martes,CENTRO ADMINISTRATIVO,MASCULINO,1
-74.13304349999999,4.684315152846262,09,FONTIBÓN,115,CAPELLANIA,2021-04-07,00:00:00,7,4,2021,Miércoles,SAN JOSE DE FONTIBON,FEMENINO,1
-74.10147830699998,4.5668675088501,04,SAN CRISTÓBAL,34,20 DE JULIO,2020-10-07,00:00:00,7,10,2020,Miércoles,SAN ISIDRO,MASCULINO,1
-74.17663476099995,4.6479793988474505,08,KENNEDY,82,PATIO BONITO,2021-04-09,00:00:00,9,4,2021,Viernes,LOS ALMENDROS,FEMENINO,1
-74.13330182399994,4.709789884845394,10,ENGATIVÁ,74,ENGATIVA,2020-02-29,00:00:00,29,2,2020,Sábado,MARANDU,MASCULINO,1
-74.03322658599996,4.721683567845045,01,USAQUÉN,13,LOS CEDROS,2019-12-20,00:00:00,20,12,2019,Viernes,CEDRO NARVAEZ,MASCULINO,1
-74.16773666199998,4.617305407848432,08,KENNEDY,47,KENNEDY CENTRAL,2019-10-02,00:00:00,2,10,2019,Miércoles,PASTRANA,MASCULINO,1
-74.14447782099995,4.63533764984785,08,KENNEDY,46,CASTILLA,2019-10-02,00:00:00,2,10,2019,Miércoles,CASTILLA,FEMENINO,1
-74.11609999999996,4.753699999843977,11,SUBA,71,TIBABUYES,2022-06-11,00:00:00,11,6,2022,Sábado,TIBABUYES II,MASCULINO,1
-74.06216027299996,4.724600768844955,11,SUBA,24,NIZA,2019-11-24,00:00:00,24,11,2019,Domingo,SAN JOSE DEL PRADO,MASCULINO,1
-74.11085660299995,4.515737927851712,05,USME,57,GRAN YOMASA,2019-06-19,00:00:00,19,6,2019,Miércoles,SANTA LIBRADA NORTE,MASCULINO,1
-74.10825577799994,4.61289910784855,16,PUENTE ARANDA,40,CIUDAD MONTES,2020-06-03,00:00:00,3,6,2020,Miércoles,PRIMAVERA OCCIDENTAL,MASCULINO,1
-74.10157927099993,4.504827587852113,05,USME,57,GRAN YOMASA,2019-08-10,00:00:00,10,8,2019,Sábado,LA ESPERANZA SUR,MASCULINO,1
-74.10673749599994,4.5493475628506195,18,RAFAEL URIBE URIBE,55,DIANA TURBAY,2019-01-18,00:00:00,18,1,2019,Viernes,SAN AGUSTIN,MASCULINO,1
-74.13653053999997,4.597286438849114,16,PUENTE ARANDA,41,MUZU,2021-09-28,00:00:00,28,9,2021,Martes,ALQUERIA,MASCULINO,1
-74.14515099199997,4.62544772384814,08,KENNEDY,47,KENNEDY CENTRAL,2021-04-21,00:00:00,21,4,2021,Miércoles,CIUDAD KENNEDY,MASCULINO,1
-74.08882983299998,4.575209470849801,04,SAN CRISTÓBAL,33,SOSIEGO,2018-05-27,00:00:00,27,5,2018,Domingo,VELODROMO,FEMENINO,1
-74.20530492599994,4.627441619848119,07,BOSA,87,TINTAL SUR,2021-03-09,00:00:00,9,3,2021,Martes,SAN BERNARDINO XIX,MASCULINO,1
-74.15791113599994,4.683221882846285,09,FONTIBÓN,77,ZONA FRANCA,2021-01-26,00:00:00,26,1,2021,Martes,EL CHANCO I,MASCULINO,1
-74.10269621399993,4.582235447849584,15,ANTONIO NARIÑO,38,RESTREPO,2018-01-28,00:00:00,28,1,2018,Domingo,RESTREPO,MASCULINO,1
-74.17445731799995,4.5761217168497605,19,CIUDAD BOLÍVAR,69,ISMAEL PERDOMO,2018-06-10,00:00:00,10,6,2018,Domingo,CARACOLI,MASCULINO,1
-74.10761079499997,4.595373182849149,15,ANTONIO NARIÑO,38,RESTREPO,2020-12-29,00:00:00,29,12,2020,Martes,LA FRAGUA,MASCULINO,1
-74.08191017199994,4.664939742846881,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,2020-09-19,00:00:00,19,9,2020,Sábado,POPULAR MODELO,MASCULINO,1
-74.07459246699995,4.71372995084531,11,SUBA,24,NIZA,2021-03-10,00:00:00,10,3,2021,Miércoles,NIZA NORTE,MASCULINO,1
-74.10919999999999,4.7333599998446685,11,SUBA,71,TIBABUYES,2022-04-04,00:00:00,4,4,2022,Lunes,TIBABUYES,MASCULINO,1
-74.16075201899997,4.567278100850071,19,CIUDAD BOLÍVAR,70,JERUSALEM,2021-05-14,00:00:00,14,5,2021,Viernes,ARBORIZADORA ALTA,MASCULINO,1
-74.11351680899998,4.513938140851792,05,USME,57,GRAN YOMASA,2020-11-15,00:00:00,15,11,2020,Domingo,LA ANDREA,MASCULINO,1
-74.14289999999994,4.560779999850248,19,CIUDAD BOLÍVAR,66,SAN FRANCISCO,2022-08-13,00:00:00,13,8,2022,Sábado,LAS ACACIAS,MASCULINO,1
-74.15377029499996,4.612150171848598,08,KENNEDY,48,TIMIZA,2018-08-26,00:00:00,26,8,2018,Domingo,TIMIZA A,FEMENINO,1
-74.19407468699995,4.624273693848226,07,BOSA,84,BOSA OCCIDENTAL,2019-07-11,00:00:00,11,7,2019,Jueves,CHICO SUR,MASCULINO,1
-74.11014213299995,4.686812383846181,10,ENGATIVÁ,31,SANTA CECILIA,2020-01-19,00:00:00,19,1,2020,Domingo,VILLA LUZ,FEMENINO,1
-74.16886708399994,4.6944520428459455,09,FONTIBÓN,76,FONTIBON SAN PABLO,2020-08-25,00:00:00,25,8,2020,Martes,PUENTE GRANDE,MASCULINO,1
-74.12277609299997,4.610126940848652,16,PUENTE ARANDA,40,CIUDAD MONTES,2019-05-28,00:00:00,28,5,2019,Martes,SAN EUSEBIO,MASCULINO,1
-74.12204460799995,4.630581360848,08,KENNEDY,113,BAVARIA,2020-12-12,00:00:00,12,12,2020,Sábado,LUSITANIA,MASCULINO,1
-74.17909999999995,4.626089999848131,07,BOSA,84,BOSA OCCIDENTAL,2022-09-03,00:00:00,3,9,2022,Sábado,BETANIA,MASCULINO,1
-74.10740124699998,4.582278075849545,18,RAFAEL URIBE URIBE,39,QUIROGA,2021-03-08,00:00:00,8,3,2021,Lunes,OLAYA,FEMENINO,1
-74.12624929799995,4.686784140846159,09,FONTIBÓN,117,AEROPUERTO EL DORADO,2020-10-28,00:00:00,28,10,2020,Miércoles,LOS ALAMOS,MASCULINO,1
-74.05859999999996,4.633459999847926,02,CHAPINERO,90,PARDO RUBIO,2022-07-16,00:00:00,16,7,2022,Sábado,SIBERIA CENTRAL,FEMENINO,1
-74.15784856499994,4.633396722847892,08,KENNEDY,80,CORABASTOS,2018-06-27,00:00:00,27,6,2018,Miércoles,CORABASTOS,MASCULINO,1
-74.09459455799998,4.607697376848719,14,LOS MÁRTIRES,102,LA SABANA,2020-06-11,00:00:00,11,6,2020,Jueves,RICAURTE,MASCULINO,1
-74.16529999999995,4.612989999848538,08,KENNEDY,48,TIMIZA,2022-05-14,00:00:00,14,5,2022,Sábado,TOCAREMA,MASCULINO,1
-74.15191845699997,4.581252261849581,19,CIUDAD BOLÍVAR,65,ARBORIZADORA,2021-07-10,00:00:00,10,7,2021,Sábado,ATLANTA,MASCULINO,1
-74.08209999999997,4.6024699998489105,14,LOS MÁRTIRES,102,LA SABANA,2023-09-29,00:00:00,29,9,2023,Viernes,VOTO NACIONAL,MASCULINO,1
-74.07226299999996,4.686660999846198,12,BARRIOS UNIDOS,21,LOS ANDES,2021-04-20,00:00:00,20,4,2021,Martes,LOS ANDES,MASCULINO,1
-74.20610014799996,4.634380593847874,07,BOSA,87,TINTAL SUR,2021-10-18,00:00:00,18,10,2021,Lunes,SAN BERNARDINO XIX,MASCULINO,1
-74.16391899999996,4.626043999848139,08,KENNEDY,80,CORABASTOS,2019-09-25,00:00:00,25,9,2019,Miércoles,CHUCUA DE LA VACA II,FEMENINO,1
-74.06777001599994,4.670353579846697,12,BARRIOS UNIDOS,98,LOS ALCAZARES,2021-07-26,00:00:00,26,7,2021,Lunes,SANTA SOFIA,FEMENINO,1
-74.09280199999995,4.613795999848538,16,PUENTE ARANDA,108,ZONA INDUSTRIAL,2019-08-06,00:00:00,6,8,2019,Martes,PENSILVANIA,FEMENINO,1
-74.11614719299996,4.724406609844974,10,ENGATIVÁ,72,BOLIVIA,2018-01-21,00:00:00,21,1,2018,Domingo,CIUDADELA COLSUBSIDIO,MASCULINO,1
-74.05129999999997,4.712669999845342,01,USAQUÉN,15,COUNTRY CLUB,2022-07-18,00:00:00,18,7,2022,Lunes,LA CALLEJA,MASCULINO,1
-74.12882731999997,4.615789151848483,08,KENNEDY,44,AMERICAS,2021-01-18,00:00:00,18,1,2021,Lunes,PROVIVIENDA ORIENTAL,MASCULINO,1
-74.09548247199996,4.752204232844035,11,SUBA,27,SUBA,2018-09-20,00:00:00,20,9,2018,Jueves,PINOS DE LOMBARDIA,MASCULINO,1
-74.07886070299998,4.694710612845908,11,SUBA,25,LA FLORESTA,2021-08-25,00:00:00,25,8,2021,Miércoles,SANTA ROSA,MASCULINO,1
-74.15909999999997,4.578829999849673,19,CIUDAD BOLÍVAR,70,JERUSALEM,2022-10-17,00:00:00,17,10,2022,Lunes,VERONA,MASCULINO,1
-74.12356363999999,4.713729724845305,10,ENGATIVÁ,73,GARCES NAVAS,2018-02-13,00:00:00,13,2,2018,Martes,GARCES NAVAS SUR,MASCULINO,1
-74.14088295799996,4.561269778850247,19,CIUDAD BOLÍVAR,66,SAN FRANCISCO,2019-04-13,00:00:00,13,4,2019,Sábado,LAS ACACIAS,MASCULINO,1
-74.16408520899995,4.600710567848995,07,BOSA,49,APOGEO,2021-11-10,00:00:00,10,11,2021,Miércoles,OLARTE,MASCULINO,1
-74.10672489199999,4.684617619846227,10,ENGATIVÁ,31,SANTA CECILIA,2018-02-20,00:00:00,20,2,2018,Martes,VILLA LUZ,MASCULINO,1
-74.11576622099994,4.742333517844383,11,SUBA,71,TIBABUYES,2018-07-22,00:00:00,22,7,2018,Domingo,TOSCANA,MASCULINO,1
-74.12769999999995,4.638259999847762,08,KENNEDY,113,BAVARIA,2022-01-10,00:00:00,10,1,2022,Lunes,VILLA ALSACIA,FEMENINO,1
-74.10109999999997,4.574669999849799,18,RAFAEL URIBE URIBE,36,SAN JOSE,2022-12-07,00:00:00,7,12,2022,Miércoles,SAN JOSE SUR,MASCULINO,1
-74.12466658699998,4.582399314849551,18,RAFAEL URIBE URIBE,39,QUIROGA,2021-08-31,00:00:00,31,8,2021,Martes,INGLES,FEMENINO,1
-74.11075970799999,4.607128846848783,16,PUENTE ARANDA,40,CIUDAD MONTES,2020-08-24,00:00:00,24,8,2020,Lunes,JORGE GAITAN CORTES,MASCULINO,1
-74.04076961199996,4.719339241845102,01,USAQUÉN,13,LOS CEDROS,2021-06-11,00:00:00,11,6,2021,Viernes,CEDRITOS,MASCULINO,1
-74.08614775799998,4.616625205848441,14,LOS MÁRTIRES,102,LA SABANA,2020-09-09,00:00:00,9,9,2020,Miércoles,PALOQUEMAO,MASCULINO,1
-74.10325363799996,4.719682139845082,10,ENGATIVÁ,29,MINUTO DE DIOS,2018-02-17,00:00:00,17,2,2018,Sábado,CIUDAD BACHUE,MASCULINO,1
-74.06004970399994,4.553616266850502,04,SAN CRISTÓBAL,993,SIN UPZ SAN CRISTOBAL,2018-02-12,00:00:00,12,2,2018,Lunes,TIBAQUE,MASCULINO,1
-74.12868916399998,4.7459817688442225,11,SUBA,71,TIBABUYES,2019-04-27,00:00:00,27,4,2019,Sábado,SANTA RITA DE SUBA,MASCULINO,1
-74.09746020399996,4.602977222848886,14,LOS MÁRTIRES,37,SANTA ISABEL,2020-07-05,00:00:00,5,7,2020,Domingo,VERAGUAS,MASCULINO,1
-74.07788578099996,4.674074247846598,12,BARRIOS UNIDOS,22,DOCE DE OCTUBRE,2021-11-11,00:00:00,11,11,2021,Jueves,SAN FERNANDO OCCIDENTAL,FEMENINO,1
-74.09819890899996,4.753954932843985,11,SUBA,27,SUBA,2018-01-12,00:00:00,12,1,2018,Viernes,PINOS DE LOMBARDIA,MASCULINO,1
-74.05499999999995,4.668199999846793,02,CHAPINERO,97,CHICO LAGO,2022-01-07,00:00:00,7,1,2022,Viernes,EL RETIRO,MASCULINO,1
-74.18348689299995,4.6357057198478175,07,BOSA,86,EL PORVENIR,2019-09-12,00:00:00,12,9,2019,Jueves,OSORIO X URBANO,FEMENINO,1
-74.07101054399999,4.6218436338483055,13,TEUSAQUILLO,101,TEUSAQUILLO,2021-01-20,00:00:00,20,1,2021,Miércoles,TEUSAQUILLO,MASCULINO,1
-74.10730095299994,4.609970101848648,16,PUENTE ARANDA,40,CIUDAD MONTES,2019-11-20,00:00:00,20,11,2019,Miércoles,TIBANA,FEMENINO,1
-74.10859999999997,4.713399999845294,10,ENGATIVÁ,72,BOLIVIA,2022-07-31,00:00:00,31,7,2022,Domingo,BOCHICA II,MASCULINO,1
-74.11053440199998,4.61232084684858,16,PUENTE ARANDA,40,CIUDAD MONTES,2021-02-06,00:00:00,6,2,2021,Sábado,PRIMAVERA OCCIDENTAL,MASCULINO,1
-74.10704711199998,4.5830474968495425,18,RAFAEL URIBE URIBE,39,QUIROGA,2021-05-29,00:00:00,29,5,2021,Sábado,OLAYA,MASCULINO,1
-74.10662588299994,4.501931966852215,05,USME,58,COMUNEROS,2019-08-24,00:00:00,24,8,2019,Sábado,CHARALA,MASCULINO,1
-74.10067628799999,4.744037456844301,11,SUBA,28,EL RINCON,2021-12-13,00:00:00,13,12,2021,Lunes,PUERTA DEL SOL,MASCULINO,1
-74.06327907699995,4.644562789847561,02,CHAPINERO,99,CHAPINERO,2021-08-29,00:00:00,29,8,2021,Domingo,CHAPINERO CENTRAL,MASCULINO,1
-74.10401167099997,4.587414826849393,15,ANTONIO NARIÑO,38,RESTREPO,2019-05-28,00:00:00,28,5,2019,Martes,RESTREPO OCCIDENTAL,MASCULINO,1
-74.10294345799997,4.710111358845414,10,ENGATIVÁ,29,MINUTO DE DIOS,2020-09-26,00:00:00,26,9,2020,Sábado,QUIRIGUA I,MASCULINO,1
-74.12219999999996,4.6206299998483304,16,PUENTE ARANDA,43,SAN RAFAEL,2022-08-23,00:00:00,23,8,2022,Martes,GALAN,MASCULINO,1
-74.09124834499994,4.691335640845997,10,ENGATIVÁ,26,LAS FERIAS,2018-02-14,00:00:00,14,2,2018,Miércoles,SANTA ROSA,MASCULINO,1
-74.14380293099998,4.712926314845328,10,ENGATIVÁ,74,ENGATIVA,2020-10-07,00:00:00,7,10,2020,Miércoles,SABANA DEL DORADO,MASCULINO,1
-74.18042437099996,4.5985361418490465,07,BOSA,85,BOSA CENTRAL,2019-10-29,00:00:00,29,10,2019,Martes,GUALOCHE,MASCULINO,1
-74.13153037699993,4.5943982998491535,16,PUENTE ARANDA,41,MUZU,2018-11-30,00:00:00,30,11,2018,Viernes,OSPINA PEREZ SUR,FEMENINO,1
-74.19748562999996,4.606978903848791,07,BOSA,85,BOSA CENTRAL,2019-08-25,00:00:00,25,8,2019,Domingo,EL RETAZO,MASCULINO,1
-74.16414564199994,4.619106384848388,08,KENNEDY,47,KENNEDY CENTRAL,2021-03-22,00:00:00,22,3,2021,Lunes,CIUDAD KENNEDY OCCIDENTAL,MASCULINO,1
-74.13070620199994,4.611665937848607,08,KENNEDY,44,AMERICAS,2018-12-28,00:00:00,28,12,2018,Viernes,PROVIVIENDA ORIENTAL,MASCULINO,1
-74.10600951599997,4.587146509849393,15,ANTONIO NARIÑO,38,RESTREPO,2020-09-04,00:00:00,4,9,2020,Viernes,RESTREPO OCCIDENTAL,MASCULINO,1
-74.06949583099998,4.615387761848515,03,SANTA FE,91,SAGRADO CORAZON,2021-02-10,00:00:00,10,2,2021,Miércoles,SAN DIEGO,MASCULINO,1
-74.16199634699996,4.65140915584733,08,KENNEDY,78,TINTAL NORTE,2018-07-26,00:00:00,26,7,2018,Jueves,LA MAGDALENA I,MASCULINO,1
-74.11362673899998,4.597933764849068,16,PUENTE ARANDA,40,CIUDAD MONTES,2020-03-18,00:00:00,18,3,2020,Miércoles,REMANSO SUR,MASCULINO,1
-74.14409420199996,4.555832285850437,19,CIUDAD BOLÍVAR,67,LUCERO,2018-06-25,00:00:00,25,6,2018,Lunes,GIBRALTAR SUR,MASCULINO,1
-74.09766116899993,4.59214719284928,15,ANTONIO NARIÑO,38,RESTREPO,2019-01-24,00:00:00,24,1,2019,Jueves,LA FRAGUITA,MASCULINO,1
-74.14145554199996,4.638606743847761,08,KENNEDY,46,CASTILLA,2021-03-05,00:00:00,5,3,2021,Viernes,BAVARIA,MASCULINO,1
-74.09710407899996,4.571951982849935,04,SAN CRISTÓBAL,34,20 DE JULIO,2020-10-04,00:00:00,4,10,2020,Domingo,VEINTE DE JULIO,FEMENINO,1
-74.11819999999994,4.623319999848217,16,PUENTE ARANDA,43,SAN RAFAEL,2022-02-24,00:00:00,24,2,2022,Jueves,SAN GABRIEL,MASCULINO,1
-74.12201651699996,4.713618050845276,10,ENGATIVÁ,73,GARCES NAVAS,2020-01-18,00:00:00,18,1,2020,Sábado,GARCES NAVAS SUR,MASCULINO,1
-74.08623281499996,4.599073807849053,14,LOS MÁRTIRES,102,LA SABANA,2018-01-02,00:00:00,2,1,2018,Martes,LA ESTANZUELA,MASCULINO,1
-74.10570439199995,4.712497047845332,10,ENGATIVÁ,29,MINUTO DE DIOS,2019-05-30,00:00:00,30,5,2019,Jueves,BOCHICA,MASCULINO,1
-74.16944417799994,4.693042152845943,09,FONTIBÓN,77,ZONA FRANCA,2020-12-20,00:00:00,20,12,2020,Domingo,KASANDRA,FEMENINO,1
-74.15199562699996,4.607651649848737,08,KENNEDY,48,TIMIZA,2021-05-26,00:00:00,26,5,2021,Miércoles,TIMIZA A,MASCULINO,1
-74.17917986399993,4.601803817848948,07,BOSA,85,BOSA CENTRAL,2018-10-28,00:00:00,28,10,2018,Domingo,ANDALUCIA II,MASCULINO,1
-74.08609947799994,4.690159012846037,10,ENGATIVÁ,26,LAS FERIAS,2019-01-25,00:00:00,25,1,2019,Viernes,LAS FERIAS OCCIDENTAL,FEMENINO,1
-74.13339999999994,4.623319999848217,08,KENNEDY,44,AMERICAS,2022-05-07,00:00:00,7,5,2022,Sábado,HIPOTECHO OCCIDENTAL,MASCULINO,1
-74.11684199999996,4.470774999853218,05,USME,61,CIUDAD USME,2019-02-23,00:00:00,23,2,2019,Sábado,LA REQUILINA RURAL,MASCULINO,1
-74.14829999999995,4.640689999847688,08,KENNEDY,46,CASTILLA,2022-07-29,00:00:00,29,7,2022,Viernes,CIUDAD TECHO II,MASCULINO,1
-74.12836078299995,4.706719039845531,10,ENGATIVÁ,74,ENGATIVA,2021-09-22,00:00:00,22,9,2021,Miércoles,BOLIVIA,MASCULINO,1
-74.12843387299995,4.685058534846229,09,FONTIBÓN,115,CAPELLANIA,2019-07-04,00:00:00,4,7,2019,Jueves,SAN JOSE DE FONTIBON,MASCULINO,1
-74.11339999999996,4.717569999845144,10,ENGATIVÁ,72,BOLIVIA,2022-01-08,00:00:00,8,1,2022,Sábado,BOLIVIA,MASCULINO,1
-74.17723691799995,4.615943892848493,08,KENNEDY,81,GRAN BRITALIA,2020-11-17,00:00:00,17,11,2020,Martes,CLASS,MASCULINO,1
-74.04980291499999,4.768120315843499,11,SUBA,17,SAN JOSE DE BAVARIA,2020-11-05,00:00:00,5,11,2020,Jueves,MIRANDELA,MASCULINO,1
-74.18294331699997,4.60913934784869,07,BOSA,85,BOSA CENTRAL,2020-07-26,00:00:00,26,7,2020,Domingo,BOSA,MASCULINO,1
-74.13979999999998,4.6469799998474555,08,KENNEDY,46,CASTILLA,2022-08-18,00:00:00,18,8,2022,Jueves,NUEVO TECHO,MASCULINO,1
-74.11871603599997,4.715570405845225,10,ENGATIVÁ,73,GARCES NAVAS,2019-04-06,00:00:00,6,4,2019,Sábado,GARCES NAVAS,FEMENINO,1
-74.13831525799998,4.551304389850578,19,CIUDAD BOLÍVAR,67,LUCERO,2018-06-14,00:00:00,14,6,2018,Jueves,LA ALAMEDA,MASCULINO,1
-74.15099169599995,4.6269103438481425,08,KENNEDY,47,KENNEDY CENTRAL,2020-02-02,00:00:00,2,2,2020,Domingo,CIUDAD KENNEDY NORTE,MASCULINO,1
-74.09194752799993,4.554082219850496,04,SAN CRISTÓBAL,50,LA GLORIA,2020-03-08,00:00:00,8,3,2020,Domingo,LA VICTORIA,MASCULINO,1
-74.12771663299998,4.612796733848558,16,PUENTE ARANDA,43,SAN RAFAEL,2021-04-05,00:00:00,5,4,2021,Lunes,PROVIVIENDA NORTE,MASCULINO,1
-74.09253074499998,4.68308754684631,10,ENGATIVÁ,26,LAS FERIAS,2021-05-14,00:00:00,14,5,2021,Viernes,PALO BLANCO,MASCULINO,1
-74.12084564499997,4.611658507848623,16,PUENTE ARANDA,40,CIUDAD MONTES,2018-07-03,00:00:00,3,7,2018,Martes,LA CAMELIA,FEMENINO,1
-74.03109999999998,4.704449999845613,01,USAQUÉN,14,USAQUEN,2022-05-31,00:00:00,31,5,2022,Martes,BELLA SUIZA,MASCULINO,1
-74.14525759399999,4.557598743850397,19,CIUDAD BOLÍVAR,66,SAN FRANCISCO,2019-08-29,00:00:00,29,8,2019,Jueves,COMPARTIR,MASCULINO,1
-74.16355308099998,4.587596082849404,19,CIUDAD BOLÍVAR,69,ISMAEL PERDOMO,2019-07-26,00:00:00,26,7,2019,Viernes,PERDOMO ALTO,MASCULINO,1
-74.16887244899993,4.629810818848032,08,KENNEDY,82,PATIO BONITO,2020-11-30,00:00:00,30,11,2020,Lunes,DINTALITO,MASCULINO,1
-74.14616106499994,4.597478395849071,08,KENNEDY,45,CARVAJAL,2021-03-03,00:00:00,3,3,2021,Miércoles,LAS DELICIAS,FEMENINO,1
-74.15421685899997,4.678845661846455,09,FONTIBÓN,75,FONTIBON,2020-07-17,00:00:00,17,7,2020,Viernes,EL CARMEN FONTIBON,MASCULINO,1
-74.08867976299996,4.5958464078491374,14,LOS MÁRTIRES,37,SANTA ISABEL,2020-08-01,00:00:00,1,8,2020,Sábado,EDUARDO SANTOS,FEMENINO,1
-74.11639234699999,4.610518889848638,16,PUENTE ARANDA,40,CIUDAD MONTES,2021-04-07,00:00:00,7,4,2021,Miércoles,MONTES,MASCULINO,1
-74.05686314299999,4.650131925847345,02,CHAPINERO,90,PARDO RUBIO,2018-10-27,00:00:00,27,10,2018,Sábado,GRANADA,FEMENINO,1
-74.16031813399997,4.611948106848599,08,KENNEDY,48,TIMIZA,2018-12-20,00:00:00,20,12,2018,Jueves,TIMIZA B,MASCULINO,1
-74.11828176899996,4.621518888848317,16,PUENTE ARANDA,43,SAN RAFAEL,2018-07-11,00:00:00,11,7,2018,Miércoles,SAN GABRIEL,FEMENINO,1
-74.15085331899996,4.564314612850132,19,CIUDAD BOLÍVAR,66,SAN FRANCISCO,2019-12-03,00:00:00,3,12,2019,Martes,CANDELARIA LA NUEVA,MASCULINO,1
-74.10300812399998,4.757114629843878,11,SUBA,27,SUBA,2021-02-23,00:00:00,23,2,2021,Martes,RINCON DE SANTA INES,MASCULINO,1
-74.10214038699996,4.586948375849434,15,ANTONIO NARIÑO,38,RESTREPO,2018-01-12,00:00:00,12,1,2018,Viernes,RESTREPO,MASCULINO,1
-74.13222733499998,4.583641778849536,06,TUNJUELITO,42,VENECIA,2018-01-18,00:00:00,18,1,2018,Jueves,SAMORE,MASCULINO,1
-74.15359999999998,4.572459999849876,19,CIUDAD BOLÍVAR,66,SAN FRANCISCO,2022-08-28,00:00:00,28,8,2022,Domingo,LOS LAURELES II,MASCULINO,1
-74.12046930499997,4.702247242845664,10,ENGATIVÁ,73,GARCES NAVAS,2019-01-26,00:00:00,26,1,2019,Sábado,ALAMOS,MASCULINO,1
-74.06562980099994,4.663514840846933,12,BARRIOS UNIDOS,98,LOS ALCAZARES,2018-07-10,00:00:00,10,7,2018,Martes,SAN FELIPE,MASCULINO,1
