"LONGITUD","LATITUD","codigo_localidad","nombre_localidad","codigo_upz","nombre_upz","FECHA_HECHO","HORA_HECHO","DIA","MES","AÑO","DIA_SEMANA","DIRECCION_HECHO","GENERO","sexual"
"-74.09479099999999","4.560136999850294","4","SAN CRISTÓBAL","34","20 DE JULIO","2021-03-09","00:00:00","9","3","2021","Martes","BELLO HORIZONTE","FEMENINO","1"
"-74.16978854199994","4.6210344478483085","8","KENNEDY","81","GRAN BRITALIA","2020-12-04","00:00:00","4","12","2020","Viernes","CASA BLANCA SUR","FEMENINO","1"
"-74.02295499999997","4.767949999843522","1","USAQUÉN","9","VERBENAL","2020-06-22","00:00:00","22","6","2020","Lunes","TIBABITA I","FEMENINO","1"
"-74.15469854199995","4.629394448848064","8","KENNEDY","47","KENNEDY CENTRAL","2020-11-24","00:00:00","24","11","2020","Martes","CIUDAD KENNEDY NORTE","MASCULINO","1"
"-74.10659854199997","4.498824433852274","5","USME","59","ALFONSO LOPEZ","2020-10-09","00:00:00","9","10","2020","Viernes","CHARALA","FEMENINO","1"
"-74.13316099999997","4.724814999844919","10","ENGATIVÁ","73","GARCES NAVAS","2018-09-05","00:00:00","5","9","2018","Miércoles","ENGATIVA EL DORADO","FEMENINO","1"
"-74.11826099999996","4.710374999845409","10","ENGATIVÁ","73","GARCES NAVAS","2018-09-09","00:00:00","9","9","2018","Domingo","GARCES NAVAS ORIENTAL","FEMENINO","1"
"-74.14980099999997","4.688022999846128","9","FONTIBÓN","76","FONTIBON SAN PABLO","2018-09-15","00:00:00","15","9","2018","Sábado","BRISAS ALDEA FONTIBON","MASCULINO","1"
"-74.18833999999998","4.619369999848376","7","BOSA","84","BOSA OCCIDENTAL","2021-12-21","00:00:00","21","12","2021","Martes","BOSA NOVA","FEMENINO","1"
"-74.06986599999993","4.580943999849608","3","SANTA FE","96","LOURDES","2021-03-19","00:00:00","19","3","2021","Viernes","EL ROCIO","MASCULINO","1"
"-74.08689299999998","4.615120999848504","14","LOS MÁRTIRES","102","LA SABANA","2021-05-01","00:00:00","1","5","2021","Sábado","PALOQUEMAO","MASCULINO","1"
"-74.11624446299999","4.519915367851605","5","USME","57","GRAN YOMASA","2018-02-22","00:00:00","22","2","2018","Jueves","BARRANQUILLITA","FEMENINO","1"
"-74.07077540399996","4.7403121388444065","11","SUBA","23","CASA BLANCA SUBA","2020-11-03","00:00:00","3","11","2020","Martes","EL PLAN","FEMENINO","1"
"-74.07202999999998","4.5973899998491135","17","CANDELARIA","94","LA CANDELARIA","2018-11-29","00:00:00","29","11","2018","Jueves","LA CATEDRAL","FEMENINO","1"
"-74.07202999999998","4.5973899998491135","17","CANDELARIA","94","LA CANDELARIA","2019-11-20","00:00:00","20","11","2019","Miércoles","LA CATEDRAL","FEMENINO","1"
"-74.07202999999998","4.5973899998491135","17","CANDELARIA","94","LA CANDELARIA","2020-01-24","00:00:00","24","1","2020","Viernes","LA CATEDRAL","MASCULINO","1"
"-74.12184426999994","4.624317393848213","16","PUENTE ARANDA","43","SAN RAFAEL","2019-09-21","00:00:00","21","9","2019","Sábado","LA PRADERA","FEMENINO","1"
"-74.06832099999997","4.707430999845494","11","SUBA","24","NIZA","2019-08-10","00:00:00","10","8","2019","Sábado","BATAN","FEMENINO","1"
"-74.09118931799998","4.717578989845166","11","SUBA","28","EL RINCON","2019-04-14","00:00:00","14","4","2019","Domingo","CLUB DE LOS LAGARTOS","FEMENINO","1"
"-74.10618299999999","4.549463999850649","18","RAFAEL URIBE URIBE","55","DIANA TURBAY","2018-09-21","00:00:00","21","9","2018","Viernes","SAN AGUSTIN","FEMENINO","1"
"-74.06772499999994","4.5857249998494325","3","SANTA FE","96","LOURDES","2021-07-04","00:00:00","4","7","2021","Domingo","LOS LACHES","MASCULINO","1"
"-74.12553354199997","4.716659459845229","10","ENGATIVÁ","73","GARCES NAVAS","2020-09-20","00:00:00","20","9","2020","Domingo","VILLAS DE GRANADA","FEMENINO","1"
"-74.07363299999997","4.601132999848976","17","CANDELARIA","94","LA CANDELARIA","2019-07-18","00:00:00","18","7","2019","Jueves","LA CATEDRAL","FEMENINO","1"
"-74.09656399999994","4.673982999846559","10","ENGATIVÁ","26","LAS FERIAS","2018-08-22","00:00:00","22","8","2018","Miércoles","LA ESTRADA","FEMENINO","1"
"-74.06881579299994","4.718521261845114","11","SUBA","24","NIZA","2018-04-05","00:00:00","5","4","2018","Jueves","LAS VILLAS","FEMENINO","1"
"-74.10587724999993","4.5132422438517965","5","USME","57","GRAN YOMASA","2021-09-24","00:00:00","24","9","2021","Viernes","LA CABANA","FEMENINO","1"
"-74.16996099999994","4.6170929998484596","8","KENNEDY","47","KENNEDY CENTRAL","2019-11-27","00:00:00","27","11","2019","Miércoles","CASABLANCA","FEMENINO","1"
"-74.19789299999997","4.608113999848742","7","BOSA","85","BOSA CENTRAL","2020-06-27","00:00:00","27","6","2020","Sábado","EL RETAZO","MASCULINO","1"
"-74.08617999999996","4.616209999848441","14","LOS MÁRTIRES","102","LA SABANA","2020-07-07","00:00:00","7","7","2020","Martes","PALOQUEMAO","FEMENINO","1"
"-74.02738583899998","4.738013524844498","1","USAQUÉN","11","SAN CRISTOBAL NORTE","2021-09-06","00:00:00","6","9","2021","Lunes","SAN CRISTOBAL NORTE","FEMENINO","1"
"-74.15726999999998","4.601709999848914","7","BOSA","49","APOGEO","2021-02-20","00:00:00","20","2","2021","Sábado","VILLA DEL RIO","FEMENINO","1"
"-74.19648854199994","4.630774448848002","7","BOSA","86","EL PORVENIR","2020-11-06","00:00:00","6","11","2020","Viernes","LAS MARGARITAS","FEMENINO","1"
"-74.11230499999994","4.657207999847112","9","FONTIBÓN","110","CIUDAD SALITRE OCCIDENTAL","2021-06-04","00:00:00","4","6","2021","Viernes","LA ESPERANZA NORTE","FEMENINO","1"
"-74.07403354199994","4.734939461844609","11","SUBA","23","CASA BLANCA SUBA","2020-02-05","00:00:00","5","2","2020","Miércoles","SUBA CERROS","FEMENINO","1"
"-74.06631199999998","4.604228999848836","3","SANTA FE","92","LA MACARENA","2020-08-06","00:00:00","6","8","2020","Jueves","LAS AGUAS","FEMENINO","1"
"-74.17121699999996","4.615282999848485","8","KENNEDY","47","KENNEDY CENTRAL","2021-01-20","00:00:00","20","1","2021","Miércoles","CASABLANCA","MASCULINO","1"
"-74.11937016899998","4.505854521852059","5","USME","58","COMUNEROS","2019-07-27","00:00:00","27","7","2019","Sábado","MONTEBLANCO","FEMENINO","1"
"-74.09706099999994","4.5569409998503945","4","SAN CRISTÓBAL","50","LA GLORIA","2019-08-15","00:00:00","15","8","2019","Jueves","LA VICTORIA","MASCULINO","1"
"-74.06881199999998","4.598829999849003","17","CANDELARIA","94","LA CANDELARIA","2020-02-25","00:00:00","25","2","2020","Martes","LA CONCORDIA","MASCULINO","1"
"-74.12829711699999","4.618706652848399","8","KENNEDY","44","AMERICAS","2019-03-27","00:00:00","27","3","2019","Miércoles","HIPOTECHO SUR","FEMENINO","1"
"-74.10682199999997","4.634527999847858","16","PUENTE ARANDA","111","PUENTE ARANDA","2019-09-18","00:00:00","18","9","2019","Miércoles","PUENTE ARANDA","FEMENINO","1"
"-74.03858699999995","4.644258999847543","2","CHAPINERO","991","SIN UPZ CHAPINERO","2018-09-04","00:00:00","4","9","2018","Martes","INGEMAR ORIENTAL RURAL","FEMENINO","1"
"-74.17223999999999","4.6217299998483075","8","KENNEDY","81","GRAN BRITALIA","2021-05-07","00:00:00","7","5","2021","Viernes","GRAN BRITALIA I","FEMENINO","1"
"-74.09384999999997","4.6902899998460725","10","ENGATIVÁ","30","BOYACA REAL","2021-02-11","00:00:00","11","2","2021","Jueves","SANTA MARIA","FEMENINO","1"
"-74.14179299999995","4.557267999850359","19","CIUDAD BOLÍVAR","67","LUCERO","2021-01-15","00:00:00","15","1","2021","Viernes","LUCERO ALTO","FEMENINO","1"
"-74.03574499999996","4.739897999844433","1","USAQUÉN","12","TOBERIN","2018-09-12","00:00:00","12","9","2018","Miércoles","LA PRADERA NORTE","MASCULINO","1"
"-74.15619499999997","4.606892999848792","8","KENNEDY","48","TIMIZA","2018-08-18","00:00:00","18","8","2018","Sábado","SANTA CATALINA","FEMENINO","1"
"-74.16795854199995","4.651406451847337","8","KENNEDY","79","CALANDAIMA","2020-03-03","00:00:00","3","3","2020","Martes","OSORIO III","FEMENINO","1"
"-74.10980254199995","4.747653463844192","11","SUBA","71","TIBABUYES","2020-09-21","00:00:00","21","9","2020","Lunes","SABANA DE TIBABUYES","FEMENINO","1"
"-74.15026699999999","4.57259799984987","19","CIUDAD BOLÍVAR","65","ARBORIZADORA","2019-06-10","00:00:00","10","6","2019","Lunes","LOS LAURELES II","FEMENINO","1"
"-74.15576499999997","4.632823999847909","8","KENNEDY","80","CORABASTOS","2018-02-14","00:00:00","14","2","2018","Miércoles","CIUDAD KENNEDY NORTE","FEMENINO","1"
"-74.16286854199996","4.549874439850628","19","CIUDAD BOLÍVAR","67","LUCERO","2020-07-26","00:00:00","26","7","2020","Domingo","PARAISO QUIBA","FEMENINO","1"
"-74.08528890499997","4.610337114848657","14","LOS MÁRTIRES","102","LA SABANA","2020-11-18","00:00:00","18","11","2020","Miércoles","EL LISTON","FEMENINO","1"
"-74.15638575999998","4.637163352847805","8","KENNEDY","80","CORABASTOS","2020-12-20","00:00:00","20","12","2020","Domingo","MARIA PAZ","FEMENINO","1"
"-74.20468199999993","4.619720999848331","7","BOSA","87","TINTAL SUR","2019-09-03","00:00:00","3","9","2019","Martes","SAN BERNARDINO XVIII","FEMENINO","1"
"-74.14629514999996","4.598770044849026","8","KENNEDY","45","CARVAJAL","2020-07-15","00:00:00","15","7","2020","Miércoles","LAS DELICIAS","FEMENINO","1"
"-74.08907999999997","4.586061999849427","15","ANTONIO NARIÑO","35","CIUDAD JARDIN","2019-12-24","00:00:00","24","12","2019","Martes","POLICARPA","FEMENINO","1"
"-74.10898363599995","4.551020315850606","18","RAFAEL URIBE URIBE","55","DIANA TURBAY","2019-05-05","00:00:00","5","5","2019","Domingo","SAN AGUSTIN","FEMENINO","1"
"-74.17510425799998","4.6443439218475735","8","KENNEDY","82","PATIO BONITO","2020-02-19","00:00:00","19","2","2020","Miércoles","LOS ALMENDROS","FEMENINO","1"
"-74.12058399999995","4.576436999849766","18","RAFAEL URIBE URIBE","39","QUIROGA","2020-01-04","00:00:00","4","1","2020","Sábado","QUIROGA SUR","FEMENINO","1"
"-74.11059854199993","4.505824434852036","5","USME","58","COMUNEROS","2020-07-12","00:00:00","12","7","2020","Domingo","CHUNIZA","FEMENINO","1"
"-74.13871099999994","4.575370999849822","6","TUNJUELITO","42","VENECIA","2020-03-11","00:00:00","11","3","2020","Miércoles","TUNAL ORIENTAL","FEMENINO","1"
"-74.06768399999999","4.604919999848836","3","SANTA FE","93","LAS NIEVES","2018-03-21","00:00:00","21","3","2018","Miércoles","LAS NIEVES","FEMENINO","1"
"-74.08687154199998","4.615035447848532","14","LOS MÁRTIRES","102","LA SABANA","2020-04-16","00:00:00","16","4","2020","Jueves","PALOQUEMAO","MASCULINO","1"
"-74.08687154199998","4.615035447848532","14","LOS MÁRTIRES","102","LA SABANA","2020-11-19","00:00:00","19","11","2020","Jueves","PALOQUEMAO","MASCULINO","1"
"-74.08687154199998","4.615035447848532","14","LOS MÁRTIRES","102","LA SABANA","2020-10-07","00:00:00","7","10","2020","Miércoles","PALOQUEMAO","FEMENINO","1"
"-74.11716499999994","4.710392999845419","10","ENGATIVÁ","73","GARCES NAVAS","2019-08-15","00:00:00","15","8","2019","Jueves","GARCES NAVAS ORIENTAL","FEMENINO","1"
"-74.12543199999999","4.604948999848812","16","PUENTE ARANDA","41","MUZU","2018-06-09","00:00:00","9","6","2018","Sábado","ALCALA","MASCULINO","1"
"-74.09105554199994","4.723969460844935","11","SUBA","28","EL RINCON","2020-07-01","00:00:00","1","7","2020","Miércoles","EL RINCON","MASCULINO","1"
"-74.19808354199995","4.633039449847946","7","BOSA","87","TINTAL SUR","2020-01-01","00:00:00","1","1","2020","Miércoles","CIUDADELA EL RECREO II","FEMENINO","1"
"-74.02840854199997","4.7393144628444395","1","USAQUÉN","11","SAN CRISTOBAL NORTE","2020-11-24","00:00:00","24","11","2020","Martes","SAN CRISTOBAL NORTE","FEMENINO","1"
"-74.11221769099996","4.739335316844455","11","SUBA","71","TIBABUYES","2018-02-03","00:00:00","3","2","2018","Sábado","TIBABUYES","FEMENINO","1"
"-74.11608709299998","4.519975200851576","5","USME","57","GRAN YOMASA","2020-01-22","00:00:00","22","1","2020","Miércoles","BARRANQUILLITA","FEMENINO","1"
"-74.12174754199998","4.745726463844236","11","SUBA","71","TIBABUYES","2020-08-27","00:00:00","27","8","2020","Jueves","SAN PEDRO","FEMENINO","1"
"-74.16247199999998","4.610216999848645","8","KENNEDY","48","TIMIZA","2019-10-23","00:00:00","23","10","2019","Miércoles","JACQUELINE","FEMENINO","1"
"-74.03364499999998","4.758501999843808","1","USAQUÉN","9","VERBENAL","2020-07-09","00:00:00","9","7","2020","Jueves","SAN JOSE DE USAQUEN","FEMENINO","1"
"-74.07180999999997","4.638279999847769","13","TEUSAQUILLO","100","GALERIAS","2018-06-26","00:00:00","26","6","2018","Martes","ALFONSO LOPEZ","FEMENINO","1"
"-74.06652471699994","4.596151065849134","3","SANTA FE","96","LOURDES","2018-04-16","00:00:00","16","4","2018","Lunes","SAN FRANCISCO RURAL","FEMENINO","1"
"-74.14105498599997","4.588912491849321","6","TUNJUELITO","42","VENECIA","2018-01-16","00:00:00","16","1","2018","Martes","VENECIA","FEMENINO","1"
"-74.09314399999994","4.571490999849915","4","SAN CRISTÓBAL","34","20 DE JULIO","2018-07-23","00:00:00","23","7","2018","Lunes","VEINTE DE JULIO","FEMENINO","1"
"-74.11355399999997","4.5987939998490415","16","PUENTE ARANDA","40","CIUDAD MONTES","2021-02-19","00:00:00","19","2","2021","Viernes","REMANSO SUR","FEMENINO","1"
"-74.14544799999999","4.508981999851969","19","CIUDAD BOLÍVAR","64","MONTE BLANCO","2019-09-01","00:00:00","1","9","2019","Domingo","LAGUNITAS URBANO","FEMENINO","1"
"-74.18001811699997","4.610655652848631","7","BOSA","85","BOSA CENTRAL","2019-04-01","00:00:00","1","4","2019","Lunes","BOSA","FEMENINO","1"
"-74.17836499999999","4.577904999849709","19","CIUDAD BOLÍVAR","69","ISMAEL PERDOMO","2019-08-30","00:00:00","30","8","2019","Viernes","SANTO DOMINGO","FEMENINO","1"
"-74.08089999999999","4.586229999849451","3","SANTA FE","95","LAS CRUCES","2021-06-28","00:00:00","28","6","2021","Lunes","LAS CRUCES","FEMENINO","1"
"-74.15371425499995","4.6597682618470575","8","KENNEDY","78","TINTAL NORTE","2018-01-13","00:00:00","13","1","2018","Sábado","LA MAGDALENA","MASCULINO","1"
"-74.11783299999996","4.58550699984948","18","RAFAEL URIBE URIBE","39","QUIROGA","2018-11-02","00:00:00","2","11","2018","Viernes","MURILLO TORO","MASCULINO","1"
"-74.03958599999999","4.747120999844204","1","USAQUÉN","12","TOBERIN","2018-12-28","00:00:00","28","12","2018","Viernes","EL TOBERIN","FEMENINO","1"
"-74.20384372999996","4.611661824848623","7","BOSA","85","BOSA CENTRAL","2020-10-26","00:00:00","26","10","2020","Lunes","LOS LAURELES","FEMENINO","1"
"-74.15198999999996","4.682861999846305","9","FONTIBÓN","75","FONTIBON","2019-07-28","00:00:00","28","7","2019","Domingo","BELEN FONTIBON","FEMENINO","1"
"-74.12014499999998","4.714269999845283","10","ENGATIVÁ","73","GARCES NAVAS","2019-09-01","00:00:00","1","9","2019","Domingo","GARCES NAVAS","FEMENINO","1"
"-74.09509405699998","4.516236180851742","5","USME","52","LA FLORA","2018-08-09","00:00:00","9","8","2018","Jueves","JUAN REY SUR","FEMENINO","1"
"-74.16652399999998","4.60213399984891","7","BOSA","49","APOGEO","2020-05-01","00:00:00","1","5","2020","Viernes","CEMENTERIO JARDINES APOGEO","FEMENINO","1"
"-74.13965399999995","4.632431999847941","8","KENNEDY","46","CASTILLA","2021-06-14","00:00:00","14","6","2021","Lunes","LAS DOS AVENIDAS","FEMENINO","1"
"-74.09272696899995","4.717630680845181","11","SUBA","28","EL RINCON","2021-01-12","00:00:00","12","1","2021","Martes","RINCON ALTAMAR","FEMENINO","1"
"-74.14076499999999","4.623760999848233","8","KENNEDY","44","AMERICAS","2021-05-17","00:00:00","17","5","2021","Lunes","CIUDAD KENNEDY","FEMENINO","1"
"-74.16541499999994","4.6318479998479605","8","KENNEDY","80","CORABASTOS","2018-01-24","00:00:00","24","1","2018","Miércoles","LLANO GRANDE","FEMENINO","1"
"-74.20742999999999","4.6365699998478185","7","BOSA","87","TINTAL SUR","2018-11-22","00:00:00","22","11","2018","Jueves","CIUDADELA EL RECREO","-","1"
"-74.06501799999995","4.6205099998483075","3","SANTA FE","91","SAGRADO CORAZON","2021-02-10","00:00:00","10","2","2021","Miércoles","LA MERCED","FEMENINO","1"
"-74.12192867799996","4.7511541888440645","11","SUBA","71","TIBABUYES","2021-01-01","00:00:00","1","1","2021","Viernes","TIBABUYES OCCIDENTAL","FEMENINO","1"
"-74.05525243299996","4.682918368846297","2","CHAPINERO","97","CHICO LAGO","2018-03-20","00:00:00","20","3","2018","Martes","CHICO NORTE III SECTOR","FEMENINO","1"
"-74.10502999999994","4.540130999850922","18","RAFAEL URIBE URIBE","55","DIANA TURBAY","2018-09-07","00:00:00","7","9","2018","Viernes","ARRAYANES V","MASCULINO","1"
"-74.11602382299998","4.539424416850936","5","USME","56","DANUBIO","2018-11-09","00:00:00","9","11","2018","Viernes","DANUBIO","FEMENINO","1"
"-74.02884299999994","4.766673999843547","1","USAQUÉN","9","VERBENAL","2018-07-09","00:00:00","9","7","2018","Lunes","TIBABITA","FEMENINO","1"
"-74.11616999999995","4.627349999848092","16","PUENTE ARANDA","43","SAN RAFAEL","2020-07-26","00:00:00","26","7","2020","Domingo","LA TRINIDAD","FEMENINO","1"
"-74.09288154199999","4.69977145784574","10","ENGATIVÁ","29","MINUTO DE DIOS","2020-11-25","00:00:00","25","11","2020","Miércoles","AUTOPISTA MEDELLIN","FEMENINO","1"
"-74.20540999999997","4.63588999984785","7","BOSA","87","TINTAL SUR","2020-02-24","00:00:00","24","2","2020","Lunes","CIUDADELA EL RECREO","MASCULINO","1"
"-74.09401600199999","4.564088227850175","4","SAN CRISTÓBAL","34","20 DE JULIO","2018-07-29","00:00:00","29","7","2018","Domingo","BELLO HORIZONTE","FEMENINO","1"
"-74.07298999999995","4.604411999848828","3","SANTA FE","93","LAS NIEVES","2018-04-19","00:00:00","19","4","2018","Jueves","VERACRUZ","FEMENINO","1"
"-74.16363999999999","4.569609999850006","19","CIUDAD BOLÍVAR","70","JERUSALEM","2021-08-04","00:00:00","4","8","2021","Miércoles","LA PRADERA","FEMENINO","1"
"-74.07238499999994","4.568249999850016","4","SAN CRISTÓBAL","32","SAN BLAS","2021-07-26","00:00:00","26","7","2021","Lunes","SAN CRISTOBAL SUR","FEMENINO","1"
"-74.13597799999997","4.708214999845479","10","ENGATIVÁ","74","ENGATIVA","2019-07-22","00:00:00","22","7","2019","Lunes","CENTRO ENGATIVA II","MASCULINO","1"
"-74.08529099999998","4.60361999984886","14","LOS MÁRTIRES","102","LA SABANA","2018-01-23","00:00:00","23","1","2018","Martes","VOTO NACIONAL","MASCULINO","1"
"-74.19398799999993","4.611293999848618","7","BOSA","85","BOSA CENTRAL","2019-10-01","00:00:00","1","10","2019","Martes","PASO ANCHO","FEMENINO","1"
"-74.06940999999995","4.614959999848515","3","SANTA FE","91","SAGRADO CORAZON","2020-10-23","00:00:00","23","10","2020","Viernes","SAN DIEGO","FEMENINO","1"
"-74.09540199999998","4.721536999845062","11","SUBA","28","EL RINCON","2020-08-03","00:00:00","3","8","2020","Lunes","RINCON DE SUBA","FEMENINO","1"
"-74.12376854199994","4.743514462844334","11","SUBA","71","TIBABUYES","2020-10-17","00:00:00","17","10","2020","Sábado","LISBOA","FEMENINO","1"
"-74.17461299999997","4.6391889998477165","8","KENNEDY","82","PATIO BONITO","2021-04-07","00:00:00","7","4","2021","Miércoles","DINDALITO","FEMENINO","1"
"-74.15899854199995","4.647424450847463","8","KENNEDY","79","CALANDAIMA","2020-11-01","00:00:00","1","11","2020","Domingo","TINTALA","FEMENINO","1"
"-74.02613899999994","4.765573999843625","1","USAQUÉN","9","VERBENAL","2018-09-01","00:00:00","1","9","2018","Sábado","BUENAVISTA","FEMENINO","1"
"-74.08155599999998","4.587574999849425","3","SANTA FE","95","LAS CRUCES","2019-10-22","00:00:00","22","10","2019","Martes","LAS CRUCES","FEMENINO","1"
"-74.15139199999999","4.552472999850518","19","CIUDAD BOLÍVAR","67","LUCERO","2019-08-06","00:00:00","6","8","2019","Martes","JUAN PABLO II","FEMENINO","1"
"-74.07717799999995","4.595089999849136","17","CANDELARIA","94","LA CANDELARIA","2019-07-17","00:00:00","17","7","2019","Miércoles","CENTRO ADMINISTRATIVO","MASCULINO","1"
"-74.07717799999995","4.595089999849136","17","CANDELARIA","94","LA CANDELARIA","2019-11-20","00:00:00","20","11","2019","Miércoles","CENTRO ADMINISTRATIVO","FEMENINO","1"
"-74.10064854199999","4.708234458845466","10","ENGATIVÁ","29","MINUTO DE DIOS","2020-10-13","00:00:00","13","10","2020","Martes","QUIRIGUA ORIENTAL","FEMENINO","1"
"-74.11798854199998","4.708014458845459","10","ENGATIVÁ","73","GARCES NAVAS","2020-07-21","00:00:00","21","7","2020","Martes","GARCES NAVAS ORIENTAL","FEMENINO","1"
