LONGITUD,LATITUD,codigo_localidad,nombre_localidad,codigo_upz,nombre_upz,FECHA_HECHO,HORA_HECHO,GENERO,AÑO,sexual_crimes
-74.06452299999995,4.750026999844107,11,SUBA,18,BRITALIA,2019-10-19,00:00:00,FEMENINO,2019,1
-74.12840779999993,4.608411250848737,16,PUENTE ARANDA,41,MUZU,2019-03-05,00:00:00,MASCULINO,2019,1
-74.09726599999993,4.751711999844067,11,SUBA,27,SUBA,2020-02-23,00:00:00,FEMENINO,2020,1
-74.10272499999996,4.501394999852218,05,USME,59,ALFONSO LOPEZ,2021-04-14,00:00:00,FEMENINO,2021,1
-74.19101079699993,4.626192606848158,07,BOSA,84,BOSA OCCIDENTAL,2018-07-22,00:00:00,FEMENINO,2018,1
-74.10663999999997,4.632912999847907,16,PUENTE ARANDA,111,PUENTE ARANDA,2021-07-27,00:00:00,FEMENINO,2021,1
-74.09299054999997,4.752600980844041,11,SUBA,27,SUBA,2019-09-27,00:00:00,FEMENINO,2019,1
-74.08384599999994,4.5814769998496105,04,SAN CRISTÓBAL,33,SOSIEGO,2019-07-17,00:00:00,MASCULINO,2019,1
-74.12308299999995,4.519109999851653,05,USME,58,COMUNEROS,2020-05-07,00:00:00,MASCULINO,2020,1
-74.13829803799996,4.677542289846501,09,FONTIBÓN,75,FONTIBON,2018-05-03,00:00:00,FEMENINO,2018,1
-74.12453299999999,4.571309999849921,18,RAFAEL URIBE URIBE,53,MARCO FIDEL SUAREZ,2018-09-05,00:00:00,MASCULINO,2018,1
-74.14164354199994,4.638196449847777,08,KENNEDY,46,CASTILLA,2020-08-01,00:00:00,FEMENINO,2020,1
-74.17182154199998,4.622449447848273,08,KENNEDY,81,GRAN BRITALIA,2020-08-21,00:00:00,FEMENINO,2020,1
-74.10592223199995,4.754342267843995,11,SUBA,71,TIBABUYES,2018-02-25,00:00:00,MASCULINO,2018,1
-74.17613466599994,4.641552359847646,08,KENNEDY,82,PATIO BONITO,2019-01-05,00:00:00,FEMENINO,2019,1
-74.13589899999994,4.55311799985051,19,CIUDAD BOLÍVAR,67,LUCERO,2019-05-28,00:00:00,MASCULINO,2019,1
-74.03858699999995,4.644258999847543,02,CHAPINERO,991,SIN UPZ CHAPINERO,2018-08-28,00:00:00,FEMENINO,2018,1
-74.08966299999997,4.548186999850674,04,SAN CRISTÓBAL,50,LA GLORIA,2019-07-30,00:00:00,FEMENINO,2019,1
-74.03396811699997,4.701314653845692,01,USAQUÉN,16,SANTA BARBARA,2019-03-20,00:00:00,FEMENINO,2019,1
-74.19497599999994,4.624677999848221,07,BOSA,84,BOSA OCCIDENTAL,2021-03-27,00:00:00,MASCULINO,2021,1
-74.18565499999994,4.642155999847629,07,BOSA,86,EL PORVENIR,2018-11-11,00:00:00,-,2018,1
-74.18340899999998,4.601469999848958,07,BOSA,85,BOSA CENTRAL,2018-10-27,00:00:00,FEMENINO,2018,1
-74.17630799999995,4.609007999848724,08,KENNEDY,48,TIMIZA,2019-11-08,00:00:00,FEMENINO,2019,1
-74.07492999999994,4.604822999848857,03,SANTA FE,93,LAS NIEVES,2018-10-12,00:00:00,FEMENINO,2018,1
-74.11997854199996,4.587064443849389,18,RAFAEL URIBE URIBE,39,QUIROGA,2020-10-01,00:00:00,FEMENINO,2020,1
-74.10219311599997,4.702009509845669,10,ENGATIVÁ,30,BOYACA REAL,2018-02-21,00:00:00,FEMENINO,2018,1
-74.07669499999997,4.640127999847697,13,TEUSAQUILLO,100,GALERIAS,2018-08-11,00:00:00,FEMENINO,2018,1
-74.11457799999994,4.551418999850593,18,RAFAEL URIBE URIBE,54,MARRUECOS,2021-03-16,00:00:00,MASCULINO,2021,1
-74.11094854199996,4.555784440850455,18,RAFAEL URIBE URIBE,54,MARRUECOS,2020-07-03,00:00:00,FEMENINO,2020,1
-74.07232800299994,4.712047947845319,11,SUBA,24,NIZA,2021-01-04,00:00:00,FEMENINO,2021,1
-74.08285980799997,4.696505545845836,11,SUBA,25,LA FLORESTA,2018-08-09,00:00:00,FEMENINO,2018,1
-74.08554999999996,4.592639999849258,03,SANTA FE,95,LAS CRUCES,2018-08-22,00:00:00,FEMENINO,2018,1
-74.09155089699993,4.680468819846373,10,ENGATIVÁ,26,LAS FERIAS,2018-05-06,00:00:00,MASCULINO,2018,1
-74.15863099999996,4.66659199984682,09,FONTIBÓN,77,ZONA FRANCA,2019-12-23,00:00:00,FEMENINO,2019,1
-74.20537054199997,4.633261449847888,07,BOSA,87,TINTAL SUR,2020-07-17,00:00:00,FEMENINO,2020,1
-74.12103099999996,4.752714999843998,11,SUBA,71,TIBABUYES,2018-08-09,00:00:00,FEMENINO,2018,1
-74.03997599999997,4.718994999845142,01,USAQUÉN,13,LOS CEDROS,2019-11-08,00:00:00,FEMENINO,2019,1
-74.13839838799998,4.5614583468502445,19,CIUDAD BOLÍVAR,67,LUCERO,2019-03-08,00:00:00,MASCULINO,2019,1
-74.11210478699996,4.509562129851954,05,USME,57,GRAN YOMASA,2018-02-23,00:00:00,FEMENINO,2018,1
-74.10244099999994,4.7576349998438685,11,SUBA,27,SUBA,2019-12-14,00:00:00,MASCULINO,2019,1
-74.06966854199999,4.718324459845172,11,SUBA,24,NIZA,2020-08-01,00:00:00,FEMENINO,2020,1
-74.06966854199999,4.718324459845172,11,SUBA,24,NIZA,2020-08-29,00:00:00,FEMENINO,2020,1
-74.03082699999999,4.694532999845902,01,USAQUÉN,14,USAQUEN,2020-04-21,00:00:00,FEMENINO,2020,1
-74.12663499999996,4.573842999849857,06,TUNJUELITO,42,VENECIA,2018-11-17,00:00:00,FEMENINO,2018,1
-74.12605199999996,4.604190999848883,16,PUENTE ARANDA,41,MUZU,2018-11-07,00:00:00,FEMENINO,2018,1
-74.08958499999994,4.739480999844475,11,SUBA,28,EL RINCON,2019-06-24,00:00:00,FEMENINO,2019,1
-74.15823899999998,4.55224099985054,19,CIUDAD BOLÍVAR,67,LUCERO,2019-09-05,00:00:00,FEMENINO,2019,1
-74.16777731799993,4.647996683847402,08,KENNEDY,79,CALANDAIMA,2019-06-01,00:00:00,FEMENINO,2019,1
-74.16034099999996,4.545168999850777,19,CIUDAD BOLÍVAR,67,LUCERO,2021-04-08,00:00:00,FEMENINO,2021,1
-74.16797583899995,4.608779182848683,08,KENNEDY,48,TIMIZA,2018-03-17,00:00:00,FEMENINO,2018,1
-74.07366999999994,4.599599999849023,17,CANDELARIA,94,LA CANDELARIA,2019-12-03,00:00:00,MASCULINO,2019,1
-74.07366999999994,4.599599999849023,17,CANDELARIA,94,LA CANDELARIA,2021-06-04,00:00:00,FEMENINO,2021,1
-74.08888399999995,4.466551999853328,05,USME,994,SIN UPZ USME,2019-07-18,00:00:00,FEMENINO,2019,1
-74.11381068199995,4.572937683849894,18,RAFAEL URIBE URIBE,53,MARCO FIDEL SUAREZ,2019-02-08,00:00:00,MASCULINO,2019,1
-74.10592605399995,4.628352723848045,16,PUENTE ARANDA,111,PUENTE ARANDA,2021-01-07,00:00:00,FEMENINO,2021,1
-74.07003563599994,4.596095315849137,17,CANDELARIA,94,LA CANDELARIA,2019-04-27,00:00:00,FEMENINO,2019,1
-74.19810599999994,4.6331189998478886,07,BOSA,87,TINTAL SUR,2018-04-01,00:00:00,MASCULINO,2018,1
-74.14966599999997,4.568877999849997,19,CIUDAD BOLÍVAR,66,SAN FRANCISCO,2018-10-29,00:00:00,FEMENINO,2018,1
-74.15150099999994,4.693341999845933,09,FONTIBÓN,76,FONTIBON SAN PABLO,2019-07-27,00:00:00,FEMENINO,2019,1
-74.19380099999995,4.602859999848875,07,BOSA,85,BOSA CENTRAL,2018-05-24,00:00:00,FEMENINO,2018,1
-74.13677999999999,4.679698999846378,09,FONTIBÓN,75,FONTIBON,2019-11-01,00:00:00,FEMENINO,2019,1
-74.05746999999997,4.691544999846039,11,SUBA,20,LA ALHAMBRA,2021-07-31,00:00:00,MASCULINO,2021,1
-74.16630394399994,4.628890181848032,08,KENNEDY,80,CORABASTOS,2018-04-17,00:00:00,MASCULINO,2018,1
-74.10937999999999,4.736971999844524,11,SUBA,71,TIBABUYES,2018-09-28,00:00:00,FEMENINO,2018,1
-74.06855399999995,4.600719999848945,17,CANDELARIA,94,LA CANDELARIA,2019-12-21,00:00:00,FEMENINO,2019,1
-74.02293774799995,4.672691102846619,02,CHAPINERO,89,SAN ISIDRO - PATIOS,2021-01-20,00:00:00,FEMENINO,2021,1
-74.14774399999999,4.588876999849331,06,TUNJUELITO,42,VENECIA,2018-06-18,00:00:00,FEMENINO,2018,1
-74.12498416999995,4.571814451849934,18,RAFAEL URIBE URIBE,996,SIN UPZ RAFAEL URIBE URIBE,2018-04-15,00:00:00,FEMENINO,2018,1
-74.16412199999996,4.601825999848961,07,BOSA,49,APOGEO,2018-09-03,00:00:00,FEMENINO,2018,1
-74.16594899999996,4.6125689998486035,08,KENNEDY,48,TIMIZA,2019-08-11,00:00:00,FEMENINO,2019,1
-74.14817199999999,4.508686999851981,19,CIUDAD BOLÍVAR,64,MONTE BLANCO,2020-01-04,00:00:00,FEMENINO,2020,1
-74.20230246299997,4.632646146847941,07,BOSA,87,TINTAL SUR,2019-06-02,00:00:00,MASCULINO,2019,1
-74.10733799999997,4.539543999850945,18,RAFAEL URIBE URIBE,55,DIANA TURBAY,2020-05-04,00:00:00,FEMENINO,2020,1
-74.16439139899995,4.576231709849781,19,CIUDAD BOLÍVAR,69,ISMAEL PERDOMO,2021-02-07,00:00:00,FEMENINO,2021,1
-74.18726599999997,4.6017449998489335,07,BOSA,85,BOSA CENTRAL,2018-07-19,00:00:00,MASCULINO,2018,1
-74.09728299999995,4.572554999849854,04,SAN CRISTÓBAL,34,20 DE JULIO,2019-09-09,00:00:00,MASCULINO,2019,1
-74.10627054199995,4.572067441849904,18,RAFAEL URIBE URIBE,36,SAN JOSE,2020-11-21,00:00:00,FEMENINO,2020,1
-74.14906238799995,4.569697346849975,19,CIUDAD BOLÍVAR,66,SAN FRANCISCO,2019-03-12,00:00:00,FEMENINO,2019,1
-74.08689299999998,4.615120999848504,14,LOS MÁRTIRES,102,LA SABANA,2021-05-05,00:00:00,FEMENINO,2021,1
-74.11314499999997,4.502514999852194,05,USME,58,COMUNEROS,2021-11-18,00:00:00,MASCULINO,2021,1
-74.07818999999995,4.609019999848696,14,LOS MÁRTIRES,102,LA SABANA,2021-09-09,00:00:00,MASCULINO,2021,1
-74.12881799999997,4.571091336849927,06,TUNJUELITO,42,VENECIA,2019-02-13,00:00:00,FEMENINO,2019,1
-74.08615854199996,4.616124447848471,14,LOS MÁRTIRES,102,LA SABANA,2020-11-09,00:00:00,MASCULINO,2020,1
-74.16036254199997,4.674071454846581,09,FONTIBÓN,77,ZONA FRANCA,2020-09-01,00:00:00,MASCULINO,2020,1
-74.06438783099998,4.767257082843563,11,SUBA,17,SAN JOSE DE BAVARIA,2020-12-11,00:00:00,FEMENINO,2020,1
-74.09620599999994,4.571509999849923,04,SAN CRISTÓBAL,34,20 DE JULIO,2020-05-04,00:00:00,FEMENINO,2020,1
-74.10373499999997,4.756184999843936,11,SUBA,27,SUBA,2018-06-28,00:00:00,FEMENINO,2018,1
-74.10662308499997,4.6689979588467265,10,ENGATIVÁ,31,SANTA CECILIA,2018-07-01,00:00:00,FEMENINO,2018,1
-74.15018599999996,4.558608999850343,19,CIUDAD BOLÍVAR,67,LUCERO,2018-07-18,00:00:00,MASCULINO,2018,1
-74.08803539199994,4.614331953848504,14,LOS MÁRTIRES,102,LA SABANA,2021-07-09,00:00:00,MASCULINO,2021,1
-74.13960999999995,4.605879999848823,08,KENNEDY,45,CARVAJAL,2021-11-11,00:00:00,FEMENINO,2021,1
-74.08423999999997,4.752309999844016,11,SUBA,27,SUBA,2018-04-17,00:00:00,MASCULINO,2018,1
-74.08435999999995,4.682739999846277,10,ENGATIVÁ,26,LAS FERIAS,2021-07-26,00:00:00,FEMENINO,2021,1
-74.19445299999995,4.624338999848175,07,BOSA,84,BOSA OCCIDENTAL,2018-07-15,00:00:00,FEMENINO,2018,1
-74.11553062699994,4.540019464850954,05,USME,56,DANUBIO,2021-08-11,00:00:00,FEMENINO,2021,1
-74.13549999999998,4.627779999848069,08,KENNEDY,44,AMERICAS,2021-01-07,00:00:00,FEMENINO,2021,1
-74.08927191199996,4.621029647848312,16,PUENTE ARANDA,108,ZONA INDUSTRIAL,2021-06-18,00:00:00,FEMENINO,2021,1
-74.01681099999996,4.665446999846841,02,CHAPINERO,89,SAN ISIDRO - PATIOS,2021-03-24,00:00:00,FEMENINO,2021,1
-74.10497099999998,4.54736599985072,18,RAFAEL URIBE URIBE,55,DIANA TURBAY,2019-08-09,00:00:00,FEMENINO,2019,1
-74.13300836399998,4.584486662849517,06,TUNJUELITO,42,VENECIA,2019-02-03,00:00:00,FEMENINO,2019,1
-74.14343199999996,4.68441168284627,09,FONTIBÓN,75,FONTIBON,2019-05-28,00:00:00,FEMENINO,2019,1
-74.18806099999995,4.6360089998478315,07,BOSA,86,EL PORVENIR,2018-11-29,00:00:00,FEMENINO,2018,1
-74.05077854199999,4.674064454846601,02,CHAPINERO,97,CHICO LAGO,2020-11-01,00:00:00,FEMENINO,2020,1
-74.14453999999995,4.56658999985011,19,CIUDAD BOLÍVAR,66,SAN FRANCISCO,2018-02-03,00:00:00,MASCULINO,2018,1
-74.19257154199994,4.611413446848653,07,BOSA,85,BOSA CENTRAL,2020-10-25,00:00:00,MASCULINO,2020,1
-74.13634199999996,4.560161999850295,19,CIUDAD BOLÍVAR,67,LUCERO,2020-06-05,00:00:00,FEMENINO,2020,1
-74.07364854199994,4.59951444584902,17,CANDELARIA,94,LA CANDELARIA,2020-12-04,00:00:00,FEMENINO,2020,1
-74.16254154199999,4.5817064438496145,19,CIUDAD BOLÍVAR,69,ISMAEL PERDOMO,2020-08-27,00:00:00,FEMENINO,2020,1
-74.05764854199998,4.718574459845157,11,SUBA,19,EL PRADO,2020-11-26,00:00:00,FEMENINO,2020,1
-74.18927869499998,4.604631753848822,07,BOSA,85,BOSA CENTRAL,2019-12-02,00:00:00,FEMENINO,2019,1
-74.03030454199995,4.647595451847474,02,CHAPINERO,991,SIN UPZ CHAPINERO,2020-10-01,00:00:00,FEMENINO,2020,1
-74.11117779599994,4.559023658850323,18,RAFAEL URIBE URIBE,54,MARRUECOS,2021-09-15,00:00:00,FEMENINO,2021,1
-74.18615473899996,4.639154617847691,07,BOSA,86,EL PORVENIR,2018-03-12,00:00:00,FEMENINO,2018,1
-74.11571711699997,4.5591466528502975,18,RAFAEL URIBE URIBE,54,MARRUECOS,2019-03-26,00:00:00,FEMENINO,2019,1
-74.17039199999994,4.56727899985005,19,CIUDAD BOLÍVAR,70,JERUSALEM,2019-12-03,00:00:00,MASCULINO,2019,1
-74.10104699999994,4.735213999844587,11,SUBA,28,EL RINCON,2019-11-15,00:00:00,FEMENINO,2019,1
-74.17446831799998,4.597383315849081,07,BOSA,49,APOGEO,2019-06-12,00:00:00,FEMENINO,2019,1
-74.02751999999998,4.757912453843872,01,USAQUÉN,9,VERBENAL,2021-10-23,00:00:00,FEMENINO,2021,1
-74.11997999999994,4.744977999844285,11,SUBA,71,TIBABUYES,2019-07-05,00:00:00,FEMENINO,2019,1
-74.13633661799997,4.602140365848944,08,KENNEDY,45,CARVAJAL,2018-03-18,00:00:00,FEMENINO,2018,1
-74.19802016899996,4.634017276847891,07,BOSA,86,EL PORVENIR,2018-05-30,00:00:00,FEMENINO,2018,1
-74.09618099999994,4.733039999844692,11,SUBA,28,EL RINCON,2018-07-10,00:00:00,FEMENINO,2018,1
-74.16029999999995,4.602209999848948,07,BOSA,49,APOGEO,2020-07-14,00:00:00,FEMENINO,2020,1
-74.12585517999997,4.47163162385318,05,USME,61,CIUDAD USME,2019-02-13,00:00:00,FEMENINO,2019,1
-74.12532399999998,4.457709999853599,05,USME,994,SIN UPZ USME,2018-01-12,00:00:00,FEMENINO,2018,1
-74.18308416899998,4.6384341088477505,07,BOSA,86,EL PORVENIR,2021-09-10,00:00:00,FEMENINO,2021,1
-74.08918708499993,4.559823594850321,04,SAN CRISTÓBAL,32,SAN BLAS,2021-10-29,00:00:00,FEMENINO,2021,1
-74.08484491699994,4.532064209851197,04,SAN CRISTÓBAL,51,LOS LIBERTADORES,2021-03-16,00:00:00,FEMENINO,2021,1
-74.07090999999997,4.668292999846785,12,BARRIOS UNIDOS,98,LOS ALCAZARES,2021-11-01,00:00:00,FEMENINO,2021,1
-74.07202999999998,4.597391336849063,17,CANDELARIA,94,LA CANDELARIA,2019-02-18,00:00:00,FEMENINO,2019,1
-74.11018899999993,4.567802999850026,18,RAFAEL URIBE URIBE,53,MARCO FIDEL SUAREZ,2019-10-01,00:00:00,FEMENINO,2019,1
-74.16936999999996,4.56913299984997,19,CIUDAD BOLÍVAR,70,JERUSALEM,2019-10-05,00:00:00,MASCULINO,2019,1
-74.19161331799995,4.611566683848592,07,BOSA,85,BOSA CENTRAL,2019-06-02,00:00:00,FEMENINO,2019,1
-74.11174499999998,4.688488999846131,10,ENGATIVÁ,116,ALAMOS,2019-08-02,00:00:00,FEMENINO,2019,1
-74.18929699999995,4.604368999848873,07,BOSA,85,BOSA CENTRAL,2019-05-08,00:00:00,FEMENINO,2019,1
-74.17346299999997,4.606341999848778,08,KENNEDY,48,TIMIZA,2019-10-02,00:00:00,FEMENINO,2019,1
-74.09895199999994,4.601059999848984,14,LOS MÁRTIRES,37,SANTA ISABEL,2019-06-17,00:00:00,FEMENINO,2019,1
-74.10958999999997,4.608709999848687,16,PUENTE ARANDA,40,CIUDAD MONTES,2019-09-13,00:00:00,FEMENINO,2019,1
-74.14426999999995,4.688227999846109,09,FONTIBÓN,75,FONTIBON,2019-10-23,00:00:00,FEMENINO,2019,1
-74.09096145799998,4.530671187851246,04,SAN CRISTÓBAL,51,LOS LIBERTADORES,2018-03-07,00:00:00,FEMENINO,2018,1
-74.14094199999994,4.556869999850405,19,CIUDAD BOLÍVAR,67,LUCERO,2019-10-16,00:00:00,FEMENINO,2019,1
-74.17619999999994,4.634669999847841,08,KENNEDY,83,LAS MARGARITAS,2021-02-02,00:00:00,FEMENINO,2021,1
-74.12586199999998,4.7077109998455136,10,ENGATIVÁ,73,GARCES NAVAS,2020-05-05,00:00:00,FEMENINO,2020,1
-74.06238020399996,4.632577224847919,02,CHAPINERO,90,PARDO RUBIO,2020-09-28,00:00:00,FEMENINO,2020,1
-74.11814011699994,4.743581653844304,11,SUBA,71,TIBABUYES,2019-04-01,00:00:00,FEMENINO,2019,1
-74.16879299999994,4.697143999845819,09,FONTIBÓN,76,FONTIBON SAN PABLO,2018-08-10,00:00:00,FEMENINO,2018,1
-74.10033899999996,4.546151999850761,04,SAN CRISTÓBAL,51,LOS LIBERTADORES,2020-01-04,00:00:00,FEMENINO,2020,1
-74.07598699999994,4.72919299984481,11,SUBA,24,NIZA,2020-02-19,00:00:00,MASCULINO,2020,1
-74.04285665899994,4.762265345843716,01,USAQUÉN,9,VERBENAL,2019-03-05,00:00:00,FEMENINO,2019,1
-74.32560499999994,4.108869999864979,20,SUMAPAZ,UPR5,UPR RIO SUMAPAZ,2018-02-09,00:00:00,MASCULINO,2018,1
-74.16912854199995,4.696984457845816,09,FONTIBÓN,76,FONTIBON SAN PABLO,2020-11-20,00:00:00,FEMENINO,2020,1
-74.11885299999994,4.702249999845667,10,ENGATIVÁ,73,GARCES NAVAS,2018-09-28,00:00:00,FEMENINO,2018,1
-74.15021999999993,4.56359399985016,19,CIUDAD BOLÍVAR,66,SAN FRANCISCO,2019-11-20,00:00:00,FEMENINO,2019,1
-74.14887199999998,4.507906999851985,19,CIUDAD BOLÍVAR,64,MONTE BLANCO,2019-01-05,00:00:00,FEMENINO,2019,1
-74.14016604299997,4.592957500849235,06,TUNJUELITO,42,VENECIA,2021-09-19,00:00:00,FEMENINO,2021,1
-74.11084699999998,4.74071399984439,11,SUBA,71,TIBABUYES,2018-03-18,00:00:00,FEMENINO,2018,1
-74.08156999999994,4.569610999849997,04,SAN CRISTÓBAL,32,SAN BLAS,2018-07-18,00:00:00,FEMENINO,2018,1
-74.15409215299997,4.551888804850552,19,CIUDAD BOLÍVAR,67,LUCERO,2018-04-14,00:00:00,FEMENINO,2018,1
-74.13500799999997,4.560461999850259,19,CIUDAD BOLÍVAR,67,LUCERO,2019-11-30,00:00:00,FEMENINO,2019,1
-74.10881999999998,4.564539999850127,18,RAFAEL URIBE URIBE,53,MARCO FIDEL SUAREZ,2021-07-11,00:00:00,FEMENINO,2021,1
-74.04643299999998,4.7297049998447465,01,USAQUÉN,13,LOS CEDROS,2018-11-17,00:00:00,FEMENINO,2018,1
-74.14941854199998,4.653394451847251,08,KENNEDY,78,TINTAL NORTE,2020-12-14,00:00:00,FEMENINO,2020,1
-74.14439799999997,4.641587999847661,08,KENNEDY,46,CASTILLA,2018-08-20,00:00:00,MASCULINO,2018,1
-74.11509063599993,4.580276315849627,18,RAFAEL URIBE URIBE,39,QUIROGA,2019-05-10,00:00:00,FEMENINO,2019,1
-74.13234499999999,4.593764999849222,06,TUNJUELITO,42,VENECIA,2021-06-04,00:00:00,FEMENINO,2021,1
-74.10615399999995,4.709863999845409,10,ENGATIVÁ,29,MINUTO DE DIOS,2019-09-12,00:00:00,FEMENINO,2019,1
-74.12682999999998,4.743899999844318,11,SUBA,71,TIBABUYES,2020-03-23,00:00:00,MASCULINO,2020,1
-74.11511699999994,4.5054049998520815,05,USME,58,COMUNEROS,2020-01-12,00:00:00,MASCULINO,2020,1
-74.03883599999995,4.756283999843912,01,USAQUÉN,10,LA URIBE,2020-02-24,00:00:00,FEMENINO,2020,1
-74.14540999999997,4.569529999849978,19,CIUDAD BOLÍVAR,65,ARBORIZADORA,2019-12-01,00:00:00,MASCULINO,2019,1
-74.10212999999999,4.547630336850692,04,SAN CRISTÓBAL,50,LA GLORIA,2019-02-21,00:00:00,FEMENINO,2019,1
-74.05568499999998,4.645509999847527,02,CHAPINERO,90,PARDO RUBIO,2020-07-02,00:00:00,FEMENINO,2020,1
-74.05568499999998,4.645509999847527,02,CHAPINERO,90,PARDO RUBIO,2021-10-16,00:00:00,MASCULINO,2021,1
-74.12010452399994,4.659303780847079,09,FONTIBÓN,114,MODELIA,2021-07-16,00:00:00,FEMENINO,2021,1
-74.10296899999997,4.750800999844065,11,SUBA,27,SUBA,2021-06-16,00:00:00,FEMENINO,2021,1
-74.17850199999998,4.578122999849722,19,CIUDAD BOLÍVAR,69,ISMAEL PERDOMO,2019-08-22,00:00:00,FEMENINO,2019,1
-74.02760099999995,4.640152999847692,02,CHAPINERO,991,SIN UPZ CHAPINERO,2018-06-24,00:00:00,MASCULINO,2018,1
-74.02734459999994,4.732909679844654,01,USAQUÉN,11,SAN CRISTOBAL NORTE,2021-02-03,00:00:00,MASCULINO,2021,1
-74.11282259999996,4.541855565850879,18,RAFAEL URIBE URIBE,55,DIANA TURBAY,2018-03-06,00:00:00,FEMENINO,2018,1
-74.11869974599995,4.747433866844185,11,SUBA,71,TIBABUYES,2020-11-29,00:00:00,FEMENINO,2020,1
-74.16618354199994,4.5787974428496785,19,CIUDAD BOLÍVAR,69,ISMAEL PERDOMO,2020-11-09,00:00:00,FEMENINO,2020,1
-74.17645999999996,4.634569999847868,08,KENNEDY,83,LAS MARGARITAS,2021-04-01,00:00:00,FEMENINO,2021,1
-74.06703354199993,4.636584449847797,02,CHAPINERO,99,CHAPINERO,2020-11-01,00:00:00,FEMENINO,2020,1
-74.11127558899994,4.5688190798499875,18,RAFAEL URIBE URIBE,53,MARCO FIDEL SUAREZ,2018-06-25,00:00:00,FEMENINO,2018,1
-74.10013999999995,4.715611999845203,10,ENGATIVÁ,29,MINUTO DE DIOS,2018-11-19,00:00:00,FEMENINO,2018,1
-74.15653899999995,4.5961669998491095,19,CIUDAD BOLÍVAR,65,ARBORIZADORA,2020-01-31,00:00:00,FEMENINO,2020,1
-74.20314099999996,4.608536999848737,07,BOSA,85,BOSA CENTRAL,2021-04-06,00:00:00,MASCULINO,2021,1
-74.09065193799995,4.643014518847623,13,TEUSAQUILLO,106,LA ESMERALDA,2020-08-31,00:00:00,FEMENINO,2020,1
-74.04031999999995,4.697949999845806,01,USAQUÉN,16,SANTA BARBARA,2021-04-15,00:00:00,FEMENINO,2021,1
-74.09476999999998,4.5769499998497585,15,ANTONIO NARIÑO,35,CIUDAD JARDIN,2021-05-03,00:00:00,FEMENINO,2021,1
-74.02421794599996,4.764718227843638,01,USAQUÉN,9,VERBENAL,2018-01-06,00:00:00,FEMENINO,2018,1
-74.07202999999998,4.5973899998491135,17,CANDELARIA,94,LA CANDELARIA,2019-11-08,00:00:00,FEMENINO,2019,1
-74.15619699999996,4.593021999849253,19,CIUDAD BOLÍVAR,65,ARBORIZADORA,2020-03-08,00:00:00,FEMENINO,2020,1
-74.11498899999998,4.7422549998443735,11,SUBA,71,TIBABUYES,2021-05-22,00:00:00,FEMENINO,2021,1
-74.14030231799995,4.623661989848252,08,KENNEDY,44,AMERICAS,2019-04-19,00:00:00,FEMENINO,2019,1
-74.14931499999994,4.572998999849863,19,CIUDAD BOLÍVAR,65,ARBORIZADORA,2019-07-30,00:00:00,MASCULINO,2019,1
-74.15056199999998,4.5371589998510204,19,CIUDAD BOLÍVAR,68,EL TESORO,2020-05-28,00:00:00,FEMENINO,2020,1
-74.17028166099993,4.569768357849958,19,CIUDAD BOLÍVAR,70,JERUSALEM,2018-05-19,00:00:00,FEMENINO,2018,1
-74.14999999999998,4.399999999855496,19,CIUDAD BOLÍVAR,UPR3,UPR RIO TUNJUELO,2018-04-05,00:00:00,FEMENINO,2018,1
-74.09496699999994,4.7208259998450615,11,SUBA,28,EL RINCON,2019-09-20,00:00:00,FEMENINO,2019,1
-74.20871099999994,4.6113359998486265,07,BOSA,85,BOSA CENTRAL,2019-11-16,00:00:00,FEMENINO,2019,1
-74.07531999999998,4.612749999848591,14,LOS MÁRTIRES,102,LA SABANA,2020-11-07,00:00:00,FEMENINO,2020,1
-74.09892799999994,4.7346759998446,11,SUBA,28,EL RINCON,2018-12-13,00:00:00,FEMENINO,2018,1
-74.12589809599996,4.5819702368495925,18,RAFAEL URIBE URIBE,996,SIN UPZ RAFAEL URIBE URIBE,2018-02-06,00:00:00,MASCULINO,2018,1
-74.15300999999994,4.551074999850562,19,CIUDAD BOLÍVAR,67,LUCERO,2019-11-08,00:00:00,FEMENINO,2019,1
-74.10252199999996,4.560388999850279,04,SAN CRISTÓBAL,50,LA GLORIA,2019-07-31,00:00:00,MASCULINO,2019,1
-74.13930399999998,4.541418336850891,19,CIUDAD BOLÍVAR,68,EL TESORO,2019-02-17,00:00:00,FEMENINO,2019,1
-74.09097411699997,4.6203756528483355,16,PUENTE ARANDA,108,ZONA INDUSTRIAL,2019-03-24,00:00:00,-,2019,1
-74.12007468199994,4.520135684851613,05,USME,57,GRAN YOMASA,2019-02-12,00:00:00,MASCULINO,2019,1
-74.10652099999999,4.66874199984677,10,ENGATIVÁ,31,SANTA CECILIA,2020-02-14,00:00:00,FEMENINO,2020,1
-74.17178999999999,4.635717999847836,08,KENNEDY,82,PATIO BONITO,2021-06-11,00:00:00,FEMENINO,2021,1
-74.12491299999994,4.576332999849751,18,RAFAEL URIBE URIBE,39,QUIROGA,2021-01-01,00:00:00,MASCULINO,2021,1
-74.15609299999994,4.617487999848418,08,KENNEDY,47,KENNEDY CENTRAL,2019-09-04,00:00:00,FEMENINO,2019,1
-74.16860799999995,4.635320999847826,08,KENNEDY,82,PATIO BONITO,2018-07-31,00:00:00,FEMENINO,2018,1
-74.07869999999997,4.754375999843959,11,SUBA,27,SUBA,2019-08-20,00:00:00,FEMENINO,2019,1
