"LONGITUD","LATITUD","FECHA_HECHO","HORA_HECHO","GENERO","AÑO","theft_to_people"
"-74.08089311999998","4.626429770848147","2021-08-17","00:00:00","MASCULINO","2021","1"
"-74.07609999999994","4.6411199998476675","2022-05-30","00:00:00","MASCULINO","2022","1"
"-74.09115982999998","4.630586364848006","2018-10-27","00:00:00","MASCULINO","2018","1"
"-74.09158262999995","4.644685844847521","2020-02-08","00:00:00","FEMENINO","2020","1"
"-74.07895395999998","4.6474470968474595","2019-06-12","00:00:00","MASCULINO","2019","1"
"-74.07919999999996","4.643319999847612","2022-09-15","00:00:00","MASCULINO","2022","1"
"-74.07491244999994","4.64301327184762","2018-11-16","00:00:00","FEMENINO","2018","1"
"-74.06699409999999","4.637517073847798","2018-11-16","00:00:00","MASCULINO","2018","1"
"-74.07219999999995","4.624149999848201","2022-08-18","00:00:00","MASCULINO","2022","1"
"-74.09401198999996","4.6619131218469745","2018-12-23","00:00:00","MASCULINO","2018","1"
"-74.11034733999998","4.645183173847539","2021-11-29","00:00:00","FEMENINO","2021","1"
"-74.08047703999995","4.626059662848131","2019-03-26","00:00:00","FEMENINO","2019","1"
"-74.06804206999993","4.636625818847824","2021-10-21","00:00:00","MASCULINO","2021","1"
"-74.07509896999994","4.627772142848107","2021-10-21","00:00:00","FEMENINO","2021","1"
"-74.10083552999998","4.65000047784736","2021-07-02","00:00:00","FEMENINO","2021","1"
"-74.09157410999995","4.646348865847477","2018-08-08","00:00:00","MASCULINO","2018","1"
"-74.06593919999995","4.6483395198474105","2018-07-01","00:00:00","MASCULINO","2018","1"
"-74.07904890999998","4.65059945084736","2018-03-13","00:00:00","MASCULINO","2018","1"
"-74.08011473999994","4.634504883847849","2018-03-25","00:00:00","FEMENINO","2018","1"
"-74.08319999999998","4.648189999847434","2022-07-06","00:00:00","FEMENINO","2022","1"
"-74.07885895999993","4.641448053847617","2021-11-10","00:00:00","MASCULINO","2021","1"
"-74.08744594999996","4.6271425728481335","2018-02-04","00:00:00","FEMENINO","2018","1"
"-74.07199999999995","4.641369999847653","2022-10-11","00:00:00","MASCULINO","2022","1"
"-74.07679999999993","4.6471199998474395","2022-10-11","00:00:00","MASCULINO","2022","1"
"-74.06914097999999","4.6419707688476475","2019-07-31","00:00:00","FEMENINO","2019","1"
"-74.08349695999993","4.625579113848177","2019-07-10","00:00:00","MASCULINO","2019","1"
"-74.08119999999997","4.627569999848101","2022-01-12","00:00:00","MASCULINO","2022","1"
"-74.06799999999998","4.632799999847904","2022-12-01","00:00:00","MASCULINO","2022","1"
"-74.06659999999994","4.64065999984765","2022-01-27","00:00:00","FEMENINO","2022","1"
"-74.07167012999997","4.629025752848065","2019-05-01","00:00:00","MASCULINO","2019","1"
"-74.07221099999998","4.641702255847623","2021-10-07","00:00:00","MASCULINO","2021","1"
"-74.08126713999997","4.6509324178473115","2018-09-12","00:00:00","MASCULINO","2018","1"
"-74.07491912999996","4.6303530998479925","2019-10-16","00:00:00","MASCULINO","2019","1"
"-74.09062167999997","4.642406400847634","2018-11-19","00:00:00","MASCULINO","2018","1"
"-74.07652219999994","4.621061089848323","2019-03-29","00:00:00","MASCULINO","2019","1"
"-74.07934298999999","4.637063870847811","2019-11-07","00:00:00","MASCULINO","2019","1"
"-74.09679999999997","4.637169999847763","2022-09-21","00:00:00","FEMENINO","2022","1"
"-74.09559985999994","4.630580773848017","2021-02-24","00:00:00","FEMENINO","2021","1"
"-74.08882124999997","4.630334410847996","2021-10-23","00:00:00","FEMENINO","2021","1"
"-74.08474812999998","4.6316615298479435","2018-06-25","00:00:00","FEMENINO","2018","1"
"-74.06709620999999","4.64754265584744","2020-01-30","00:00:00","FEMENINO","2020","1"
"-74.10234521999996","4.645457085847483","2019-11-14","00:00:00","FEMENINO","2019","1"
"-74.08556762999996","4.63095812184798","2018-04-27","00:00:00","FEMENINO","2018","1"
"-74.07016995999999","4.625861662848126","2018-05-25","00:00:00","FEMENINO","2018","1"
"-74.08949999999999","4.630039999848028","2022-09-08","00:00:00","MASCULINO","2022","1"
"-74.06910499999998","4.649102220847367","2019-06-04","00:00:00","MASCULINO","2019","1"
"-74.07859198999995","4.6261881468481425","2021-02-24","00:00:00","MASCULINO","2021","1"
"-74.09398994999998","4.635452824847867","2020-09-21","00:00:00","FEMENINO","2020","1"
"-74.10598537999994","4.6415149858476585","2018-04-02","00:00:00","FEMENINO","2018","1"
"-74.07289764999996","4.61584454184848","2021-06-21","00:00:00","MASCULINO","2021","1"
"-74.07135268999997","4.637189682847764","2019-01-01","00:00:00","MASCULINO","2019","1"
"-74.09695274999996","4.642603499847623","2020-06-09","00:00:00","FEMENINO","2020","1"
"-74.07509299999998","4.649073354847393","2021-11-08","00:00:00","FEMENINO","2021","1"
"-74.07635148999998","4.642603474847603","2021-02-11","00:00:00","MASCULINO","2021","1"
"-74.10579677999993","4.647334039847438","2020-10-26","00:00:00","MASCULINO","2020","1"
"-74.06716844999994","4.641604377847657","2018-07-01","00:00:00","MASCULINO","2018","1"
"-74.10090362999995","4.649359008847359","2020-01-11","00:00:00","MASCULINO","2020","1"
"-74.08688638999996","4.653964768847214","2018-09-29","00:00:00","FEMENINO","2018","1"
"-74.07125535999995","4.637224666847795","2018-08-14","00:00:00","MASCULINO","2018","1"
"-74.08670821999993","4.648412102847427","2019-10-27","00:00:00","MASCULINO","2019","1"
"-74.07957792999997","4.6376932798477855","2021-10-22","00:00:00","MASCULINO","2021","1"
"-74.07011279999995","4.636077373847798","2019-10-30","00:00:00","MASCULINO","2019","1"
"-74.08317309999995","4.627886785848075","2021-01-12","00:00:00","FEMENINO","2021","1"
"-74.07933704999994","4.634267969847878","2019-07-03","00:00:00","MASCULINO","2019","1"
"-74.07304451999994","4.634277013847908","2018-04-30","00:00:00","FEMENINO","2018","1"
"-74.09267088999997","4.646329361847509","2019-05-27","00:00:00","MASCULINO","2019","1"
"-74.07510687999996","4.627781231848119","2021-10-17","00:00:00","MASCULINO","2021","1"
"-74.07876363999998","4.6408120088476785","2019-12-03","00:00:00","MASCULINO","2019","1"
"-74.07200187999996","4.631269232847999","2018-02-24","00:00:00","FEMENINO","2018","1"
"-74.07310058999997","4.6269791918480925","2020-02-04","00:00:00","MASCULINO","2020","1"
"-74.07127758999997","4.635550623847866","2020-12-04","00:00:00","FEMENINO","2020","1"
"-74.10154194999996","4.65127865084732","2021-10-07","00:00:00","MASCULINO","2021","1"
"-74.09452979999998","4.664654747846874","2020-01-08","00:00:00","MASCULINO","2020","1"
"-74.07935197999996","4.6370045218477856","2019-07-03","00:00:00","MASCULINO","2019","1"
"-74.07415299999997","4.641898352847623","2021-08-21","00:00:00","MASCULINO","2021","1"
"-74.07501436999996","4.642019508847597","2021-09-22","00:00:00","FEMENINO","2021","1"
"-74.07920619999999","4.641850331847629","2018-05-28","00:00:00","FEMENINO","2018","1"
"-74.09820851999996","4.644085559847577","2021-04-23","00:00:00","MASCULINO","2021","1"
"-74.09849999999994","4.647869999847457","2022-02-26","00:00:00","MASCULINO","2022","1"
"-74.07749999999999","4.623679999848207","2022-11-23","00:00:00","MASCULINO","2022","1"
"-74.06899234999997","4.631819620847944","2018-01-18","00:00:00","FEMENINO","2018","1"
"-74.08401271999998","4.632420107847967","2021-05-12","00:00:00","MASCULINO","2021","1"
"-74.07229182999998","4.622623539848268","2020-08-25","00:00:00","MASCULINO","2020","1"
"-74.09487644999996","4.640529103847684","2019-07-03","00:00:00","FEMENINO","2019","1"
"-74.10341124999997","4.644546935847536","2021-10-30","00:00:00","MASCULINO","2021","1"
"-74.07585397999998","4.6413202658476385","2018-12-21","00:00:00","MASCULINO","2018","1"
"-74.06585946999996","4.644212443847567","2019-04-17","00:00:00","FEMENINO","2019","1"
"-74.08418286999995","4.645276586847539","2021-08-24","00:00:00","MASCULINO","2021","1"
"-74.09367037999993","4.632340148847969","2018-10-19","00:00:00","MASCULINO","2018","1"
"-74.08105155999993","4.627135721848111","2018-10-19","00:00:00","FEMENINO","2018","1"
"-74.10658618999997","4.647754834847448","2020-01-09","00:00:00","MASCULINO","2020","1"
"-74.09383839999998","4.634201124847896","2018-12-20","00:00:00","FEMENINO","2018","1"
"-74.09959999999995","4.648589999847431","2022-12-20","00:00:00","FEMENINO","2022","1"
"-74.07741448999997","4.629215787848058","2019-11-05","00:00:00","FEMENINO","2019","1"
"-74.09249999999997","4.634789999847878","2022-12-27","00:00:00","MASCULINO","2022","1"
"-74.09705897999999","4.6381785588477396","2018-11-06","00:00:00","FEMENINO","2018","1"
"-74.06909084999995","4.645379094847538","2021-08-13","00:00:00","MASCULINO","2021","1"
"-74.07062312999994","4.621745991848304","2018-06-14","00:00:00","MASCULINO","2018","1"
"-74.07166153999998","4.628901918848053","2018-10-13","00:00:00","FEMENINO","2018","1"
"-74.09098109999996","4.62818371984807","2018-09-02","00:00:00","MASCULINO","2018","1"
"-74.07009999999997","4.641139999847672","2022-06-10","00:00:00","FEMENINO","2022","1"
"-74.07788946999995","4.630268930848003","2018-04-05","00:00:00","FEMENINO","2018","1"
"-74.07886074999993","4.650694890847354","2021-12-13","00:00:00","MASCULINO","2021","1"
"-74.09023543999996","4.634419843847861","2019-07-28","00:00:00","MASCULINO","2019","1"
"-74.07853060999997","4.649217225847418","2019-06-19","00:00:00","MASCULINO","2019","1"
"-74.06889999999999","4.626779999848131","2022-10-14","00:00:00","FEMENINO","2022","1"
"-74.09323430999996","4.63795334684777","2019-03-19","00:00:00","FEMENINO","2019","1"
"-74.09669602999998","4.635259878847841","2020-02-18","00:00:00","MASCULINO","2020","1"
"-74.07446168999996","4.640703401847664","2021-03-02","00:00:00","MASCULINO","2021","1"
"-74.10351853999998","4.653123154847275","2021-11-01","00:00:00","MASCULINO","2021","1"
"-74.08122698999995","4.645808951847493","2020-07-17","00:00:00","FEMENINO","2020","1"
"-74.08199999999994","4.624229999848225","2022-10-01","00:00:00","MASCULINO","2022","1"
"-74.07709999999997","4.608769999848711","2022-05-02","00:00:00","FEMENINO","2022","1"
"-74.07989999999995","4.603869999848849","2022-05-22","00:00:00","MASCULINO","2022","1"
"-74.08899999999994","4.616589999848437","2022-07-22","00:00:00","FEMENINO","2022","1"
"-74.08609999999999","4.598849999849011","2022-06-02","00:00:00","MASCULINO","2022","1"
"-74.08709999999996","4.60997999984869","2022-05-31","00:00:00","MASCULINO","2022","1"
"-74.07646956999997","4.608479374848729","2018-09-02","00:00:00","MASCULINO","2018","1"
"-74.09013619999996","4.615881970848451","2019-12-30","00:00:00","MASCULINO","2019","1"
"-74.09069999999997","4.613809999848556","2022-11-04","00:00:00","FEMENINO","2022","1"
"-74.08607265999996","4.618346942848415","2019-08-03","00:00:00","MASCULINO","2019","1"
"-74.08967754999998","4.592202218849254","2021-06-05","00:00:00","MASCULINO","2021","1"
"-74.08419999999995","4.612219999848584","2022-11-26","00:00:00","FEMENINO","2022","1"
"-74.08424322999997","4.61379795984855","2021-01-25","00:00:00","MASCULINO","2021","1"
"-74.08036503999995","4.607864765848729","2021-01-25","00:00:00","MASCULINO","2021","1"
"-74.08812244999996","4.599709173849011","2021-06-11","00:00:00","MASCULINO","2021","1"
"-74.09879999999998","4.60208999984891","2022-03-11","00:00:00","MASCULINO","2022","1"
"-74.08003200999997","4.603625389848879","2021-03-30","00:00:00","MASCULINO","2021","1"
"-74.09298295999997","4.603080483848885","2018-08-23","00:00:00","MASCULINO","2018","1"
"-74.08035418999998","4.6036640878489035","2019-03-01","00:00:00","MASCULINO","2019","1"
"-74.09209690999995","4.613495023848539","2019-12-12","00:00:00","FEMENINO","2019","1"
"-74.08989999999994","4.613099999848554","2022-07-19","00:00:00","MASCULINO","2022","1"
"-74.09326675999995","4.6080689298487405","2021-06-05","00:00:00","MASCULINO","2021","1"
"-74.08691612999996","4.600001438848986","2021-08-18","00:00:00","MASCULINO","2021","1"
"-74.10201221999995","4.602006320848911","2019-08-27","00:00:00","MASCULINO","2019","1"
"-74.08162999999996","4.619367223848345","2021-02-21","00:00:00","MASCULINO","2021","1"
"-74.08170224999998","4.605393387848812","2019-08-15","00:00:00","MASCULINO","2019","1"
"-74.07500508999993","4.618328617848369","2021-10-13","00:00:00","FEMENINO","2021","1"
"-74.08849999999995","4.600389999848998","2022-06-05","00:00:00","MASCULINO","2022","1"
"-74.07735999999994","4.6215999998483035","2021-10-06","00:00:00","MASCULINO","2021","1"
"-74.10669143999996","4.598321690849022","2021-10-02","00:00:00","MASCULINO","2021","1"
"-74.07995784999997","4.603627967848897","2018-04-20","00:00:00","MASCULINO","2018","1"
"-74.10049220999997","4.6011295528489295","2019-03-30","00:00:00","FEMENINO","2019","1"
"-74.07693704999997","4.607920375848723","2019-04-13","00:00:00","MASCULINO","2019","1"
"-74.09531469999996","4.6046836568488585","2019-01-23","00:00:00","MASCULINO","2019","1"
"-74.08607265999996","4.617560801848446","2018-07-13","00:00:00","MASCULINO","2018","1"
"-74.08350264999996","4.600367678848974","2019-12-11","00:00:00","FEMENINO","2019","1"
"-74.07463571999995","4.612764651848599","2020-02-15","00:00:00","MASCULINO","2020","1"
"-74.08007281999994","4.606855755848802","2018-12-13","00:00:00","FEMENINO","2018","1"
"-74.08339023999997","4.60898824084867","2021-06-05","00:00:00","MASCULINO","2021","1"
"-74.08390873999997","4.598529808849058","2018-04-20","00:00:00","MASCULINO","2018","1"
"-74.08006171999995","4.603649775848877","2019-03-11","00:00:00","FEMENINO","2019","1"
"-74.08989999999994","4.604309999848861","2022-12-11","00:00:00","FEMENINO","2022","1"
"-74.07773557999997","4.616318142848471","2021-03-10","00:00:00","FEMENINO","2021","1"
"-74.08681232999999","4.606983729848741","2018-02-01","00:00:00","FEMENINO","2018","1"
"-74.08588906999995","4.6040799708488445","2020-03-13","00:00:00","FEMENINO","2020","1"
"-74.08795640999995","4.618374487848372","2020-08-24","00:00:00","MASCULINO","2020","1"
"-74.08449551999996","4.615208040848523","2021-12-21","00:00:00","FEMENINO","2021","1"
"-74.07759999999996","4.608759999848732","2022-09-21","00:00:00","FEMENINO","2022","1"
"-74.07812434999994","4.609499442848703","2020-10-01","00:00:00","FEMENINO","2020","1"
"-74.08301319999998","4.610300701848687","2018-09-17","00:00:00","MASCULINO","2018","1"
"-74.09152927999997","4.610852772848632","2019-10-25","00:00:00","MASCULINO","2019","1"
"-74.07559999999995","4.613139999848559","2022-01-09","00:00:00","MASCULINO","2022","1"
"-74.07434526999998","4.6127162328486","2018-10-03","00:00:00","FEMENINO","2018","1"
"-74.07673856999997","4.608176874848711","2019-09-02","00:00:00","MASCULINO","2019","1"
"-74.08599218999996","4.599653582849029","2019-10-05","00:00:00","MASCULINO","2019","1"
"-74.08274671999999","4.599846079848971","2019-10-05","00:00:00","MASCULINO","2019","1"
"-74.10190841999997","4.601920766848907","2020-01-19","00:00:00","MASCULINO","2020","1"
"-74.09306738999999","4.604031458848868","2019-02-20","00:00:00","MASCULINO","2019","1"
"-74.08831640999995","4.6182729568484","2021-05-18","00:00:00","FEMENINO","2021","1"
"-74.08054977999996","4.6035959278488905","2018-08-03","00:00:00","FEMENINO","2018","1"
"-74.09508593999993","4.599737411848979","2020-11-27","00:00:00","MASCULINO","2020","1"
"-74.08985064999996","4.596687152849113","2021-01-06","00:00:00","MASCULINO","2021","1"
"-74.07996690999994","4.6040121528488545","2021-08-27","00:00:00","MASCULINO","2021","1"
"-74.07914373999995","4.610836620848624","2021-07-21","00:00:00","MASCULINO","2021","1"
"-74.08521577999994","4.6155486248484685","2020-01-22","00:00:00","FEMENINO","2020","1"
"-74.08873340999997","4.611909124848626","2019-08-04","00:00:00","MASCULINO","2019","1"
"-74.08279999999996","4.607219999848757","2022-12-03","00:00:00","FEMENINO","2022","1"
"-74.08876399999997","4.5997477318489794","2019-05-24","00:00:00","MASCULINO","2019","1"
"-74.07787855999999","4.609870161848675","2018-11-21","00:00:00","FEMENINO","2018","1"
"-74.09042855999996","4.61297585984859","2020-08-19","00:00:00","MASCULINO","2020","1"
"-74.07695366999997","4.6079405968487235","2021-12-17","00:00:00","MASCULINO","2021","1"
"-74.08067882999995","4.60404391684889","2019-03-16","00:00:00","MASCULINO","2019","1"
"-74.08802619999994","4.593180223849206","2019-03-12","00:00:00","MASCULINO","2019","1"
"-74.09939999999995","4.601359999848954","2022-12-03","00:00:00","FEMENINO","2022","1"
"-74.08409999999998","4.614329999848536","2022-10-27","00:00:00","MASCULINO","2022","1"
"-74.08986364999998","4.593177941849232","2019-10-04","00:00:00","MASCULINO","2019","1"
"-74.09096718999996","4.613730264848571","2019-10-04","00:00:00","MASCULINO","2019","1"
"-74.07649999999995","4.608999999848683","2022-07-22","00:00:00","FEMENINO","2022","1"
"-74.08520361999996","4.619517803848359","2018-06-05","00:00:00","FEMENINO","2018","1"
"-74.09062167999997","4.592755606849257","2018-10-16","00:00:00","MASCULINO","2018","1"
"-74.08262583999993","4.6032801408488675","2018-12-11","00:00:00","MASCULINO","2018","1"
"-74.08128935999997","4.605212587848802","2021-07-12","00:00:00","MASCULINO","2021","1"
"-74.08055306999995","4.6198201188483505","2019-11-03","00:00:00","FEMENINO","2019","1"
"-74.08417182999995","4.607834821848719","2019-02-23","00:00:00","MASCULINO","2019","1"
"-74.08421578999997","4.611805247848618","2018-08-14","00:00:00","MASCULINO","2018","1"
"-74.08712866999997","4.603773932848892","2019-02-09","00:00:00","FEMENINO","2019","1"
"-74.08955415999998","4.616721452848427","2019-10-08","00:00:00","MASCULINO","2019","1"
"-74.08775899999995","4.616440734848441","2021-03-02","00:00:00","FEMENINO","2021","1"
"-74.10003511999997","4.603511934848863","2018-04-11","00:00:00","FEMENINO","2018","1"
"-74.08115280999994","4.602133390848929","2020-03-12","00:00:00","MASCULINO","2020","1"
"-74.07809999999995","4.608539999848733","2022-09-12","00:00:00","MASCULINO","2022","1"
"-74.09851810999999","4.600958283848974","2021-03-31","00:00:00","MASCULINO","2021","1"
"-74.08986198999997","4.600488363848983","2021-01-09","00:00:00","MASCULINO","2021","1"
"-74.09167042999997","4.613561360848559","2020-03-11","00:00:00","FEMENINO","2020","1"
"-74.09144915999997","4.613182427848593","2018-12-14","00:00:00","MASCULINO","2018","1"
"-74.07715186999997","4.608143367848754","2019-03-31","00:00:00","MASCULINO","2019","1"
"-74.08043923999998","4.611794553848588","2021-07-13","00:00:00","MASCULINO","2021","1"
"-74.08041914999995","4.604300749848854","2021-10-17","00:00:00","MASCULINO","2021","1"
"-74.08856927999994","4.5996652638490225","2019-12-06","00:00:00","MASCULINO","2019","1"
"-74.07729999999998","4.607899999848718","2022-09-02","00:00:00","FEMENINO","2022","1"
"-74.09217735999994","4.6132886618485776","2021-05-21","00:00:00","MASCULINO","2021","1"
"-74.08829999999995","4.6177699998484245","2022-08-31","00:00:00","MASCULINO","2022","1"
"-74.07914986999998","4.619395991848339","2018-04-30","00:00:00","FEMENINO","2018","1"
"-74.08058999999997","4.615489999848466","2021-11-17","00:00:00","FEMENINO","2021","1"
"-74.07827823999997","4.607148370848761","2021-11-17","00:00:00","FEMENINO","2021","1"
"-74.08632457999994","4.6205007928483575","2019-06-12","00:00:00","MASCULINO","2019","1"
"-74.07513746999996","4.618520301848376","2021-06-08","00:00:00","MASCULINO","2021","1"
"-74.08252877999996","4.6058125498488085","2018-08-18","00:00:00","MASCULINO","2018","1"
"-74.09520211999995","4.60474175984881","2018-08-18","00:00:00","FEMENINO","2018","1"
"-74.08820691999995","4.617975715848408","2018-10-17","00:00:00","FEMENINO","2018","1"
"-74.07945704999997","4.610723589848619","2021-08-26","00:00:00","FEMENINO","2021","1"
"-74.08800949999994","4.599534309848988","2018-10-19","00:00:00","FEMENINO","2018","1"
"-74.07692459999998","4.616211218848451","2019-07-26","00:00:00","MASCULINO","2019","1"
"-74.08803756999998","4.600223520848976","2021-11-05","00:00:00","FEMENINO","2021","1"
"-74.08451918999998","4.602960014848917","2018-05-23","00:00:00","MASCULINO","2018","1"
"-74.10058876999994","4.603148968848918","2018-01-11","00:00:00","MASCULINO","2018","1"
"-74.08719999999994","4.615509999848467","2022-05-18","00:00:00","FEMENINO","2022","1"
"-74.09379999999999","4.610299999848666","2022-08-16","00:00:00","MASCULINO","2022","1"
"-74.09239999999994","4.604119999848837","2022-03-15","00:00:00","MASCULINO","2022","1"
"-74.08426835999995","4.605408315848798","2018-12-03","00:00:00","MASCULINO","2018","1"
"-74.08710261999994","4.61909039184836","2019-04-10","00:00:00","MASCULINO","2019","1"
"-74.08807838999996","4.6148059488485345","2020-02-06","00:00:00","FEMENINO","2020","1"
"-74.07509613999997","4.6182100358484055","2021-10-20","00:00:00","MASCULINO","2021","1"
"-74.09677734999997","4.600749614848964","2018-05-01","00:00:00","MASCULINO","2018","1"
"-74.10049999999995","4.603379999848904","2022-11-19","00:00:00","FEMENINO","2022","1"
"-74.09560291999998","4.605304767848827","2018-09-25","00:00:00","MASCULINO","2018","1"
"-74.09016276999995","4.615653508848463","2018-09-25","00:00:00","MASCULINO","2018","1"
"-74.09769999999997","4.600329999848982","2022-08-17","00:00:00","MASCULINO","2022","1"
"-74.09614625999995","4.605485006848792","2020-07-15","00:00:00","MASCULINO","2020","1"
"-74.09930966999997","4.6047293958488265","2020-02-24","00:00:00","MASCULINO","2020","1"
"-74.07684585999993","4.60866880584869","2021-12-04","00:00:00","FEMENINO","2021","1"
"-74.09065316999994","4.6070982618487415","2019-08-08","00:00:00","FEMENINO","2019","1"
"-74.10189431999999","4.601975935848909","2019-10-01","00:00:00","FEMENINO","2019","1"
"-74.07839999999999","4.607449999848734","2022-04-09","00:00:00","MASCULINO","2022","1"
"-74.08532163999996","4.608380063848747","2021-11-22","00:00:00","FEMENINO","2021","1"
"-74.09491210999994","4.604118831848857","2019-11-01","00:00:00","FEMENINO","2019","1"
"-74.07531191999993","4.6107327728486505","2021-06-17","00:00:00","MASCULINO","2021","1"
"-74.08881923999996","4.617662525848433","2019-09-13","00:00:00","FEMENINO","2019","1"
"-74.07475831999994","4.611692959848596","2021-06-24","00:00:00","MASCULINO","2021","1"
"-74.07819104999999","4.618038327848429","2021-07-28","00:00:00","MASCULINO","2021","1"
"-74.08049365999995","4.603375182848861","2019-06-10","00:00:00","MASCULINO","2019","1"
"-74.08876446999994","4.617649520848406","2019-07-09","00:00:00","MASCULINO","2019","1"
"-74.09172273999997","4.613326797848573","2018-01-26","00:00:00","FEMENINO","2018","1"
"-74.08210218999994","4.623786040848246","2018-08-29","00:00:00","MASCULINO","2018","1"
"-74.09754177999997","4.606636914848755","2021-06-15","00:00:00","MASCULINO","2021","1"
"-74.07527978999997","4.610661955848663","2020-01-08","00:00:00","MASCULINO","2020","1"
"-74.09182330999994","4.613522295848549","2018-01-27","00:00:00","MASCULINO","2018","1"
"-74.08377301999997","4.603963662848877","2021-12-20","00:00:00","FEMENINO","2021","1"
"-74.08501586999995","4.6219884008482985","2019-03-12","00:00:00","MASCULINO","2019","1"
"-74.09745886999997","4.606926705848744","2018-07-18","00:00:00","MASCULINO","2018","1"
"-74.09090821999996","4.613406296848546","2019-08-01","00:00:00","MASCULINO","2019","1"
"-74.08989999999994","4.613099999848554","2022-02-18","00:00:00","MASCULINO","2022","1"
"-74.07898625999997","4.619507240848383","2021-06-16","00:00:00","MASCULINO","2021","1"
"-74.07799291999999","4.621463241848312","2021-10-13","00:00:00","MASCULINO","2021","1"
"-74.08761760999994","4.61789779384841","2020-02-14","00:00:00","MASCULINO","2020","1"
"-74.09019999999998","4.598479999849051","2022-10-17","00:00:00","MASCULINO","2022","1"
"-74.07829999999996","4.6185899998483855","2022-11-04","00:00:00","MASCULINO","2022","1"
"-74.09688492999999","4.603511856848894","2021-10-01","00:00:00","MASCULINO","2021","1"
"-74.09124401999998","4.6097156428487","2019-03-05","00:00:00","MASCULINO","2019","1"
"-74.08943376999997","4.611898693848603","2018-11-06","00:00:00","MASCULINO","2018","1"
"-74.08095841999994","4.610641421848671","2019-10-15","00:00:00","MASCULINO","2019","1"
"-74.07631284999997","4.608727681848719","2021-12-23","00:00:00","MASCULINO","2021","1"
"-74.08375535999994","4.603345388848863","2021-02-12","00:00:00","MASCULINO","2021","1"
"-74.08638355999994","4.61836634084842","2020-01-26","00:00:00","FEMENINO","2020","1"
"-74.08692559999997","4.609665162848676","2020-02-27","00:00:00","FEMENINO","2020","1"
"-74.09629999999999","4.598819999849033","2022-09-14","00:00:00","MASCULINO","2022","1"
"-74.08869999999996","4.6031599998489","2022-09-29","00:00:00","MASCULINO","2022","1"
"-74.09453411999993","4.599641711849006","2019-04-09","00:00:00","MASCULINO","2019","1"
"-74.08069999999998","4.602719999848889","2022-08-18","00:00:00","MASCULINO","2022","1"
"-74.10275674999997","4.595193674849177","2019-08-01","00:00:00","MASCULINO","2019","1"
"-74.08379999999994","4.606859999848762","2022-08-26","00:00:00","MASCULINO","2022","1"
"-74.09882302999995","4.6052993848487995","2019-03-28","00:00:00","MASCULINO","2019","1"
"-74.08419433999995","4.616692433848472","2021-12-04","00:00:00","MASCULINO","2021","1"
"-74.09165836999995","4.613882888848515","2018-05-21","00:00:00","FEMENINO","2018","1"
"-74.08359999999993","4.614219999848532","2022-08-25","00:00:00","MASCULINO","2022","1"
"-74.09989999999993","4.603449999848899","2022-10-18","00:00:00","FEMENINO","2022","1"
"-74.08341707999995","4.603833883848855","2021-11-18","00:00:00","FEMENINO","2021","1"
"-74.07799999999997","4.608149999848712","2022-03-23","00:00:00","FEMENINO","2022","1"
"-74.07895876999999","4.608993840848683","2018-04-16","00:00:00","MASCULINO","2018","1"
"-74.09146524999994","4.613219856848563","2019-05-20","00:00:00","FEMENINO","2019","1"
"-74.09609338999996","4.605480306848822","2018-04-12","00:00:00","MASCULINO","2018","1"
"-74.08015033999999","4.603603473848894","2018-03-12","00:00:00","MASCULINO","2018","1"
"-74.07806022999995","4.6163280208484885","2020-01-01","00:00:00","FEMENINO","2020","1"
"-74.07581712999996","4.611028446848614","2019-11-02","00:00:00","MASCULINO","2019","1"
"-74.07690259999998","4.610562806848674","2021-02-14","00:00:00","FEMENINO","2021","1"
"-74.08699999999999","4.618329999848418","2022-10-05","00:00:00","FEMENINO","2022","1"
"-74.09070999999994","4.606889999848748","2021-11-16","00:00:00","MASCULINO","2021","1"
"-74.10249999999996","4.599039999849035","2022-10-19","00:00:00","MASCULINO","2022","1"
"-74.09759516999998","4.604144404848867","2018-09-03","00:00:00","MASCULINO","2018","1"
"-74.08719999999994","4.614589999848491","2022-03-14","00:00:00","MASCULINO","2022","1"
"-74.09421999999995","4.609679999848663","2021-12-06","00:00:00","MASCULINO","2021","1"
"-74.10270783999994","4.596269149849133","2021-07-25","00:00:00","MASCULINO","2021","1"
"-74.08269979999994","4.6224099998482755","2020-12-02","00:00:00","FEMENINO","2020","1"
"-74.08839999999998","4.618079999848372","2022-08-21","00:00:00","MASCULINO","2022","1"
"-74.09283072999995","4.609540642848698","2018-10-28","00:00:00","FEMENINO","2018","1"
"-74.08721976999993","4.611965081848601","2019-04-17","00:00:00","FEMENINO","2019","1"
"-74.08679399999994","4.605810031848781","2019-12-20","00:00:00","FEMENINO","2019","1"
"-74.08639874999994","4.605531106848817","2019-11-19","00:00:00","MASCULINO","2019","1"
"-74.10414824999998","4.595950380849103","2021-01-13","00:00:00","MASCULINO","2021","1"
"-74.07809999999995","4.618679999848375","2022-11-19","00:00:00","MASCULINO","2022","1"
"-74.08389101999995","4.59825388584907","2021-05-23","00:00:00","MASCULINO","2021","1"
"-74.08259999999996","4.620599999848296","2022-06-02","00:00:00","MASCULINO","2022","1"
"-74.08340117999995","4.6069256568487535","2019-06-27","00:00:00","FEMENINO","2019","1"
"-74.08460117999994","4.6223570908482445","2019-09-15","00:00:00","FEMENINO","2019","1"
