codigo_upz,year,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,spillover_oxxo,estrato_mean,poblacion_2005,poblacion_urbana_2009,num_est_transmi,acceso_transmi,accesibilidad_arterial,personas_por_localidad_2007,personas_por_hogar_2007_localidad,gasto_promedio_mensual_2007_localidad,ICV_2007_localidad,nombre_localidad,nombre_upz,theft_to_people,homicide,sexual,theft_to_vehicle,theft_to_motorbike,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index,theft_to_people_index,homicide_index,sexual_index,theft_to_vehicle_index,theft_to_motorbike_index,male_index,female_index
64.0,2016,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,5590.0,25895.0,0.0,0,7.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,MONTE BLANCO,13,5,2,1,0,8,13,4952,2508,2444,42.407108239095315,26.252019386106625,10.096930533117932,4.0387722132471735,2.0193861066235868,0.0,51.8341307814992,32.733224222585925
48.0,2016,0.0,0,0.0,0,0.0,0,0.0,0,1.0,2.7455555555555557,1310472.0,1325682.0,5.0,3,18.0,979.914,"3,72",999.300,"88,94",KENNEDY,TIMIZA,344,10,24,64,54,158,338,141933,68053,73880,34.94606610161132,24.236787780149786,0.7045577843066799,1.6909386823360317,4.509169819562751,3.8046120352560715,49.6671711754074,21.386031402273957
98.0,2016,0.0,0,1.0,1,3.0,1,0.0,0,17.0,3.0542105263157895,1522242.0,1559634.0,99.0,19,81.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,LOS ALCAZARES,793,4,30,23,48,306,592,41720,20398,21322,215.2444870565676,190.07670182166828,0.9587727708533077,7.1907957813998085,5.512943432406519,11.505273250239693,290.2245318168448,143.51374167526498
28.0,2016,0.0,0,4.0,1,5.0,1,3.0,1,6.0,2.287857142857143,3797108.0,4228084.0,17.0,6,49.0,981.613,"3,41",1.388.086,"91,6",SUBA,EL RINCON,839,32,102,25,83,461,620,262149,125581,136568,41.23609092538976,32.004699617393165,1.2206798423797154,3.8909169975853426,0.9536561268591526,3.1661383411723865,49.37052579609973,33.75607755843243
17.0,2016,0.0,0,0.0,0,2.0,1,0.0,0,2.0,4.285,226840.0,238870.0,6.0,2,32.0,981.613,"3,41",1.388.086,"91,6",SUBA,SAN JOSE DE BAVARIA,217,3,8,16,0,104,140,47566,22136,25430,51.297145019551785,45.62082159525711,0.630702602699407,1.6818736071984193,3.3637472143968385,0.0,63.24539212143115,40.89657884388517
24.0,2016,2.0,1,1.0,1,7.0,1,0.0,0,5.0,4.819999999999999,859833.0,845949.0,36.0,12,69.0,981.613,"3,41",1.388.086,"91,6",SUBA,NIZA,375,1,47,14,13,203,246,75953,34712,41241,59.24716601055916,49.37263834213263,0.1316603689123537,6.188037338880624,1.8432451647729517,1.711584795860598,70.86886379350081,49.222860745374746
44.0,2016,0.0,0,1.0,1,1.0,1,0.0,0,0.0,3.22875,673424.0,676672.0,20.0,7,33.0,979.914,"3,72",999.300,"88,94",KENNEDY,AMERICAS,539,13,26,76,32,230,454,80178,38089,42089,85.55962982364238,67.22542343286189,1.6213924019057597,3.2427848038115195,9.478909426525979,3.9911197585372546,119.19451810233926,54.64610705885148
62.0,2016,0.0,0,1.0,1,1.0,1,0.0,0,1.0,2.024,338366.0,403893.0,26.0,7,26.0,182.532,"3,63",829.895,"87,19",TUNJUELITO,TUNJUELITO,204,18,35,10,21,112,176,39950,19871,20079,72.090112640801,51.06382978723404,4.505632040050062,8.760951188986233,2.5031289111389237,5.256570713391739,88.57128478687535,55.779670302305895
69.0,2016,1.0,1,1.0,1,1.0,1,1.0,1,0.0,1.3691666666666666,1779216.0,1964304.0,13.0,6,22.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,ISMAEL PERDOMO,230,35,92,36,69,177,285,153409,75406,78003,30.115573401821276,14.992601477097171,2.281482833471309,5.997040590838869,2.346668057284775,4.497780443129152,37.79540089648039,22.691434944809817
93.0,2016,2.0,1,2.0,1,2.0,1,0.0,0,7.0,2.932857142857143,332178.0,96411.0,80.0,7,52.0,96.241,"3,18",896.890,"88,28",SANTA FE,LAS NIEVES,1091,17,25,3,4,419,721,15774,8206,7568,722.7082540890073,691.6444782553568,10.777228350450107,15.84886522125016,1.9018638265500192,2.5358184354000257,878.6253960516694,553.646934460888
18.0,2016,0.0,0,1.0,1,2.0,1,1.0,1,6.0,3.272,300834.0,346380.0,10.0,3,25.0,981.613,"3,41",1.388.086,"91,6",SUBA,BRITALIA,224,3,21,16,3,112,155,78362,36404,41958,34.07263724764554,28.585283683417984,0.3828386207600623,2.679870345320436,2.041805977386999,0.3828386207600623,42.577738710031866,26.693360026693362
15.0,2017,0.0,0,0.0,0,0.0,0,2.0,1,6.0,5.395,175550.0,49356.0,6.0,2,21.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,COUNTRY CLUB,371,0,2,5,0,160,218,24508,10957,13551,154.23535172188673,151.37914150481475,0.0,0.8160600620205648,2.040150155051412,0.0,198.95956922515285,118.0724669766069
86.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.568,321440.0,368145.0,0.0,0,33.0,546.809,"3,98",703.807,"85,4",BOSA,EL PORVENIR,324,16,44,30,55,176,293,126779,60921,65858,36.99350838861326,25.556282980619816,1.2620386657096208,3.470606330701457,2.366322498205539,4.338257913376821,48.095073948228034,26.724164110662336
71.0,2017,0.0,0,0.0,0,2.0,1,0.0,0,2.0,2.105,2325960.0,2670912.0,0.0,0,22.0,981.613,"3,41",1.388.086,"91,6",SUBA,TIBABUYES,959,32,82,54,87,498,716,270336,130701,139635,44.90707859848485,35.47437263257576,1.1837121212121213,3.0332623106060606,1.9975142045454546,3.2182173295454546,54.781524242354685,35.66441078526157
29.0,2017,1.0,1,1.0,1,1.0,1,1.0,1,3.0,2.713333333333334,1291554.0,1329381.0,30.0,9,32.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,MINUTO DE DIOS,981,7,23,56,60,412,715,110868,52265,58603,101.65241548508135,88.48360212144172,0.6313814626402569,2.0745390915322726,5.051051701122055,5.411841108345058,136.80283172295034,70.30356807671961
80.0,2017,0.0,0,0.0,0,1.0,1,0.0,0,0.0,2.0025,247816.0,277108.0,11.0,4,19.0,979.914,"3,72",999.300,"88,94",KENNEDY,CORABASTOS,730,31,42,33,42,288,590,57272,28666,28606,153.30353401313033,127.46193602458443,5.412767146249476,7.333426456208968,5.761977929878475,7.333426456208968,205.81873997069698,100.67817940292247
99.0,2017,6.0,1,1.0,1,1.0,1,0.0,0,13.0,3.692,79566.0,121692.0,22.0,6,62.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,CHAPINERO,2275,4,28,24,29,981,1379,23247,11478,11769,1015.1847550221534,978.6208973200843,1.720652127156192,12.044564890093346,10.323912762937152,12.474727921882394,1201.4288203519777,833.5457557991333
3.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6.0,0.0,1169.0,0.0,0,26.0,981.613,"3,41",1.388.086,"91,6",SUBA,GUAYMARAL,29,0,0,0,1,12,18,1996,964,1032,150.3006012024048,145.29058116232466,0.0,0.0,0.0,5.0100200400801596,186.7219917012448,116.27906976744185
97.0,2017,9.0,1,2.0,1,2.0,1,1.0,1,7.0,5.211875,94384.0,420656.0,63.0,15,98.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,CHICO LAGO,3267,4,16,24,19,1553,1777,33535,15501,18034,992.9923960041748,974.2060533770687,1.1927836588638736,4.771134635455494,7.156701953183242,5.665722379603399,1146.3776530546418,861.1511589220361
94.0,2017,3.0,1,0.0,0,0.0,0,2.0,1,4.0,2.40875,203598.0,216855.0,43.0,8,36.0,22.115,"2,83",1.050.888,"88,9",CANDELARIA,LA CANDELARIA,1114,6,30,11,11,600,572,17049,8761,8288,687.4303478209865,653.410757229163,3.5192679922576104,17.596339961288052,6.451991319138952,6.451991319138952,652.8935053076133,723.9382239382239
76.0,2017,0.0,0,0.0,0,1.0,1,0.0,0,0.0,2.186666666666667,120020.0,128536.0,0.0,0,21.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,FONTIBON SAN PABLO,228,4,15,12,13,107,165,32605,15964,16641,83.42278791596381,69.92792516485201,1.2268057046465266,4.600521392424475,3.6804171139395803,3.9871185401012115,103.35755449761965,64.299020491557
114.0,2017,0.0,0,0.0,0,2.0,1,1.0,1,3.0,3.8,191930.0,197050.0,9.0,4,24.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,MODELIA,604,1,34,25,14,315,362,41852,19283,22569,161.99942655070245,144.31807321036032,0.23893720730192108,8.123865048265316,5.973430182548027,3.3451209022268946,187.73012498055283,139.57197926359166
89.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.0666666666666664,28245.0,48603.0,0.0,0,3.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,SAN ISIDRO - PATIOS,43,0,11,2,2,24,34,14950,7386,7564,38.79598662207358,28.762541806020067,0.0,7.357859531772575,1.3377926421404682,1.3377926421404682,46.03303547251557,31.729243786356424
38.0,2017,0.0,0,2.0,1,4.0,1,0.0,0,1.0,3.008,1246305.0,1155330.0,52.0,15,75.0,119.565,"3,92",1.095.184,"90,79",ANTONIO NARIÑO,RESTREPO,1313,9,39,100,37,645,853,54472,25836,28636,275.00367161110296,241.04126890879718,1.652224996328389,7.159641650756352,18.358055514759876,6.792480540461155,330.1594674098158,225.240955440704
52.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,614920.0,740280.0,0.0,0,176.0,314.431,"4,07",569.872,"82,91",USME,LA FLORA,120,10,24,2,4,74,86,17893,8909,8984,89.4204437489521,67.06533281171409,5.588777734309506,13.413066562342815,1.1177555468619014,2.2355110937238027,96.53159726119654,82.36865538735529
96.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,3.0,1.7264285714285716,628474.0,648214.0,4.0,2,16.0,96.241,"3,18",896.890,"88,28",SANTA FE,LOURDES,185,17,23,6,10,82,159,44205,21513,22692,54.51871960185499,41.85046940391358,3.8457188100893562,5.203031331297365,1.3573125212080082,2.2621875353466803,73.9087993306373,36.13608320112815
84.0,2017,0.0,0,0.0,0,2.0,1,1.0,1,0.0,1.98,990222.0,1073760.0,1.0,1,30.0,546.809,"3,98",703.807,"85,4",BOSA,BOSA OCCIDENTAL,761,44,82,38,115,362,675,195649,95780,99869,53.15641787077879,38.89618653813717,2.248925371456026,4.191179101349866,1.9422537298938405,5.877873129941886,70.47400292336606,36.24748420430764
111.0,2017,0.0,0,0.0,0,1.0,1,0.0,0,2.0,2.9375,64585.0,73290.0,16.0,5,63.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,PUENTE ARANDA,632,4,64,23,17,310,430,10261,7743,2518,721.1772731702564,615.9243738427053,3.898255530650034,62.37208849040054,22.414969301237697,16.567586005262644,555.3403073744026,1231.1358220810168
112.0,2017,1.0,1,1.0,1,1.0,1,0.0,0,1.0,3.1133333333333333,126427.0,160027.0,0.0,0,71.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,GRANJAS DE TECHO,912,2,47,22,14,462,535,41316,19068,22248,241.31087230128762,220.7377287249492,0.48407396650208157,11.375738212798915,5.324813631522897,3.3885177655145706,280.57478498007134,207.65911542610573
75.0,2017,0.0,0,1.0,1,7.0,1,3.0,1,1.0,2.913,1316550.0,1374890.0,0.0,0,58.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,FONTIBON,1048,8,41,42,63,511,691,130600,62096,68504,92.03675344563553,80.24502297090352,0.6125574272588055,3.139356814701378,3.215926493108729,4.823889739663094,111.27930945632568,74.59418428120985
12.0,2017,1.0,1,1.0,1,3.0,1,0.0,0,5.0,3.378,256245.0,260090.0,9.0,3,42.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,TOBERIN,554,7,12,20,8,240,361,58553,26936,31617,102.64205079159053,94.6151350058921,1.195498095742319,2.0494253069868322,3.415708844978054,1.3662835379912215,134.02138402138402,75.9085302210836
16.0,2017,0.0,0,2.0,1,7.0,1,1.0,1,11.0,5.738888888888889,464238.0,463266.0,18.0,6,60.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,SANTA BARBARA,1518,2,12,15,21,711,857,66787,29864,36923,234.7762289068232,227.28974201566172,0.29945947564645814,1.7967568538787488,2.245946067348436,3.1443244942878104,286.9675863916421,192.56290117271078
82.0,2017,0.0,0,0.0,0,2.0,1,2.0,1,0.0,1.9566666666666668,963012.0,1044870.0,9.0,4,29.0,979.914,"3,72",999.300,"88,94",KENNEDY,PATIO BONITO,1107,26,58,35,122,502,846,141226,70344,70882,95.44984634557376,78.38499992919151,1.8410207752113632,4.106892498548426,2.478297197399912,8.638635945222552,120.26612077789152,70.82192940379787
35.0,2017,0.0,0,0.0,0,0.0,0,1.0,1,1.0,2.666,168705.0,154565.0,35.0,5,22.0,119.565,"3,92",1.095.184,"90,79",ANTONIO NARIÑO,CIUDAD JARDIN,341,4,7,26,12,149,241,24864,11743,13121,156.85328185328186,137.14607464607465,1.6087516087516087,2.815315315315315,10.456885456885457,4.826254826254826,205.2286468534446,113.55841780352108
68.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.055,351536.0,380992.0,0.0,0,13.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,EL TESORO,122,21,24,15,22,74,130,49049,24492,24557,41.59106199922527,24.873086097575893,4.281432852861425,4.893066117555914,3.058166323472446,4.485310607759588,53.07855626326963,30.133974019627804
27.0,2017,1.0,1,2.0,1,7.0,1,2.0,1,2.0,2.840909090909091,1497236.0,1751217.0,16.0,6,48.0,981.613,"3,41",1.388.086,"91,6",SUBA,SUBA,1221,12,47,36,59,597,778,164701,77178,87523,83.4846175797354,74.13434041080504,0.7285930261504181,2.853656019089137,2.185779078451254,3.5822490452395557,100.80592915079427,68.21064177416223
22.0,2017,1.0,1,0.0,0,7.0,1,0.0,0,2.0,3.292222222222222,847206.0,887247.0,37.0,8,38.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,DOCE DE OCTUBRE,965,4,62,40,32,448,655,64694,31352,33342,170.49494543543452,149.16375552601477,0.6182953596933255,9.583578075246546,6.182953596933255,4.946362877546604,208.91809134983413,134.3650650830784
105.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,1.0,2.67,1601.0,2464.0,4.0,1,11.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,JARDIN BOTANICO,192,1,25,5,4,100,127,2269,1284,985,1000.440722785368,846.1877479065668,4.407227853680036,110.18069634200089,22.036139268400177,17.628911414720143,989.0965732087227,1015.2284263959391
104.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,3.0,4.0,19494.0,20424.0,21.0,5,34.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,PARQUE SIMON BOLIVAR - CAN,688,2,65,8,4,363,404,2912,1459,1453,2633.9285714285716,2362.6373626373625,6.868131868131869,223.21428571428572,27.472527472527474,13.736263736263737,2769.019876627827,2498.279421885754
74.0,2017,0.0,0,0.0,0,1.0,1,0.0,0,1.0,2.0016666666666665,712512.0,784968.0,0.0,0,15.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,ENGATIVA,402,31,52,22,75,210,372,133659,64801,68858,43.54364464794739,30.076538055798714,2.3193350242033834,3.8904974599540623,1.6459796945959493,5.6112944133952825,57.40652150429778,30.497545673705307
47.0,2017,0.0,0,0.0,0,1.0,1,0.0,0,0.0,3.0,865592.0,770256.0,9.0,4,28.0,979.914,"3,72",999.300,"88,94",KENNEDY,KENNEDY CENTRAL,911,6,43,84,63,454,653,95340,45189,50151,116.11076148521082,95.55275854835325,0.6293266205160478,4.510174113698342,8.81057268722467,6.607929515418502,144.50419349841775,90.52660963889055
70.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.1733333333333331,789975.0,888237.0,0.0,0,23.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,JERUSALEM,272,45,29,25,45,134,282,93921,46228,47693,44.29254373356331,28.960509364252935,4.791260740409493,3.087701366041673,2.6618115224497183,4.791260740409493,61.0019901358484,28.096366343069217
66.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.8425,597168.0,609704.0,4.0,3,26.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,SAN FRANCISCO,362,20,27,21,55,214,271,68241,33514,34727,71.07164314708167,53.04728828710013,2.930789408127079,3.9565657009715567,3.077328878533433,8.059670872349466,80.86172942650833,61.623520603564955
65.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,1.0,2.463333333333334,349194.0,364512.0,9.0,3,21.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,ARBORIZADORA,351,6,18,33,42,156,294,75273,36121,39152,59.782392092782274,46.63026583237018,0.7970985612370969,2.3912956837112906,4.384042086804033,5.579689928659679,81.39309542925167,39.8447078054761
79.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.1333333333333333,167274.0,204984.0,3.0,2,22.0,979.914,"3,72",999.300,"88,94",KENNEDY,CALANDAIMA,450,10,29,88,39,221,395,114092,54197,59895,53.99151561897416,39.441853942432424,0.876485643165165,2.5418083651789782,7.7130736598534515,3.418294008344143,72.88226285587764,36.897904666499706
59.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,163808.0,216380.0,0.0,0,6.0,314.431,"4,07",569.872,"82,91",USME,ALFONSO LOPEZ,142,20,27,13,29,84,147,47970,23806,24164,48.155096935584744,29.60183447988326,4.169272461955389,5.628517823639775,2.710027100271003,6.0454450698353135,61.74913887255314,34.762456546929315
45.0,2017,0.0,0,0.0,0,1.0,1,1.0,1,0.0,2.7914285714285714,737583.0,674359.0,9.0,4,35.0,979.914,"3,72",999.300,"88,94",KENNEDY,CARVAJAL,985,17,49,92,52,440,755,91314,44167,47147,130.8671178570646,107.86954902862651,1.8617079527783253,5.366099393302232,10.075125391506232,5.694636090851349,170.94210609731246,93.32513203385156
20.0,2017,1.0,1,0.0,0,7.0,1,30.0,1,14.0,4.996666666666667,231126.0,219822.0,33.0,6,26.0,981.613,"3,41",1.388.086,"91,6",SUBA,LA ALHAMBRA,676,0,11,9,14,283,427,39630,17827,21803,179.1572041382791,170.57784506686855,0.0,2.7756749936916476,2.2710068130204393,3.5326772646984606,239.52431704717563,129.7986515617117
51.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.68875,263745.0,660861.0,0.0,0,15.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,LOS LIBERTADORES,174,16,27,8,20,109,136,72985,35428,37557,33.56854148112626,23.840515174350895,2.1922312804000823,3.699390285675139,1.0961156402000412,2.7402891005001027,38.38771593090211,29.02255238703837
115.0,2017,0.0,0,1.0,1,0.0,0,0.0,0,3.0,3.314,77135.0,83285.0,6.0,3,26.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,CAPELLANIA,523,5,19,4,7,246,312,17108,8053,9055,326.163198503624,305.70493336450784,2.922609305588029,11.105915361234509,2.3380874444704234,4.091653027823241,387.433254687694,271.67310877967975
43.0,2017,0.0,0,0.0,0,1.0,1,0.0,0,0.0,3.0,844074.0,844239.0,17.0,8,31.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,SAN RAFAEL,770,4,70,99,37,402,578,70973,33761,37212,138.08067856790612,108.49196173192622,0.5635946063996168,9.862905611993293,13.948966508390516,5.213250109196455,171.20345961316315,108.02966784908094
25.0,2017,2.0,1,1.0,1,4.0,1,0.0,0,6.0,4.04,127070.0,126620.0,24.0,5,25.0,981.613,"3,41",1.388.086,"91,6",SUBA,LA FLORESTA,452,3,32,17,12,216,299,39491,17913,21578,130.6626826365501,114.45645843356714,0.7596667595148261,8.10311210149148,4.304778303917348,3.0386670380593044,166.9178808686429,100.1019556956159
56.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.508,205135.0,253351.0,6.0,6,8.0,314.431,"4,07",569.872,"82,91",USME,DANUBIO,246,14,12,10,10,105,187,48373,23549,24824,60.36425278564488,50.8548157029748,2.89417650342133,2.480722717218283,2.067268931015236,2.067268931015236,79.40889209732897,42.29777634547212
26.0,2017,0.0,0,2.0,1,5.0,1,1.0,1,5.0,3.0646153846153847,1441973.0,1441167.0,19.0,5,69.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,LAS FERIAS,1387,6,66,48,59,705,861,99412,47261,52151,157.52625437572928,139.52037983342052,0.6035488673399589,6.639037540739548,4.8283909387196715,5.934897195509596,182.17980999132476,135.18436846848573
102.0,2017,1.0,1,1.0,1,3.0,1,0.0,0,9.0,2.8186666666666667,764715.0,782955.0,131.0,15,94.0,94.944,"3,53",1.059.511,"89,78",LOS MARTIRES,LA SABANA,2584,49,56,49,71,961,1846,35219,16497,18722,797.5808512450666,733.6948806042193,13.912944717340073,15.900508248388654,13.912944717340073,20.159572957778472,1118.9913317572891,513.299861125948
2.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5.058,10545.0,13800.0,3.0,2,95.0,981.613,"3,41",1.388.086,"91,6",SUBA,LA ACADEMIA,81,1,3,2,0,41,46,3598,1764,1834,241.8010005558644,225.12506948304613,2.7793218454697053,8.337965536409115,5.558643690939411,0.0,260.77097505668934,223.55507088331515
116.0,2017,1.0,1,0.0,0,0.0,0,1.0,1,2.0,3.155,24638.0,27282.0,3.0,1,17.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,ALAMOS,340,3,14,20,10,162,225,11711,5519,6192,330.45854324993593,290.3253351549825,2.561694133720434,11.95457262402869,17.07796089146956,8.53898044573478,407.68255118680923,261.6279069767442
81.0,2017,0.0,0,0.0,0,1.0,1,3.0,1,0.0,2.0025,290204.0,283616.0,1.0,1,16.0,979.914,"3,72",999.300,"88,94",KENNEDY,GRAN BRITALIA,408,14,32,22,50,194,331,63663,31108,32555,82.62255941441653,64.08746053437633,2.199079528140364,5.026467492892261,3.4556964013634293,7.8538554576441575,106.4034974926064,59.591460605129775
52.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,614920.0,740280.0,0.0,0,176.0,314.431,"4,07",569.872,"82,91",USME,LA FLORA,120,10,24,2,4,74,86,17893,8909,8984,89.4204437489521,67.06533281171409,5.588777734309506,13.413066562342815,1.1177555468619014,2.2355110937238027,96.53159726119654,82.36865538735529
33.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.8193333333333332,1647904.0,748256.0,42.0,13,30.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,SOSIEGO,384,9,16,29,16,202,252,41773,20155,21618,108.68264189787662,91.92540636296172,2.1545017116319154,3.830225265123405,6.942283293036172,3.830225265123405,125.03100967501861,93.44065130909428
19.0,2017,1.0,1,2.0,1,5.0,1,2.0,1,8.0,3.51625,692512.0,712104.0,25.0,8,34.0,981.613,"3,41",1.388.086,"91,6",SUBA,EL PRADO,918,4,13,19,14,407,561,96457,44191,52266,100.35559886788931,95.17194190157271,0.4146925573053278,1.3477508112423153,1.969789647200307,1.451423950568647,126.94892625195176,77.87089121034707
41.0,2017,0.0,0,0.0,0,1.0,1,0.0,0,1.0,3.0,523602.0,513468.0,24.0,8,22.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,MUZU,575,6,27,94,23,276,449,56520,26806,29714,128.27317763623495,101.73389950460015,1.0615711252653928,4.777070063694268,16.631280962491154,4.069355980184006,167.49981347459524,92.88550851450495
37.0,2017,0.0,0,1.0,1,1.0,1,0.0,0,4.0,3.0,307027.0,315602.0,40.0,7,41.0,94.944,"3,53",1.059.511,"89,78",LOS MARTIRES,SANTA ISABEL,529,7,26,48,15,228,396,37893,17125,20768,164.93811521916976,139.60362072150528,1.8473068904547014,6.861425593117462,12.667247248832238,3.958514765260074,231.24087591240877,109.78428351309707
107.0,2017,0.0,0,0.0,0,3.0,1,1.0,1,3.0,3.77,207448.0,216792.0,32.0,8,35.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,QUINTA PAREDES,728,1,44,15,16,353,451,25370,11184,14186,316.9097359085534,286.95309420575484,0.3941663381947182,17.3433188805676,5.912495072920772,6.306661411115491,403.25464949928465,248.83688143239814
73.0,2017,0.0,0,0.0,0,2.0,1,0.0,0,3.0,2.775714285714286,955689.0,1044302.0,4.0,2,40.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,GARCES NAVAS,889,8,39,89,90,422,693,157669,74414,83255,70.71776950446822,56.38394357800202,0.5073920681934939,2.473536332443283,5.64473675865262,5.708160767176808,93.12763727255624,50.68764638760435
31.0,2017,0.0,0,0.0,0,2.0,1,1.0,1,3.0,3.318333333333334,409362.0,391260.0,10.0,4,38.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,SANTA CECILIA,870,2,50,39,38,411,588,65292,30527,34765,153.00496232310238,133.24756478588495,0.30631624088709186,7.657906022177296,5.973166697298291,5.820008576854745,192.61637239165327,118.22235006472026
58.0,2017,0.0,0,0.0,0,0.0,0,1.0,1,0.0,1.5654545454545454,857659.0,954745.0,0.0,0,29.0,314.431,"4,07",569.872,"82,91",USME,COMUNEROS,290,8,41,18,38,154,241,91084,44685,46399,43.36656273330113,31.838742259891966,0.8783101313073647,4.5013394229502435,1.9761977954415704,4.171973123709982,53.93308716571557,33.19037048212246
13.0,2017,4.0,1,1.0,1,5.0,1,2.0,1,2.0,4.381666666666667,1717632.0,1842552.0,20.0,5,88.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,LOS CEDROS,1257,0,23,24,7,533,778,121615,53809,67806,107.79920240101961,103.35896065452454,0.0,1.8912140772108703,1.9734407762200386,0.5755868930641779,144.58547826571763,78.6066129841017
63.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,1596.0,5864.0,2.0,2,6.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,EL MOCHUELO,19,4,1,3,0,10,17,47,26,21,5744.68085106383,4042.5531914893613,851.063829787234,212.7659574468085,638.2978723404254,0.0,6538.461538461538,4761.9047619047615
87.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.765,212992.0,339512.0,0.0,0,47.0,546.809,"3,98",703.807,"85,4",BOSA,TINTAL SUR,214,14,14,13,27,103,179,89932,42405,47527,31.357025308010495,23.79575679402215,1.5567317528799538,1.5567317528799538,1.445536627674243,3.0022683805541965,42.21200330149747,21.671891766785194
77.0,2017,0.0,0,0.0,0,0.0,0,0.0,0,1.0,2.045,283878.0,356976.0,0.0,0,13.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,ZONA FRANCA,271,0,17,22,14,127,197,54829,25617,29212,59.09281584562913,49.42639843878239,0.0,3.1005489795546155,4.012475150011855,2.5533932772802714,76.90205722762228,43.47528412980967
39.0,2017,1.0,1,1.0,1,5.0,1,0.0,0,0.0,3.0,1410480.0,1306815.0,45.0,15,69.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,QUIROGA,1082,13,46,78,77,496,800,87655,42225,45430,147.85237579145513,123.4384804061377,1.4830871028463863,5.24784667161029,8.898522617078319,8.784438993782443,189.46121965660151,109.17895663658375
108.0,2017,0.0,0,0.0,0,0.0,0,1.0,1,2.0,2.685714285714286,33520.0,33976.0,48.0,8,66.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,ZONA INDUSTRIAL,703,5,52,43,32,323,512,5797,2907,2890,1440.4002070036227,1212.6962221838883,8.625150940141452,89.70156977747111,74.17629808521649,55.20096601690529,1761.265909872721,1117.6470588235295
