codigo_upz,year,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,spillover_oxxo,estrato_mean,poblacion_2005,poblacion_urbana_2009,num_est_transmi,acceso_transmi,accesibilidad_arterial,personas_por_localidad_2007,personas_por_hogar_2007_localidad,gasto_promedio_mensual_2007_localidad,ICV_2007_localidad,nombre_localidad,nombre_upz,theft_to_people,genero_-,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index,theft_to_people_index,male_index,female_index
76.0,2020,0.0,0,0.0,0,1.0,1,0.0,0,1.0,2.186666666666667,120020.0,128536.0,0.0,0,21.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,FONTIBON SAN PABLO,14.0,0.0,2.0,12.0,33737.0,16552.0,17185.0,4.149746569048818,4.149746569048818,7.249879168680521,1.1638056444573757
114.0,2020,0.0,0,0.0,0,2.0,1,3.0,1,8.0,3.8,191930.0,197050.0,9.0,4,24.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,MODELIA,39.0,0.0,17.0,22.0,43349.0,20021.0,23328.0,8.99674732981153,8.99674732981153,10.98846211477948,7.287379972565158
89.0,2020,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.0666666666666664,28245.0,48603.0,0.0,0,3.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,SAN ISIDRO - PATIOS,1.0,0.0,0.0,1.0,16346.0,8099.0,8247.0,0.6117704637220115,0.6117704637220115,1.2347203358439314,0.0
38.0,2020,0.0,0,5.0,1,5.0,1,0.0,0,4.0,3.008,1246305.0,1155330.0,52.0,15,75.0,119.565,"3,92",1.095.184,"90,79",ANTONIO NARIÑO,RESTREPO,84.0,0.0,37.0,47.0,55425.0,26409.0,29016.0,15.155615696887685,15.155615696887685,17.79696315649968,12.751585332230494
52.0,2020,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,614920.0,740280.0,0.0,0,176.0,314.431,"4,07",569.872,"82,91",USME,LA FLORA,4.0,0.0,2.0,2.0,19176.0,9534.0,9642.0,2.0859407592824364,2.0859407592824364,2.097755401720159,2.0742584526031944
96.0,2020,0.0,0,0.0,0,1.0,1,0.0,0,4.0,1.7264285714285716,628474.0,648214.0,4.0,2,16.0,96.241,"3,18",896.890,"88,28",SANTA FE,LOURDES,8.0,0.0,4.0,4.0,45384.0,22140.0,23244.0,1.7627357659086902,1.7627357659086902,1.806684733514002,1.7208742040956808
84.0,2020,0.0,0,0.0,0,4.0,1,3.0,1,1.0,1.98,990222.0,1073760.0,1.0,1,30.0,546.809,"3,98",703.807,"85,4",BOSA,BOSA OCCIDENTAL,64.0,0.0,18.0,46.0,199301.0,97341.0,101960.0,3.211223225171976,3.211223225171976,4.725655170996805,1.7653981953707338
111.0,2020,3.0,1,0.0,0,1.0,1,0.0,0,6.0,2.9375,64585.0,73290.0,16.0,5,63.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,PUENTE ARANDA,42.0,0.0,16.0,26.0,11775.0,9297.0,2478.0,35.6687898089172,35.6687898089172,27.966010541034745,64.56820016142049
112.0,2020,1.0,1,1.0,1,1.0,1,1.0,1,10.0,3.1133333333333333,126427.0,160027.0,0.0,0,71.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,GRANJAS DE TECHO,75.0,0.0,25.0,50.0,48912.0,22660.0,26252.0,15.333660451422963,15.333660451422963,22.065313327449246,9.523083955508152
75.0,2020,0.0,0,2.0,1,7.0,1,5.0,1,5.0,2.913,1316550.0,1374890.0,0.0,0,58.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,FONTIBON,89.0,0.0,27.0,62.0,132681.0,63232.0,69449.0,6.707817999562862,6.707817999562862,9.805161943319836,3.8877449639303663
12.0,2020,1.0,1,2.0,1,5.0,1,0.0,0,6.0,3.378,256245.0,260090.0,9.0,3,42.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,TOBERIN,38.0,0.0,17.0,21.0,60535.0,27886.0,32649.0,6.277360204840175,6.277360204840175,7.530660546510794,5.206897607889982
16.0,2020,4.0,1,2.0,1,9.0,1,1.0,1,18.0,5.738888888888889,464238.0,463266.0,18.0,6,60.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,SANTA BARBARA,90.0,0.0,28.0,62.0,70850.0,31933.0,38917.0,12.70289343683839,12.70289343683839,19.415651520370776,7.194799188015521
82.0,2020,0.0,0,0.0,0,2.0,1,3.0,1,0.0,1.9566666666666668,963012.0,1044870.0,9.0,4,29.0,979.914,"3,72",999.300,"88,94",KENNEDY,PATIO BONITO,79.0,0.0,27.0,52.0,140225.0,69690.0,70535.0,5.633802816901409,5.633802816901409,7.46161572679007,3.8278868646771107
35.0,2020,1.0,1,0.0,0,2.0,1,1.0,1,2.0,2.666,168705.0,154565.0,35.0,5,22.0,119.565,"3,92",1.095.184,"90,79",ANTONIO NARIÑO,CIUDAD JARDIN,23.0,0.0,12.0,11.0,25931.0,12296.0,13635.0,8.86969264586788,8.86969264586788,8.945998698763825,8.800880088008801
68.0,2020,0.0,0,0.0,0,1.0,1,1.0,1,0.0,1.055,351536.0,380992.0,0.0,0,13.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,EL TESORO,8.0,0.0,2.0,6.0,52519.0,26166.0,26353.0,1.523258249395457,1.523258249395457,2.293052052281587,0.758926877395363
27.0,2020,1.0,1,5.0,1,7.0,1,6.0,1,3.0,2.840909090909091,1497236.0,1751217.0,16.0,6,48.0,981.613,"3,41",1.388.086,"91,6",SUBA,SUBA,94.0,0.0,39.0,55.0,176700.0,82963.0,93737.0,5.319750990379173,5.319750990379173,6.629461326133337,4.160576933334756
22.0,2020,1.0,1,0.0,0,5.0,1,0.0,0,3.0,3.292222222222222,847206.0,887247.0,37.0,8,38.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,DOCE DE OCTUBRE,60.0,0.0,26.0,34.0,69087.0,33197.0,35890.0,8.684701897607365,8.684701897607365,10.241889327348858,7.244357759821677
105.0,2020,1.0,1,0.0,0,0.0,0,0.0,0,3.0,2.67,1601.0,2464.0,4.0,1,11.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,JARDIN BOTANICO,8.0,0.0,3.0,5.0,2874.0,1678.0,1196.0,27.83576896311761,27.83576896311761,29.797377830750893,25.08361204013378
104.0,2020,0.0,0,0.0,0,0.0,0,0.0,0,7.0,4.0,19494.0,20424.0,21.0,5,34.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,PARQUE SIMON BOLIVAR - CAN,34.0,0.0,10.0,24.0,3109.0,1610.0,1499.0,109.35992280476037,109.35992280476037,149.06832298136646,66.711140760507
74.0,2020,0.0,0,0.0,0,3.0,1,0.0,0,2.0,2.0016666666666665,712512.0,784968.0,0.0,0,15.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,ENGATIVA,45.0,0.0,8.0,37.0,141832.0,68646.0,73186.0,3.172767781600767,3.172767781600767,5.389971739067098,1.0931052387068565
47.0,2020,1.0,1,0.0,0,2.0,1,1.0,1,1.0,3.0,865592.0,770256.0,9.0,4,28.0,979.914,"3,72",999.300,"88,94",KENNEDY,KENNEDY CENTRAL,35.0,0.0,17.0,18.0,94641.0,44822.0,49819.0,3.698185775720882,3.698185775720882,4.015885056445495,3.4123527168349423
70.0,2020,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.1733333333333331,789975.0,888237.0,0.0,0,23.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,JERUSALEM,19.0,0.0,7.0,12.0,99821.0,48986.0,50835.0,1.903407098706685,1.903407098706685,2.4496795002653817,1.377004032654667
66.0,2020,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.8425,597168.0,609704.0,4.0,3,26.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,SAN FRANCISCO,29.0,0.0,9.0,20.0,70180.0,34379.0,35801.0,4.132231404958677,4.132231404958677,5.81750487216033,2.513896259881009
65.0,2020,0.0,0,0.0,0,1.0,1,0.0,0,1.0,2.463333333333334,349194.0,364512.0,9.0,3,21.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,ARBORIZADORA,44.0,0.0,14.0,30.0,82419.0,39437.0,42982.0,5.338574843179364,5.338574843179364,7.607069503258361,3.2571774231073474
79.0,2020,0.0,0,0.0,0,0.0,0,1.0,1,0.0,2.1333333333333333,167274.0,204984.0,3.0,2,22.0,979.914,"3,72",999.300,"88,94",KENNEDY,CALANDAIMA,48.0,1.0,15.0,32.0,131909.0,62500.0,69409.0,3.638872252840974,3.638872252840974,5.12,2.161103026984973
59.0,2020,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,163808.0,216380.0,0.0,0,6.0,314.431,"4,07",569.872,"82,91",USME,ALFONSO LOPEZ,15.0,0.0,3.0,12.0,50929.0,25223.0,25706.0,2.945276757839345,2.945276757839345,4.757562542124251,1.1670427137633237
45.0,2020,0.0,0,0.0,0,2.0,1,1.0,1,3.0,2.7914285714285714,737583.0,674359.0,9.0,4,35.0,979.914,"3,72",999.300,"88,94",KENNEDY,CARVAJAL,81.0,0.0,28.0,53.0,90380.0,43669.0,46711.0,8.96215976986059,8.96215976986059,12.13675605120337,5.994305409860632
20.0,2020,2.0,1,1.0,1,8.0,1,55.0,1,23.0,4.996666666666667,231126.0,219822.0,33.0,6,26.0,981.613,"3,41",1.388.086,"91,6",SUBA,LA ALHAMBRA,33.0,0.0,12.0,21.0,40664.0,18425.0,22239.0,8.115286248278576,8.115286248278576,11.397557666214382,5.395926075812762
51.0,2020,0.0,0,0.0,0,1.0,1,2.0,1,0.0,1.68875,263745.0,660861.0,0.0,0,15.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,LOS LIBERTADORES,14.0,0.0,6.0,8.0,77140.0,37466.0,39674.0,1.8148820326678765,1.8148820326678765,2.13526931084183,1.5123254524373646
115.0,2020,3.0,1,2.0,1,0.0,0,0.0,0,5.0,3.314,77135.0,83285.0,6.0,3,26.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,CAPELLANIA,30.0,0.0,13.0,17.0,17775.0,8377.0,9398.0,16.877637130801688,16.877637130801688,20.293661215232184,13.83273036816344
43.0,2020,0.0,0,0.0,0,4.0,1,1.0,1,5.0,3.0,844074.0,844239.0,17.0,8,31.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,SAN RAFAEL,45.0,0.0,14.0,31.0,72890.0,34580.0,38310.0,6.173686376732062,6.173686376732062,8.96471949103528,3.6543983294179063
25.0,2020,2.0,1,2.0,1,4.0,1,0.0,0,10.0,4.04,127070.0,126620.0,24.0,5,25.0,981.613,"3,41",1.388.086,"91,6",SUBA,LA FLORESTA,34.0,0.0,15.0,19.0,43555.0,19828.0,23727.0,7.806222018137986,7.806222018137986,9.582408714948558,6.321911746112024
56.0,2020,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.508,205135.0,253351.0,6.0,6,8.0,314.431,"4,07",569.872,"82,91",USME,DANUBIO,21.0,0.0,10.0,11.0,54467.0,26373.0,28094.0,3.8555455596966968,3.8555455596966968,4.170932392977667,3.559478892290169
26.0,2020,0.0,0,3.0,1,7.0,1,8.0,1,8.0,3.0646153846153847,1441973.0,1441167.0,19.0,5,69.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,LAS FERIAS,131.0,0.0,59.0,72.0,101318.0,48221.0,53097.0,12.929588029767663,12.929588029767663,14.931254017958981,11.111738892969472
102.0,2020,1.0,1,2.0,1,3.0,1,0.0,0,14.0,2.8186666666666667,764715.0,782955.0,131.0,15,94.0,94.944,"3,53",1.059.511,"89,78",LOS MARTIRES,LA SABANA,170.0,0.0,47.0,123.0,39822.0,18926.0,20896.0,42.68997036813821,42.68997036813821,64.98996090034873,22.492343032159265
2.0,2020,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5.058,10545.0,13800.0,3.0,2,95.0,981.613,"3,41",1.388.086,"91,6",SUBA,LA ACADEMIA,1.0,0.0,0.0,1.0,5017.0,2430.0,2587.0,1.9932230416583616,1.9932230416583616,4.11522633744856,0.0
116.0,2020,1.0,1,1.0,1,2.0,1,1.0,1,8.0,3.155,24638.0,27282.0,3.0,1,17.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,ALAMOS,43.0,0.0,14.0,29.0,12159.0,5711.0,6448.0,35.36475039065713,35.36475039065713,50.779198038872345,21.712158808933005
81.0,2020,0.0,0,0.0,0,1.0,1,8.0,1,2.0,2.0025,290204.0,283616.0,1.0,1,16.0,979.914,"3,72",999.300,"88,94",KENNEDY,GRAN BRITALIA,26.0,0.0,7.0,19.0,63281.0,30922.0,32359.0,4.108658207044769,4.108658207044769,6.144492594269452,2.163231249420563
52.0,2020,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,614920.0,740280.0,0.0,0,176.0,314.431,"4,07",569.872,"82,91",USME,LA FLORA,4.0,0.0,2.0,2.0,19176.0,9534.0,9642.0,2.0859407592824364,2.0859407592824364,2.097755401720159,2.0742584526031944
33.0,2020,0.0,0,0.0,0,2.0,1,0.0,0,2.0,2.8193333333333332,1647904.0,748256.0,42.0,13,30.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,SOSIEGO,30.0,0.0,10.0,20.0,43834.0,21242.0,22592.0,6.8440023725874894,6.8440023725874894,9.415309292910273,4.426345609065156
19.0,2020,2.0,1,7.0,1,8.0,1,2.0,1,12.0,3.51625,692512.0,712104.0,25.0,8,34.0,981.613,"3,41",1.388.086,"91,6",SUBA,EL PRADO,56.0,0.0,18.0,38.0,100375.0,46114.0,54261.0,5.579078455790785,5.579078455790785,8.240447586416273,3.317299718029524
41.0,2020,0.0,0,0.0,0,1.0,1,0.0,0,3.0,3.0,523602.0,513468.0,24.0,8,22.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,MUZU,50.0,0.0,21.0,29.0,58670.0,27784.0,30886.0,8.522243054371911,8.522243054371911,10.437661963720126,6.799197047205854
37.0,2020,0.0,0,1.0,1,2.0,1,0.0,0,8.0,3.0,307027.0,315602.0,40.0,7,41.0,94.944,"3,53",1.059.511,"89,78",LOS MARTIRES,SANTA ISABEL,39.0,0.0,11.0,28.0,44480.0,20483.0,23997.0,8.767985611510792,8.767985611510792,13.66987257725919,4.5839063216235365
107.0,2020,1.0,1,1.0,1,3.0,1,1.0,1,6.0,3.77,207448.0,216792.0,32.0,8,35.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,QUINTA PAREDES,36.0,0.0,9.0,27.0,26931.0,12057.0,14874.0,13.367494708700011,13.367494708700011,22.39363025628266,6.050826946349334
73.0,2020,1.0,1,0.0,0,4.0,1,2.0,1,4.0,2.775714285714286,955689.0,1044302.0,4.0,2,40.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,GARCES NAVAS,96.0,0.0,35.0,61.0,167992.0,79269.0,88723.0,5.714557836087432,5.714557836087432,7.69531594948845,3.9448620988920573
31.0,2020,0.0,0,1.0,1,3.0,1,2.0,1,9.0,3.318333333333334,409362.0,391260.0,10.0,4,38.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,SANTA CECILIA,70.0,0.0,14.0,56.0,67651.0,31657.0,35994.0,10.347223248732464,10.347223248732464,17.68961051268282,3.8895371450797356
58.0,2020,0.0,0,0.0,0,0.0,0,1.0,1,0.0,1.5654545454545454,857659.0,954745.0,0.0,0,29.0,314.431,"4,07",569.872,"82,91",USME,COMUNEROS,33.0,0.0,13.0,20.0,95714.0,46919.0,48795.0,3.4477714858850326,3.4477714858850326,4.262665444702573,2.664207398299006
13.0,2020,3.0,1,1.0,1,8.0,1,4.0,1,5.0,4.381666666666667,1717632.0,1842552.0,20.0,5,88.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,LOS CEDROS,96.0,0.0,48.0,48.0,128724.0,57206.0,71518.0,7.4578167241540045,7.4578167241540045,8.390728245288955,6.71159708045527
63.0,2020,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,1596.0,5864.0,2.0,2,6.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,EL MOCHUELO,1.0,0.0,1.0,0.0,30.0,13.0,17.0,333.3333333333333,333.3333333333333,0.0,588.2352941176471
87.0,2020,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.765,212992.0,339512.0,0.0,0,47.0,546.809,"3,98",703.807,"85,4",BOSA,TINTAL SUR,23.0,0.0,9.0,14.0,110561.0,51998.0,58563.0,2.0802995631370917,2.0802995631370917,2.692411246586407,1.536806516059628
77.0,2020,1.0,1,0.0,0,0.0,0,0.0,0,1.0,2.045,283878.0,356976.0,0.0,0,13.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,ZONA FRANCA,25.0,0.0,10.0,15.0,61591.0,28838.0,32753.0,4.059034599210924,4.059034599210924,5.201470282266454,3.053155436143254
39.0,2020,1.0,1,2.0,1,6.0,1,0.0,0,2.0,3.0,1410480.0,1306815.0,45.0,15,69.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,QUIROGA,97.0,0.0,32.0,65.0,91627.0,44208.0,47419.0,10.58639920547437,10.58639920547437,14.703221136445892,6.748349817583669
108.0,2020,0.0,0,0.0,0,1.0,1,1.0,1,7.0,2.685714285714286,33520.0,33976.0,48.0,8,66.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,ZONA INDUSTRIAL,41.0,0.0,13.0,28.0,6407.0,3194.0,3213.0,63.99250819416264,63.99250819416264,87.66437069505322,40.460628695922814
61.0,2020,0.0,0,0.0,0,0.0,0,5.0,1,0.0,1.2366666666666666,79500.0,134960.0,0.0,0,65.0,314.431,"4,07",569.872,"82,91",USME,CIUDAD USME,4.0,0.0,3.0,1.0,25997.0,12622.0,13375.0,1.5386390737392777,1.5386390737392777,0.7922674694977024,2.2429906542056073
1.0,2020,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4.0,52488.0,63828.0,3.0,3,83.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,PASEO DE LOS LIBERTADORES,4.0,0.0,0.0,4.0,2574.0,1275.0,1299.0,15.54001554001554,15.54001554001554,31.372549019607842,0.0
46.0,2020,0.0,0,0.0,0,4.0,1,1.0,1,3.0,2.72,884656.0,1003288.0,18.0,6,40.0,979.914,"3,72",999.300,"88,94",KENNEDY,CASTILLA,90.0,0.0,33.0,57.0,143736.0,68336.0,75400.0,6.261479378861245,6.261479378861245,8.341137906813392,4.376657824933687
85.0,2020,1.0,1,1.0,1,4.0,1,3.0,1,1.0,1.9988888888888892,2537808.0,2654832.0,17.0,6,39.0,546.809,"3,98",703.807,"85,4",BOSA,BOSA CENTRAL,119.0,0.0,38.0,81.0,235571.0,113527.0,122044.0,5.051555581968918,5.051555581968918,7.134866595611617,3.1136311494215203
60.0,2020,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,2.0,0.0,0.0,2.0,982.0,507.0,475.0,20.36659877800407,20.36659877800407,39.447731755424066,0.0
60.0,2020,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,2.0,0.0,0.0,2.0,982.0,507.0,475.0,20.36659877800407,20.36659877800407,39.447731755424066,0.0
30.0,2020,1.0,1,4.0,1,9.0,1,2.0,1,6.0,3.001818181818182,1427481.0,1341120.0,25.0,7,42.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,BOYACA REAL,99.0,0.0,34.0,65.0,128700.0,61151.0,67549.0,7.6923076923076925,7.6923076923076925,10.629425520433026,5.033383173696132
72.0,2020,0.0,0,0.0,0,1.0,1,0.0,0,5.0,3.0,331356.0,345116.0,4.0,2,21.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,BOLIVIA,55.0,0.0,17.0,38.0,83848.0,38193.0,45655.0,6.559488598416182,6.559488598416182,9.94946717984971,3.7235790165370712
57.0,2020,0.0,0,2.0,1,1.0,1,0.0,0,0.0,1.7740000000000002,1391324.0,1519562.0,3.0,3,23.0,314.431,"4,07",569.872,"82,91",USME,GRAN YOMASA,49.0,0.0,21.0,28.0,127216.0,62013.0,65203.0,3.8517167651867688,3.8517167651867688,4.515182300485382,3.220710703495238
23.0,2020,0.0,0,0.0,0,5.0,1,32.0,1,6.0,3.5728571428571425,209118.0,255647.0,7.0,5,41.0,981.613,"3,41",1.388.086,"91,6",SUBA,CASA BLANCA SUBA,22.0,0.0,11.0,11.0,57665.0,26781.0,30884.0,3.8151391658718463,3.8151391658718463,4.107389567230499,3.5617148037818933
88.0,2020,0.0,0,0.0,0,0.0,0,0.0,0,20.0,5.9375,358776.0,369156.0,3.0,2,60.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,EL REFUGIO,33.0,0.0,17.0,16.0,38690.0,17433.0,21257.0,8.529335745670716,8.529335745670716,9.177995755176962,7.997365573693372
9.0,2020,0.0,0,2.0,1,4.0,1,1.0,1,0.0,2.7445454545454546,927663.0,1059410.0,9.0,4,60.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,VERBENAL,24.0,0.0,7.0,17.0,125093.0,59368.0,65725.0,1.9185725819989927,1.9185725819989927,2.863495485783587,1.0650437428680106
109.0,2020,0.0,0,0.0,0,1.0,1,0.0,0,9.0,4.123333333333334,44058.0,53832.0,12.0,3,32.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,CIUDAD SALITRE ORIENTAL,34.0,0.0,17.0,17.0,23397.0,10426.0,12971.0,14.531777578322007,14.531777578322007,16.305390370228277,13.106159895150721
49.0,2020,0.0,0,1.0,1,0.0,0,0.0,0,2.0,2.3333333333333335,124191.0,114375.0,10.0,3,11.0,546.809,"3,98",703.807,"85,4",BOSA,APOGEO,23.0,0.0,13.0,10.0,36178.0,17354.0,18824.0,6.357454806788656,6.357454806788656,5.762360262763628,6.906077348066298
14.0,2020,1.0,1,0.0,0,1.0,1,1.0,1,19.0,4.66,375100.0,457974.0,0.0,0,45.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,USAQUEN,46.0,0.0,23.0,23.0,41354.0,19655.0,21699.0,11.123470522803114,11.123470522803114,11.701857033833631,10.599566800313378
32.0,2020,0.0,0,0.0,0,1.0,1,0.0,0,0.0,1.7457142857142858,1408200.0,1428675.0,0.0,0,47.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,SAN BLAS,24.0,0.0,6.0,18.0,102691.0,49503.0,53188.0,2.3371084126164905,2.3371084126164905,3.636143264044603,1.1280740016545086
92.0,2020,0.0,0,0.0,0,0.0,0,0.0,0,11.0,2.5425,132324.0,86100.0,26.0,6,25.0,96.241,"3,18",896.890,"88,28",SANTA FE,LA MACARENA,18.0,0.0,7.0,11.0,12322.0,6030.0,6292.0,14.608018178867068,14.608018178867068,18.24212271973466,11.125238397965672
11.0,2020,1.0,1,1.0,1,5.0,1,6.0,1,4.0,2.3000000000000003,373404.0,436080.0,0.0,0,21.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,SAN CRISTOBAL NORTE,22.0,0.0,12.0,10.0,69775.0,33172.0,36603.0,3.152991759226084,3.152991759226084,3.0145906185939952,3.278419801655602
36.0,2020,1.0,1,0.0,0,1.0,1,0.0,0,2.0,2.97,350595.0,343350.0,26.0,7,19.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,SAN JOSE,42.0,0.0,12.0,30.0,48165.0,22814.0,25351.0,8.720024914356898,8.720024914356898,13.149820285789428,4.733541083191985
53.0,2020,0.0,0,1.0,1,1.0,1,0.0,0,2.0,2.442857142857143,479920.0,461139.0,21.0,6,14.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,MARCO FIDEL SUAREZ,17.0,0.0,8.0,9.0,46703.0,22454.0,24249.0,3.6400231248527932,3.6400231248527932,4.00819453104124,3.2991051177368136
50.0,2020,0.0,0,1.0,1,0.0,0,1.0,1,1.0,1.9327272727272728,215222.0,1432186.0,1.0,1,21.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,LA GLORIA,37.0,0.0,10.0,27.0,95816.0,46487.0,49329.0,3.861568005343575,3.861568005343575,5.808075375911546,2.027205092339192
110.0,2020,3.0,1,1.0,1,0.0,0,0.0,0,9.0,4.074999999999999,71780.0,82212.0,7.0,2,29.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,CIUDAD SALITRE OCCIDENTAL,36.0,0.0,13.0,23.0,44709.0,21075.0,23634.0,8.052070053009462,8.052070053009462,10.913404507710558,5.5005500550055
10.0,2020,0.0,0,1.0,1,1.0,1,23.0,1,2.0,2.87125,122265.0,153495.0,5.0,2,29.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,LA URIBE,32.0,0.0,10.0,22.0,34511.0,15833.0,18678.0,9.272405899568254,9.272405899568254,13.895029369039348,5.353892279687332
42.0,2020,0.0,0,2.0,1,1.0,1,7.0,1,1.0,2.4250000000000003,2179040.0,2310720.0,35.0,13,66.0,182.532,"3,63",829.895,"87,19",TUNJUELITO,VENECIA,98.0,0.0,28.0,70.0,137756.0,67031.0,70725.0,7.1140277011527635,7.1140277011527635,10.442929390878847,3.9589961117002477
103.0,2020,0.0,0,0.0,0,0.0,0,0.0,0,3.0,3.0,10953.0,12423.0,5.0,2,15.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,PARQUE SALITRE,6.0,0.0,3.0,3.0,1325.0,693.0,632.0,45.28301886792453,45.28301886792453,43.29004329004329,47.46835443037975
21.0,2020,1.0,1,0.0,0,7.0,1,0.0,0,21.0,3.762,225860.0,233125.0,52.0,5,22.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,LOS ANDES,23.0,0.0,10.0,13.0,28891.0,12886.0,16005.0,7.960956699318126,7.960956699318126,10.08846810492007,6.248047485160887
55.0,2020,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.5539999999999998,379860.0,395955.0,0.0,0,7.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,DIANA TURBAY,26.0,0.0,8.0,18.0,74601.0,36055.0,38546.0,3.4852079730834706,3.4852079730834706,4.992372763833033,2.0754423286462926
113.0,2020,0.0,0,0.0,0,3.0,1,0.0,0,5.0,3.2925,104270.0,104965.0,8.0,3,26.0,979.914,"3,72",999.300,"88,94",KENNEDY,BAVARIA,37.0,0.0,21.0,16.0,40752.0,19017.0,21735.0,9.079308990969768,9.079308990969768,8.413524741021192,9.66183574879227
60.0,2020,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,2.0,0.0,0.0,2.0,982.0,507.0,475.0,20.36659877800407,20.36659877800407,39.447731755424066,0.0
60.0,2020,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,2.0,0.0,0.0,2.0,982.0,507.0,475.0,20.36659877800407,20.36659877800407,39.447731755424066,0.0
90.0,2020,0.0,0,1.0,1,4.0,1,1.0,1,23.0,3.05,275954.0,520674.0,22.0,10,60.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,PARDO RUBIO,29.0,0.0,7.0,22.0,49381.0,24226.0,25155.0,5.872704076466658,5.872704076466658,9.081152480805745,2.78274696879348
