codigo_upz,year,semester,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,spillover_oxxo,estrato_mean,poblacion_2005,poblacion_urbana_2009,num_est_transmi,acceso_transmi,accesibilidad_arterial,personas_por_localidad_2007,personas_por_hogar_2007_localidad,gasto_promedio_mensual_2007_localidad,ICV_2007_localidad,nombre_localidad,nombre_upz,theft_to_people,genero_-,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index,theft_to_people_index,male_index,female_index
17.0,2019,2,0.0,0,0.0,0,2.0,1,0.0,0,2.0,4.285,226840.0,238870.0,6.0,2,32.0,981.613,"3,41",1.388.086,"91,6",SUBA,SAN JOSE DE BAVARIA,33.0,0.0,12.0,21.0,49227.0,22838.0,26389.0,6.703638247303309,6.703638247303309,9.195200980821438,4.547349274318845
24.0,2019,2,2.0,1,2.0,1,11.0,1,1.0,1,8.0,4.819999999999999,859833.0,845949.0,36.0,12,69.0,981.613,"3,41",1.388.086,"91,6",SUBA,NIZA,38.0,0.0,21.0,17.0,80003.0,36556.0,43447.0,4.749821881679437,4.749821881679437,4.650399387241492,4.8334752687182085
44.0,2019,2,1.0,1,2.0,1,1.0,1,0.0,0,2.0,3.22875,673424.0,676672.0,20.0,7,33.0,979.914,"3,72",999.300,"88,94",KENNEDY,AMERICAS,46.0,0.0,27.0,19.0,79564.0,37621.0,41943.0,5.781509225277764,5.781509225277764,5.050370803540575,6.437307774837279
62.0,2019,2,0.0,0,1.0,1,2.0,1,0.0,0,1.0,2.024,338366.0,403893.0,26.0,7,26.0,182.532,"3,63",829.895,"87,19",TUNJUELITO,TUNJUELITO,15.0,0.0,5.0,10.0,40340.0,20058.0,20282.0,3.7183936539414972,3.7183936539414972,4.985541928407618,2.4652401143871416
69.0,2019,2,1.0,1,1.0,1,2.0,1,1.0,1,1.0,1.3691666666666666,1779216.0,1964304.0,13.0,6,22.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,ISMAEL PERDOMO,29.0,0.0,9.0,20.0,159118.0,77946.0,81172.0,1.8225467891753289,1.8225467891753289,2.5658789418315244,1.10875671413788
93.0,2019,2,5.0,1,5.0,1,2.0,1,0.0,0,8.0,2.932857142857143,332178.0,96411.0,80.0,7,52.0,96.241,"3,18",896.890,"88,28",SANTA FE,LAS NIEVES,162.0,0.0,70.0,92.0,16733.0,8688.0,8045.0,96.81467758321878,96.81467758321878,105.89318600368325,87.0105655686762
18.0,2019,2,0.0,0,1.0,1,4.0,1,4.0,1,7.0,3.272,300834.0,346380.0,10.0,3,25.0,981.613,"3,41",1.388.086,"91,6",SUBA,BRITALIA,19.0,0.0,5.0,14.0,87900.0,40683.0,47217.0,2.1615472127417523,2.1615472127417523,3.441240813116044,1.0589406357879578
15.0,2020,1,0.0,0,0.0,0,0.0,0,3.0,1,10.0,5.395,175550.0,49356.0,6.0,2,21.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,COUNTRY CLUB,8.0,0.0,2.0,6.0,24915.0,11215.0,13700.0,3.2109171182018863,3.2109171182018863,5.349977708426215,1.4598540145985404
86.0,2020,1,0.0,0,0.0,0,0.0,0,1.0,1,0.0,1.568,321440.0,368145.0,0.0,0,33.0,546.809,"3,98",703.807,"85,4",BOSA,EL PORVENIR,15.0,0.0,6.0,9.0,141294.0,67547.0,73747.0,1.0616162045097457,1.0616162045097457,1.3324055842598486,0.8135924173186706
71.0,2020,1,0.0,0,0.0,0,3.0,1,0.0,0,4.0,2.105,2325960.0,2670912.0,0.0,0,22.0,981.613,"3,41",1.388.086,"91,6",SUBA,TIBABUYES,39.0,0.0,16.0,23.0,291916.0,141299.0,150617.0,1.3360007673440306,1.3360007673440306,1.6277539119172817,1.0622970846584383
29.0,2020,1,2.0,1,2.0,1,1.0,1,0.0,0,5.0,2.713333333333334,1291554.0,1329381.0,30.0,9,32.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,MINUTO DE DIOS,37.0,0.0,13.0,24.0,109786.0,51654.0,58132.0,3.3701929207731403,3.3701929207731403,4.646300383319781,2.2362898231610817
80.0,2020,1,0.0,0,1.0,1,1.0,1,0.0,0,1.0,2.0025,247816.0,277108.0,11.0,4,19.0,979.914,"3,72",999.300,"88,94",KENNEDY,CORABASTOS,34.0,0.0,13.0,21.0,57237.0,28595.0,28642.0,5.940213498261614,5.940213498261614,7.343941248470012,4.5387891906989735
99.0,2020,1,6.0,1,3.0,1,1.0,1,0.0,0,16.0,3.692,79566.0,121692.0,22.0,6,62.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,CHAPINERO,49.0,0.0,25.0,24.0,24656.0,12293.0,12363.0,19.873458792991563,19.873458792991563,19.523305946473602,20.221629054436622
3.0,2020,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6.0,0.0,1169.0,0.0,0,26.0,981.613,"3,41",1.388.086,"91,6",SUBA,GUAYMARAL,1.0,0.0,0.0,1.0,2367.0,1149.0,1218.0,4.224757076468103,4.224757076468103,8.703220191470844,0.0
97.0,2020,1,12.0,1,3.0,1,7.0,1,1.0,1,12.0,5.211875,94384.0,420656.0,63.0,15,98.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,CHICO LAGO,105.0,0.0,48.0,57.0,35901.0,16841.0,19060.0,29.24709618116487,29.24709618116487,33.84597114185618,25.183630640083944
94.0,2020,1,4.0,1,0.0,0,0.0,0,2.0,1,6.0,2.40875,203598.0,216855.0,43.0,8,36.0,22.115,"2,83",1.050.888,"88,9",CANDELARIA,LA CANDELARIA,20.0,0.0,9.0,11.0,17508.0,9175.0,8333.0,11.42334932602239,11.42334932602239,11.989100817438691,10.800432017280691
76.0,2020,1,0.0,0,0.0,0,1.0,1,0.0,0,1.0,2.186666666666667,120020.0,128536.0,0.0,0,21.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,FONTIBON SAN PABLO,7.0,0.0,1.0,6.0,33737.0,16552.0,17185.0,2.074873284524409,2.074873284524409,3.6249395843402605,0.5819028222286878
114.0,2020,1,0.0,0,0.0,0,2.0,1,2.0,1,8.0,3.8,191930.0,197050.0,9.0,4,24.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,MODELIA,17.0,0.0,9.0,8.0,43349.0,20021.0,23328.0,3.9216590924819488,3.9216590924819488,3.995804405374357,3.8580246913580245
89.0,2020,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.0666666666666664,28245.0,48603.0,0.0,0,3.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,SAN ISIDRO - PATIOS,1.0,0.0,0.0,1.0,16346.0,8099.0,8247.0,0.6117704637220115,0.6117704637220115,1.2347203358439314,0.0
38.0,2020,1,0.0,0,5.0,1,4.0,1,0.0,0,3.0,3.008,1246305.0,1155330.0,52.0,15,75.0,119.565,"3,92",1.095.184,"90,79",ANTONIO NARIÑO,RESTREPO,30.0,0.0,14.0,16.0,55425.0,26409.0,29016.0,5.412719891745603,5.412719891745603,6.058540649021167,4.824924179762889
52.0,2020,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,614920.0,740280.0,0.0,0,176.0,314.431,"4,07",569.872,"82,91",USME,LA FLORA,4.0,0.0,2.0,2.0,19176.0,9534.0,9642.0,2.0859407592824364,2.0859407592824364,2.097755401720159,2.0742584526031944
96.0,2020,1,0.0,0,0.0,0,0.0,0,0.0,0,4.0,1.7264285714285716,628474.0,648214.0,4.0,2,16.0,96.241,"3,18",896.890,"88,28",SANTA FE,LOURDES,3.0,0.0,2.0,1.0,45384.0,22140.0,23244.0,0.6610259122157589,0.6610259122157589,0.4516711833785005,0.8604371020478404
84.0,2020,1,0.0,0,0.0,0,2.0,1,2.0,1,1.0,1.98,990222.0,1073760.0,1.0,1,30.0,546.809,"3,98",703.807,"85,4",BOSA,BOSA OCCIDENTAL,23.0,0.0,8.0,15.0,199301.0,97341.0,101960.0,1.154033346546179,1.154033346546179,1.5409745122815668,0.7846214201647705
111.0,2020,1,2.0,1,0.0,0,1.0,1,0.0,0,6.0,2.9375,64585.0,73290.0,16.0,5,63.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,PUENTE ARANDA,24.0,0.0,7.0,17.0,11775.0,9297.0,2478.0,20.38216560509554,20.38216560509554,18.285468430676563,28.248587570621467
112.0,2020,1,1.0,1,1.0,1,1.0,1,1.0,1,9.0,3.1133333333333333,126427.0,160027.0,0.0,0,71.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,GRANJAS DE TECHO,42.0,0.0,14.0,28.0,48912.0,22660.0,26252.0,8.58684985279686,8.58684985279686,12.35657546337158,5.3329270150845645
75.0,2020,1,0.0,0,2.0,1,7.0,1,5.0,1,5.0,2.913,1316550.0,1374890.0,0.0,0,58.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,FONTIBON,36.0,0.0,14.0,22.0,132681.0,63232.0,69449.0,2.7132746964523933,2.7132746964523933,3.479251012145749,2.0158677590750047
12.0,2020,1,1.0,1,2.0,1,5.0,1,0.0,0,6.0,3.378,256245.0,260090.0,9.0,3,42.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,TOBERIN,12.0,0.0,6.0,6.0,60535.0,27886.0,32649.0,1.9823242752126868,1.9823242752126868,2.151617299003084,1.8377285674905817
16.0,2020,1,2.0,1,2.0,1,9.0,1,1.0,1,18.0,5.738888888888889,464238.0,463266.0,18.0,6,60.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,SANTA BARBARA,48.0,0.0,15.0,33.0,70850.0,31933.0,38917.0,6.774876499647141,6.774876499647141,10.334137099552187,3.854356707865457
82.0,2020,1,0.0,0,0.0,0,2.0,1,2.0,1,0.0,1.9566666666666668,963012.0,1044870.0,9.0,4,29.0,979.914,"3,72",999.300,"88,94",KENNEDY,PATIO BONITO,37.0,0.0,12.0,25.0,140225.0,69690.0,70535.0,2.6386165091816722,2.6386165091816722,3.5873152532644568,1.701283050967605
35.0,2020,1,1.0,1,0.0,0,1.0,1,1.0,1,2.0,2.666,168705.0,154565.0,35.0,5,22.0,119.565,"3,92",1.095.184,"90,79",ANTONIO NARIÑO,CIUDAD JARDIN,10.0,0.0,5.0,5.0,25931.0,12296.0,13635.0,3.8563881068990784,3.8563881068990784,4.066363044892648,3.667033370003667
68.0,2020,1,0.0,0,0.0,0,0.0,0,1.0,1,0.0,1.055,351536.0,380992.0,0.0,0,13.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,EL TESORO,3.0,0.0,1.0,2.0,52519.0,26166.0,26353.0,0.5712218435232963,0.5712218435232963,0.7643506840938622,0.3794634386976815
27.0,2020,1,1.0,1,5.0,1,7.0,1,5.0,1,3.0,2.840909090909091,1497236.0,1751217.0,16.0,6,48.0,981.613,"3,41",1.388.086,"91,6",SUBA,SUBA,53.0,0.0,16.0,37.0,176700.0,82963.0,93737.0,2.9994340690435766,2.9994340690435766,4.459819437580609,1.706903357265541
22.0,2020,1,1.0,1,0.0,0,5.0,1,0.0,0,3.0,3.292222222222222,847206.0,887247.0,37.0,8,38.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,DOCE DE OCTUBRE,31.0,0.0,13.0,18.0,69087.0,33197.0,35890.0,4.487095980430471,4.487095980430471,5.422176702714101,3.6221788799108383
105.0,2020,1,0.0,0,0.0,0,0.0,0,0.0,0,3.0,2.67,1601.0,2464.0,4.0,1,11.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,JARDIN BOTANICO,5.0,0.0,1.0,4.0,2874.0,1678.0,1196.0,17.397355601948504,17.397355601948504,23.837902264600714,8.361204013377927
104.0,2020,1,0.0,0,0.0,0,0.0,0,0.0,0,6.0,4.0,19494.0,20424.0,21.0,5,34.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,PARQUE SIMON BOLIVAR - CAN,22.0,0.0,8.0,14.0,3109.0,1610.0,1499.0,70.76230299131554,70.76230299131554,86.95652173913044,53.3689126084056
74.0,2020,1,0.0,0,0.0,0,2.0,1,0.0,0,2.0,2.0016666666666665,712512.0,784968.0,0.0,0,15.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,ENGATIVA,22.0,0.0,6.0,16.0,141832.0,68646.0,73186.0,1.5511309154492638,1.5511309154492638,2.3307985898668533,0.8198289290301424
47.0,2020,1,1.0,1,0.0,0,2.0,1,0.0,0,1.0,3.0,865592.0,770256.0,9.0,4,28.0,979.914,"3,72",999.300,"88,94",KENNEDY,KENNEDY CENTRAL,20.0,0.0,11.0,9.0,94641.0,44822.0,49819.0,2.113249014697647,2.113249014697647,2.0079425282227477,2.20799293442261
70.0,2020,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.1733333333333331,789975.0,888237.0,0.0,0,23.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,JERUSALEM,10.0,0.0,4.0,6.0,99821.0,48986.0,50835.0,1.0017932098456237,1.0017932098456237,1.2248397501326909,0.7868594472312384
66.0,2020,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.8425,597168.0,609704.0,4.0,3,26.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,SAN FRANCISCO,16.0,0.0,4.0,12.0,70180.0,34379.0,35801.0,2.279851809632374,2.279851809632374,3.4905029232961984,1.1172872266137819
65.0,2020,1,0.0,0,0.0,0,1.0,1,0.0,0,1.0,2.463333333333334,349194.0,364512.0,9.0,3,21.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,ARBORIZADORA,18.0,0.0,9.0,9.0,82419.0,39437.0,42982.0,2.1839624358461034,2.1839624358461034,2.2821208509775084,2.09389977199758
79.0,2020,1,0.0,0,0.0,0,0.0,0,1.0,1,0.0,2.1333333333333333,167274.0,204984.0,3.0,2,22.0,979.914,"3,72",999.300,"88,94",KENNEDY,CALANDAIMA,22.0,0.0,7.0,15.0,131909.0,62500.0,69409.0,1.6678164492187797,1.6678164492187797,2.4,1.0085147459263208
59.0,2020,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,163808.0,216380.0,0.0,0,6.0,314.431,"4,07",569.872,"82,91",USME,ALFONSO LOPEZ,9.0,0.0,2.0,7.0,50929.0,25223.0,25706.0,1.767166054703607,1.767166054703607,2.775244816239147,0.7780284758422158
45.0,2020,1,0.0,0,0.0,0,2.0,1,1.0,1,2.0,2.7914285714285714,737583.0,674359.0,9.0,4,35.0,979.914,"3,72",999.300,"88,94",KENNEDY,CARVAJAL,37.0,0.0,13.0,24.0,90380.0,43669.0,46711.0,4.0938260677140965,4.0938260677140965,5.495889532620395,2.783070368863865
20.0,2020,1,2.0,1,1.0,1,7.0,1,48.0,1,21.0,4.996666666666667,231126.0,219822.0,33.0,6,26.0,981.613,"3,41",1.388.086,"91,6",SUBA,LA ALHAMBRA,16.0,0.0,6.0,10.0,40664.0,18425.0,22239.0,3.934684241589612,3.934684241589612,5.4274084124830395,2.697963037906381
51.0,2020,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.68875,263745.0,660861.0,0.0,0,15.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,LOS LIBERTADORES,7.0,0.0,4.0,3.0,77140.0,37466.0,39674.0,0.9074410163339383,0.9074410163339383,0.8007259915656862,1.0082169682915765
115.0,2020,1,3.0,1,2.0,1,0.0,0,0.0,0,5.0,3.314,77135.0,83285.0,6.0,3,26.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,CAPELLANIA,15.0,0.0,6.0,9.0,17775.0,8377.0,9398.0,8.438818565400844,8.438818565400844,10.743702996299392,6.384337092998511
43.0,2020,1,0.0,0,0.0,0,2.0,1,1.0,1,3.0,3.0,844074.0,844239.0,17.0,8,31.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,SAN RAFAEL,20.0,0.0,5.0,15.0,72890.0,34580.0,38310.0,2.7438606118809163,2.7438606118809163,4.3377674956622325,1.3051422605063954
25.0,2020,1,2.0,1,2.0,1,4.0,1,0.0,0,10.0,4.04,127070.0,126620.0,24.0,5,25.0,981.613,"3,41",1.388.086,"91,6",SUBA,LA FLORESTA,13.0,0.0,7.0,6.0,43555.0,19828.0,23727.0,2.984731948111583,2.984731948111583,3.0260238047205967,2.950225481518945
56.0,2020,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.508,205135.0,253351.0,6.0,6,8.0,314.431,"4,07",569.872,"82,91",USME,DANUBIO,12.0,0.0,7.0,5.0,54467.0,26373.0,28094.0,2.2031688912552556,2.2031688912552556,1.8958783604443938,2.4916352246031184
26.0,2020,1,0.0,0,3.0,1,6.0,1,4.0,1,7.0,3.0646153846153847,1441973.0,1441167.0,19.0,5,69.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,LAS FERIAS,65.0,0.0,26.0,39.0,101318.0,48221.0,53097.0,6.415444442251131,6.415444442251131,8.087762593061115,4.896698495206886
102.0,2020,1,1.0,1,2.0,1,3.0,1,0.0,0,13.0,2.8186666666666667,764715.0,782955.0,131.0,15,94.0,94.944,"3,53",1.059.511,"89,78",LOS MARTIRES,LA SABANA,89.0,0.0,29.0,60.0,39822.0,18926.0,20896.0,22.349455075084123,22.349455075084123,31.702419951389626,13.878254211332312
2.0,2020,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5.058,10545.0,13800.0,3.0,2,95.0,981.613,"3,41",1.388.086,"91,6",SUBA,LA ACADEMIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116.0,2020,1,1.0,1,1.0,1,0.0,0,1.0,1,8.0,3.155,24638.0,27282.0,3.0,1,17.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,ALAMOS,23.0,0.0,8.0,15.0,12159.0,5711.0,6448.0,18.91602927872358,18.91602927872358,26.265102433899493,12.40694789081886
81.0,2020,1,0.0,0,0.0,0,1.0,1,6.0,1,2.0,2.0025,290204.0,283616.0,1.0,1,16.0,979.914,"3,72",999.300,"88,94",KENNEDY,GRAN BRITALIA,17.0,0.0,4.0,13.0,63281.0,30922.0,32359.0,2.6864303661446565,2.6864303661446565,4.204126511868573,1.2361321425260359
52.0,2020,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,614920.0,740280.0,0.0,0,176.0,314.431,"4,07",569.872,"82,91",USME,LA FLORA,4.0,0.0,2.0,2.0,19176.0,9534.0,9642.0,2.0859407592824364,2.0859407592824364,2.097755401720159,2.0742584526031944
33.0,2020,1,0.0,0,0.0,0,2.0,1,0.0,0,2.0,2.8193333333333332,1647904.0,748256.0,42.0,13,30.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,SOSIEGO,11.0,0.0,4.0,7.0,43834.0,21242.0,22592.0,2.5094675366154124,2.5094675366154124,3.295358252518595,1.7705382436260624
19.0,2020,1,2.0,1,6.0,1,8.0,1,2.0,1,10.0,3.51625,692512.0,712104.0,25.0,8,34.0,981.613,"3,41",1.388.086,"91,6",SUBA,EL PRADO,25.0,0.0,9.0,16.0,100375.0,46114.0,54261.0,2.4906600249066,2.4906600249066,3.469662141648957,1.658649859014762
41.0,2020,1,0.0,0,0.0,0,1.0,1,0.0,0,2.0,3.0,523602.0,513468.0,24.0,8,22.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,MUZU,27.0,0.0,11.0,16.0,58670.0,27784.0,30886.0,4.602011249360832,4.602011249360832,5.758710048949036,3.5614841675840188
37.0,2020,1,0.0,0,1.0,1,1.0,1,0.0,0,7.0,3.0,307027.0,315602.0,40.0,7,41.0,94.944,"3,53",1.059.511,"89,78",LOS MARTIRES,SANTA ISABEL,11.0,0.0,2.0,9.0,44480.0,20483.0,23997.0,2.473021582733813,2.473021582733813,4.393887614119026,0.8334375130224612
107.0,2020,1,1.0,1,1.0,1,3.0,1,1.0,1,5.0,3.77,207448.0,216792.0,32.0,8,35.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,QUINTA PAREDES,28.0,0.0,8.0,20.0,26931.0,12057.0,14874.0,10.396940328988899,10.396940328988899,16.58787426391308,5.378512841199408
73.0,2020,1,1.0,1,0.0,0,3.0,1,2.0,1,4.0,2.775714285714286,955689.0,1044302.0,4.0,2,40.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,GARCES NAVAS,46.0,0.0,19.0,27.0,167992.0,79269.0,88723.0,2.738225629791895,2.738225629791895,3.4061234530522646,2.141496567969974
31.0,2020,1,0.0,0,1.0,1,2.0,1,0.0,0,8.0,3.318333333333334,409362.0,391260.0,10.0,4,38.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,SANTA CECILIA,26.0,0.0,7.0,19.0,67651.0,31657.0,35994.0,3.843254349529201,3.843254349529201,6.001832138231671,1.9447685725398678
58.0,2020,1,0.0,0,0.0,0,0.0,0,1.0,1,0.0,1.5654545454545454,857659.0,954745.0,0.0,0,29.0,314.431,"4,07",569.872,"82,91",USME,COMUNEROS,19.0,0.0,6.0,13.0,95714.0,46919.0,48795.0,1.9850805524792612,1.9850805524792612,2.7707325390566724,1.2296341838303104
13.0,2020,1,3.0,1,1.0,1,6.0,1,3.0,1,5.0,4.381666666666667,1717632.0,1842552.0,20.0,5,88.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,LOS CEDROS,50.0,0.0,27.0,23.0,128724.0,57206.0,71518.0,3.88427954383021,3.88427954383021,4.020557284200958,3.775273357756089
63.0,2020,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,1596.0,5864.0,2.0,2,6.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,EL MOCHUELO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.0,2020,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.765,212992.0,339512.0,0.0,0,47.0,546.809,"3,98",703.807,"85,4",BOSA,TINTAL SUR,13.0,0.0,6.0,7.0,110561.0,51998.0,58563.0,1.1758214922079213,1.1758214922079213,1.3462056232932036,1.0245376773730854
77.0,2020,1,1.0,1,0.0,0,0.0,0,0.0,0,1.0,2.045,283878.0,356976.0,0.0,0,13.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,ZONA FRANCA,15.0,0.0,7.0,8.0,61591.0,28838.0,32753.0,2.4354207595265542,2.4354207595265542,2.774117483875442,2.137208805300278
39.0,2020,1,1.0,1,2.0,1,5.0,1,0.0,0,2.0,3.0,1410480.0,1306815.0,45.0,15,69.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,QUIROGA,44.0,0.0,18.0,26.0,91627.0,44208.0,47419.0,4.802077990112085,4.802077990112085,5.881288454578358,3.7959467723908134
108.0,2020,1,0.0,0,0.0,0,1.0,1,1.0,1,5.0,2.685714285714286,33520.0,33976.0,48.0,8,66.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,ZONA INDUSTRIAL,14.0,0.0,3.0,11.0,6407.0,3194.0,3213.0,21.851100358982364,21.851100358982364,34.439574201628055,9.337068160597573
61.0,2020,1,0.0,0,0.0,0,0.0,0,5.0,1,0.0,1.2366666666666666,79500.0,134960.0,0.0,0,65.0,314.431,"4,07",569.872,"82,91",USME,CIUDAD USME,1.0,0.0,0.0,1.0,25997.0,12622.0,13375.0,0.3846597684348194,0.3846597684348194,0.7922674694977024,0.0
1.0,2020,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4.0,52488.0,63828.0,3.0,3,83.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,PASEO DE LOS LIBERTADORES,1.0,0.0,0.0,1.0,2574.0,1275.0,1299.0,3.885003885003885,3.885003885003885,7.8431372549019605,0.0
46.0,2020,1,0.0,0,0.0,0,4.0,1,1.0,1,3.0,2.72,884656.0,1003288.0,18.0,6,40.0,979.914,"3,72",999.300,"88,94",KENNEDY,CASTILLA,41.0,0.0,11.0,30.0,143736.0,68336.0,75400.0,2.8524517170367893,2.8524517170367893,4.390072582533365,1.4588859416445623
85.0,2020,1,1.0,1,1.0,1,3.0,1,2.0,1,1.0,1.9988888888888892,2537808.0,2654832.0,17.0,6,39.0,546.809,"3,98",703.807,"85,4",BOSA,BOSA CENTRAL,46.0,0.0,17.0,29.0,235571.0,113527.0,122044.0,1.9527021577358845,1.9527021577358845,2.5544584107745294,1.392940251056996
60.0,2020,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,2020,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,2020,1,1.0,1,4.0,1,7.0,1,2.0,1,6.0,3.001818181818182,1427481.0,1341120.0,25.0,7,42.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,BOYACA REAL,39.0,0.0,14.0,25.0,128700.0,61151.0,67549.0,3.0303030303030303,3.0303030303030303,4.088240584781933,2.072569542110172
72.0,2020,1,0.0,0,0.0,0,1.0,1,0.0,0,5.0,3.0,331356.0,345116.0,4.0,2,21.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,BOLIVIA,24.0,0.0,8.0,16.0,83848.0,38193.0,45655.0,2.862322297490697,2.862322297490697,4.189249338884089,1.7522724783703865
57.0,2020,1,0.0,0,2.0,1,0.0,0,0.0,0,0.0,1.7740000000000002,1391324.0,1519562.0,3.0,3,23.0,314.431,"4,07",569.872,"82,91",USME,GRAN YOMASA,18.0,0.0,12.0,6.0,127216.0,62013.0,65203.0,1.4149163627216703,1.4149163627216703,0.9675390643897248,1.840406116282993
23.0,2020,1,0.0,0,0.0,0,4.0,1,22.0,1,6.0,3.5728571428571425,209118.0,255647.0,7.0,5,41.0,981.613,"3,41",1.388.086,"91,6",SUBA,CASA BLANCA SUBA,11.0,0.0,6.0,5.0,57665.0,26781.0,30884.0,1.9075695829359232,1.9075695829359232,1.8669952578320452,1.9427535293355784
88.0,2020,1,0.0,0,0.0,0,0.0,0,0.0,0,19.0,5.9375,358776.0,369156.0,3.0,2,60.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,EL REFUGIO,17.0,0.0,8.0,9.0,38690.0,17433.0,21257.0,4.393900232618248,4.393900232618248,5.162622612287042,3.7634661523262927
9.0,2020,1,0.0,0,2.0,1,4.0,1,1.0,1,0.0,2.7445454545454546,927663.0,1059410.0,9.0,4,60.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,VERBENAL,11.0,0.0,3.0,8.0,125093.0,59368.0,65725.0,0.8793457667495383,0.8793457667495383,1.3475272874275703,0.4564473183720046
109.0,2020,1,0.0,0,0.0,0,0.0,0,0.0,0,7.0,4.123333333333334,44058.0,53832.0,12.0,3,32.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,CIUDAD SALITRE ORIENTAL,17.0,0.0,8.0,9.0,23397.0,10426.0,12971.0,7.265888789161004,7.265888789161004,8.63226549012085,6.167604656541516
49.0,2020,1,0.0,0,1.0,1,0.0,0,0.0,0,2.0,2.3333333333333335,124191.0,114375.0,10.0,3,11.0,546.809,"3,98",703.807,"85,4",BOSA,APOGEO,6.0,0.0,4.0,2.0,36178.0,17354.0,18824.0,1.658466471336171,1.658466471336171,1.1524720525527257,2.124946876328092
