zat,year,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,spillover_oxxo,codigo_upz,nombre_upz,codigo_localidad,nombre_localidad,estrato_mean,poblacion_2005,area_urbana_2009,poblacion_urbana_2009,densidad_urbana_2009,poblacion_por_localidad_2005,personas_por_localidad_2007,personas_por_hogar_2007_localida,gasto_promedio_mensual_2007_loca,icv_2007_localidad,num_est_transmi,acceso_transmi,accesibilidad_arterial
852,2015,0,0,0,0,0,0,0,0,1,16,SANTA BARBARA,1,USAQUEN,5.52,51582,458.698.320.974,51474,112.217.546.144,425.19199,430.15601,"3,12",1.867.529,"93,6",2,1,8
852,2019,1,1,0,0,1,1,0,0,2,16,SANTA BARBARA,1,USAQUEN,5.52,51582,458.698.320.974,51474,112.217.546.144,425.19199,430.15601,"3,12",1.867.529,"93,6",2,1,8
853,2019,0,0,0,0,1,1,0,0,4,20,LA ALHAMBRA,11,SUBA,5,38521,284.774.117.529,36637,128.652.843.587,923.06403,981.61298,"3,41",1.388.086,"91,6",5,1,4
853,2015,0,0,0,0,0,0,0,0,1,20,LA ALHAMBRA,11,SUBA,5,38521,284.774.117.529,36637,128.652.843.587,923.06403,981.61298,"3,41",1.388.086,"91,6",5,1,4
853,2011,0,0,0,0,0,0,0,0,1,20,LA ALHAMBRA,11,SUBA,5,38521,284.774.117.529,36637,128.652.843.587,923.06403,981.61298,"3,41",1.388.086,"91,6",5,1,4
853,2023,0,0,0,0,1,1,0,0,7,20,LA ALHAMBRA,11,SUBA,5,38521,284.774.117.529,36637,128.652.843.587,923.06403,981.61298,"3,41",1.388.086,"91,6",5,1,4
854,2023,1,1,0,0,0,0,0,0,0,11,SAN CRISTOBAL NORTE,1,USAQUEN,2,62234,275.277.506.205,72680,264.024.478.433,425.19199,430.15601,"3,12",1.867.529,"93,6",0,0,3
854,2019,1,1,0,0,0,0,0,0,0,11,SAN CRISTOBAL NORTE,1,USAQUEN,2,62234,275.277.506.205,72680,264.024.478.433,425.19199,430.15601,"3,12",1.867.529,"93,6",0,0,3
854,2011,0,0,0,0,0,0,0,0,1,11,SAN CRISTOBAL NORTE,1,USAQUEN,2,62234,275.277.506.205,72680,264.024.478.433,425.19199,430.15601,"3,12",1.867.529,"93,6",0,0,3
854,2015,0,0,0,0,0,0,0,0,1,11,SAN CRISTOBAL NORTE,1,USAQUEN,2,62234,275.277.506.205,72680,264.024.478.433,425.19199,430.15601,"3,12",1.867.529,"93,6",0,0,3
855,2023,0,0,0,0,0,0,0,0,1,17,SAN JOSE DE BAVARIA,11,SUBA,5,45368,43.827.316.295,47774,109.005.077.287,923.06403,981.61298,"3,41",1.388.086,"91,6",0,0,4
855,2015,0,0,0,0,0,0,0,0,1,17,SAN JOSE DE BAVARIA,11,SUBA,5,45368,43.827.316.295,47774,109.005.077.287,923.06403,981.61298,"3,41",1.388.086,"91,6",0,0,4
855,2011,0,0,0,0,0,0,0,0,1,17,SAN JOSE DE BAVARIA,11,SUBA,5,45368,43.827.316.295,47774,109.005.077.287,923.06403,981.61298,"3,41",1.388.086,"91,6",0,0,4
855,2019,0,0,0,0,0,0,0,0,1,17,SAN JOSE DE BAVARIA,11,SUBA,5,45368,43.827.316.295,47774,109.005.077.287,923.06403,981.61298,"3,41",1.388.086,"91,6",0,0,4
903,2015,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
903,2011,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
903,2019,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
903,2023,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
905,2019,0,0,1,1,1,1,0,0,1,,,,,,,,,,,,,,,0,0,0
905,2011,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
905,2023,0,0,1,1,3,1,0,0,1,,,,,,,,,,,,,,,0,0,0
905,2015,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
906,2019,0,0,1,1,1,1,1,1,1,,,,,,,,,,,,,,,0,0,0
906,2011,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
906,2023,2,1,1,1,1,1,0,0,1,,,,,,,,,,,,,,,0,0,0
906,2015,0,0,0,0,1,1,0,0,1,,,,,,,,,,,,,,,0,0,0
907,2019,0,0,4,1,7,1,7,1,1,,,,,,,,,,,,,,,0,0,0
907,2011,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
907,2015,0,0,0,0,3,1,0,0,1,,,,,,,,,,,,,,,0,0,0
907,2023,5,1,4,1,8,1,0,0,2,,,,,,,,,,,,,,,0,0,0
908,2019,0,0,1,1,1,1,0,0,1,,,,,,,,,,,,,,,0,0,0
908,2015,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
908,2011,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
908,2023,0,0,1,1,2,1,0,0,1,,,,,,,,,,,,,,,0,0,0
909,2019,0,0,2,1,5,1,6,1,1,,,,,,,,,,,,,,,0,0,0
909,2015,0,0,0,0,2,1,0,0,1,,,,,,,,,,,,,,,0,0,0
909,2023,0,0,4,1,7,1,0,0,3,,,,,,,,,,,,,,,0,0,0
909,2011,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
910,2019,0,0,3,1,6,1,5,1,1,,,,,,,,,,,,,,,0,0,0
910,2011,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
910,2023,2,1,4,1,9,1,0,0,0,,,,,,,,,,,,,,,0,0,0
910,2015,0,0,0,0,3,1,0,0,1,,,,,,,,,,,,,,,0,0,0
911,2011,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
911,2015,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
911,2019,0,0,1,1,1,1,0,0,1,,,,,,,,,,,,,,,0,0,0
911,2023,0,0,1,1,1,1,0,0,1,,,,,,,,,,,,,,,0,0,0
912,2015,0,0,0,0,1,1,0,0,1,,,,,,,,,,,,,,,0,0,0
912,2011,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
912,2023,0,0,2,1,4,1,0,0,1,,,,,,,,,,,,,,,0,0,0
912,2019,0,0,1,1,2,1,1,1,1,,,,,,,,,,,,,,,0,0,0
913,2011,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
913,2019,0,0,1,1,1,1,0,0,1,,,,,,,,,,,,,,,0,0,0
913,2015,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
913,2023,0,0,1,1,1,1,0,0,1,,,,,,,,,,,,,,,0,0,0
914,2023,2,1,0,0,5,1,0,0,0,,,,,,,,,,,,,,,0,0,0
914,2019,0,0,0,0,2,1,2,1,1,,,,,,,,,,,,,,,0,0,0
914,2011,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
914,2015,0,0,0,0,2,1,0,0,1,,,,,,,,,,,,,,,0,0,0
915,2011,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
915,2019,0,0,1,1,1,1,0,0,1,,,,,,,,,,,,,,,0,0,0
915,2023,0,0,1,1,2,1,0,0,1,,,,,,,,,,,,,,,0,0,0
915,2015,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
916,2023,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
916,2019,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
916,2015,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
916,2011,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
917,2023,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
917,2011,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
917,2019,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
917,2015,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
921,2011,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
921,2023,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
921,2015,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
921,2019,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
923,2015,0,0,0,0,0,0,0,0,1,71,TIBABUYES,11,SUBA,,193830,726.380.148.869,222576,306.418.065.453,923.06403,981.61298,"3,41",1.388.086,"91,6",0,0,2
923,2011,0,0,0,0,0,0,0,0,1,71,TIBABUYES,11,SUBA,,193830,726.380.148.869,222576,306.418.065.453,923.06403,981.61298,"3,41",1.388.086,"91,6",0,0,2
923,2023,1,1,1,1,1,1,0,0,0,71,TIBABUYES,11,SUBA,,193830,726.380.148.869,222576,306.418.065.453,923.06403,981.61298,"3,41",1.388.086,"91,6",0,0,2
923,2019,0,0,1,1,1,1,0,0,1,71,TIBABUYES,11,SUBA,,193830,726.380.148.869,222576,306.418.065.453,923.06403,981.61298,"3,41",1.388.086,"91,6",0,0,2
926,2011,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
926,2015,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
926,2023,1,1,0,0,2,1,0,0,2,,,,,,,,,,,,,,,0,0,0
926,2019,0,0,0,0,1,1,0,0,1,,,,,,,,,,,,,,,0,0,0
927,2011,0,0,0,0,0,0,0,0,1,71,TIBABUYES,11,SUBA,,193830,726.380.148.869,222576,306.418.065.453,923.06403,981.61298,"3,41",1.388.086,"91,6",0,0,0
927,2023,0,0,0,0,0,0,0,0,2,71,TIBABUYES,11,SUBA,,193830,726.380.148.869,222576,306.418.065.453,923.06403,981.61298,"3,41",1.388.086,"91,6",0,0,0
927,2019,0,0,0,0,0,0,0,0,1,71,TIBABUYES,11,SUBA,,193830,726.380.148.869,222576,306.418.065.453,923.06403,981.61298,"3,41",1.388.086,"91,6",0,0,0
927,2015,0,0,0,0,0,0,0,0,1,71,TIBABUYES,11,SUBA,,193830,726.380.148.869,222576,306.418.065.453,923.06403,981.61298,"3,41",1.388.086,"91,6",0,0,0
928,2011,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
928,2019,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
928,2023,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,0,0,0
928,2015,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
929,2019,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
929,2011,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
929,2023,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
929,2015,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
930,2015,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
930,2011,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
930,2019,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
930,2023,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
931,2023,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,1,1,0
931,2011,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,1,1,0
931,2015,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,1,1,0
931,2019,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,1,1,0
932,2015,0,0,0,0,0,0,0,0,1,85,BOSA CENTRAL,7,BOSA,,211484,714.656.412.136,221236,309.569.740.428,508.828,546.80902,"3,98",703.807,"85,4",0,0,1
932,2023,0,0,1,1,0,0,0,0,1,85,BOSA CENTRAL,7,BOSA,,211484,714.656.412.136,221236,309.569.740.428,508.828,546.80902,"3,98",703.807,"85,4",0,0,1
932,2019,0,0,1,1,0,0,0,0,1,85,BOSA CENTRAL,7,BOSA,,211484,714.656.412.136,221236,309.569.740.428,508.828,546.80902,"3,98",703.807,"85,4",0,0,1
932,2011,0,0,0,0,0,0,0,0,1,85,BOSA CENTRAL,7,BOSA,,211484,714.656.412.136,221236,309.569.740.428,508.828,546.80902,"3,98",703.807,"85,4",0,0,1
933,2011,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
933,2019,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
933,2023,0,0,0,0,1,1,0,0,1,,,,,,,,,,,,,,,0,0,0
933,2015,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
934,2023,2,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
934,2019,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
934,2011,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
934,2015,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
935,2015,0,0,0,0,0,0,0,0,1,1,PASEO DE LOS LIBERTADORES,1,USAQUEN,,2916,630.952.898.115,3546,562.007.086.518,425.19199,430.15601,"3,12",1.867.529,"93,6",0,0,1
935,2011,0,0,0,0,0,0,0,0,1,1,PASEO DE LOS LIBERTADORES,1,USAQUEN,,2916,630.952.898.115,3546,562.007.086.518,425.19199,430.15601,"3,12",1.867.529,"93,6",0,0,1
935,2019,0,0,0,0,0,0,0,0,1,1,PASEO DE LOS LIBERTADORES,1,USAQUEN,,2916,630.952.898.115,3546,562.007.086.518,425.19199,430.15601,"3,12",1.867.529,"93,6",0,0,1
935,2023,0,0,0,0,0,0,0,0,1,1,PASEO DE LOS LIBERTADORES,1,USAQUEN,,2916,630.952.898.115,3546,562.007.086.518,425.19199,430.15601,"3,12",1.867.529,"93,6",0,0,1
936,2015,0,0,0,0,1,1,0,0,1,,,,,,,,,,,,,,,0,0,0
936,2023,0,0,1,1,1,1,0,0,1,,,,,,,,,,,,,,,0,0,0
936,2019,0,0,0,0,1,1,0,0,1,,,,,,,,,,,,,,,0,0,0
936,2011,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
937,2011,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
937,2015,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
937,2023,2,1,0,0,2,1,0,0,0,,,,,,,,,,,,,,,0,0,0
937,2019,0,0,0,0,1,1,0,0,1,,,,,,,,,,,,,,,0,0,0
938,2011,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
938,2019,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
938,2023,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
938,2015,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,0,0,0
939,2015,0,0,0,0,0,0,0,0,1,58,COMUNEROS,5,USME,2,77969,493.035.619.032,86795,176.042.047.774,298.992,314.431,"4,07",569.872,"82,91",0,0,2
939,2011,0,0,0,0,0,0,0,0,1,58,COMUNEROS,5,USME,2,77969,493.035.619.032,86795,176.042.047.774,298.992,314.431,"4,07",569.872,"82,91",0,0,2
939,2019,0,0,0,0,0,0,0,0,1,58,COMUNEROS,5,USME,2,77969,493.035.619.032,86795,176.042.047.774,298.992,314.431,"4,07",569.872,"82,91",0,0,2
939,2023,0,0,0,0,0,0,0,0,1,58,COMUNEROS,5,USME,2,77969,493.035.619.032,86795,176.042.047.774,298.992,314.431,"4,07",569.872,"82,91",0,0,2
940,2019,0,0,0,0,0,0,0,0,1,66,SAN FRANCISCO,19,CIUDAD BOLIVAR,1.85,74646,178.603.384.328,76213,426.716.438.139,570.61902,593.93701,"4,09",505.335,"83,5",0,0,2
940,2023,0,0,0,0,0,0,0,0,1,66,SAN FRANCISCO,19,CIUDAD BOLIVAR,1.85,74646,178.603.384.328,76213,426.716.438.139,570.61902,593.93701,"4,09",505.335,"83,5",0,0,2
940,2011,0,0,0,0,0,0,0,0,1,66,SAN FRANCISCO,19,CIUDAD BOLIVAR,1.85,74646,178.603.384.328,76213,426.716.438.139,570.61902,593.93701,"4,09",505.335,"83,5",0,0,2
940,2015,0,0,0,0,0,0,0,0,1,66,SAN FRANCISCO,19,CIUDAD BOLIVAR,1.85,74646,178.603.384.328,76213,426.716.438.139,570.61902,593.93701,"4,09",505.335,"83,5",0,0,2
941,2019,0,0,0,0,0,0,0,0,1,42,VENECIA,6,TUNJUELITO,2,136190,659.377.024.137,144420,219.024.920.058,184.528,182.532,"3,63",829.895,"87,19",0,0,3
941,2011,0,0,0,0,0,0,0,0,1,42,VENECIA,6,TUNJUELITO,2,136190,659.377.024.137,144420,219.024.920.058,184.528,182.532,"3,63",829.895,"87,19",0,0,3
941,2023,0,0,0,0,0,0,0,0,2,42,VENECIA,6,TUNJUELITO,2,136190,659.377.024.137,144420,219.024.920.058,184.528,182.532,"3,63",829.895,"87,19",0,0,3
941,2015,0,0,0,0,0,0,0,0,1,42,VENECIA,6,TUNJUELITO,2,136190,659.377.024.137,144420,219.024.920.058,184.528,182.532,"3,63",829.895,"87,19",0,0,3
942,2019,0,0,0,0,0,0,0,0,1,42,VENECIA,6,TUNJUELITO,2.9300001,136190,659.377.024.137,144420,219.024.920.058,184.528,182.532,"3,63",829.895,"87,19",2,1,2
942,2023,0,0,0,0,0,0,0,0,2,42,VENECIA,6,TUNJUELITO,2.9300001,136190,659.377.024.137,144420,219.024.920.058,184.528,182.532,"3,63",829.895,"87,19",2,1,2
942,2011,0,0,0,0,0,0,0,0,1,42,VENECIA,6,TUNJUELITO,2.9300001,136190,659.377.024.137,144420,219.024.920.058,184.528,182.532,"3,63",829.895,"87,19",2,1,2
942,2015,0,0,0,0,0,0,0,0,1,42,VENECIA,6,TUNJUELITO,2.9300001,136190,659.377.024.137,144420,219.024.920.058,184.528,182.532,"3,63",829.895,"87,19",2,1,2
943,2015,0,0,0,0,0,0,0,0,1,69,ISMAEL PERDOMO,19,CIUDAD BOLIVAR,2,148268,558.606.026.003,163692,293.036.581.025,570.61902,593.93701,"4,09",505.335,"83,5",2,1,1
943,2011,0,0,0,0,0,0,0,0,1,69,ISMAEL PERDOMO,19,CIUDAD BOLIVAR,2,148268,558.606.026.003,163692,293.036.581.025,570.61902,593.93701,"4,09",505.335,"83,5",2,1,1
943,2019,0,0,0,0,0,0,0,0,1,69,ISMAEL PERDOMO,19,CIUDAD BOLIVAR,2,148268,558.606.026.003,163692,293.036.581.025,570.61902,593.93701,"4,09",505.335,"83,5",2,1,1
943,2023,0,0,0,0,0,0,0,0,1,69,ISMAEL PERDOMO,19,CIUDAD BOLIVAR,2,148268,558.606.026.003,163692,293.036.581.025,570.61902,593.93701,"4,09",505.335,"83,5",2,1,1
944,2019,0,0,1,1,0,0,2,1,1,69,ISMAEL PERDOMO,19,CIUDAD BOLIVAR,2.52,148268,558.606.026.003,163692,293.036.581.025,570.61902,593.93701,"4,09",505.335,"83,5",3,1,5
944,2011,0,0,0,0,0,0,0,0,1,69,ISMAEL PERDOMO,19,CIUDAD BOLIVAR,2.52,148268,558.606.026.003,163692,293.036.581.025,570.61902,593.93701,"4,09",505.335,"83,5",3,1,5
944,2015,0,0,0,0,0,0,0,0,1,69,ISMAEL PERDOMO,19,CIUDAD BOLIVAR,2.52,148268,558.606.026.003,163692,293.036.581.025,570.61902,593.93701,"4,09",505.335,"83,5",3,1,5
944,2023,0,0,1,1,0,0,0,0,2,69,ISMAEL PERDOMO,19,CIUDAD BOLIVAR,2.52,148268,558.606.026.003,163692,293.036.581.025,570.61902,593.93701,"4,09",505.335,"83,5",3,1,5
945,2019,0,0,0,0,0,0,0,0,1,69,ISMAEL PERDOMO,19,CIUDAD BOLIVAR,1.14,148268,558.606.026.003,163692,293.036.581.025,570.61902,593.93701,"4,09",505.335,"83,5",2,1,4
945,2011,0,0,0,0,0,0,0,0,1,69,ISMAEL PERDOMO,19,CIUDAD BOLIVAR,1.14,148268,558.606.026.003,163692,293.036.581.025,570.61902,593.93701,"4,09",505.335,"83,5",2,1,4
945,2023,0,0,0,0,0,0,0,0,1,69,ISMAEL PERDOMO,19,CIUDAD BOLIVAR,1.14,148268,558.606.026.003,163692,293.036.581.025,570.61902,593.93701,"4,09",505.335,"83,5",2,1,4
945,2015,0,0,0,0,0,0,0,0,1,69,ISMAEL PERDOMO,19,CIUDAD BOLIVAR,1.14,148268,558.606.026.003,163692,293.036.581.025,570.61902,593.93701,"4,09",505.335,"83,5",2,1,4
946,2015,0,0,0,0,0,0,0,0,1,49,APOGEO,7,BOSA,2,41397,210.583.733.352,38125,181.044.373.149,508.828,546.80902,"3,98",703.807,"85,4",3,1,5
946,2011,0,0,0,0,0,0,0,0,1,49,APOGEO,7,BOSA,2,41397,210.583.733.352,38125,181.044.373.149,508.828,546.80902,"3,98",703.807,"85,4",3,1,5
946,2023,0,0,0,0,0,0,0,0,2,49,APOGEO,7,BOSA,2,41397,210.583.733.352,38125,181.044.373.149,508.828,546.80902,"3,98",703.807,"85,4",3,1,5
946,2019,0,0,0,0,0,0,0,0,1,49,APOGEO,7,BOSA,2,41397,210.583.733.352,38125,181.044.373.149,508.828,546.80902,"3,98",703.807,"85,4",3,1,5
947,2019,0,0,0,0,0,0,0,0,1,85,BOSA CENTRAL,7,BOSA,1.99,211484,714.656.412.136,221236,309.569.740.428,508.828,546.80902,"3,98",703.807,"85,4",0,0,6
947,2011,0,0,0,0,0,0,0,0,1,85,BOSA CENTRAL,7,BOSA,1.99,211484,714.656.412.136,221236,309.569.740.428,508.828,546.80902,"3,98",703.807,"85,4",0,0,6
947,2015,0,0,0,0,0,0,0,0,1,85,BOSA CENTRAL,7,BOSA,1.99,211484,714.656.412.136,221236,309.569.740.428,508.828,546.80902,"3,98",703.807,"85,4",0,0,6
947,2023,0,0,0,0,1,1,0,0,1,85,BOSA CENTRAL,7,BOSA,1.99,211484,714.656.412.136,221236,309.569.740.428,508.828,546.80902,"3,98",703.807,"85,4",0,0,6
948,2015,0,0,0,0,0,0,0,0,1,48,TIMIZA,8,KENNEDY,2.8800001,145608,430.438.314.853,147298,342.204.666.539,951.073,979.914,"3,72",999.300,"88,94",2,1,3
948,2019,0,0,0,0,0,0,0,0,1,48,TIMIZA,8,KENNEDY,2.8800001,145608,430.438.314.853,147298,342.204.666.539,951.073,979.914,"3,72",999.300,"88,94",2,1,3
948,2011,0,0,0,0,0,0,0,0,1,48,TIMIZA,8,KENNEDY,2.8800001,145608,430.438.314.853,147298,342.204.666.539,951.073,979.914,"3,72",999.300,"88,94",2,1,3
948,2023,0,0,0,0,0,0,0,0,4,48,TIMIZA,8,KENNEDY,2.8800001,145608,430.438.314.853,147298,342.204.666.539,951.073,979.914,"3,72",999.300,"88,94",2,1,3
949,2011,0,0,0,0,0,0,0,0,1,83,LAS MARGARITAS,8,KENNEDY,,12216,147.241.546.489,14786,100.420.026.498,951.073,979.914,"3,72",999.300,"88,94",0,0,4
949,2019,0,0,0,0,0,0,0,0,1,83,LAS MARGARITAS,8,KENNEDY,,12216,147.241.546.489,14786,100.420.026.498,951.073,979.914,"3,72",999.300,"88,94",0,0,4
949,2023,0,0,0,0,0,0,0,0,1,83,LAS MARGARITAS,8,KENNEDY,,12216,147.241.546.489,14786,100.420.026.498,951.073,979.914,"3,72",999.300,"88,94",0,0,4
949,2015,0,0,0,0,0,0,0,0,1,83,LAS MARGARITAS,8,KENNEDY,,12216,147.241.546.489,14786,100.420.026.498,951.073,979.914,"3,72",999.300,"88,94",0,0,4
950,2011,0,0,0,0,0,0,0,0,1,46,CASTILLA,8,KENNEDY,2.6700001,110582,503.545.836.025,125411,2.490.557.781,951.073,979.914,"3,72",999.300,"88,94",2,1,4
950,2019,0,0,0,0,0,0,0,0,1,46,CASTILLA,8,KENNEDY,2.6700001,110582,503.545.836.025,125411,2.490.557.781,951.073,979.914,"3,72",999.300,"88,94",2,1,4
950,2015,0,0,0,0,0,0,0,0,1,46,CASTILLA,8,KENNEDY,2.6700001,110582,503.545.836.025,125411,2.490.557.781,951.073,979.914,"3,72",999.300,"88,94",2,1,4
950,2023,0,0,0,0,0,0,0,0,2,46,CASTILLA,8,KENNEDY,2.6700001,110582,503.545.836.025,125411,2.490.557.781,951.073,979.914,"3,72",999.300,"88,94",2,1,4
951,2023,1,1,0,0,1,1,0,0,3,44,AMERICAS,8,KENNEDY,3,84178,380.969.402.333,84584,222.023.079.759,951.073,979.914,"3,72",999.300,"88,94",3,1,2
951,2015,0,0,0,0,0,0,0,0,1,44,AMERICAS,8,KENNEDY,3,84178,380.969.402.333,84584,222.023.079.759,951.073,979.914,"3,72",999.300,"88,94",3,1,2
951,2011,0,0,0,0,0,0,0,0,1,44,AMERICAS,8,KENNEDY,3,84178,380.969.402.333,84584,222.023.079.759,951.073,979.914,"3,72",999.300,"88,94",3,1,2
951,2019,1,1,0,0,0,0,0,0,0,44,AMERICAS,8,KENNEDY,3,84178,380.969.402.333,84584,222.023.079.759,951.073,979.914,"3,72",999.300,"88,94",3,1,2
952,2011,0,0,0,0,0,0,0,0,1,107,QUINTA PAREDES,13,TEUSAQUILLO,3,25931,173.955.954.056,27099,155.780.813.293,137.53,139.298,"2,87",1.933.116,"96,03",4,1,3
952,2019,1,1,0,0,0,0,0,0,0,107,QUINTA PAREDES,13,TEUSAQUILLO,3,25931,173.955.954.056,27099,155.780.813.293,137.53,139.298,"2,87",1.933.116,"96,03",4,1,3
952,2015,0,0,0,0,0,0,0,0,1,107,QUINTA PAREDES,13,TEUSAQUILLO,3,25931,173.955.954.056,27099,155.780.813.293,137.53,139.298,"2,87",1.933.116,"96,03",4,1,3
952,2023,1,1,0,0,0,0,0,0,4,107,QUINTA PAREDES,13,TEUSAQUILLO,3,25931,173.955.954.056,27099,155.780.813.293,137.53,139.298,"2,87",1.933.116,"96,03",4,1,3
953,2015,0,0,0,0,0,0,0,0,1,113,BAVARIA,8,KENNEDY,3.8,20854,27.722.789.458,20993,757.247.030.708,951.073,979.914,"3,72",999.300,"88,94",0,0,2
953,2019,0,0,0,0,0,0,0,0,1,113,BAVARIA,8,KENNEDY,3.8,20854,27.722.789.458,20993,757.247.030.708,951.073,979.914,"3,72",999.300,"88,94",0,0,2
953,2011,0,0,0,0,0,0,0,0,1,113,BAVARIA,8,KENNEDY,3.8,20854,27.722.789.458,20993,757.247.030.708,951.073,979.914,"3,72",999.300,"88,94",0,0,2
953,2023,0,0,0,0,0,0,0,0,3,113,BAVARIA,8,KENNEDY,3.8,20854,27.722.789.458,20993,757.247.030.708,951.073,979.914,"3,72",999.300,"88,94",0,0,2
954,2011,0,0,0,0,0,0,0,0,1,114,MODELIA,9,FONTIBON,3.29,38386,261.581.365.518,39410,150.660.579.059,301.375,317.17899,"3,46",1.428.379,"90,03",0,0,4
954,2023,0,0,0,0,0,0,0,0,3,114,MODELIA,9,FONTIBON,3.29,38386,261.581.365.518,39410,150.660.579.059,301.375,317.17899,"3,46",1.428.379,"90,03",0,0,4
954,2015,0,0,0,0,0,0,0,0,1,114,MODELIA,9,FONTIBON,3.29,38386,261.581.365.518,39410,150.660.579.059,301.375,317.17899,"3,46",1.428.379,"90,03",0,0,4
954,2019,0,0,0,0,0,0,0,0,1,114,MODELIA,9,FONTIBON,3.29,38386,261.581.365.518,39410,150.660.579.059,301.375,317.17899,"3,46",1.428.379,"90,03",0,0,4
