ZAT,year,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,spillover_oxxo,codigo_upz,nombre_upz,codigo_localidad,nombre_localidad,estrato_mean,poblacion_2005,area_urbana_2009,poblacion_urbana_2009,densidad_urbana_2009,poblacion_por_localidad_2005,personas_por_localidad_2007,personas_por_hogar_2007_localidad,gasto_promedio_mensual_2007_localidad,ICV_2007_localidad,num_est_transmi,acceso_transmi,accesibilidad_arterial,theft_to_people,genero_-,genero_FEMENINO,genero_MASCULINO
910.0,2022,0.0,0,5.0,1,9.0,1,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
929.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
790.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
932.0,2022,0.0,0,1.0,1,1.0,1,0.0,0,0.0,85.0,BOSA CENTRAL,7.0,BOSA,,211484.0,714.656.412.136,221236.0,309.569.740.428,508.828,546.809,"3,98",703.807,"85,4",0.0,0,1.0,0.0,0.0,0.0,0.0
931.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,1.0,1,0.0,0.0,0.0,0.0,0.0
933.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
1000.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,61.0,CIUDAD USME,5.0,USME,,7950.0,925.470.476.509,13496.0,145.828.530.921,298.992,314.431,"4,07",569.872,"82,91",0.0,0,5.0,0.0,0.0,0.0,0.0
1001.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,61.0,CIUDAD USME,5.0,USME,1.71,7950.0,925.470.476.509,13496.0,145.828.530.921,298.992,314.431,"4,07",569.872,"82,91",0.0,0,13.0,9.0,0.0,4.0,5.0
1002.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,61.0,CIUDAD USME,5.0,USME,,7950.0,925.470.476.509,13496.0,145.828.530.921,298.992,314.431,"4,07",569.872,"82,91",0.0,0,5.0,0.0,0.0,0.0,0.0
1003.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,87.0,TINTAL SUR,7.0,BOSA,2.0,26624.0,576.903.769.222,42439.0,735.633.952.561,508.828,546.809,"3,98",703.807,"85,4",0.0,0,9.0,1.0,0.0,1.0,0.0
1004.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,87.0,TINTAL SUR,7.0,BOSA,,26624.0,576.903.769.222,42439.0,735.633.952.561,508.828,546.809,"3,98",703.807,"85,4",0.0,0,3.0,0.0,0.0,0.0,0.0
1005.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,87.0,TINTAL SUR,7.0,BOSA,,26624.0,576.903.769.222,42439.0,735.633.952.561,508.828,546.809,"3,98",703.807,"85,4",0.0,0,4.0,0.0,0.0,0.0,0.0
1006.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,86.0,EL PORVENIR,7.0,BOSA,1.36,64288.0,461.032.121.294,73629.0,159.704.707.328,508.828,546.809,"3,98",703.807,"85,4",0.0,0,9.0,13.0,0.0,7.0,6.0
1007.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,1.0,112.0,GRANJAS DE TECHO,9.0,FONTIBON,1.67,18061.0,477.255.354.063,22861.0,479.009.817.394,301.375,317.179,"3,46",1.428.379,"90,03",0.0,0,5.0,1.0,0.0,0.0,1.0
1008.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,2.0,104.0,PARQUE SIMON BOLIVAR - CAN,13.0,TEUSAQUILLO,,3249.0,398.684.265.835,3404.0,853.808.462.411,137.53,139.298,"2,87",1.933.116,"96,03",3.0,1,3.0,1.0,0.0,1.0,0.0
1010.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.0,PASEO DE LOS LIBERTADORES,1.0,USAQUEN,,2916.0,630.952.898.115,3546.0,562.007.086.518,425.192,430.156,"3,12",1.867.529,"93,6",0.0,0,5.0,0.0,0.0,0.0,0.0
1011.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,PASEO DE LOS LIBERTADORES,1.0,USAQUEN,,2916.0,630.952.898.115,3546.0,562.007.086.518,425.192,430.156,"3,12",1.867.529,"93,6",1.0,1,4.0,0.0,0.0,0.0,0.0
1012.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,PASEO DE LOS LIBERTADORES,1.0,USAQUEN,,2916.0,630.952.898.115,3546.0,562.007.086.518,425.192,430.156,"3,12",1.867.529,"93,6",0.0,0,6.0,0.0,0.0,0.0,0.0
1013.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,PASEO DE LOS LIBERTADORES,1.0,USAQUEN,,2916.0,630.952.898.115,3546.0,562.007.086.518,425.192,430.156,"3,12",1.867.529,"93,6",0.0,0,5.0,0.0,0.0,0.0,0.0
1014.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,PASEO DE LOS LIBERTADORES,1.0,USAQUEN,,2916.0,630.952.898.115,3546.0,562.007.086.518,425.192,430.156,"3,12",1.867.529,"93,6",0.0,0,5.0,0.0,0.0,0.0,0.0
1016.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,PASEO DE LOS LIBERTADORES,1.0,USAQUEN,,2916.0,630.952.898.115,3546.0,562.007.086.518,425.192,430.156,"3,12",1.867.529,"93,6",0.0,0,4.0,1.0,0.0,0.0,1.0
1071.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,PASEO DE LOS LIBERTADORES,1.0,USAQUEN,,2916.0,630.952.898.115,3546.0,562.007.086.518,425.192,430.156,"3,12",1.867.529,"93,6",0.0,0,3.0,0.0,0.0,0.0,0.0
1015.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,PASEO DE LOS LIBERTADORES,1.0,USAQUEN,,2916.0,630.952.898.115,3546.0,562.007.086.518,425.192,430.156,"3,12",1.867.529,"93,6",0.0,0,1.0,0.0,0.0,0.0,0.0
1063.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,PASEO DE LOS LIBERTADORES,1.0,USAQUEN,,2916.0,630.952.898.115,3546.0,562.007.086.518,425.192,430.156,"3,12",1.867.529,"93,6",0.0,0,2.0,0.0,0.0,0.0,0.0
1017.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.0,GUAYMARAL,11.0,SUBA,6.0,0.0,453.636.704.291,167.0,0.368135996096,923.064,981.613,"3,41",1.388.086,"91,6",0.0,0,5.0,0.0,0.0,0.0,0.0
1018.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.0,GUAYMARAL,11.0,SUBA,,0.0,453.636.704.291,167.0,0.368135996096,923.064,981.613,"3,41",1.388.086,"91,6",0.0,0,1.0,0.0,0.0,0.0,0.0
1019.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.0,GUAYMARAL,11.0,SUBA,,0.0,453.636.704.291,167.0,0.368135996096,923.064,981.613,"3,41",1.388.086,"91,6",0.0,0,0.0,0.0,0.0,0.0,0.0
1020.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.0,GUAYMARAL,11.0,SUBA,6.0,0.0,453.636.704.291,167.0,0.368135996096,923.064,981.613,"3,41",1.388.086,"91,6",0.0,0,3.0,0.0,0.0,0.0,0.0
1021.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.0,LA ACADEMIA,11.0,SUBA,,703.0,672.073.080.488,920.0,136.889.875.031,923.064,981.613,"3,41",1.388.086,"91,6",0.0,0,8.0,0.0,0.0,0.0,0.0
1022.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.0,LA ACADEMIA,11.0,SUBA,,703.0,672.073.080.488,920.0,136.889.875.031,923.064,981.613,"3,41",1.388.086,"91,6",0.0,0,10.0,1.0,0.0,0.0,1.0
1023.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,2.0,17.0,SAN JOSE DE BAVARIA,11.0,SUBA,,45368.0,43.827.316.295,47774.0,109.005.077.287,923.064,981.613,"3,41",1.388.086,"91,6",0.0,0,6.0,0.0,0.0,0.0,0.0
1024.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.0,LA ACADEMIA,11.0,SUBA,5.29,703.0,672.073.080.488,920.0,136.889.875.031,923.064,981.613,"3,41",1.388.086,"91,6",0.0,0,8.0,0.0,0.0,0.0,0.0
1025.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,3.0,24.0,NIZA,11.0,SUBA,5.82,66141.0,756.595.298.134,65073.0,860.076.716.846,923.064,981.613,"3,41",1.388.086,"91,6",2.0,1,5.0,2.0,0.0,2.0,0.0
1026.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,3.0,23.0,CASA BLANCA SUBA,11.0,SUBA,3.33,29874.0,420.483.819.457,36521.0,868.547.095.276,923.064,981.613,"3,41",1.388.086,"91,6",1.0,1,5.0,2.0,0.0,1.0,1.0
1053.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,PASEO DE LOS LIBERTADORES,1.0,USAQUEN,,2916.0,630.952.898.115,3546.0,562.007.086.518,425.192,430.156,"3,12",1.867.529,"93,6",0.0,0,8.0,0.0,0.0,0.0,0.0
1027.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,1.0,78.0,TINTAL NORTE,8.0,KENNEDY,2.0,13302.0,343.372.626.881,29348.0,854.698.298.655,951.073,979.914,"3,72",999.300,"88,94",0.0,0,2.0,0.0,0.0,0.0,0.0
1028.0,2022,1.0,1,2.0,1,1.0,1,0.0,0,5.0,27.0,SUBA,11.0,SUBA,3.29,115172.0,652.901.130.738,134709.0,206.323.735.184,923.064,981.613,"3,41",1.388.086,"91,6",4.0,1,3.0,13.0,0.0,6.0,7.0
1029.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,64.0,MONTE BLANCO,19.0,CIUDAD BOLIVAR,,1118.0,695.674.376.728,5179.0,744.457.489.488,570.619,593.937,"4,09",505.335,"83,5",0.0,0,0.0,0.0,0.0,0.0,0.0
1030.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,52.0,LA FLORA,5.0,USME,,15373.0,187.716.025.612,18507.0,9.859.041.038,298.992,314.431,"4,07",569.872,"82,91",0.0,0,8.0,0.0,0.0,0.0,0.0
1030.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,52.0,LA FLORA,5.0,USME,,15373.0,187.716.025.612,18507.0,9.859.041.038,298.992,314.431,"4,07",569.872,"82,91",0.0,0,8.0,0.0,0.0,0.0,0.0
1030.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,52.0,LA FLORA,5.0,USME,,15373.0,187.716.025.612,18507.0,9.859.041.038,298.992,314.431,"4,07",569.872,"82,91",0.0,0,8.0,0.0,0.0,0.0,0.0
1030.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,52.0,LA FLORA,5.0,USME,,15373.0,187.716.025.612,18507.0,9.859.041.038,298.992,314.431,"4,07",569.872,"82,91",0.0,0,8.0,0.0,0.0,0.0,0.0
1030.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,52.0,LA FLORA,5.0,USME,,15373.0,187.716.025.612,18507.0,9.859.041.038,298.992,314.431,"4,07",569.872,"82,91",0.0,0,8.0,0.0,0.0,0.0,0.0
1030.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,52.0,LA FLORA,5.0,USME,,15373.0,187.716.025.612,18507.0,9.859.041.038,298.992,314.431,"4,07",569.872,"82,91",0.0,0,8.0,0.0,0.0,0.0,0.0
1030.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,52.0,LA FLORA,5.0,USME,,15373.0,187.716.025.612,18507.0,9.859.041.038,298.992,314.431,"4,07",569.872,"82,91",0.0,0,8.0,0.0,0.0,0.0,0.0
1030.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,52.0,LA FLORA,5.0,USME,,15373.0,187.716.025.612,18507.0,9.859.041.038,298.992,314.431,"4,07",569.872,"82,91",0.0,0,8.0,0.0,0.0,0.0,0.0
1032.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,56.0,DANUBIO,5.0,USME,1.1,29305.0,288.740.865.613,36193.0,125.347.688.223,298.992,314.431,"4,07",569.872,"82,91",1.0,1,0.0,1.0,0.0,0.0,1.0
1033.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,78.0,TINTAL NORTE,8.0,KENNEDY,2.0,13302.0,343.372.626.881,29348.0,854.698.298.655,951.073,979.914,"3,72",999.300,"88,94",0.0,0,3.0,1.0,0.0,0.0,1.0
1034.0,2022,0.0,0,1.0,1,0.0,0,0.0,0,0.0,78.0,TINTAL NORTE,8.0,KENNEDY,2.0,13302.0,343.372.626.881,29348.0,854.698.298.655,951.073,979.914,"3,72",999.300,"88,94",0.0,0,3.0,2.0,0.0,0.0,2.0
1035.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,1.0,79.0,CALANDAIMA,8.0,KENNEDY,2.0,55758.0,318.934.387.072,68328.0,214.238.422.602,951.073,979.914,"3,72",999.300,"88,94",1.0,1,6.0,15.0,0.0,6.0,9.0
1036.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.0,LA ACADEMIA,11.0,SUBA,6.0,703.0,672.073.080.488,920.0,136.889.875.031,923.064,981.613,"3,41",1.388.086,"91,6",0.0,0,7.0,0.0,0.0,0.0,0.0
1037.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.0,LA ACADEMIA,11.0,SUBA,,703.0,672.073.080.488,920.0,136.889.875.031,923.064,981.613,"3,41",1.388.086,"91,6",0.0,0,3.0,0.0,0.0,0.0,0.0
1009.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.0,LA ACADEMIA,11.0,SUBA,2.0,703.0,672.073.080.488,920.0,136.889.875.031,923.064,981.613,"3,41",1.388.086,"91,6",1.0,1,4.0,0.0,0.0,0.0,0.0
1038.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.0,LA ACADEMIA,11.0,SUBA,,703.0,672.073.080.488,920.0,136.889.875.031,923.064,981.613,"3,41",1.388.086,"91,6",2.0,1,4.0,2.0,0.0,1.0,1.0
1039.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.0,LA ACADEMIA,11.0,SUBA,,703.0,672.073.080.488,920.0,136.889.875.031,923.064,981.613,"3,41",1.388.086,"91,6",0.0,0,5.0,0.0,0.0,0.0,0.0
1040.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.0,GUAYMARAL,11.0,SUBA,,0.0,453.636.704.291,167.0,0.368135996096,923.064,981.613,"3,41",1.388.086,"91,6",0.0,0,5.0,0.0,0.0,0.0,0.0
1041.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
1042.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.0,LA ACADEMIA,11.0,SUBA,,703.0,672.073.080.488,920.0,136.889.875.031,923.064,981.613,"3,41",1.388.086,"91,6",0.0,0,7.0,0.0,0.0,0.0,0.0
1070.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,6.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,10.0,0.0,0.0,0.0,0.0
1043.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.0,LA ACADEMIA,11.0,SUBA,6.0,703.0,672.073.080.488,920.0,136.889.875.031,923.064,981.613,"3,41",1.388.086,"91,6",0.0,0,7.0,1.0,0.0,0.0,1.0
1044.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,5.0,0.0,0.0,0.0,0.0
1045.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,7.0,0.0,0.0,0.0,0.0
1046.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,2.0,0.0,0.0,0.0,0.0
1047.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,7.0,0.0,0.0,0.0,0.0
1048.0,2022,0.0,0,1.0,1,1.0,1,0.0,0,1.0,72.0,BOLIVIA,10.0,ENGATIVA,3.0,82839.0,474.504.159.406,86279.0,181.829.807.579,804.47,824.337,"3,41",1.089.512,"91,78",1.0,1,11.0,19.0,0.0,6.0,13.0
1049.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,1.0,72.0,BOLIVIA,10.0,ENGATIVA,3.0,82839.0,474.504.159.406,86279.0,181.829.807.579,804.47,824.337,"3,41",1.089.512,"91,78",0.0,0,3.0,14.0,0.0,2.0,12.0
1050.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,64.0,MONTE BLANCO,19.0,CIUDAD BOLIVAR,1.0,1118.0,695.674.376.728,5179.0,744.457.489.488,570.619,593.937,"4,09",505.335,"83,5",0.0,0,3.0,4.0,0.0,3.0,1.0
1051.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,64.0,MONTE BLANCO,19.0,CIUDAD BOLIVAR,1.0,1118.0,695.674.376.728,5179.0,744.457.489.488,570.619,593.937,"4,09",505.335,"83,5",0.0,0,1.0,1.0,0.0,1.0,0.0
1052.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,61.0,CIUDAD USME,5.0,USME,,7950.0,925.470.476.509,13496.0,145.828.530.921,298.992,314.431,"4,07",569.872,"82,91",0.0,0,5.0,0.0,0.0,0.0,0.0
1054.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,71.0,TIBABUYES,11.0,SUBA,,193830.0,726.380.148.869,222576.0,306.418.065.453,923.064,981.613,"3,41",1.388.086,"91,6",0.0,0,0.0,0.0,0.0,0.0,0.0
1055.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,71.0,TIBABUYES,11.0,SUBA,,193830.0,726.380.148.869,222576.0,306.418.065.453,923.064,981.613,"3,41",1.388.086,"91,6",0.0,0,0.0,0.0,0.0,0.0,0.0
1056.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0
1057.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,5.0,0.0,0.0,0.0,0.0
1058.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,2.0,0.0,0.0,0.0,0.0
1059.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,PASEO DE LOS LIBERTADORES,1.0,USAQUEN,,2916.0,630.952.898.115,3546.0,562.007.086.518,425.192,430.156,"3,12",1.867.529,"93,6",0.0,0,4.0,0.0,0.0,0.0,0.0
1060.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0
1061.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,2.0,0.0,0.0,0.0,0.0
1062.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,5.0,0.0,0.0,0.0,0.0
1064.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0
1065.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27.0,SUBA,11.0,SUBA,,115172.0,652.901.130.738,134709.0,206.323.735.184,923.064,981.613,"3,41",1.388.086,"91,6",0.0,0,4.0,1.0,0.0,0.0,1.0
1066.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27.0,SUBA,11.0,SUBA,,115172.0,652.901.130.738,134709.0,206.323.735.184,923.064,981.613,"3,41",1.388.086,"91,6",0.0,0,3.0,0.0,0.0,0.0,0.0
1067.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,62.0,TUNJUELITO,6.0,TUNJUELITO,1.92,48338.0,32.724.823.667,57699.0,176.315.694.126,184.528,182.532,"3,63",829.895,"87,19",3.0,1,2.0,0.0,0.0,0.0,0.0
1068.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,56.0,DANUBIO,5.0,USME,,29305.0,288.740.865.613,36193.0,125.347.688.223,298.992,314.431,"4,07",569.872,"82,91",1.0,1,2.0,0.0,0.0,0.0,0.0
1069.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.0,LA ACADEMIA,11.0,SUBA,,703.0,672.073.080.488,920.0,136.889.875.031,923.064,981.613,"3,41",1.388.086,"91,6",0.0,0,6.0,0.0,0.0,0.0,0.0
1072.0,2022,0.0,0,0.0,0,2.0,1,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0
1074.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0
1075.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0
1076.0,2022,0.0,0,1.0,1,0.0,0,0.0,0,2.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
1073.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
1800.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
1801.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
1802.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
1803.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
1804.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
1805.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
1806.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
1807.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
1808.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
1809.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
1810.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
1600.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
1601.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
1602.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
1603.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
1604.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
1605.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
1606.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
1607.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
1608.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
1609.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
1610.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
1611.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
1612.0,2022,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0.0,0,,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
