codigo_upz,year,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,spillover_oxxo,estrato_mean,poblacion_2005,poblacion_urbana_2009,num_est_transmi,acceso_transmi,accesibilidad_arterial,personas_por_localidad_2007,personas_por_hogar_2007_localidad,gasto_promedio_mensual_2007_localidad,ICV_2007_localidad,nombre_localidad,nombre_upz,theft_to_people,homicide,sexual,theft_to_vehicle,theft_to_motorbike,genero_-,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index,theft_to_people_index,homicide_index,sexual_index,theft_to_vehicle_index,theft_to_motorbike_index,male_index,female_index
58.0,2018,0.0,0,0.0,0,0.0,0,1.0,1,0.0,1.5654545454545454,857659.0,954745.0,0.0,0,29.0,314.431,"4,07",569.872,"82,91",USME,COMUNEROS,426.0,32.0,166.0,36.0,83.0,1.0,342.0,399.0,91633.0,44615.0,47018.0,81.08432551591676,46.4898017089913,3.492191677670708,18.1157443279168,3.928715637379547,9.0578721639584,89.43180544659867,72.738100302012
13.0,2018,4.0,1,1.0,1,5.0,1,2.0,1,3.0,4.381666666666667,1717632.0,1842552.0,20.0,5,88.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,LOS CEDROS,2190.0,2.0,46.0,46.0,14.0,0.0,1067.0,1231.0,123293.0,54733.0,68560.0,186.38527734745688,177.62565595775916,0.162215210920328,3.7309498511675443,3.7309498511675443,1.135506476442296,224.91001772239784,155.6301050175029
63.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,1596.0,5864.0,2.0,2,6.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,EL MOCHUELO,23.0,6.0,8.0,4.0,0.0,0.0,21.0,20.0,36.0,18.0,18.0,11388.888888888889,6388.888888888889,1666.6666666666665,2222.222222222222,1111.111111111111,0.0,11111.111111111111,11666.666666666668
87.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.765,212992.0,339512.0,0.0,0,47.0,546.809,"3,98",703.807,"85,4",BOSA,TINTAL SUR,308.0,16.0,119.0,42.0,68.0,1.0,245.0,306.0,97019.0,45633.0,51386.0,56.99914449746957,31.746358960615964,1.6491615044475825,12.265638689328894,4.329048949174904,7.008936393902226,67.05673525737953,47.67835597244385
77.0,2018,1.0,1,0.0,0,0.0,0,0.0,0,1.0,2.045,283878.0,356976.0,0.0,0,13.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,ZONA FRANCA,301.0,6.0,33.0,76.0,45.0,0.0,163.0,297.0,56771.0,26670.0,30101.0,81.20343132937592,53.02002783111095,1.056877631184936,5.812826971517147,13.387116661675856,7.92658223388702,111.36107986501686,54.15102488289426
39.0,2018,1.0,1,1.0,1,5.0,1,0.0,0,0.0,3.0,1410480.0,1306815.0,45.0,15,69.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,QUIROGA,1501.0,18.0,119.0,138.0,168.0,0.0,774.0,1170.0,88243.0,42702.0,45541.0,220.30076040025838,170.09847806624887,2.039821855557948,13.485488933966433,15.638634225944266,19.038337318540847,273.99185049880566,169.95674227619068
108.0,2018,0.0,0,0.0,0,0.0,0,1.0,1,2.0,2.685714285714286,33520.0,33976.0,48.0,8,66.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,ZONA INDUSTRIAL,1031.0,16.0,155.0,57.0,40.0,0.0,513.0,786.0,5977.0,2974.0,3003.0,2173.3311025598127,1724.9456248954325,26.76928224861971,259.32742178350344,95.36556801070772,66.92320562154927,2642.9051782111633,1708.2917082917081
61.0,2018,0.0,0,0.0,0,0.0,0,4.0,1,0.0,1.2366666666666666,79500.0,134960.0,0.0,0,65.0,314.431,"4,07",569.872,"82,91",USME,CIUDAD USME,92.0,16.0,101.0,8.0,4.0,0.0,128.0,93.0,22637.0,10939.0,11698.0,97.62777753235852,40.64142775102708,7.06807439148297,44.617219596236254,3.534037195741485,1.7670185978707424,85.0169119663589,109.42041374593947
1.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4.0,52488.0,63828.0,3.0,3,83.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,PASEO DE LOS LIBERTADORES,374.0,0.0,0.0,6.0,8.0,0.0,146.0,242.0,2567.0,1279.0,1288.0,1511.4920140241527,1456.953642384106,0.0,0.0,23.37358784573432,31.164783794312427,1892.103205629398,1133.5403726708075
46.0,2018,0.0,0,0.0,0,2.0,1,1.0,1,1.0,2.72,884656.0,1003288.0,18.0,6,40.0,979.914,"3,72",999.300,"88,94",KENNEDY,CASTILLA,1662.0,16.0,128.0,277.0,144.0,1.0,853.0,1372.0,138657.0,65654.0,73003.0,160.61215805909546,119.86412514333931,1.1539265958444218,9.231412766755374,19.977354190556554,10.385339362599796,208.9743199195784,116.84451323918195
85.0,2018,1.0,1,1.0,1,1.0,1,2.0,1,1.0,1.9988888888888892,2537808.0,2654832.0,17.0,6,39.0,546.809,"3,98",703.807,"85,4",BOSA,BOSA CENTRAL,1898.0,58.0,438.0,133.0,372.0,2.0,1221.0,1674.0,233322.0,112383.0,120939.0,124.24889208904432,81.34680827354471,2.4858350262727047,18.77234037081801,5.700276870590857,15.943631547818036,148.95491310963402,100.95998809317095
60.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,14.0,0.0,12.0,8.0,0.0,0.0,24.0,10.0,1014.0,517.0,497.0,335.3057199211045,138.0670611439842,0.0,118.34319526627219,78.89546351084813,0.0,193.42359767891685,482.897384305835
30.0,2018,1.0,1,2.0,1,6.0,1,0.0,0,5.0,3.001818181818182,1427481.0,1341120.0,25.0,7,42.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,BOYACA REAL,1750.0,12.0,143.0,158.0,126.0,0.0,863.0,1326.0,125315.0,59415.0,65900.0,174.67980688664565,139.64808682121054,0.9575868810597294,11.411243665961775,12.608227267286438,10.05466225112716,223.17596566523605,130.95599393019728
72.0,2018,0.0,0,0.0,0,1.0,1,0.0,0,3.0,3.0,331356.0,345116.0,4.0,2,21.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,BOLIVIA,999.0,2.0,51.0,134.0,41.0,0.0,474.0,753.0,81481.0,37070.0,44411.0,150.58725347013416,122.60526994023145,0.24545599587633926,6.259127894846651,16.44555172371473,5.031847915464955,203.12921499865118,106.73031456170769
57.0,2018,0.0,0,1.0,1,0.0,0,0.0,0,0.0,1.7740000000000002,1391324.0,1519562.0,3.0,3,23.0,314.431,"4,07",569.872,"82,91",USME,GRAN YOMASA,657.0,72.0,203.0,54.0,139.0,2.0,466.0,655.0,123476.0,59837.0,63639.0,91.11082315591695,53.20872072305549,5.831092681978684,16.440441867245458,4.373319511484013,11.257248372153292,109.46404398616241,73.22553779914833
23.0,2018,0.0,0,0.0,0,4.0,1,14.0,1,5.0,3.5728571428571425,209118.0,255647.0,7.0,5,41.0,981.613,"3,41",1.388.086,"91,6",SUBA,CASA BLANCA SUBA,505.0,0.0,22.0,20.0,10.0,0.0,273.0,284.0,52913.0,24468.0,28445.0,105.26713662049023,95.43968400960067,0.0,4.1577684122994345,3.779789465726759,1.8898947328633795,116.0699689390224,95.9746879943751
88.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,16.0,5.9375,358776.0,369156.0,3.0,2,60.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,EL REFUGIO,864.0,0.0,20.0,9.0,2.0,0.0,424.0,471.0,36695.0,16397.0,20298.0,243.90243902439025,235.454421583322,0.0,5.450333832947268,2.4526502248262707,0.5450333832947268,287.24766725620543,208.88757513055475
9.0,2018,0.0,0,1.0,1,4.0,1,1.0,1,0.0,2.7445454545454546,927663.0,1059410.0,9.0,4,60.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,VERBENAL,623.0,20.0,166.0,98.0,50.0,3.0,442.0,509.0,119080.0,56578.0,62502.0,80.36614040980854,52.31776956667786,1.6795431642593215,13.940208263352368,8.229761504870675,4.198857910648304,89.96429707660221,70.71773703241496
109.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,2.0,4.123333333333334,44058.0,53832.0,12.0,3,32.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,CIUDAD SALITRE ORIENTAL,858.0,2.0,31.0,2.0,12.0,0.0,462.0,443.0,21236.0,9763.0,11473.0,426.1631192314937,404.0308909399134,0.9417969485778867,14.597852702957242,0.9417969485778867,5.65078169146732,453.7539690668852,402.68456375838923
49.0,2018,0.0,0,1.0,1,0.0,0,1.0,1,2.0,2.3333333333333335,124191.0,114375.0,10.0,3,11.0,546.809,"3,98",703.807,"85,4",BOSA,APOGEO,726.0,8.0,34.0,20.0,68.0,0.0,311.0,545.0,36791.0,17636.0,19155.0,232.66559756462178,197.33086896251803,2.17444483705254,9.241390557473295,5.436112092631349,18.48278111494659,309.0269902472216,162.35969720699555
14.0,2018,0.0,0,0.0,0,1.0,1,0.0,0,14.0,4.66,375100.0,457974.0,0.0,0,45.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,USAQUEN,1069.0,4.0,37.0,13.0,12.0,0.0,532.0,603.0,39868.0,18825.0,21043.0,284.68947526838565,268.1348449884619,1.0033109260559847,9.280626066017858,3.2607605096819507,3.0099327781679546,320.3187250996016,252.8156631658984
32.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.7457142857142858,1408200.0,1428675.0,0.0,0,47.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,SAN BLAS,338.0,22.0,124.0,36.0,64.0,0.0,280.0,304.0,97856.0,47245.0,50611.0,59.67952910398954,34.540549378678875,2.248201438848921,12.671680837148465,3.6788750817527798,6.540222367560498,64.34543337919357,55.32394143565627
92.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,10.0,2.5425,132324.0,86100.0,26.0,6,25.0,96.241,"3,18",896.890,"88,28",SANTA FE,LA MACARENA,588.0,2.0,41.0,6.0,10.0,1.0,286.0,359.0,12041.0,5866.0,6175.0,537.3307864795282,488.33153392575366,1.6609916119923593,34.050328045843365,4.982974835977078,8.304958059961796,612.0013637913399,463.15789473684214
11.0,2018,0.0,0,1.0,1,4.0,1,2.0,1,5.0,2.3000000000000003,373404.0,436080.0,0.0,0,21.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,SAN CRISTOBAL NORTE,478.0,16.0,77.0,41.0,28.0,1.0,308.0,330.0,68168.0,32450.0,35718.0,93.88569416735125,70.12087783124046,2.3471423541837813,11.295622579509446,6.01455228259594,4.107499119821617,101.69491525423729,86.23103197267484
36.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,1.0,2.97,350595.0,343350.0,26.0,7,19.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,SAN JOSE,620.0,21.0,59.0,84.0,89.0,1.0,326.0,545.0,46555.0,22110.0,24445.0,187.52013747180752,133.17581355386102,4.510793684888841,12.673182257544841,18.043174739555365,19.11717323595747,246.49479873360468,133.36060544078543
53.0,2018,0.0,0,1.0,1,1.0,1,0.0,0,1.0,2.442857142857143,479920.0,461139.0,21.0,6,14.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,MARCO FIDEL SUAREZ,436.0,31.0,82.0,30.0,75.0,2.0,249.0,401.0,46417.0,22472.0,23945.0,140.8966542430575,93.931102828705,6.678587586444621,17.665941357692226,6.463149277204473,16.15787319301118,178.4442862228551,103.98830653581123
50.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.9327272727272728,215222.0,1432186.0,1.0,1,21.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,LA GLORIA,427.0,32.0,153.0,39.0,80.0,1.0,354.0,375.0,93229.0,45285.0,47944.0,78.40907872014073,45.80119919767455,3.432408370785914,16.41120252282015,4.183247701895334,8.581020926964786,82.80887711162636,73.83614216586017
110.0,2018,1.0,1,1.0,1,0.0,0,0.0,0,3.0,4.074999999999999,71780.0,82212.0,7.0,2,29.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,CIUDAD SALITRE OCCIDENTAL,1207.0,0.0,24.0,14.0,22.0,0.0,608.0,659.0,42871.0,20206.0,22665.0,295.53777611905485,281.54230132257237,0.0,5.598189918592988,3.26561078584591,5.131674092043573,326.1407502721963,268.25501875137877
10.0,2018,0.0,0,1.0,1,1.0,1,11.0,1,1.0,2.87125,122265.0,153495.0,5.0,2,29.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,LA URIBE,735.0,14.0,46.0,29.0,4.0,1.0,376.0,450.0,31194.0,14327.0,16867.0,265.4356607039815,235.622235045201,4.488042572289543,14.746425594665642,9.29665961402834,1.2822978777970122,314.09227333007607,222.92049564237863
42.0,2018,0.0,0,0.0,0,1.0,1,6.0,1,1.0,2.4250000000000003,2179040.0,2310720.0,35.0,13,66.0,182.532,"3,63",829.895,"87,19",TUNJUELITO,VENECIA,1857.0,26.0,176.0,189.0,159.0,1.0,963.0,1442.0,131951.0,63768.0,68183.0,182.41619995301286,140.73406037089526,1.9704284166091959,13.338284666277634,14.323498874582231,12.049927624648543,226.13222933132604,141.23755188243405
103.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,2.0,3.0,10953.0,12423.0,5.0,2,15.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,PARQUE SALITRE,177.0,2.0,4.0,6.0,2.0,0.0,71.0,120.0,1339.0,688.0,651.0,1426.4376400298731,1321.8820014936518,14.936519790888724,29.873039581777448,44.809559372666165,14.936519790888724,1744.1860465116279,1090.6298003072197
21.0,2018,0.0,0,0.0,0,5.0,1,0.0,0,14.0,3.762,225860.0,233125.0,52.0,5,22.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,LOS ANDES,1096.0,2.0,38.0,23.0,14.0,0.0,530.0,643.0,27253.0,11949.0,15304.0,430.41133086265734,402.15756063552635,0.7338641617436612,13.943419073129565,8.439437860052104,5.137049132205629,538.120344798728,346.31468897020386
55.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.5539999999999998,379860.0,395955.0,0.0,0,7.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,DIANA TURBAY,302.0,24.0,121.0,24.0,55.0,1.0,214.0,310.0,71841.0,34863.0,36978.0,73.21724363525007,42.03727676396487,3.3407107362091284,16.842749961721022,3.3407107362091284,7.65579543714592,88.91948484066202,57.87224836389204
113.0,2018,0.0,0,0.0,0,2.0,1,0.0,0,1.0,3.2925,104270.0,104965.0,8.0,3,26.0,979.914,"3,72",999.300,"88,94",KENNEDY,BAVARIA,674.0,2.0,31.0,48.0,22.0,0.0,310.0,467.0,37827.0,17598.0,20229.0,205.40883495915617,178.1796071589077,0.5287228699077379,8.195204483569936,12.68934887778571,5.815951568985116,265.3710648937379,153.24534084729845
60.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,14.0,0.0,12.0,8.0,0.0,0.0,24.0,10.0,1014.0,517.0,497.0,335.3057199211045,138.0670611439842,0.0,118.34319526627219,78.89546351084813,0.0,193.42359767891685,482.897384305835
90.0,2018,0.0,0,1.0,1,3.0,1,0.0,0,20.0,3.05,275954.0,520674.0,22.0,10,60.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,PARDO RUBIO,1017.0,20.0,264.0,24.0,16.0,1.0,638.0,701.0,46307.0,22621.0,23686.0,289.58904701233075,219.62122357310992,4.319001446865485,57.0108190986244,5.1828017362385825,3.4552011574923878,309.88904115644755,269.3574263277886
67.0,2018,0.0,0,1.0,1,0.0,0,0.0,0,0.0,1.256470588235294,2609568.0,2765373.0,2.0,1,30.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,LUCERO,786.0,156.0,322.0,74.0,175.0,2.0,659.0,850.0,153854.0,75900.0,77954.0,98.33998466078229,51.087394542878314,10.139482886372795,20.92893262443615,4.809754702510172,11.374419904584865,111.98945981554678,84.53703466146703
83.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.0,24432.0,29572.0,1.0,1,11.0,979.914,"3,72",999.300,"88,94",KENNEDY,LAS MARGARITAS,289.0,16.0,29.0,52.0,34.0,0.0,140.0,280.0,28531.0,13522.0,15009.0,147.20829974413795,101.29333006203778,5.607935228348112,10.164382601380954,18.225789492131366,11.91686236023974,207.06996006507913,93.27736691318542
101.0,2018,1.0,1,0.0,0,3.0,1,0.0,0,15.0,3.8711111111111105,267970.0,273160.0,65.0,10,59.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,TEUSAQUILLO,2064.0,0.0,52.0,76.0,30.0,0.0,927.0,1295.0,25536.0,12292.0,13244.0,870.1441102756892,808.2706766917292,0.0,20.363408521303256,29.76190476190476,11.748120300751879,1053.5307517084284,699.9395952884325
54.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.83,984621.0,1061115.0,21.0,8,28.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,MARRUECOS,711.0,46.0,141.0,68.0,60.0,2.0,420.0,602.0,111476.0,58191.0,53285.0,92.03774803545157,63.78054469123399,4.126448742330187,12.648462449316444,6.09996770605332,5.382324446517636,103.45242391435103,78.82143192267992
78.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,2.0,1.956,79812.0,176088.0,0.0,0,25.0,979.914,"3,72",999.300,"88,94",KENNEDY,TINTAL NORTE,214.0,4.0,20.0,44.0,52.0,0.0,113.0,221.0,27577.0,12962.0,14615.0,121.11542227218334,77.60089930014142,1.4504840990680639,7.25242049534032,15.955325089748703,18.85629328788483,170.49837987964818,77.31782415326718
100.0,2018,1.0,1,1.0,1,2.0,1,1.0,1,8.0,3.59625,300195.0,309096.0,38.0,9,56.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,GALERIAS,1885.0,6.0,56.0,66.0,21.0,1.0,863.0,1169.0,33749.0,16059.0,17690.0,602.6845239858959,558.5350677057098,1.777830454235681,16.593084239533024,19.55613499659249,6.222406589824884,727.9407186001619,487.8462408140192
34.0,2018,0.0,0,1.0,1,2.0,1,1.0,1,0.0,2.346363636363636,864012.0,1108236.0,26.0,12,30.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,20 DE JULIO,859.0,14.0,155.0,80.0,114.0,0.0,520.0,702.0,78361.0,37998.0,40363.0,155.94492158088846,109.62085731422519,1.78660302956828,19.7802478273631,10.2091601689616,14.548053240770281,184.74656560871625,128.83085994599014
106.0,2018,0.0,0,0.0,0,1.0,1,0.0,0,1.0,4.164,167560.0,168920.0,17.0,5,30.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,LA ESMERALDA,519.0,0.0,11.0,20.0,4.0,0.0,244.0,310.0,35620.0,16336.0,19284.0,155.53060078607524,145.70466030320046,0.0,3.0881527231892196,5.614823133071309,1.1229646266142617,189.76493633692456,126.52976560879485
91.0,2018,2.0,1,0.0,0,0.0,0,1.0,1,13.0,3.3285714285714287,96894.0,41153.0,42.0,7,37.0,96.241,"3,18",896.890,"88,28",SANTA FE,SAGRADO CORAZON,1652.0,0.0,73.0,18.0,13.0,2.0,832.0,920.0,10027.0,4998.0,5029.0,1751.2715667697219,1647.5516106512416,0.0,72.80343073701007,17.95153086666002,12.964994514810012,1840.7362945178072,1654.4044541658382
95.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,9.0,2.0,260205.0,69723.0,19.0,3,15.0,96.241,"3,18",896.890,"88,28",SANTA FE,LAS CRUCES,529.0,22.0,40.0,8.0,14.0,0.0,255.0,358.0,20406.0,10293.0,10113.0,300.40184259531514,259.23747917279235,10.78114280113692,19.602077820248947,3.9204155640497893,6.860727237087131,347.80919071213447,252.15069712251557
40.0,2018,0.0,0,0.0,0,1.0,1,0.0,0,1.0,3.0,1219392.0,1267944.0,21.0,8,62.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,CIUDAD MONTES,1122.0,6.0,65.0,306.0,97.0,1.0,588.0,1006.0,98166.0,46098.0,52068.0,162.58174928182873,114.29619216429315,0.6112095837662735,6.6214371574679625,31.171688772079946,9.881221604221421,218.23072584493903,112.92924637013137
117.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,3.0,3.0,824.0,1670.0,1.0,1,17.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,AEROPUERTO EL DORADO,211.0,0.0,56.0,4.0,4.0,0.0,134.0,141.0,756.0,499.0,257.0,3637.566137566138,2791.0052910052914,0.0,740.7407407407406,52.910052910052904,52.910052910052904,2825.6513026052103,5214.007782101167
64.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,5590.0,25895.0,0.0,0,7.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,MONTE BLANCO,7.0,20.0,29.0,0.0,2.0,0.0,27.0,31.0,5331.0,2681.0,2650.0,108.79759894954043,13.130744700806604,37.51641343087601,54.398799474770215,0.0,3.7516413430876008,115.62849682954122,101.88679245283019
48.0,2018,0.0,0,0.0,0,0.0,0,0.0,0,2.0,2.7455555555555557,1310472.0,1325682.0,5.0,3,18.0,979.914,"3,72",999.300,"88,94",KENNEDY,TIMIZA,856.0,26.0,152.0,177.0,179.0,1.0,519.0,869.0,141531.0,67482.0,74049.0,98.21169920370802,60.48144929379429,1.837053366400294,10.739696603570948,12.506094071263538,12.647405868678947,128.77508076227736,70.08872503342381
98.0,2018,0.0,0,1.0,1,5.0,1,0.0,0,18.0,3.0542105263157895,1522242.0,1559634.0,99.0,19,81.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,LOS ALCAZARES,2292.0,14.0,104.0,87.0,76.0,0.0,1051.0,1522.0,39720.0,18906.0,20814.0,647.7844914400806,577.0392749244712,3.524672708962739,26.183282980866064,21.903323262839876,19.133937562940584,805.035438485137,504.9485922936485
28.0,2018,0.0,0,5.0,1,11.0,1,5.0,1,6.0,2.287857142857143,3797108.0,4228084.0,17.0,6,49.0,981.613,"3,41",1.388.086,"91,6",SUBA,EL RINCON,2060.0,42.0,293.0,155.0,255.0,1.0,1195.0,1608.0,266238.0,127428.0,138810.0,105.35686115430555,77.37437931474845,1.5775358889414735,11.005190844282184,5.821858637760199,9.57789646857323,126.18890667671155,86.08889849434479
17.0,2018,0.0,0,0.0,0,2.0,1,0.0,0,2.0,4.285,226840.0,238870.0,6.0,2,32.0,981.613,"3,41",1.388.086,"91,6",SUBA,SAN JOSE DE BAVARIA,825.0,4.0,38.0,28.0,11.0,0.0,392.0,514.0,47245.0,21911.0,25334.0,191.7663244787808,174.62165308498254,0.8466504391999153,8.043179172399196,5.926553074399408,2.3282887077997674,234.58536807995984,154.73277019025815
24.0,2018,2.0,1,1.0,1,11.0,1,1.0,1,6.0,4.819999999999999,859833.0,845949.0,36.0,12,69.0,981.613,"3,41",1.388.086,"91,6",SUBA,NIZA,1096.0,6.0,66.0,30.0,31.0,0.0,565.0,664.0,76588.0,34962.0,41626.0,160.46900297696766,143.1033582284431,0.7834125450462213,8.617537995508433,3.9170627252311063,4.04763148273881,189.92048509810652,135.732474895498
44.0,2018,0.0,0,2.0,1,1.0,1,0.0,0,0.0,3.22875,673424.0,676672.0,20.0,7,33.0,979.914,"3,72",999.300,"88,94",KENNEDY,AMERICAS,1798.0,16.0,79.0,193.0,107.0,0.0,825.0,1368.0,79652.0,37518.0,42134.0,275.32265354291167,225.73193391251945,2.008738010345001,9.918143926078441,24.23040224978657,13.43343544418219,364.6249800095954,195.80386386291354
62.0,2018,0.0,0,1.0,1,2.0,1,0.0,0,1.0,2.024,338366.0,403893.0,26.0,7,26.0,182.532,"3,63",829.895,"87,19",TUNJUELITO,TUNJUELITO,440.0,18.0,109.0,46.0,66.0,0.0,286.0,393.0,39681.0,19601.0,20080.0,171.11463924800282,110.88430231092966,4.536176003628941,27.46906579975303,11.592449787051738,16.63264534663945,200.4999744910974,142.43027888446215
69.0,2018,1.0,1,1.0,1,2.0,1,1.0,1,1.0,1.3691666666666666,1779216.0,1964304.0,13.0,6,22.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,ISMAEL PERDOMO,884.0,98.0,245.0,98.0,246.0,0.0,585.0,986.0,155423.0,75643.0,79780.0,101.07899088294525,56.87703879091254,6.305373078630575,15.763432696576439,6.305373078630575,15.82777323819512,130.3491400393956,73.32664828277764
93.0,2018,4.0,1,3.0,1,2.0,1,0.0,0,8.0,2.932857142857143,332178.0,96411.0,80.0,7,52.0,96.241,"3,18",896.890,"88,28",SANTA FE,LAS NIEVES,4588.0,22.0,90.0,21.0,16.0,0.0,2212.0,2525.0,16323.0,8457.0,7866.0,2902.040066164308,2810.757826379955,13.477914599032042,55.13692335967653,12.865282117257857,9.80211970838694,2985.692325883883,2812.10272056954
18.0,2018,0.0,0,1.0,1,4.0,1,2.0,1,7.0,3.272,300834.0,346380.0,10.0,3,25.0,981.613,"3,41",1.388.086,"91,6",SUBA,BRITALIA,714.0,4.0,49.0,54.0,8.0,1.0,338.0,489.0,82735.0,38291.0,44444.0,100.19943192119418,86.29963135311537,0.48347132410708893,5.922523720311839,6.5268628754457,0.9669426482141779,127.7062495103288,76.05076050760508
15.0,2019,0.0,0,0.0,0,0.0,0,3.0,1,11.0,5.395,175550.0,49356.0,6.0,2,21.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,COUNTRY CLUB,136.0,0.0,12.0,5.0,1.0,0.0,84.0,70.0,24929.0,11192.0,13737.0,61.77544225600706,54.55493601829195,0.0,4.813670825143408,2.0056961771430863,0.4011392354286173,62.544674767691205,61.14872242847783
86.0,2019,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.568,321440.0,368145.0,0.0,0,33.0,546.809,"3,98",703.807,"85,4",BOSA,EL PORVENIR,128.0,22.0,115.0,61.0,115.0,0.0,180.0,261.0,135550.0,64820.0,70730.0,32.53412025082995,9.443009959424566,1.6230173367760974,8.483954260420509,4.50018443378827,8.483954260420509,40.26535020055538,25.448890145624205
71.0,2019,0.0,0,0.0,0,2.0,1,0.0,0,4.0,2.105,2325960.0,2670912.0,0.0,0,22.0,981.613,"3,41",1.388.086,"91,6",SUBA,TIBABUYES,253.0,24.0,186.0,80.0,126.0,0.0,298.0,371.0,281383.0,136036.0,145347.0,23.77542353304926,8.991303667954355,0.8529299922170137,6.610207439681857,2.843099974056713,4.477882459139322,27.272192654885473,20.5026591536117
29.0,2019,2.0,1,2.0,1,1.0,1,0.0,0,5.0,2.713333333333334,1291554.0,1329381.0,30.0,9,32.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,MINUTO DE DIOS,315.0,4.0,53.0,72.0,70.0,0.0,196.0,318.0,110128.0,51823.0,58305.0,46.672962371059135,28.603080052302772,0.36321371494987653,4.812581723085864,6.537846869097777,6.356240011622839,61.362715396638556,33.6163279307092
80.0,2019,0.0,0,0.0,0,1.0,1,0.0,0,1.0,2.0025,247816.0,277108.0,11.0,4,19.0,979.914,"3,72",999.300,"88,94",KENNEDY,CORABASTOS,228.0,21.0,60.0,26.0,45.0,2.0,126.0,252.0,56948.0,28431.0,28517.0,66.72754091451851,40.0365245487111,3.6875746294865492,10.535927512818713,4.565568588888108,7.901945634614035,88.63564419119975,44.1841708454606
