codigo_upz,year,semester,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,spillover_oxxo,nombre_upz,   ,nombre_localidad,estrato_mean,poblacion_2005,area_urbana_2009,poblacion_urbana_2009,densidad_urbana_2009,poblacion_por_localidad_2005,personas_por_localidad_2007,personas_por_hogar_2007_localidad,gasto_promedio_mensual_2007_localidad,ICV_2007_localidad,num_est_transmi,acceso_transmi,accesibilidad_arterial,theft_to_people,homicide,sexual,theft_to_vehicle,theft_to_motorbike,dia_Domingo,dia_Jueves,dia_Lunes,dia_Martes,dia_Miércoles,dia_Sábado,dia_Viernes,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index,theft_to_people_index,homicide_index,sexual_index,theft_to_vehicle_index,theft_to_motorbike_index,male_index,female_index
81.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,GRAN BRITALIA,8,KENNEDY,2.0025,72551.0,179.902.103.852,70904.0,394.125.463.137,951.073,979.914,"3,72",999.300,"88,94",0.25,0.25,4.0,45.0,5.0,17.0,8.0,17.0,12.0,12.0,12.0,17.0,14.0,11.0,14.0,24.0,68.0,65203.0,31845.0,33358.0,14.10978022483628,6.901522936061225,0.7668358817845804,2.6072419980675736,1.2269374108553286,2.6072419980675736,21.353430679855553,7.194675939804545
52.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,LA FLORA,5,USME,1.0,15373.0,187.716.025.612,18507.0,9.859.041.038,298.992,314.431,"4,07",569.872,"82,91",0.0,0.0,4.4,20.0,6.0,4.0,0.0,0.0,8.0,6.0,4.0,2.0,4.0,4.0,2.0,6.0,24.0,17505.0,8720.0,8785.0,17.13796058269066,11.425307055127107,3.427592116538132,2.285061411025421,0.0,0.0,27.522935779816514,6.829823562891292
33.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,SOSIEGO,4,SAN CRISTOBAL,2.8193333333333332,102994.0,23.491.634.485,46766.0,199.075.121.954,407.552,404.35,"3,73",706.208,"83,68",2.625,0.8125,1.875,158.0,4.0,21.0,9.0,10.0,36.0,27.0,27.0,31.0,35.0,21.0,25.0,70.0,132.0,41555.0,20046.0,21509.0,48.61027553844303,38.02189868848514,0.9625797136325351,5.053543496570811,2.1658043556732043,2.406449284081338,65.8485483388207,32.54451624901204
19.0,2015,1,1.0,1,0.0,0,2.0,1,0.0,0,8.0,EL PRADO,11,SUBA,3.51625,86564.0,433.403.358.117,89013.0,205.381.426.639,923.064,981.613,"3,41",1.388.086,"91,6",3.125,1.0,4.25,137.0,1.0,16.0,10.0,4.0,26.0,18.0,23.0,19.0,33.0,24.0,25.0,75.0,93.0,96569.0,44374.0,52195.0,17.396887199826033,14.186747299858133,0.10355289999896447,1.6568463999834315,1.0355289999896446,0.4142115999958579,20.958218776761164,14.369192451384233
41.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,MUZU,16,PUENTE ARANDA,3.0,58178.0,252.822.051.232,57052.0,225.660.695.821,253.63800000000003,250.715,"3,55",1.116.511,"90,43",2.6666666666666665,0.8888888888888888,2.4444444444444446,79.0,1.0,5.0,37.0,28.0,17.0,27.0,25.0,13.0,21.0,21.0,26.0,33.0,117.0,56517.0,26747.0,29770.0,26.54068687297627,13.97809508643417,0.17693791248650848,0.8846895624325424,6.546702762000813,4.954261549622238,43.74322353908849,11.08498488411152
37.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,4.0,SANTA ISABEL,14,LOS MARTIRES,3.0,43861.0,200.462.673.252,45086.0,224.909.701.485,94.842,94.944,"3,53",1.059.511,"89,78",5.714285714285714,1.0,5.857142857142857,90.0,3.0,3.0,4.0,15.0,8.0,15.0,18.0,14.0,20.0,13.0,27.0,36.0,79.0,37800.0,17330.0,20470.0,30.423280423280424,23.80952380952381,0.7936507936507936,0.7936507936507936,1.0582010582010581,3.9682539682539684,45.585689555683786,17.586712261846603
107.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,4.0,QUINTA PAREDES,13,TEUSAQUILLO,3.77,25931.0,173.955.954.056,27099.0,155.780.813.293,137.53,139.298,"2,87",1.933.116,"96,03",4.0,1.0,4.375,116.0,0.0,7.0,5.0,4.0,10.0,18.0,19.0,21.0,22.0,25.0,17.0,58.0,74.0,25472.0,11346.0,14126.0,51.821608040201006,45.540201005025125,0.0,2.7481155778894473,1.9629396984924623,1.57035175879397,65.22122333862154,41.05904006795979
73.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,2.0,GARCES NAVAS,10,ENGATIVA,2.775714285714286,136527.0,555.040.743.711,149186.0,268.783.871.617,804.47,824.3370000000001,"3,41",1.089.512,"91,78",0.5714285714285714,0.2857142857142857,5.714285714285714,100.0,6.0,30.0,22.0,38.0,17.0,27.0,31.0,25.0,32.0,31.0,33.0,75.0,121.0,153681.0,72628.0,81053.0,12.753691087382306,6.506985248664441,0.3904191149198665,1.9520955745993323,1.431536754706177,2.472654394492488,16.660241229277965,9.25320469322542
31.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,SANTA CECILIA,10,ENGATIVA,3.318333333333334,68227.0,308.579.767.892,65210.0,211.322.992.578,804.4699999999999,824.337,"3,41",1.089.512,"91,78",1.6666666666666667,0.6666666666666666,6.333333333333333,99.0,0.0,25.0,15.0,13.0,13.0,17.0,28.0,26.0,24.0,22.0,22.0,55.0,97.0,65135.0,30471.0,34664.0,23.336148000307055,15.199201658094726,0.0,3.8381822368926075,2.302909342135565,1.9958547631841559,31.833546650913984,15.866605123471038
58.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,COMUNEROS,5,USME,1.5654545454545454,77969.0,493.035.619.032,86795.0,176.042.047.774,298.992,314.431,"4,07",569.872,"82,91",0.0,0.0,2.636363636363636,81.0,10.0,17.0,8.0,7.0,16.0,17.0,20.0,14.0,14.0,19.0,23.0,46.0,77.0,90939.0,44593.0,46346.0,13.525550094019069,8.907069574110118,1.0996382190259404,1.869384972344099,0.8797105752207524,0.7697467533181583,17.2672841028861,9.92534415052
13.0,2015,1,4.0,1,0.0,0,1.0,1,0.0,0,2.0,LOS CEDROS,1,USAQUEN,4.381666666666667,95424.0,672.263.207.867,102364.0,152.267.740.971,425.192,430.156,"3,12",1.867.529,"93,6",1.1111111111111112,0.2777777777777778,4.888888888888889,269.0,1.0,15.0,6.0,3.0,26.0,46.0,33.0,49.0,46.0,38.0,56.0,112.0,182.0,119423.0,52795.0,66628.0,24.618373345168017,22.524974251191143,0.08373596375907488,1.2560394563861232,0.5024157825544493,0.25120789127722465,34.47296145468321,16.809749654799784
63.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,EL MOCHUELO,19,CIUDAD BOLIVAR,,399.0,316.734.955.971,1466.0,462.847.555.145,570.619,593.937,"4,09",505.335,"83,5",0.5,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,TINTAL SUR,7,BOSA,1.765,26624.0,576.903.769.222,42439.0,735.633.952.561,508.828,546.809,"3,98",703.807,"85,4",0.0,0.0,5.875,28.0,3.0,6.0,2.0,6.0,2.0,6.0,5.0,11.0,7.0,5.0,9.0,18.0,27.0,77392.0,36620.0,40772.0,5.814554475914823,3.61794500723589,0.3876369650609882,0.7752739301219764,0.2584246433739921,0.7752739301219764,7.373020207536865,4.414794466790935
77.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ZONA FRANCA,9,FONTIBON,2.045,31542.0,490.212.344.089,39664.0,809.118.751.869,301.375,317.179,"3,46",1.428.379,"90,03",0.0,0.0,1.4444444444444444,67.0,0.0,5.0,11.0,10.0,14.0,12.0,10.0,12.0,20.0,11.0,14.0,26.0,67.0,51491.0,24131.0,27360.0,18.06140878988561,13.011982676584257,0.0,0.9710434833271834,2.1362956633198036,1.9420869666543668,27.765115411711076,9.502923976608187
39.0,2015,1,1.0,1,0.0,0,0.0,0,0.0,0,0.0,QUIROGA,18,RAFAEL URIBE URIBE,3.0,94032.0,384.046.822.311,87121.0,226.849.943.649,378.164,378.78,"3,72",591.317,"87,06",3.0,1.0,4.6,269.0,7.0,20.0,23.0,38.0,35.0,52.0,43.0,67.0,61.0,41.0,58.0,130.0,227.0,87659.0,42280.0,45379.0,40.72599504899668,30.68709430862775,0.7985489225293466,2.2815683500838477,2.623803602596425,4.33497986515931,53.68968779564806,28.647612331695278
108.0,2015,1,1.0,1,0.0,0,0.0,0,0.0,0,2.0,ZONA INDUSTRIAL,16,PUENTE ARANDA,2.685714285714286,4190.0,34.695.352.294,4247.0,122.408.326.165,253.638,250.715,"3,55",1.116.511,"90,43",6.0,1.0,8.25,195.0,3.0,7.0,11.0,9.0,20.0,32.0,34.0,34.0,51.0,20.0,34.0,73.0,152.0,5506.0,2769.0,2737.0,408.64511442063207,354.15909916454774,5.448601525608427,12.713403559752997,19.978205593897567,16.345804576825284,548.9346334416757,266.71538180489586
61.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,CIUDAD USME,5,USME,1.2366666666666666,7950.0,925.470.476.509,13496.0,145.828.530.921,298.992,314.431,"4,07",569.872,"82,91",0.0,0.0,6.5,17.0,4.0,8.0,1.0,0.0,4.0,3.0,2.0,4.0,6.0,4.0,7.0,17.0,13.0,18445.0,9007.0,9438.0,16.26457034426674,9.216589861751151,2.168609379235565,4.33721875847113,0.5421523448088913,0.0,14.433218607749529,18.012290739563465
1.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,PASEO DE LOS LIBERTADORES,1,USAQUEN,4.0,2916.0,630.952.898.115,3546.0,562.007.086.518,425.192,430.156,"3,12",1.867.529,"93,6",0.1666666666666666,0.1666666666666666,4.611111111111111,31.0,0.0,1.0,0.0,1.0,6.0,6.0,3.0,6.0,4.0,4.0,4.0,12.0,21.0,2693.0,1346.0,1347.0,122.53991830672113,115.11325659116228,0.0,3.713330857779428,0.0,3.713330857779428,156.0178306092125,89.08685968819599
46.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,CASTILLA,8,KENNEDY,2.72,110582.0,503.545.836.025,125411.0,2.490.557.781,951.073,979.914,"3,72",999.300,"88,94",2.25,0.75,5.0,164.0,3.0,5.0,45.0,32.0,39.0,40.0,28.0,36.0,25.0,40.0,41.0,79.0,170.0,132836.0,63546.0,69290.0,18.744918546177242,12.34605076936975,0.22584239212261736,0.37640398687102894,3.3876358818392607,2.408985515974585,26.75227394328518,11.401356617116466
85.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,BOSA CENTRAL,7,BOSA,1.9988888888888892,211484.0,714.656.412.136,221236.0,309.569.740.428,508.828,546.809,"3,98",703.807,"85,4",1.4166666666666667,0.5,3.25,202.0,29.0,44.0,11.0,48.0,26.0,54.0,53.0,62.0,46.0,45.0,48.0,96.0,237.0,239097.0,115658.0,123439.0,13.969225879036543,8.44845397474665,1.2128968577606578,1.8402573014299635,0.46006432535749087,2.0075534197417784,20.49144892700894,7.777120683090434
60.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,PARQUE ENTRENUBES,5,USME,1.11,659.0,382.019.721.793,1948.0,0.0,338.578,346.6055,"4,07",569.872,"82,91",0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,4.0,1317.0,675.0,642.0,45.558086560364465,15.186028853454822,30.372057706909644,0.0,0.0,0.0,59.25925925925926,31.15264797507788
30.0,2015,1,0.0,0,0.0,0,2.0,1,0.0,0,3.0,BOYACA REAL,10,ENGATIVA,3.001818181818182,129771.0,453.781.819.192,121920.0,268.675.374.031,804.47,824.337,"3,41",1.089.512,"91,78",2.272727272727273,0.6363636363636364,3.8181818181818183,158.0,5.0,49.0,16.0,29.0,20.0,29.0,41.0,54.0,46.0,37.0,30.0,113.0,143.0,124317.0,59133.0,65184.0,20.672957037251543,12.709444404224685,0.4021976077286292,3.941536555740566,1.2870323447316134,2.3327461248260493,24.182774423756616,17.335542464408444
72.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,BOLIVIA,10,ENGATIVA,3.0,82839.0,474.504.159.406,86279.0,181.829.807.579,804.47,824.337,"3,41",1.089.512,"91,78",1.0,0.5,5.25,71.0,2.0,8.0,31.0,13.0,13.0,12.0,19.0,17.0,18.0,27.0,19.0,38.0,87.0,80539.0,36818.0,43721.0,15.520431095494109,8.815604862240653,0.24832689752790574,0.993307590111623,3.849066911682539,1.6141248339313872,23.629746319734913,8.691475492326342
57.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,GRAN YOMASA,5,USME,1.7740000000000002,126484.0,535.798.612.383,138142.0,257.824.482.571,298.992,314.431,"4,07",569.872,"82,91",0.2727272727272727,0.2727272727272727,2.090909090909091,124.0,27.0,23.0,26.0,31.0,35.0,33.0,26.0,27.0,33.0,38.0,39.0,62.0,169.0,125387.0,61305.0,64082.0,18.422962508075,9.8893824718671,2.15333328016461,1.834320942362446,2.073580195714069,2.472345617966775,27.567082619688442,9.675103773290472
23.0,2015,1,0.0,0,0.0,0,1.0,1,0.0,0,4.0,CASA BLANCA SUBA,11,SUBA,3.5728571428571425,29874.0,420.483.819.457,36521.0,868.547.095.276,923.064,981.613,"3,41",1.388.086,"91,6",1.0,0.7142857142857143,5.857142857142857,53.0,0.0,5.0,5.0,3.0,15.0,7.0,8.0,11.0,10.0,9.0,6.0,25.0,41.0,48068.0,22299.0,25769.0,13.730548389781143,11.026046434218191,0.0,1.040193059831905,1.040193059831905,0.6241158358991429,18.386474729808512,9.701579417129109
88.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,9.0,EL REFUGIO,2,CHAPINERO,5.9375,29898.0,335.978.485.908,30763.0,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0.25,0.1666666666666666,5.0,155.0,0.0,9.0,2.0,0.0,13.0,18.0,23.0,26.0,22.0,23.0,41.0,70.0,96.0,35938.0,15805.0,20133.0,46.19066169514163,43.129834715343094,0.0,2.504312983471534,0.5565139963270076,0.0,60.74027206580196,34.76878756270799
9.0,2015,1,0.0,0,0.0,0,1.0,1,0.0,0,0.0,VERBENAL,1,USAQUEN,2.7445454545454546,84333.0,355.788.448.029,96310.0,270.694.567.329,425.192,430.156,"3,12",1.867.529,"93,6",0.8181818181818182,0.3636363636363636,5.454545454545454,123.0,8.0,13.0,11.0,5.0,24.0,27.0,20.0,22.0,21.0,28.0,18.0,51.0,109.0,114369.0,54372.0,59997.0,13.989804929657513,10.754662539674213,0.6994902464828756,1.1366716505346728,0.9617990889139539,0.4371814040517973,20.047083057456042,8.500425021251063
109.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,CIUDAD SALITRE ORIENTAL,13,TEUSAQUILLO,4.123333333333334,14686.0,180.529.656.927,17944.0,993.964.111.241,137.53,139.298,"2,87",1.933.116,"96,03",4.0,1.0,10.666666666666666,63.0,0.0,4.0,0.0,11.0,4.0,10.0,11.0,18.0,12.0,10.0,13.0,30.0,48.0,19748.0,8759.0,10989.0,39.497670650192426,31.90196475592465,0.0,2.02552157180474,0.0,5.570184322463034,54.800776344331545,27.300027300027303
49.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,APOGEO,7,BOSA,2.3333333333333335,41397.0,210.583.733.352,38125.0,181.044.373.149,508.828,546.809,"3,98",703.807,"85,4",3.3333333333333335,1.0,3.6666666666666665,40.0,2.0,7.0,1.0,11.0,7.0,6.0,14.0,8.0,7.0,9.0,10.0,22.0,39.0,39535.0,19036.0,20499.0,15.429366384216516,10.117617301125584,0.5058808650562792,1.7705830276969772,0.2529404325281396,2.7823447578095357,20.487497373397773,10.732230840528807
14.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,9.0,USAQUEN,1,USAQUEN,4.66,34100.0,492.691.983.265,41634.0,8.450.310.014,425.192,430.156,"3,12",1.867.529,"93,6",0.0,0.0,4.090909090909091,148.0,2.0,10.0,1.0,4.0,10.0,25.0,24.0,30.0,29.0,20.0,27.0,61.0,104.0,39067.0,18187.0,20880.0,42.23513451250416,37.883635805155244,0.5119410243939898,2.559705121969949,0.2559705121969949,1.0238820487879796,57.18370264474625,29.214559386973182
32.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,SAN BLAS,4,SAN CRISTOBAL,1.7457142857142858,93880.0,400.032.231.099,95245.0,238.093.314.977,407.552,404.35,"3,73",706.208,"83,68",0.0,0.0,3.1333333333333333,103.0,6.0,14.0,12.0,17.0,15.0,21.0,29.0,28.0,26.0,18.0,15.0,60.0,92.0,95088.0,45923.0,49165.0,15.985192663637894,10.832071344438836,0.6309944472488642,1.4723203769140163,1.2619888944977284,1.7878176005384485,20.033534394529973,12.203803518763348
92.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,6.0,LA MACARENA,3,SANTA FE,2.5425,22054.0,858.972.814.617,14350.0,167.060.001.851,109.107,96.241,"3,18",896.890,"88,28",4.333333333333333,1.0,4.166666666666667,109.0,4.0,6.0,2.0,2.0,15.0,16.0,19.0,17.0,20.0,13.0,23.0,54.0,69.0,12122.0,5885.0,6237.0,101.468404553704,89.91915525490843,3.2997855139415937,4.949678270912391,1.6498927569707968,1.6498927569707968,117.24723874256586,86.58008658008659
11.0,2015,1,0.0,0,0.0,0,1.0,1,0.0,0,5.0,SAN CRISTOBAL NORTE,1,USAQUEN,2.3000000000000003,62234.0,275.277.506.205,72680.0,264.024.478.433,425.192,430.156,"3,12",1.867.529,"93,6",0.0,0.0,3.5,96.0,5.0,16.0,1.0,3.0,19.0,21.0,16.0,16.0,19.0,21.0,9.0,54.0,67.0,68665.0,32719.0,35946.0,17.62178693657613,13.980921867035606,0.7281730139081045,2.3301536445059345,0.1456346027816209,0.4369038083448627,20.47739845349797,15.022533800701051
36.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,SAN JOSE,18,RAFAEL URIBE URIBE,2.97,50085.0,207.947.107.119,49050.0,235.877.289.564,378.164,378.78,"3,72",591.317,"87,06",3.7142857142857144,1.0,2.7142857142857144,157.0,7.0,13.0,6.0,9.0,28.0,34.0,25.0,24.0,28.0,20.0,33.0,70.0,122.0,46706.0,22094.0,24612.0,41.108208795443836,33.614524900441054,1.4987367790005566,2.7833683038581767,1.2846315248576199,1.92694728728643,55.21861138770707,28.441410693970422
53.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,MARCO FIDEL SUAREZ,18,RAFAEL URIBE URIBE,2.442857142857143,68560.0,184.536.569.132,65877.0,35.698.615.353,378.164,378.78,"3,72",591.317,"87,06",3.0,0.8571428571428571,2.0,75.0,6.0,11.0,2.0,18.0,11.0,17.0,22.0,15.0,22.0,7.0,18.0,46.0,66.0,49067.0,23723.0,25344.0,22.825931889049667,15.285222247131474,1.2228177797705178,2.2418325962459495,0.40760592659017264,3.668453339311554,27.821101884247355,18.150252525252526
50.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,LA GLORIA,4,SAN CRISTOBAL,1.9327272727272728,15373.0,38.585.775.934,102299.0,265.121.012.922,407.552,404.35,"3,73",706.208,"83,68",0.0714285714285714,0.0714285714285714,1.5,85.0,17.0,14.0,19.0,21.0,22.0,25.0,20.0,27.0,16.0,24.0,22.0,51.0,105.0,93921.0,45576.0,48345.0,16.60970390008624,9.050159176329043,1.8100318352658085,1.4906144525718423,2.022976757061786,2.2359216788577636,23.038441284886783,10.549177784672667
110.0,2015,1,0.0,0,0.0,0,1.0,1,0.0,0,1.0,CIUDAD SALITRE OCCIDENTAL,9,FONTIBON,4.074999999999999,35890.0,225.701.253.811,41106.0,182.125.705.134,301.375,317.179,"3,46",1.428.379,"90,03",3.5,1.0,14.5,96.0,0.0,5.0,3.0,6.0,10.0,14.0,10.0,24.0,21.0,13.0,18.0,41.0,69.0,42001.0,19634.0,22367.0,26.189852622556607,22.856598652413037,0.0,1.1904478464798458,0.7142687078879074,1.4285374157758148,35.14311907914841,18.33057629543524
10.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,LA URIBE,1,USAQUEN,2.87125,13585.0,3.452.642.542,17055.0,493.969.468.097,425.192,430.156,"3,12",1.867.529,"93,6",0.5555555555555556,0.2222222222222222,3.2222222222222223,99.0,2.0,8.0,4.0,0.0,12.0,24.0,15.0,17.0,18.0,15.0,12.0,51.0,62.0,26931.0,12379.0,14552.0,41.95908061341948,36.76061044892503,0.7426385949277784,2.9705543797111136,1.4852771898555568,0.0,50.08482106793764,35.046728971962615
42.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,VENECIA,6,TUNJUELITO,2.4250000000000003,136190.0,659.377.024.137,144420.0,219.024.920.058,184.528,182.532,"3,63",829.895,"87,19",2.1875,0.8125,4.125,309.0,15.0,22.0,33.0,37.0,44.0,69.0,43.0,64.0,68.0,60.0,68.0,145.0,271.0,130110.0,63358.0,66752.0,31.972945968795635,23.749135347014064,1.1528706479133042,1.6908769502728462,2.536315425409269,2.8437475981861504,42.772814798446916,21.722195589645253
103.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,2.0,PARQUE SALITRE,12,BARRIOS UNIDOS,3.0,3651.0,165.246.908.484,4141.0,250.594.703.283,223.073,230.066,"3,36",1.462.840,"92,44",1.6666666666666667,0.6666666666666666,5.0,20.0,0.0,2.0,0.0,4.0,3.0,5.0,1.0,4.0,1.0,5.0,7.0,6.0,20.0,1566.0,825.0,741.0,166.02809706257983,127.7139208173691,0.0,12.77139208173691,0.0,25.54278416347382,242.42424242424244,80.97165991902834
21.0,2015,1,0.0,0,0.0,0,1.0,1,0.0,0,8.0,LOS ANDES,12,BARRIOS UNIDOS,3.762,45172.0,274.816.645.782,46625.0,169.658.573.145,223.073,230.06599999999997,"3,36",1.462.840,"92,44",10.4,1.0,4.4,115.0,0.0,10.0,1.0,3.0,10.0,20.0,20.0,21.0,26.0,14.0,18.0,53.0,76.0,27856.0,12709.0,15147.0,46.309592188397474,41.28374497415279,0.0,3.5898908673176337,0.3589890867317634,1.07696726019529,59.80014163191439,34.99042714728989
55.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,DIANA TURBAY,18,RAFAEL URIBE URIBE,1.5539999999999998,75972.0,211.433.160.976,79191.0,374.543.896.683,378.164,378.78,"3,72",591.317,"87,06",0.0,0.0,1.4,38.0,14.0,6.0,10.0,19.0,15.0,10.0,14.0,13.0,12.0,10.0,13.0,19.0,68.0,71424.0,34601.0,36823.0,12.180779569892474,5.320340501792115,1.9601254480286738,0.8400537634408602,1.400089605734767,2.6601702508960576,19.652611196208202,5.159818591641094
113.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,BAVARIA,8,KENNEDY,3.2925,20854.0,27.722.789.458,20993.0,757.247.030.708,951.073,979.914,"3,72",999.300,"88,94",1.6,0.6,5.2,67.0,0.0,3.0,10.0,7.0,13.0,13.0,11.0,7.0,9.0,17.0,17.0,33.0,54.0,33712.0,15893.0,17819.0,25.80683436165164,19.87422876127195,0.0,0.8898908400569531,2.9663028001898435,2.0764119601328903,33.97722267665009,18.519557775408273
60.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,PARQUE ENTRENUBES,5,USME,1.11,659.0,382.019.721.793,1948.0,0.0,338.578,346.6055,"4,07",569.872,"82,91",0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,4.0,1317.0,675.0,642.0,45.558086560364465,15.186028853454822,30.372057706909644,0.0,0.0,0.0,59.25925925925926,31.15264797507788
90.0,2015,1,0.0,0,0.0,0,2.0,1,0.0,0,13.0,PARDO RUBIO,2,CHAPINERO,3.05,19711.0,285.199.005.156,37191.0,130.403.680.685,122.827,122.507,"2,43",2.288.835,"96,61",1.5714285714285714,0.7142857142857143,4.285714285714286,509.0,6.0,23.0,0.0,4.0,62.0,69.0,74.0,89.0,86.0,67.0,95.0,208.0,334.0,44638.0,21636.0,23002.0,121.4212106277163,114.02840629060442,1.3441462431112505,5.152560598593126,0.0,0.8960974954075004,154.37234239230912,90.42691939831319
67.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,LUCERO,19,CIUDAD BOLIVAR,1.256470588235294,153504.0,586.386.549.887,162669.0,277.409.159.592,570.619,593.937,"4,09",505.335,"83,5",0.1176470588235294,0.0588235294117647,1.7647058823529411,141.0,53.0,42.0,3.0,44.0,43.0,45.0,41.0,40.0,37.0,41.0,36.0,91.0,192.0,153476.0,76374.0,77102.0,18.43936511246058,9.187104172639371,3.453308660637494,2.7365842216372593,0.1954703015455185,2.866897756000938,25.13944536098672,11.80254727503826
83.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,LAS MARGARITAS,8,KENNEDY,2.0,12216.0,147.241.546.489,14786.0,100.420.026.498,951.073,979.914,"3,72",999.300,"88,94",0.5,0.5,5.5,90.0,0.0,4.0,7.0,2.0,12.0,15.0,13.0,25.0,10.0,13.0,15.0,38.0,65.0,24130.0,11502.0,12628.0,42.685453791960214,37.297969332780774,0.0,1.6576875259013675,2.9009531703273934,0.8288437629506837,56.51191097200487,30.091859360152043
101.0,2015,1,1.0,1,0.0,0,0.0,0,0.0,0,11.0,TEUSAQUILLO,13,TEUSAQUILLO,3.8711111111111105,26797.0,235.700.797.363,27316.0,115.892.692.369,137.53,139.298,"2,87",1.933.116,"96,03",6.5,1.0,5.9,351.0,3.0,7.0,7.0,10.0,24.0,63.0,64.0,55.0,69.0,40.0,63.0,143.0,235.0,25575.0,11819.0,13756.0,147.80058651026394,137.2434017595308,1.1730205278592376,2.7370478983382207,2.7370478983382207,3.9100684261974585,198.83238852694814,103.95463797615585
54.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,MARRUECOS,18,RAFAEL URIBE URIBE,1.83,89511.0,362.888.498.604,96465.0,265.825.454.295,378.164,378.78,"3,72",591.317,"87,06",1.9090909090909092,0.7272727272727273,2.5454545454545454,63.0,19.0,11.0,16.0,30.0,26.0,14.0,18.0,24.0,19.0,15.0,23.0,37.0,102.0,106068.0,54423.0,51645.0,13.104800693894484,5.9395859260097295,1.7913036919711884,1.0370705585096354,1.508466266923106,2.828374250480824,18.74207596053139,7.164294704230807
78.0,2015,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,TINTAL NORTE,8,KENNEDY,1.956,13302.0,343.372.626.881,29348.0,854.698.298.655,951.073,979.914,"3,72",999.300,"88,94",0.0,0.0,4.166666666666667,29.0,0.0,7.0,7.0,8.0,8.0,5.0,8.0,12.0,4.0,6.0,8.0,16.0,35.0,23903.0,11416.0,12487.0,21.33623394552985,12.132368321967954,0.0,2.928502698406058,2.928502698406058,3.3468602267497807,30.65872459705676,12.813325858893249
100.0,2015,1,1.0,1,0.0,0,1.0,1,0.0,0,5.0,GALERIAS,13,TEUSAQUILLO,3.59625,33355.0,237.568.113.094,34344.0,144.564.855.749,137.53,139.298,"2,87",1.933.116,"96,03",4.222222222222222,1.0,6.222222222222222,255.0,1.0,17.0,7.0,13.0,28.0,48.0,41.0,42.0,51.0,30.0,53.0,118.0,175.0,33449.0,15280.0,18169.0,87.59604173517893,76.23546294358576,0.29896259977876766,5.082364196239051,2.0927381984513738,3.8865137971239796,114.52879581151832,64.94578677967968
