codigo_upz,year,quarter,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,spillover_oxxo,estrato_mean,poblacion_2005,poblacion_urbana_2009,num_est_transmi,acceso_transmi,accesibilidad_arterial,personas_por_localidad_2007,personas_por_hogar_2007_localidad,gasto_promedio_mensual_2007_localidad,ICV_2007_localidad,nombre_localidad,nombre_upz,theft_to_people,genero_-,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index,theft_to_people_index,male_index,female_index
109.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,2.0,4.123333333333334,44058.0,53832.0,12.0,3,32.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,CIUDAD SALITRE ORIENTAL,13.0,0.0,9.0,4.0,21236.0,9763.0,11473.0,6.1216801657562625,6.1216801657562625,4.097101300829663,7.844504488799791
49.0,2018,1,0.0,0,1.0,1,0.0,0,1.0,1,1.0,2.3333333333333335,124191.0,114375.0,10.0,3,11.0,546.809,"3,98",703.807,"85,4",BOSA,APOGEO,11.0,0.0,6.0,5.0,36791.0,17636.0,19155.0,2.989861650947242,2.989861650947242,2.835110002268088,3.1323414252153485
14.0,2018,1,0.0,0,0.0,0,1.0,1,0.0,0,13.0,4.66,375100.0,457974.0,0.0,0,45.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,USAQUEN,20.0,0.0,7.0,13.0,39868.0,18825.0,21043.0,5.016554630279924,5.016554630279924,6.905710491367862,3.326521883761821
32.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.7457142857142858,1408200.0,1428675.0,0.0,0,47.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,SAN BLAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,8.0,2.5425,132324.0,86100.0,26.0,6,25.0,96.241,"3,18",896.890,"88,28",SANTA FE,LA MACARENA,11.0,0.0,4.0,7.0,12041.0,5866.0,6175.0,9.135453865957977,9.135453865957977,11.933174224343675,6.477732793522267
11.0,2018,1,0.0,0,1.0,1,4.0,1,2.0,1,5.0,2.3000000000000003,373404.0,436080.0,0.0,0,21.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,SAN CRISTOBAL NORTE,6.0,0.0,3.0,3.0,68168.0,32450.0,35718.0,0.880178382818918,0.880178382818918,0.9244992295839753,0.8399126490844953
36.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,2.97,350595.0,343350.0,26.0,7,19.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,SAN JOSE,7.0,0.0,3.0,4.0,46555.0,22110.0,24445.0,1.503597894962947,1.503597894962947,1.8091361374943464,1.2272448353446512
53.0,2018,1,0.0,0,1.0,1,1.0,1,0.0,0,1.0,2.442857142857143,479920.0,461139.0,21.0,6,14.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,MARCO FIDEL SUAREZ,2.0,0.0,0.0,2.0,46417.0,22472.0,23945.0,0.4308766184802981,0.4308766184802981,0.8899964400142399,0.0
50.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.9327272727272728,215222.0,1432186.0,1.0,1,21.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,LA GLORIA,8.0,0.0,5.0,3.0,93229.0,45285.0,47944.0,0.8581020926964785,0.8581020926964785,0.6624710168930109,1.0428833639245787
110.0,2018,1,1.0,1,1.0,1,0.0,0,0.0,0,2.0,4.074999999999999,71780.0,82212.0,7.0,2,29.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,CIUDAD SALITRE OCCIDENTAL,14.0,0.0,8.0,6.0,42871.0,20206.0,22665.0,3.26561078584591,3.26561078584591,2.9694150252400275,3.5296712993602473
10.0,2018,1,0.0,0,1.0,1,1.0,1,11.0,1,1.0,2.87125,122265.0,153495.0,5.0,2,29.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,LA URIBE,13.0,0.0,7.0,6.0,31194.0,14327.0,16867.0,4.16746810284029,4.16746810284029,4.187896977734348,4.150115610363431
42.0,2018,1,0.0,0,0.0,0,1.0,1,6.0,1,1.0,2.4250000000000003,2179040.0,2310720.0,35.0,13,66.0,182.532,"3,63",829.895,"87,19",TUNJUELITO,VENECIA,24.0,0.0,9.0,15.0,131951.0,63768.0,68183.0,1.81885699994695,1.81885699994695,2.3522770041400074,1.31997712039658
103.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,2.0,3.0,10953.0,12423.0,5.0,2,15.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,PARQUE SALITRE,1.0,0.0,1.0,0.0,1339.0,688.0,651.0,7.468259895444362,7.468259895444362,0.0,15.360983102918587
21.0,2018,1,0.0,0,0.0,0,5.0,1,0.0,0,13.0,3.762,225860.0,233125.0,52.0,5,22.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,LOS ANDES,16.0,0.0,5.0,11.0,27253.0,11949.0,15304.0,5.87091329394929,5.87091329394929,9.205791279604988,3.2671197072660743
55.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.5539999999999998,379860.0,395955.0,0.0,0,7.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,DIANA TURBAY,7.0,0.0,1.0,6.0,71841.0,34863.0,36978.0,0.9743739647276625,0.9743739647276625,1.7210222872386196,0.27043106712099085
113.0,2018,1,0.0,0,0.0,0,2.0,1,0.0,0,1.0,3.2925,104270.0,104965.0,8.0,3,26.0,979.914,"3,72",999.300,"88,94",KENNEDY,BAVARIA,16.0,0.0,5.0,11.0,37827.0,17598.0,20229.0,4.229782959261903,4.229782959261903,6.250710307989545,2.471699045924168
60.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,2.0,0.0,2.0,0.0,1014.0,517.0,497.0,19.723865877712033,19.723865877712033,0.0,40.24144869215292
90.0,2018,1,0.0,0,1.0,1,3.0,1,0.0,0,19.0,3.05,275954.0,520674.0,22.0,10,60.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,PARDO RUBIO,14.0,0.0,10.0,4.0,46307.0,22621.0,23686.0,3.023301012805839,3.023301012805839,1.7682684231466337,4.221903233977877
67.0,2018,1,0.0,0,1.0,1,0.0,0,0.0,0,0.0,1.256470588235294,2609568.0,2765373.0,2.0,1,30.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,LUCERO,5.0,0.0,2.0,3.0,153854.0,75900.0,77954.0,0.3249834258452819,0.3249834258452819,0.3952569169960474,0.25656156194678914
83.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.0,24432.0,29572.0,1.0,1,11.0,979.914,"3,72",999.300,"88,94",KENNEDY,LAS MARGARITAS,3.0,0.0,2.0,1.0,28531.0,13522.0,15009.0,1.0514878553152711,1.0514878553152711,0.7395355716609969,1.332533813045506
101.0,2018,1,1.0,1,0.0,0,3.0,1,0.0,0,13.0,3.8711111111111105,267970.0,273160.0,65.0,10,59.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,TEUSAQUILLO,19.0,0.0,11.0,8.0,25536.0,12292.0,13244.0,7.44047619047619,7.44047619047619,6.508298080052066,8.305647840531561
54.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.83,984621.0,1061115.0,21.0,8,28.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,MARRUECOS,6.0,0.0,4.0,2.0,111476.0,58191.0,53285.0,0.5382324446517637,0.5382324446517637,0.34369576051279405,0.7506803040255231
78.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.956,79812.0,176088.0,0.0,0,25.0,979.914,"3,72",999.300,"88,94",KENNEDY,TINTAL NORTE,3.0,0.0,1.0,2.0,27577.0,12962.0,14615.0,1.087863074301048,1.087863074301048,1.5429717636167257,0.6842285323297981
100.0,2018,1,1.0,1,1.0,1,2.0,1,1.0,1,7.0,3.59625,300195.0,309096.0,38.0,9,56.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,GALERIAS,22.0,0.0,12.0,10.0,33749.0,16059.0,17690.0,6.51871166553083,6.51871166553083,6.227037798119435,6.783493499152064
34.0,2018,1,0.0,0,1.0,1,2.0,1,1.0,1,0.0,2.346363636363636,864012.0,1108236.0,26.0,12,30.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,20 DE JULIO,10.0,0.0,5.0,5.0,78361.0,37998.0,40363.0,1.2761450211202,1.2761450211202,1.315858729406811,1.2387582687114436
106.0,2018,1,0.0,0,0.0,0,1.0,1,0.0,0,1.0,4.164,167560.0,168920.0,17.0,5,30.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,LA ESMERALDA,7.0,0.0,1.0,6.0,35620.0,16336.0,19284.0,1.965188096574958,1.965188096574958,3.672869735553379,0.5185646131507986
91.0,2018,1,2.0,1,0.0,0,0.0,0,1.0,1,11.0,3.3285714285714287,96894.0,41153.0,42.0,7,37.0,96.241,"3,18",896.890,"88,28",SANTA FE,SAGRADO CORAZON,23.0,0.0,13.0,10.0,10027.0,4998.0,5029.0,22.938067218510025,22.938067218510025,20.008003201280513,25.85006959634122
95.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,7.0,2.0,260205.0,69723.0,19.0,3,15.0,96.241,"3,18",896.890,"88,28",SANTA FE,LAS CRUCES,8.0,0.0,4.0,4.0,20406.0,10293.0,10113.0,3.9204155640497893,3.9204155640497893,3.886136209074128,3.9553050529022054
40.0,2018,1,0.0,0,0.0,0,1.0,1,0.0,0,1.0,3.0,1219392.0,1267944.0,21.0,8,62.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,CIUDAD MONTES,16.0,0.0,5.0,11.0,98166.0,46098.0,52068.0,1.6298922233767292,1.6298922233767292,2.3862206603323353,0.9602827072290082
117.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,3.0,824.0,1670.0,1.0,1,17.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,AEROPUERTO EL DORADO,4.0,0.0,0.0,4.0,756.0,499.0,257.0,52.910052910052904,52.910052910052904,80.16032064128255,0.0
64.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,5590.0,25895.0,0.0,0,7.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,MONTE BLANCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,2018,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0,2.7455555555555557,1310472.0,1325682.0,5.0,3,18.0,979.914,"3,72",999.300,"88,94",KENNEDY,TIMIZA,10.0,0.0,4.0,6.0,141531.0,67482.0,74049.0,0.7065589870770361,0.7065589870770361,0.8891259891526629,0.5401828518953665
98.0,2018,1,0.0,0,1.0,1,5.0,1,0.0,0,17.0,3.0542105263157895,1522242.0,1559634.0,99.0,19,81.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,LOS ALCAZARES,24.0,0.0,9.0,15.0,39720.0,18906.0,20814.0,6.042296072507553,6.042296072507553,7.9339892097746745,4.324012683770539
28.0,2018,1,0.0,0,5.0,1,10.0,1,5.0,1,6.0,2.287857142857143,3797108.0,4228084.0,17.0,6,49.0,981.613,"3,41",1.388.086,"91,6",SUBA,EL RINCON,21.0,0.0,9.0,12.0,266238.0,127428.0,138810.0,0.7887679444707367,0.7887679444707367,0.9417082587814295,0.6483682731791658
17.0,2018,1,0.0,0,0.0,0,2.0,1,0.0,0,2.0,4.285,226840.0,238870.0,6.0,2,32.0,981.613,"3,41",1.388.086,"91,6",SUBA,SAN JOSE DE BAVARIA,12.0,0.0,3.0,9.0,47245.0,21911.0,25334.0,2.539951317599746,2.539951317599746,4.107525900232759,1.1841793637009552
24.0,2018,1,2.0,1,1.0,1,11.0,1,1.0,1,5.0,4.819999999999999,859833.0,845949.0,36.0,12,69.0,981.613,"3,41",1.388.086,"91,6",SUBA,NIZA,12.0,0.0,1.0,11.0,76588.0,34962.0,41626.0,1.5668250900924425,1.5668250900924425,3.146273096504777,0.24023446884158942
44.0,2018,1,0.0,0,2.0,1,1.0,1,0.0,0,0.0,3.22875,673424.0,676672.0,20.0,7,33.0,979.914,"3,72",999.300,"88,94",KENNEDY,AMERICAS,14.0,0.0,6.0,8.0,79652.0,37518.0,42134.0,1.7576457590518757,1.7576457590518757,2.132309824617517,1.4240281008211895
62.0,2018,1,0.0,0,1.0,1,2.0,1,0.0,0,1.0,2.024,338366.0,403893.0,26.0,7,26.0,182.532,"3,63",829.895,"87,19",TUNJUELITO,TUNJUELITO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.0,2018,1,1.0,1,1.0,1,2.0,1,1.0,1,0.0,1.3691666666666666,1779216.0,1964304.0,13.0,6,22.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,ISMAEL PERDOMO,7.0,0.0,4.0,3.0,155423.0,75643.0,79780.0,0.45038379133075546,0.45038379133075546,0.39659981756408397,0.5013787916771121
93.0,2018,1,3.0,1,3.0,1,2.0,1,0.0,0,7.0,2.932857142857143,332178.0,96411.0,80.0,7,52.0,96.241,"3,18",896.890,"88,28",SANTA FE,LAS NIEVES,59.0,0.0,25.0,34.0,16323.0,8457.0,7866.0,36.145316424676835,36.145316424676835,40.20338181388199,31.78235443681668
18.0,2018,1,0.0,0,1.0,1,4.0,1,2.0,1,6.0,3.272,300834.0,346380.0,10.0,3,25.0,981.613,"3,41",1.388.086,"91,6",SUBA,BRITALIA,8.0,0.0,3.0,5.0,82735.0,38291.0,44444.0,0.9669426482141779,0.9669426482141779,1.3057898722937504,0.6750067500675007
15.0,2018,2,0.0,0,0.0,0,0.0,0,3.0,1,6.0,5.395,175550.0,49356.0,6.0,2,21.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,COUNTRY CLUB,17.0,0.0,8.0,9.0,24440.0,10977.0,13463.0,6.955810147299509,6.955810147299509,8.198961464881116,5.942211988412687
86.0,2018,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.568,321440.0,368145.0,0.0,0,33.0,546.809,"3,98",703.807,"85,4",BOSA,EL PORVENIR,10.0,0.0,3.0,7.0,131429.0,62925.0,68504.0,0.7608670841290734,0.7608670841290734,1.1124354390147002,0.4379306317879248
71.0,2018,2,0.0,0,0.0,0,2.0,1,0.0,0,2.0,2.105,2325960.0,2670912.0,0.0,0,22.0,981.613,"3,41",1.388.086,"91,6",SUBA,TIBABUYES,20.0,0.0,7.0,13.0,274048.0,132345.0,141703.0,0.7297991592713685,0.7297991592713685,0.9822811590917677,0.49399095290854816
29.0,2018,2,1.0,1,1.0,1,1.0,1,1.0,1,3.0,2.713333333333334,1291554.0,1329381.0,30.0,9,32.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,MINUTO DE DIOS,22.0,0.0,8.0,14.0,109581.0,51503.0,58078.0,2.0076473111214534,2.0076473111214534,2.718288255053104,1.3774579014428872
80.0,2018,2,0.0,0,0.0,0,1.0,1,0.0,0,0.0,2.0025,247816.0,277108.0,11.0,4,19.0,979.914,"3,72",999.300,"88,94",KENNEDY,CORABASTOS,21.0,0.0,5.0,16.0,57028.0,28359.0,28669.0,3.682401627270814,3.682401627270814,5.641947882506435,1.7440440894345808
99.0,2018,2,6.0,1,2.0,1,1.0,1,0.0,0,13.0,3.692,79566.0,121692.0,22.0,6,62.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,CHAPINERO,73.0,0.0,37.0,36.0,23444.0,11623.0,11821.0,31.138031052721377,31.138031052721377,30.973070635808313,31.30022840707216
3.0,2018,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6.0,0.0,1169.0,0.0,0,26.0,981.613,"3,41",1.388.086,"91,6",SUBA,GUAYMARAL,1.0,0.0,0.0,1.0,2048.0,988.0,1060.0,4.8828125,4.8828125,10.121457489878543,0.0
97.0,2018,2,9.0,1,3.0,1,2.0,1,1.0,1,7.0,5.211875,94384.0,420656.0,63.0,15,98.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,CHICO LAGO,77.0,0.0,43.0,34.0,33942.0,15780.0,18162.0,22.685758057863413,22.685758057863413,21.546261089987325,23.675806629225857
94.0,2018,2,3.0,1,0.0,0,0.0,0,2.0,1,4.0,2.40875,203598.0,216855.0,43.0,8,36.0,22.115,"2,83",1.050.888,"88,9",CANDELARIA,LA CANDELARIA,32.0,0.0,16.0,16.0,17075.0,9012.0,8063.0,18.740849194729137,18.740849194729137,17.75410563692854,19.843730621356812
76.0,2018,2,0.0,0,0.0,0,1.0,1,0.0,0,0.0,2.186666666666667,120020.0,128536.0,0.0,0,21.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,FONTIBON SAN PABLO,6.0,0.0,1.0,5.0,32717.0,16104.0,16613.0,1.8339089769844423,1.8339089769844423,3.1048186785891705,0.6019382411364594
114.0,2018,2,0.0,0,0.0,0,2.0,1,1.0,1,3.0,3.8,191930.0,197050.0,9.0,4,24.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,MODELIA,15.0,0.0,6.0,9.0,42000.0,19461.0,22539.0,3.5714285714285716,3.5714285714285716,4.624633883150917,2.662052442433116
89.0,2018,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.0666666666666664,28245.0,48603.0,0.0,0,3.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,SAN ISIDRO - PATIOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,2018,2,0.0,0,3.0,1,4.0,1,0.0,0,1.0,3.008,1246305.0,1155330.0,52.0,15,75.0,119.565,"3,92",1.095.184,"90,79",ANTONIO NARIÑO,RESTREPO,32.0,0.0,13.0,19.0,54246.0,26004.0,28242.0,5.899052464697858,5.899052464697858,7.306568220273804,4.6030734367254444
52.0,2018,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,614920.0,740280.0,0.0,0,176.0,314.431,"4,07",569.872,"82,91",USME,LA FLORA,2.0,0.0,0.0,2.0,18178.0,8980.0,9198.0,1.1002310485201892,1.1002310485201892,2.2271714922048997,0.0
96.0,2018,2,0.0,0,0.0,0,0.0,0,0.0,0,3.0,1.7264285714285716,628474.0,648214.0,4.0,2,16.0,96.241,"3,18",896.890,"88,28",SANTA FE,LOURDES,7.0,0.0,0.0,7.0,44303.0,21564.0,22739.0,1.5800284405119291,1.5800284405119291,3.246150992394732,0.0
84.0,2018,2,0.0,0,0.0,0,2.0,1,1.0,1,0.0,1.98,990222.0,1073760.0,1.0,1,30.0,546.809,"3,98",703.807,"85,4",BOSA,BOSA OCCIDENTAL,24.0,0.0,9.0,15.0,195836.0,95646.0,100190.0,1.2255152270266958,1.2255152270266958,1.5682830437237312,0.8982932428386067
111.0,2018,2,0.0,0,0.0,0,1.0,1,0.0,0,2.0,2.9375,64585.0,73290.0,16.0,5,63.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,PUENTE ARANDA,15.0,0.0,5.0,10.0,10700.0,8209.0,2491.0,14.018691588785046,14.018691588785046,12.181751735899622,20.07226013649137
112.0,2018,2,1.0,1,1.0,1,1.0,1,0.0,0,1.0,3.1133333333333333,126427.0,160027.0,0.0,0,71.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,GRANJAS DE TECHO,21.0,0.0,10.0,11.0,43620.0,20259.0,23361.0,4.814305364511692,4.814305364511692,5.429685571844613,4.280638671289756
75.0,2018,2,0.0,0,2.0,1,7.0,1,3.0,1,1.0,2.913,1316550.0,1374890.0,0.0,0,58.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,FONTIBON,23.0,0.0,8.0,15.0,129959.0,62133.0,67826.0,1.769788933432852,1.769788933432852,2.4141760417169618,1.1794886916521687
12.0,2018,2,1.0,1,2.0,1,3.0,1,0.0,0,5.0,3.378,256245.0,260090.0,9.0,3,42.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,TOBERIN,14.0,0.0,7.0,7.0,58835.0,27123.0,31712.0,2.379535990481856,2.379535990481856,2.580835453305313,2.2073662966700303
16.0,2018,2,0.0,0,2.0,1,7.0,1,1.0,1,11.0,5.738888888888889,464238.0,463266.0,18.0,6,60.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,SANTA BARBARA,37.0,0.0,18.0,19.0,67760.0,30437.0,37323.0,5.460448642266824,5.460448642266824,6.24240233925814,4.822763443453098
82.0,2018,2,0.0,0,0.0,0,2.0,1,2.0,1,0.0,1.9566666666666668,963012.0,1044870.0,9.0,4,29.0,979.914,"3,72",999.300,"88,94",KENNEDY,PATIO BONITO,18.0,0.0,7.0,11.0,140235.0,69384.0,70851.0,1.2835597390095197,1.2835597390095197,1.5853799146777354,0.9879888780680582
35.0,2018,2,0.0,0,0.0,0,0.0,0,1.0,1,1.0,2.666,168705.0,154565.0,35.0,5,22.0,119.565,"3,92",1.095.184,"90,79",ANTONIO NARIÑO,CIUDAD JARDIN,9.0,0.0,3.0,6.0,24983.0,11921.0,13062.0,3.6024496657727254,3.6024496657727254,5.03313480412717,2.296738631143776
68.0,2018,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.055,351536.0,380992.0,0.0,0,13.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,EL TESORO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,2018,2,1.0,1,2.0,1,7.0,1,2.0,1,2.0,2.840909090909091,1497236.0,1751217.0,16.0,6,48.0,981.613,"3,41",1.388.086,"91,6",SUBA,SUBA,24.0,0.0,11.0,13.0,166333.0,77901.0,88432.0,1.4428886631035334,1.4428886631035334,1.6687847396053965,1.2438936131717024
22.0,2018,2,1.0,1,0.0,0,6.0,1,0.0,0,2.0,3.292222222222222,847206.0,887247.0,37.0,8,38.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,DOCE DE OCTUBRE,12.0,0.0,1.0,11.0,64814.0,30527.0,34287.0,1.851451846823217,1.851451846823217,3.603367510728208,0.2916557295768075
105.0,2018,2,0.0,0,0.0,0,0.0,0,0.0,0,1.0,2.67,1601.0,2464.0,4.0,1,11.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,JARDIN BOTANICO,6.0,0.0,4.0,2.0,2482.0,1423.0,1059.0,24.174053182917003,24.174053182917003,14.054813773717498,37.77148253068933
104.0,2018,2,0.0,0,0.0,0,0.0,0,0.0,0,3.0,4.0,19494.0,20424.0,21.0,5,34.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,PARQUE SIMON BOLIVAR - CAN,13.0,0.0,6.0,7.0,2937.0,1546.0,1391.0,44.262853251617294,44.262853251617294,45.278137128072444,43.13443565780014
74.0,2018,2,0.0,0,0.0,0,1.0,1,0.0,0,1.0,2.0016666666666665,712512.0,784968.0,0.0,0,15.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,ENGATIVA,8.0,0.0,3.0,5.0,135897.0,65701.0,70196.0,0.5886811335055225,0.5886811335055225,0.7610234243009999,0.4273747791896974
47.0,2018,2,0.0,0,0.0,0,1.0,1,0.0,0,0.0,3.0,865592.0,770256.0,9.0,4,28.0,979.914,"3,72",999.300,"88,94",KENNEDY,KENNEDY CENTRAL,17.0,0.0,7.0,10.0,94686.0,44596.0,50090.0,1.7954079800604104,1.7954079800604104,2.2423535743115974,1.3974845278498702
70.0,2018,2,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.1733333333333331,789975.0,888237.0,0.0,0,23.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,JERUSALEM,4.0,0.0,2.0,2.0,95007.0,46315.0,48692.0,0.42102160893407853,0.42102160893407853,0.43182554248083777,0.41074509159615546
66.0,2018,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.8425,597168.0,609704.0,4.0,3,26.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,SAN FRANCISCO,6.0,0.0,3.0,3.0,68147.0,33151.0,34996.0,0.8804496162707088,0.8804496162707088,0.9049500769207565,0.8572408275231455
65.0,2018,2,0.0,0,0.0,0,0.0,0,0.0,0,1.0,2.463333333333334,349194.0,364512.0,9.0,3,21.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,ARBORIZADORA,16.0,0.0,7.0,9.0,77129.0,36651.0,40478.0,2.0744467061675893,2.0744467061675893,2.4555946631742653,1.7293344532832648
79.0,2018,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.1333333333333333,167274.0,204984.0,3.0,2,22.0,979.914,"3,72",999.300,"88,94",KENNEDY,CALANDAIMA,8.0,0.0,3.0,5.0,120204.0,56697.0,63507.0,0.6655352567302253,0.6655352567302253,0.8818808755313332,0.4723888705182106
59.0,2018,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,163808.0,216380.0,0.0,0,6.0,314.431,"4,07",569.872,"82,91",USME,ALFONSO LOPEZ,4.0,0.0,2.0,2.0,48496.0,23875.0,24621.0,0.8248102936324645,0.8248102936324645,0.837696335078534,0.8123146907111816
45.0,2018,2,0.0,0,0.0,0,1.0,1,1.0,1,0.0,2.7914285714285714,737583.0,674359.0,9.0,4,35.0,979.914,"3,72",999.300,"88,94",KENNEDY,CARVAJAL,22.0,0.0,7.0,15.0,90556.0,43525.0,47031.0,2.429435929148814,2.429435929148814,3.446295232624928,1.4883800046777658
20.0,2018,2,1.0,1,0.0,0,7.0,1,33.0,1,14.0,4.996666666666667,231126.0,219822.0,33.0,6,26.0,981.613,"3,41",1.388.086,"91,6",SUBA,LA ALHAMBRA,13.0,0.0,8.0,5.0,39506.0,17788.0,21718.0,3.29063939654736,3.29063939654736,2.8108837418484374,3.6835804401878627
51.0,2018,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.68875,263745.0,660861.0,0.0,0,15.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,LOS LIBERTADORES,3.0,0.0,2.0,1.0,73845.0,35930.0,37915.0,0.4062563477554337,0.4062563477554337,0.27831895352073477,0.527495714097323
115.0,2018,2,0.0,0,1.0,1,0.0,0,0.0,0,3.0,3.314,77135.0,83285.0,6.0,3,26.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,CAPELLANIA,21.0,0.0,10.0,11.0,17190.0,8131.0,9059.0,12.216404886561955,12.216404886561955,13.52847128274505,11.038745998454575
43.0,2018,2,0.0,0,0.0,0,2.0,1,0.0,0,0.0,3.0,844074.0,844239.0,17.0,8,31.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,SAN RAFAEL,15.0,0.0,4.0,11.0,71167.0,33640.0,37527.0,2.107718465018899,2.107718465018899,3.269916765755054,1.065899219228822
25.0,2018,2,2.0,1,1.0,1,4.0,1,0.0,0,6.0,4.04,127070.0,126620.0,24.0,5,25.0,981.613,"3,41",1.388.086,"91,6",SUBA,LA FLORESTA,10.0,0.0,1.0,9.0,40557.0,18384.0,22173.0,2.465665606430456,2.465665606430456,4.895561357702349,0.45099896270238576
56.0,2018,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.508,205135.0,253351.0,6.0,6,8.0,314.431,"4,07",569.872,"82,91",USME,DANUBIO,9.0,0.0,4.0,5.0,50027.0,24123.0,25904.0,1.7990285245967177,1.7990285245967177,2.0727106910417445,1.5441630636195183
