codigo_upz,year,quarter,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,spillover_oxxo,nombre_upz,codigo_localidad,nombre_localidad,estrato_mean,poblacion_2005,area_urbana_2009,poblacion_urbana_2009,densidad_urbana_2009,poblacion_por_localidad_2005,personas_por_localidad_2007,personas_por_hogar_2007_localidad,gasto_promedio_mensual_2007_localidad,ICV_2007_localidad,num_est_transmi,acceso_transmi,accesibilidad_arterial,theft_to_people,homicide,sexual,theft_to_vehicle,theft_to_motorbike,dia_Domingo,dia_Jueves,dia_Lunes,dia_Martes,dia_Miércoles,dia_Sábado,dia_Viernes,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index,theft_to_people_index,homicide_index,sexual_index,theft_to_vehicle_index,theft_to_motorbike_index,male_index,female_index
79.0,2018,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,CALANDAIMA,8,KENNEDY,2.1333333333333333,55758.0,318.934.387.072,68328.0,214.238.422.602,951.073,979.914,"3,72",999.300,"88,94",1.0,0.6666666666666666,7.333333333333333,151.0,4.0,17.0,15.0,33.0,19.0,31.0,35.0,38.0,28.0,26.0,43.0,81.0,139.0,120204.0,56697.0,63507.0,18.302219560081195,12.561977970783001,0.33276762836511264,1.4142624205517287,1.2478786063691725,2.745332934012179,24.516288339771066,12.754499503991685
59.0,2018,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ALFONSO LOPEZ,5,USME,1.0,40952.0,216.493.429.751,54095.0,249.869.014.788,298.992,314.431,"4,07",569.872,"82,91",0.0,0.0,1.5,84.0,4.0,9.0,3.0,11.0,17.0,15.0,18.0,11.0,18.0,18.0,14.0,40.0,71.0,48496.0,23875.0,24621.0,22.88848564830089,17.321016166281755,0.8248102936324645,1.855823160673045,0.6186077202243484,2.2682283074892773,29.73821989528796,16.24629381422363
45.0,2018,3,0.0,0,0.0,0,1.0,1,1.0,1,0.0,CARVAJAL,8,KENNEDY,2.7914285714285714,105369.0,438.593.005.327,96337.0,219.650.105.747,951.073,979.914,"3,72",999.300,"88,94",1.2857142857142858,0.5714285714285714,5.0,359.0,4.0,24.0,36.0,15.0,55.0,73.0,51.0,61.0,67.0,66.0,65.0,170.0,268.0,90556.0,43525.0,47031.0,48.36786077123548,39.643977207473824,0.44171562348160254,2.6502937408896154,3.975440611334423,1.6564335880560097,61.57380815623205,36.14637154217431
20.0,2018,3,1.0,1,0.0,0,7.0,1,34.0,1,15.0,LA ALHAMBRA,11,SUBA,4.996666666666667,38521.0,284.774.117.529,36637.0,128.652.843.587,923.064,981.613,"3,41",1.388.086,"91,6",5.5,1.0,4.333333333333333,241.0,0.0,0.0,2.0,1.0,7.0,39.0,33.0,51.0,44.0,27.0,43.0,103.0,141.0,39506.0,17788.0,21718.0,61.762770212119676,61.00339188983951,0.0,0.0,0.50625221485344,0.25312610742672,79.26692152012592,47.42609816741873
51.0,2018,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,LOS LIBERTADORES,4,SAN CRISTOBAL,1.68875,29305.0,364.939.485.846,73429.0,2.012.087.013,407.552,404.35,"3,73",706.208,"83,68",0.0,0.0,1.6666666666666667,64.0,2.0,17.0,2.0,8.0,12.0,17.0,11.0,12.0,19.0,10.0,12.0,44.0,49.0,73845.0,35930.0,37915.0,12.593946780418445,8.666802085449252,0.2708375651702891,2.3021193039474577,0.2708375651702891,1.0833502606811565,13.637628722516004,11.604905710141106
115.0,2018,3,0.0,0,1.0,1,0.0,0,0.0,0,3.0,CAPELLANIA,9,FONTIBON,3.314,15427.0,272.109.155.246,16657.0,612.144.048.771,301.375,317.179,"3,46",1.428.379,"90,03",1.2,0.6,5.2,177.0,1.0,5.0,2.0,1.0,13.0,22.0,17.0,33.0,42.0,19.0,40.0,95.0,91.0,17190.0,8131.0,9059.0,108.2024432809773,102.96684118673647,0.5817335660267597,2.9086678301337985,1.1634671320535195,0.5817335660267597,111.91735333907268,104.86808698531847
43.0,2018,3,0.0,0,0.0,0,2.0,1,0.0,0,0.0,SAN RAFAEL,16,PUENTE ARANDA,3.0,76734.0,329.312.713.782,76749.0,23.305.811.403,253.638,250.71500000000003,"3,55",1.116.511,"90,43",1.5454545454545454,0.7272727272727273,2.8181818181818183,284.0,1.0,10.0,35.0,4.0,31.0,50.0,35.0,46.0,51.0,51.0,70.0,133.0,201.0,71167.0,33640.0,37527.0,46.931864487754154,39.906136271024494,0.14051456433459328,1.4051456433459328,4.918009751710765,0.5620582573383731,59.75029726516052,35.44114903935833
25.0,2018,3,2.0,1,1.0,1,4.0,1,0.0,0,6.0,LA FLORESTA,11,SUBA,4.04,25414.0,393.477.586.199,25324.0,643.594.473.694,923.064,981.613,"3,41",1.388.086,"91,6",4.8,1.0,5.0,140.0,0.0,5.0,1.0,0.0,15.0,30.0,16.0,17.0,29.0,17.0,22.0,59.0,87.0,40557.0,18384.0,22173.0,35.998717853884656,34.519318490026386,0.0,1.232832803215228,0.2465665606430456,0.0,47.32375979112272,26.60893879944076
56.0,2018,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,DANUBIO,5,USME,1.508,29305.0,288.740.865.613,36193.0,125.347.688.223,298.992,314.431,"4,07",569.872,"82,91",0.8571428571428571,0.8571428571428571,1.1428571428571428,90.0,0.0,17.0,2.0,2.0,8.0,17.0,20.0,17.0,22.0,9.0,18.0,51.0,60.0,50027.0,24123.0,25904.0,22.188018470026186,17.990285245967176,0.0,3.3981649909049114,0.39978411657704843,0.39978411657704843,24.87252829250093,19.68807906114886
26.0,2018,3,0.0,0,3.0,1,5.0,1,1.0,1,5.0,LAS FERIAS,10,ENGATIVA,3.0646153846153847,110921.0,473.343.150.688,110859.0,234.204.297.324,804.47,824.337,"3,41",1.089.512,"91,78",1.4615384615384617,0.3846153846153846,5.3076923076923075,538.0,2.0,19.0,16.0,13.0,57.0,91.0,75.0,71.0,106.0,100.0,88.0,250.0,338.0,99530.0,47242.0,52288.0,59.07766502562041,54.054054054054056,0.20094443886265445,1.9089721691952175,1.6075555109012356,1.3061388526072542,71.54650522839846,47.81211750305997
102.0,2018,3,1.0,1,1.0,1,3.0,1,0.0,0,10.0,LA SABANA,14,LOS MARTIRES,2.8186666666666667,50981.0,450.942.153.879,52197.0,11.575.098.835,94.842,94.944,"3,53",1.059.511,"89,78",8.733333333333333,1.0,6.266666666666667,959.0,9.0,20.0,13.0,10.0,81.0,174.0,114.0,136.0,155.0,187.0,164.0,359.0,652.0,35073.0,17460.0,17613.0,288.2559233598495,273.4297037607276,2.5660764690787787,5.702392153508397,3.706554899780458,2.8511960767541984,373.4249713631157,203.8267189008119
2.0,2018,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,LA ACADEMIA,11,SUBA,5.058,703.0,672.073.080.488,920.0,136.889.875.031,923.064,981.613,"3,41",1.388.086,"91,6",0.2,0.1333333333333333,6.333333333333333,36.0,0.0,1.0,2.0,2.0,7.0,5.0,4.0,7.0,6.0,5.0,7.0,16.0,25.0,4077.0,1982.0,2095.0,100.56414029923964,88.30022075055187,0.0,2.452783909737552,4.905567819475104,4.905567819475104,126.13521695257316,76.37231503579953
116.0,2018,3,1.0,1,0.0,0,0.0,0,1.0,1,3.0,ALAMOS,10,ENGATIVA,3.155,12319.0,200.244.113.699,13641.0,681.218.526.129,804.47,824.337,"3,41",1.089.512,"91,78",1.5,0.5,8.5,171.0,1.0,3.0,7.0,3.0,11.0,38.0,25.0,31.0,28.0,25.0,27.0,79.0,106.0,11820.0,5550.0,6270.0,156.51438240270727,144.67005076142132,0.8460236886632826,2.5380710659898478,5.922165820642978,2.5380710659898478,190.99099099099098,125.99681020733652
81.0,2018,3,0.0,0,0.0,0,1.0,1,3.0,1,1.0,GRAN BRITALIA,8,KENNEDY,2.0025,72551.0,179.902.103.852,70904.0,394.125.463.137,951.073,979.914,"3,72",999.300,"88,94",0.25,0.25,4.0,145.0,3.0,11.0,4.0,20.0,16.0,31.0,30.0,18.0,33.0,19.0,36.0,68.0,115.0,63264.0,30735.0,32529.0,28.926403641881638,22.919828022255942,0.4742033383915023,1.7387455741021751,0.6322711178553364,3.161355589276682,37.41662599642102,20.90442374496603
52.0,2018,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,LA FLORA,5,USME,1.0,15373.0,187.716.025.612,18507.0,9.859.041.038,298.992,314.431,"4,07",569.872,"82,91",0.0,0.0,4.4,38.0,2.0,22.0,2.0,6.0,10.0,14.0,6.0,10.0,6.0,6.0,18.0,32.0,36.0,18178.0,8980.0,9198.0,38.508086698206625,20.904389921883595,1.1002310485201892,12.102541533722082,1.1002310485201892,3.3006931455605675,40.089086859688194,34.790171776473144
33.0,2018,3,0.0,0,0.0,0,1.0,1,0.0,0,0.0,SOSIEGO,4,SAN CRISTOBAL,2.8193333333333332,102994.0,23.491.634.485,46766.0,199.075.121.954,407.552,404.35,"3,73",706.208,"83,68",2.625,0.8125,1.875,142.0,1.0,6.0,7.0,14.0,17.0,30.0,28.0,30.0,27.0,16.0,22.0,76.0,94.0,42167.0,20418.0,21749.0,40.31588683093414,33.67562311760381,0.2371522754760832,1.4229136528564992,1.6600659283325825,3.320131856665165,46.03780977568812,34.9441353625454
19.0,2018,3,1.0,1,2.0,1,6.0,1,2.0,1,9.0,EL PRADO,11,SUBA,3.51625,86564.0,433.403.358.117,89013.0,205.381.426.639,923.064,981.613,"3,41",1.388.086,"91,6",3.125,1.0,4.25,420.0,1.0,9.0,13.0,3.0,38.0,79.0,56.0,66.0,69.0,51.0,87.0,191.0,255.0,96752.0,44278.0,52474.0,46.09723829998347,43.40995534976021,0.10335703654704813,0.930213328923433,1.3436414751116257,0.31007110964114437,57.5906770856859,36.39897854175401
41.0,2018,3,0.0,0,0.0,0,2.0,1,0.0,0,1.0,MUZU,16,PUENTE ARANDA,3.0,58178.0,252.822.051.232,57052.0,225.660.695.821,253.63800000000003,250.715,"3,55",1.116.511,"90,43",2.6666666666666665,0.8888888888888888,2.4444444444444446,165.0,3.0,7.0,28.0,9.0,21.0,33.0,22.0,37.0,31.0,24.0,44.0,94.0,118.0,56895.0,26833.0,30062.0,37.26162228666842,29.000790930661744,0.5272871078302136,1.2303365849371648,4.921346339748659,1.5818613234906407,43.97570156151008,31.26871132991817
37.0,2018,3,0.0,0,1.0,1,1.0,1,0.0,0,5.0,SANTA ISABEL,14,LOS MARTIRES,3.0,43861.0,200.462.673.252,45086.0,224.909.701.485,94.842,94.944,"3,53",1.059.511,"89,78",5.714285714285714,1.0,5.857142857142857,176.0,2.0,12.0,9.0,4.0,26.0,35.0,22.0,35.0,22.0,30.0,33.0,79.0,124.0,38204.0,18413.0,19791.0,53.13579729871218,46.0684745052874,0.5235053921055387,3.1410323526332324,2.355774264474924,1.0470107842110774,67.34372454244284,39.91713405083119
107.0,2018,3,0.0,0,1.0,1,3.0,1,1.0,1,3.0,QUINTA PAREDES,13,TEUSAQUILLO,3.77,25931.0,173.955.954.056,27099.0,155.780.813.293,137.53,139.298,"2,87",1.933.116,"96,03",4.0,1.0,4.375,246.0,1.0,4.0,3.0,5.0,16.0,48.0,23.0,33.0,59.0,26.0,54.0,111.0,148.0,25448.0,11749.0,13699.0,101.77617101540396,96.66771455517134,0.39295818924866394,1.5718327569946557,1.178874567745992,1.9647909462433197,125.96816750361734,81.02781224906929
73.0,2018,3,1.0,1,0.0,0,2.0,1,0.0,0,3.0,GARCES NAVAS,10,ENGATIVA,2.775714285714286,136527.0,555.040.743.711,149186.0,268.783.871.617,804.47,824.3370000000001,"3,41",1.089.512,"91,78",0.5714285714285714,0.2857142857142857,5.714285714285714,336.0,0.0,22.0,27.0,32.0,58.0,64.0,56.0,71.0,48.0,70.0,50.0,156.0,260.0,160612.0,75640.0,84972.0,25.963190795208327,20.919981072398077,0.0,1.3697606654546362,1.681069907603417,1.9923791497521979,34.37334743521946,18.358988843383703
31.0,2018,3,0.0,0,0.0,0,2.0,1,1.0,1,3.0,SANTA CECILIA,10,ENGATIVA,3.318333333333334,68227.0,308.579.767.892,65210.0,211.322.992.578,804.4699999999999,824.337,"3,41",1.089.512,"91,78",1.6666666666666667,0.6666666666666666,6.333333333333333,306.0,1.0,6.0,8.0,7.0,30.0,51.0,39.0,53.0,58.0,41.0,56.0,124.0,204.0,65800.0,30709.0,35091.0,49.848024316109424,46.50455927051672,0.1519756838905775,0.911854103343465,1.21580547112462,1.0638297872340425,66.43003679703018,35.33669601892223
58.0,2018,3,0.0,0,0.0,0,0.0,0,1.0,1,0.0,COMUNEROS,5,USME,1.5654545454545454,77969.0,493.035.619.032,86795.0,176.042.047.774,298.992,314.431,"4,07",569.872,"82,91",0.0,0.0,2.636363636363636,115.0,2.0,25.0,4.0,14.0,20.0,29.0,23.0,20.0,22.0,25.0,21.0,79.0,80.0,91633.0,44615.0,47018.0,17.46095838835354,12.550063841629107,0.21826197985441925,2.728274748180241,0.4365239597088385,1.5278338589809348,17.93118906197467,16.80207580075716
13.0,2018,3,4.0,1,1.0,1,5.0,1,3.0,1,2.0,LOS CEDROS,1,USAQUEN,4.381666666666667,95424.0,672.263.207.867,102364.0,152.267.740.971,425.192,430.156,"3,12",1.867.529,"93,6",1.1111111111111112,0.2777777777777778,4.888888888888889,506.0,1.0,9.0,7.0,1.0,47.0,83.0,69.0,75.0,96.0,65.0,89.0,243.0,281.0,123293.0,54733.0,68560.0,42.50038526112594,41.04044836284298,0.081107605460164,0.7299684491414761,0.567753238221148,0.081107605460164,51.34014214459284,35.443407234539094
63.0,2018,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,EL MOCHUELO,19,CIUDAD BOLIVAR,,399.0,316.734.955.971,1466.0,462.847.555.145,570.619,593.937,"4,09",505.335,"83,5",0.5,0.5,1.5,5.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,4.0,3.0,36.0,18.0,18.0,1944.4444444444446,1388.888888888889,277.77777777777777,277.77777777777777,0.0,0.0,1666.6666666666665,2222.222222222222
87.0,2018,3,0.0,0,0.0,0,0.0,0,0.0,0,1.0,TINTAL SUR,7,BOSA,1.765,26624.0,576.903.769.222,42439.0,735.633.952.561,508.828,546.809,"3,98",703.807,"85,4",0.0,0.0,5.875,77.0,2.0,13.0,4.0,5.0,17.0,17.0,9.0,19.0,13.0,8.0,18.0,46.0,55.0,97019.0,45633.0,51386.0,10.410331996825363,7.936589740153991,0.2061451880559478,1.3399437223636608,0.4122903761118956,0.5153629701398695,12.052681173712006,8.951854590744562
77.0,2018,3,0.0,0,0.0,0,0.0,0,0.0,0,1.0,ZONA FRANCA,9,FONTIBON,2.045,31542.0,490.212.344.089,39664.0,809.118.751.869,301.375,317.179,"3,46",1.428.379,"90,03",0.0,0.0,1.4444444444444444,76.0,0.0,6.0,7.0,5.0,11.0,15.0,15.0,7.0,20.0,16.0,10.0,39.0,55.0,56771.0,26670.0,30101.0,16.557749555230664,13.387116661675856,0.0,1.056877631184936,1.2330239030490922,0.88073135932078,20.622422197225347,12.95638018670476
39.0,2018,3,1.0,1,2.0,1,5.0,1,0.0,0,0.0,QUIROGA,18,RAFAEL URIBE URIBE,3.0,94032.0,384.046.822.311,87121.0,226.849.943.649,378.164,378.78,"3,72",591.317,"87,06",3.0,1.0,4.6,387.0,3.0,5.0,19.0,17.0,45.0,67.0,54.0,60.0,78.0,58.0,69.0,172.0,259.0,88243.0,42702.0,45541.0,48.84240109697086,43.856169894495885,0.339970309259658,0.56661718209943,2.1531452919778338,1.926498419138062,60.65289681982109,37.7681649502646
108.0,2018,3,0.0,0,0.0,0,0.0,0,1.0,1,2.0,ZONA INDUSTRIAL,16,PUENTE ARANDA,2.685714285714286,4190.0,34.695.352.294,4247.0,122.408.326.165,253.638,250.715,"3,55",1.116.511,"90,43",6.0,1.0,8.25,227.0,1.0,27.0,12.0,4.0,18.0,40.0,33.0,49.0,52.0,30.0,49.0,93.0,178.0,5977.0,2974.0,3003.0,453.4047180859963,379.78919190229215,1.6730801405387319,45.17316379454576,20.07696168646478,6.6923205621549275,598.5205110961668,309.6903096903097
61.0,2018,3,0.0,0,0.0,0,0.0,0,4.0,1,0.0,CIUDAD USME,5,USME,1.2366666666666666,7950.0,925.470.476.509,13496.0,145.828.530.921,298.992,314.431,"4,07",569.872,"82,91",0.0,0.0,6.5,32.0,2.0,11.0,0.0,1.0,4.0,11.0,6.0,6.0,7.0,5.0,7.0,25.0,21.0,22637.0,10939.0,11698.0,20.32071387551354,14.13614878296594,0.8835092989353712,4.859301144144542,0.0,0.4417546494676856,19.197367218210076,21.371174559753804
1.0,2018,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,PASEO DE LOS LIBERTADORES,1,USAQUEN,4.0,2916.0,630.952.898.115,3546.0,562.007.086.518,425.192,430.156,"3,12",1.867.529,"93,6",0.1666666666666666,0.1666666666666666,4.611111111111111,49.0,0.0,0.0,0.0,0.0,6.0,2.0,6.0,5.0,4.0,16.0,10.0,23.0,26.0,2567.0,1279.0,1288.0,190.88430074016364,190.88430074016364,0.0,0.0,0.0,0.0,203.28381548084442,178.57142857142856
46.0,2018,3,0.0,0,0.0,0,2.0,1,1.0,1,1.0,CASTILLA,8,KENNEDY,2.72,110582.0,503.545.836.025,125411.0,2.490.557.781,951.073,979.914,"3,72",999.300,"88,94",2.25,0.75,5.0,431.0,1.0,22.0,36.0,22.0,45.0,97.0,60.0,77.0,81.0,75.0,77.0,202.0,310.0,138657.0,65654.0,73003.0,36.9256510670215,31.08389767555911,0.07212041224027636,1.5866490692860802,2.596334840649949,1.5866490692860802,47.21722971943827,27.670095749489747
85.0,2018,3,1.0,1,1.0,1,3.0,1,2.0,1,1.0,BOSA CENTRAL,7,BOSA,1.9988888888888892,211484.0,714.656.412.136,221236.0,309.569.740.428,508.828,546.809,"3,98",703.807,"85,4",1.4166666666666667,0.5,3.25,486.0,9.0,84.0,29.0,53.0,83.0,100.0,84.0,91.0,120.0,89.0,94.0,257.0,403.0,233322.0,112383.0,120939.0,28.329947454590652,20.829583151181627,0.3857330213181783,3.600174865636331,1.2429175131363523,2.271538903318161,35.859516118985965,21.250382424197323
60.0,2018,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,PARQUE ENTRENUBES,5,USME,1.11,659.0,382.019.721.793,1948.0,0.0,338.578,346.6055,"4,07",569.872,"82,91",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,2018,3,1.0,1,3.0,1,6.0,1,0.0,0,5.0,BOYACA REAL,10,ENGATIVA,3.001818181818182,129771.0,453.781.819.192,121920.0,268.675.374.031,804.47,824.337,"3,41",1.089.512,"91,78",2.272727272727273,0.6363636363636364,3.8181818181818183,440.0,1.0,16.0,25.0,24.0,51.0,70.0,65.0,73.0,95.0,73.0,79.0,203.0,303.0,125315.0,59415.0,65900.0,40.378246818018596,35.111518972190076,0.07979890675497746,1.2767825080796393,1.9949726688744365,1.9151737621194589,50.99722292350417,30.80424886191199
72.0,2018,3,0.0,0,0.0,0,1.0,1,0.0,0,3.0,BOLIVIA,10,ENGATIVA,3.0,82839.0,474.504.159.406,86279.0,181.829.807.579,804.47,824.337,"3,41",1.089.512,"91,78",1.0,0.5,5.25,281.0,1.0,8.0,17.0,6.0,31.0,37.0,44.0,44.0,73.0,45.0,39.0,111.0,202.0,81481.0,37070.0,44411.0,38.41386335464709,34.48656742062567,0.12272799793816963,0.981823983505357,2.0863759649488838,0.7363679876290178,54.49150256271918,24.9938078403999
57.0,2018,3,0.0,0,1.0,1,0.0,0,0.0,0,0.0,GRAN YOMASA,5,USME,1.7740000000000002,126484.0,535.798.612.383,138142.0,257.824.482.571,298.992,314.431,"4,07",569.872,"82,91",0.2727272727272727,0.2727272727272727,2.090909090909091,152.0,6.0,33.0,8.0,15.0,21.0,30.0,21.0,40.0,29.0,36.0,37.0,102.0,112.0,123476.0,59837.0,63639.0,17.33130324921442,12.310084550843888,0.48592439016489036,2.672584145906897,0.6478991868865204,1.2148109754122258,18.717515918244565,16.027907415264224
23.0,2018,3,0.0,0,0.0,0,4.0,1,15.0,1,4.0,CASA BLANCA SUBA,11,SUBA,3.5728571428571425,29874.0,420.483.819.457,36521.0,868.547.095.276,923.064,981.613,"3,41",1.388.086,"91,6",1.0,0.7142857142857143,5.857142857142857,106.0,0.0,1.0,5.0,3.0,14.0,14.0,10.0,12.0,24.0,22.0,19.0,50.0,65.0,52913.0,24468.0,28445.0,21.733789427928865,20.032884168351824,0.0,0.18898947328633797,0.9449473664316898,0.5669684198590138,26.565309792381886,17.577781683951486
88.0,2018,3,0.0,0,0.0,0,0.0,0,0.0,0,15.0,EL REFUGIO,2,CHAPINERO,5.9375,29898.0,335.978.485.908,30763.0,915.624.103.635,122.827,122.507,"2,43",2.288.835,"96,61",0.25,0.1666666666666666,5.0,227.0,0.0,4.0,0.0,0.0,26.0,34.0,33.0,26.0,25.0,34.0,53.0,94.0,137.0,36695.0,16397.0,20298.0,62.95135577054095,61.86128900395149,0.0,1.0900667665894537,0.0,0.0,83.55186924437398,46.30998127894374
9.0,2018,3,0.0,0,1.0,1,4.0,1,1.0,1,0.0,VERBENAL,1,USAQUEN,2.7445454545454546,84333.0,355.788.448.029,96310.0,270.694.567.329,425.192,430.156,"3,12",1.867.529,"93,6",0.8181818181818182,0.3636363636363636,5.454545454545454,157.0,4.0,37.0,10.0,8.0,25.0,41.0,27.0,29.0,36.0,27.0,31.0,113.0,103.0,119080.0,56578.0,62502.0,18.13906617400067,13.184413839435674,0.3359086328518643,3.1071548538797447,0.8397715821296607,0.6718172657037286,18.204955989960762,18.079421458513327
109.0,2018,3,0.0,0,0.0,0,0.0,0,0.0,0,2.0,CIUDAD SALITRE ORIENTAL,13,TEUSAQUILLO,4.123333333333334,14686.0,180.529.656.927,17944.0,993.964.111.241,137.53,139.298,"2,87",1.933.116,"96,03",4.0,1.0,10.666666666666666,188.0,1.0,3.0,0.0,1.0,15.0,39.0,26.0,24.0,34.0,22.0,33.0,89.0,104.0,21236.0,9763.0,11473.0,90.88340553776607,88.52891316632133,0.4708984742889433,1.41269542286683,0.0,0.4708984742889433,106.52463382157124,77.57343327813126
49.0,2018,3,0.0,0,1.0,1,0.0,0,1.0,1,2.0,APOGEO,7,BOSA,2.3333333333333335,41397.0,210.583.733.352,38125.0,181.044.373.149,508.828,546.809,"3,98",703.807,"85,4",3.3333333333333335,1.0,3.6666666666666665,168.0,1.0,6.0,2.0,12.0,14.0,34.0,20.0,28.0,40.0,20.0,33.0,74.0,115.0,36791.0,17636.0,19155.0,51.371259275366256,45.66334157810334,0.2718056046315675,1.6308336277894049,0.543611209263135,3.2616672555788098,65.20753005216602,38.63221091098929
14.0,2018,3,0.0,0,0.0,0,1.0,1,0.0,0,14.0,USAQUEN,1,USAQUEN,4.66,34100.0,492.691.983.265,41634.0,8.450.310.014,425.192,430.156,"3,12",1.867.529,"93,6",0.0,0.0,4.090909090909091,282.0,0.0,4.0,0.0,1.0,24.0,30.0,44.0,49.0,53.0,41.0,46.0,135.0,152.0,39868.0,18825.0,21043.0,71.9875589445169,70.73342028694692,0.0,1.0033109260559847,0.0,0.2508277315139962,80.74369189907037,64.15435061540656
32.0,2018,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,SAN BLAS,4,SAN CRISTOBAL,1.7457142857142858,93880.0,400.032.231.099,95245.0,238.093.314.977,407.552,404.35,"3,73",706.208,"83,68",0.0,0.0,3.1333333333333333,95.0,5.0,13.0,5.0,7.0,16.0,19.0,14.0,21.0,21.0,21.0,13.0,59.0,66.0,97856.0,47245.0,50611.0,12.773871811641596,9.708142576847614,0.5109548724656638,1.328482668410726,0.5109548724656638,0.7153368214519293,13.969732246798603,11.657544802513288
92.0,2018,3,0.0,0,0.0,0,0.0,0,0.0,0,9.0,LA MACARENA,3,SANTA FE,2.5425,22054.0,858.972.814.617,14350.0,167.060.001.851,109.107,96.241,"3,18",896.890,"88,28",4.333333333333333,1.0,4.166666666666667,166.0,1.0,5.0,0.0,1.0,21.0,29.0,19.0,31.0,28.0,14.0,31.0,80.0,93.0,12041.0,5866.0,6175.0,143.67577443733907,137.86230379536582,0.8304958059961797,4.152479029980898,0.0,0.8304958059961797,158.54074326628026,129.55465587044534
11.0,2018,3,0.0,0,1.0,1,4.0,1,2.0,1,5.0,SAN CRISTOBAL NORTE,1,USAQUEN,2.3000000000000003,62234.0,275.277.506.205,72680.0,264.024.478.433,425.192,430.156,"3,12",1.867.529,"93,6",0.0,0.0,3.5,134.0,3.0,6.0,4.0,3.0,22.0,27.0,16.0,21.0,32.0,18.0,14.0,79.0,71.0,68168.0,32450.0,35718.0,22.00445957047295,19.65731721628917,0.440089191409459,0.880178382818918,0.5867855885459453,0.440089191409459,21.879815100154083,22.11769975922504
36.0,2018,3,0.0,0,0.0,0,0.0,0,0.0,0,1.0,SAN JOSE,18,RAFAEL URIBE URIBE,2.97,50085.0,207.947.107.119,49050.0,235.877.289.564,378.164,378.78,"3,72",591.317,"87,06",3.7142857142857144,1.0,2.7142857142857144,150.0,3.0,7.0,11.0,11.0,18.0,29.0,25.0,27.0,30.0,25.0,28.0,64.0,118.0,46555.0,22110.0,24445.0,39.093545269036625,32.21995489206315,0.644399097841263,1.503597894962947,2.362796692084631,2.362796692084631,53.369516056083214,26.181223154019225
53.0,2018,3,0.0,0,1.0,1,1.0,1,0.0,0,1.0,MARCO FIDEL SUAREZ,18,RAFAEL URIBE URIBE,2.442857142857143,68560.0,184.536.569.132,65877.0,35.698.615.353,378.164,378.78,"3,72",591.317,"87,06",3.0,0.8571428571428571,2.0,126.0,2.0,6.0,1.0,7.0,20.0,19.0,15.0,25.0,26.0,20.0,17.0,44.0,98.0,46417.0,22472.0,23945.0,30.592239912101167,27.145226964258782,0.4308766184802981,1.2926298554408946,0.21543830924014906,1.5080681646810434,43.60982556069776,18.375443725203592
50.0,2018,3,0.0,0,1.0,1,0.0,0,0.0,0,0.0,LA GLORIA,4,SAN CRISTOBAL,1.9327272727272728,15373.0,38.585.775.934,102299.0,265.121.012.922,407.552,404.35,"3,73",706.208,"83,68",0.0714285714285714,0.0714285714285714,1.5,103.0,4.0,22.0,2.0,8.0,20.0,23.0,20.0,13.0,22.0,15.0,26.0,70.0,69.0,93229.0,45285.0,47944.0,14.909523860601317,11.048064443467162,0.42905104634823926,2.3597807549153162,0.21452552317411963,0.8581020926964785,15.236833388539253,14.600367094944101
110.0,2018,3,1.0,1,1.0,1,0.0,0,0.0,0,2.0,CIUDAD SALITRE OCCIDENTAL,9,FONTIBON,4.074999999999999,35890.0,225.701.253.811,41106.0,182.125.705.134,301.375,317.179,"3,46",1.428.379,"90,03",3.5,1.0,14.5,305.0,0.0,2.0,4.0,3.0,25.0,43.0,49.0,50.0,57.0,33.0,57.0,136.0,178.0,42871.0,20206.0,22665.0,73.24298476825827,71.1436635487859,0.0,0.4665158265494157,0.9330316530988314,0.6997737398241235,88.09264574878749,60.0044120891242
10.0,2018,3,0.0,0,1.0,1,1.0,1,12.0,1,1.0,LA URIBE,1,USAQUEN,2.87125,13585.0,3.452.642.542,17055.0,493.969.468.097,425.192,430.156,"3,12",1.867.529,"93,6",0.5555555555555556,0.2222222222222222,3.2222222222222223,187.0,0.0,9.0,3.0,1.0,22.0,26.0,30.0,28.0,26.0,30.0,38.0,100.0,100.0,31194.0,14327.0,16867.0,64.11489388985062,59.947425787010324,0.0,2.8851702250432774,0.9617234083477592,0.32057446944925305,69.79828296223913,59.28736586233474
