codigo_upz,year,quarter,cantidad_oxxo,dummy_oxxo,cantidad_ara,dummy_ara,cantidad_d1,dummy_d1,cantidad_jb,dummy_jb,spillover_oxxo,estrato_mean,poblacion_2005,poblacion_urbana_2009,num_est_transmi,acceso_transmi,accesibilidad_arterial,personas_por_localidad_2007,personas_por_hogar_2007_localidad,gasto_promedio_mensual_2007_localidad,ICV_2007_localidad,nombre_localidad,nombre_upz,theft_to_people,homicide,sexual,theft_to_vehicle,theft_to_motorbike,genero_-,genero_FEMENINO,genero_MASCULINO,TOTAL_POBLACION,Hombre,Mujer,crime_index,theft_to_people_index,homicide_index,sexual_index,theft_to_vehicle_index,theft_to_motorbike_index,male_index,female_index
19.0,2022,3,4.0,1,8.0,1,12.0,1,0.0,0,24.0,3.51625,692512.0,712104.0,25.0,8,34.0,981.613,"3,41",1.388.086,"91,6",SUBA,EL PRADO,33.0,3.0,0.0,7.0,6.0,0.0,15.0,34.0,98532.0,45765.0,52767.0,4.973003694231316,3.349165753257825,0.3044696139325295,0.0,0.7104290991759022,0.608939227865059,7.4292581667212945,2.842685769515038
41.0,2022,3,1.0,1,0.0,0,2.0,1,0.0,0,8.0,3.0,523602.0,513468.0,24.0,8,22.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,MUZU,16.0,3.0,0.0,19.0,7.0,0.0,13.0,32.0,58950.0,27828.0,31122.0,7.633587786259542,2.714164546225615,0.5089058524173028,0.0,3.2230703986429177,1.1874469889737065,11.499209429351732,4.177109440267335
37.0,2022,3,0.0,0,1.0,1,2.0,1,0.0,0,12.0,3.0,307027.0,315602.0,40.0,7,41.0,94.944,"3,53",1.059.511,"89,78",LOS MARTIRES,SANTA ISABEL,14.0,1.0,0.0,6.0,10.0,0.0,4.0,27.0,45156.0,20636.0,24520.0,6.865089910532377,3.1003631854017186,0.22145451324297988,0.0,1.3287270794578794,2.214545132429799,13.083930994378756,1.6313213703099512
107.0,2022,3,3.0,1,1.0,1,3.0,1,0.0,0,16.0,3.77,207448.0,216792.0,32.0,8,35.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,QUINTA PAREDES,17.0,0.0,0.0,4.0,3.0,0.0,8.0,16.0,27235.0,12192.0,15043.0,8.812190196438406,6.241968055810538,0.0,0.0,1.4686983660730677,1.1015237745548008,13.123359580052494,5.318088147311041
73.0,2022,3,1.0,1,0.0,0,4.0,1,0.0,0,5.0,2.775714285714286,955689.0,1044302.0,4.0,2,40.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,GARCES NAVAS,16.0,3.0,0.0,12.0,24.0,0.0,9.0,46.0,173461.0,81788.0,91673.0,3.1707415499737697,0.9223975418105511,0.1729495390894783,0.0,0.6917981563579132,1.3835963127158264,5.62429696287964,0.981750351793876
31.0,2022,3,3.0,1,1.0,1,3.0,1,0.0,0,18.0,3.318333333333334,409362.0,391260.0,10.0,4,38.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,SANTA CECILIA,16.0,1.0,0.0,10.0,9.0,0.0,9.0,27.0,68583.0,32094.0,36489.0,5.249114211976728,2.332939649767435,0.1458087281104647,0.0,1.458087281104647,1.312278552994182,8.412787436904093,2.4664967524459427
58.0,2022,3,0.0,0,1.0,1,1.0,1,0.0,0,0.0,1.5654545454545454,857659.0,954745.0,0.0,0,29.0,314.431,"4,07",569.872,"82,91",USME,COMUNEROS,7.0,7.0,0.0,5.0,12.0,0.0,5.0,26.0,96803.0,47416.0,49387.0,3.2023800915260887,0.7231180851833104,0.7231180851833104,0.0,0.5165129179880789,1.2396310031713893,5.483381137168887,1.012412173243971
13.0,2022,3,3.0,1,1.0,1,10.0,1,0.0,0,12.0,4.381666666666667,1717632.0,1842552.0,20.0,5,88.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,LOS CEDROS,16.0,0.0,0.0,5.0,4.0,0.0,6.0,19.0,132098.0,58771.0,73327.0,1.8925343305727564,1.2112219715665642,0.0,0.0,0.3785068661145513,0.30280549289164105,3.2328869680624797,0.8182524854419245
63.0,2022,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,1596.0,5864.0,2.0,2,6.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,EL MOCHUELO,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,18.0,4.0,14.0,1666.6666666666665,0.0,555.5555555555555,0.0,1111.111111111111,0.0,7500.0,0.0
87.0,2022,3,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.765,212992.0,339512.0,0.0,0,47.0,546.809,"3,98",703.807,"85,4",BOSA,TINTAL SUR,7.0,2.0,0.0,5.0,10.0,0.0,7.0,17.0,126657.0,59614.0,67043.0,1.8948814514791918,0.5526737566814309,0.157906787623266,0.0,0.39476696905816494,0.7895339381163299,2.851679135773476,1.044106021508584
77.0,2022,3,1.0,1,0.0,0,0.0,0,0.0,0,4.0,2.045,283878.0,356976.0,0.0,0,13.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,ZONA FRANCA,10.0,3.0,0.0,3.0,7.0,0.0,6.0,17.0,65142.0,30430.0,34712.0,3.5307482115992754,1.5351079180866414,0.46053237542599246,0.0,0.46053237542599246,1.074575542660649,5.58659217877095,1.728508873012215
39.0,2022,3,1.0,1,2.0,1,7.0,1,0.0,0,6.0,3.0,1410480.0,1306815.0,45.0,15,69.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,QUIROGA,24.0,3.0,0.0,18.0,21.0,0.0,11.0,55.0,91927.0,44066.0,47861.0,7.179609907861673,2.6107672392224264,0.3263459049028033,0.0,1.9580754294168197,2.284421334319623,12.481278082875688,2.2983222247759136
108.0,2022,3,0.0,0,0.0,0,1.0,1,0.0,0,14.0,2.685714285714286,33520.0,33976.0,48.0,8,66.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,ZONA INDUSTRIAL,12.0,1.0,0.0,8.0,18.0,0.0,7.0,32.0,6710.0,3325.0,3385.0,58.12220566318928,17.883755588673623,1.4903129657228018,0.0,11.922503725782414,26.825633383010434,96.2406015037594,20.6794682422452
61.0,2022,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.2366666666666666,79500.0,134960.0,0.0,0,65.0,314.431,"4,07",569.872,"82,91",USME,CIUDAD USME,3.0,3.0,0.0,4.0,2.0,0.0,3.0,9.0,29400.0,14233.0,15167.0,4.081632653061225,1.0204081632653061,1.0204081632653061,0.0,1.3605442176870748,0.6802721088435374,6.323333099135811,1.977978505966902
1.0,2022,3,0.0,0,0.0,0,0.0,0,0.0,0,3.0,4.0,52488.0,63828.0,3.0,3,83.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,PASEO DE LOS LIBERTADORES,1.0,5.0,0.0,0.0,1.0,0.0,1.0,6.0,2505.0,1237.0,1268.0,27.944111776447105,3.992015968063872,19.96007984031936,0.0,0.0,3.992015968063872,48.50444624090542,7.886435331230284
46.0,2022,3,4.0,1,0.0,0,4.0,1,0.0,0,7.0,2.72,884656.0,1003288.0,18.0,6,40.0,979.914,"3,72",999.300,"88,94",KENNEDY,CASTILLA,20.0,2.0,0.0,40.0,21.0,0.0,16.0,67.0,148724.0,70628.0,78096.0,5.5808074016298646,1.3447728678626178,0.1344772867862618,0.0,2.6895457357252357,1.412011511255749,9.486322704876253,2.048760499897562
85.0,2022,3,1.0,1,2.0,1,5.0,1,0.0,0,2.0,1.9988888888888892,2537808.0,2654832.0,17.0,6,39.0,546.809,"3,98",703.807,"85,4",BOSA,BOSA CENTRAL,33.0,7.0,0.0,24.0,49.0,0.0,16.0,97.0,233006.0,112514.0,120492.0,4.849660523763337,1.4162725423379654,0.30042144837471996,0.0,1.0300163944276113,2.10295013862304,8.621149368078639,1.327888988480563
60.0,2022,3,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,2022,3,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,2022,3,1.0,1,5.0,1,9.0,1,0.0,0,16.0,3.001818181818182,1427481.0,1341120.0,25.0,7,42.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,BOYACA REAL,27.0,0.0,0.0,15.0,20.0,0.0,22.0,40.0,130301.0,61875.0,68426.0,4.758213674492137,2.072125309859479,0.0,0.0,1.1511807276997108,1.5349076369329475,6.4646464646464645,3.2151521351533043
72.0,2022,3,0.0,0,0.0,0,1.0,1,0.0,0,8.0,3.0,331356.0,345116.0,4.0,2,21.0,824.337,"3,41",1.089.512,"91,78",ENGATIVA,BOLIVIA,7.0,0.0,0.0,12.0,12.0,0.0,4.0,27.0,85096.0,38702.0,46394.0,3.642944439221585,0.8226003572435837,0.0,0.0,1.4101720409890006,1.4101720409890006,6.976383649423802,0.8621804543690995
57.0,2022,3,0.0,0,3.0,1,2.0,1,0.0,0,0.0,1.7740000000000002,1391324.0,1519562.0,3.0,3,23.0,314.431,"4,07",569.872,"82,91",USME,GRAN YOMASA,17.0,3.0,0.0,12.0,21.0,0.0,7.0,46.0,126622.0,61595.0,65027.0,4.185686531566395,1.3425786988043154,0.23692565273017327,0.0,0.9477026109206931,1.6584795691112129,7.468138647617501,1.0764759253848402
23.0,2022,3,1.0,1,0.0,0,5.0,1,0.0,0,18.0,3.5728571428571425,209118.0,255647.0,7.0,5,41.0,981.613,"3,41",1.388.086,"91,6",SUBA,CASA BLANCA SUBA,4.0,0.0,0.0,6.0,8.0,0.0,3.0,15.0,59840.0,28113.0,31727.0,3.008021390374332,0.6684491978609626,0.0,0.0,1.0026737967914439,1.3368983957219251,5.335609860207021,0.9455668673369685
88.0,2022,3,1.0,1,0.0,0,0.0,0,0.0,0,26.0,5.9375,358776.0,369156.0,3.0,2,60.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,EL REFUGIO,5.0,0.0,0.0,1.0,2.0,0.0,1.0,7.0,38675.0,17397.0,21278.0,2.0685197155785393,1.292824822236587,0.0,0.0,0.2585649644473174,0.5171299288946348,4.023682244065069,0.4699689820471849
9.0,2022,3,1.0,1,2.0,1,5.0,1,0.0,0,2.0,2.7445454545454546,927663.0,1059410.0,9.0,4,60.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,VERBENAL,5.0,2.0,0.0,8.0,4.0,0.0,3.0,16.0,128953.0,61115.0,67838.0,1.4734050390452333,0.3877381681697983,0.15509526726791933,0.0,0.6203810690716773,0.31019053453583867,2.6180152172134497,0.4422300185736608
109.0,2022,3,0.0,0,0.0,0,1.0,1,0.0,0,12.0,4.123333333333334,44058.0,53832.0,12.0,3,32.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,CIUDAD SALITRE ORIENTAL,7.0,0.0,0.0,0.0,2.0,0.0,3.0,6.0,24661.0,10992.0,13669.0,3.649487044320993,2.838489923360772,0.0,0.0,0.0,0.8109971209602206,5.458515283842795,2.194747238276392
49.0,2022,3,0.0,0,1.0,1,0.0,0,0.0,0,2.0,2.3333333333333335,124191.0,114375.0,10.0,3,11.0,546.809,"3,98",703.807,"85,4",BOSA,APOGEO,9.0,0.0,0.0,7.0,8.0,0.0,5.0,19.0,34697.0,16671.0,18026.0,6.917024526616133,2.5938841974810503,0.0,0.0,2.017465486929706,2.3056748422053777,11.397036770439685,2.773771219349828
14.0,2022,3,1.0,1,0.0,0,2.0,1,0.0,0,30.0,4.66,375100.0,457974.0,0.0,0,45.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,USAQUEN,13.0,0.0,0.0,2.0,2.0,0.0,3.0,14.0,42132.0,20181.0,21951.0,4.0349378144878,3.0855406816671413,0.0,0.0,0.4746985664103295,0.4746985664103295,6.93721817551162,1.3666803334700013
32.0,2022,3,0.0,0,0.0,0,1.0,1,0.0,0,0.0,1.7457142857142858,1408200.0,1428675.0,0.0,0,47.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,SAN BLAS,9.0,3.0,0.0,5.0,20.0,0.0,7.0,30.0,104358.0,50163.0,54195.0,3.5454876482876254,0.8624159144483412,0.2874719714827804,0.0,0.47911995247130074,1.916479809885203,5.980503558399617,1.291632069379094
92.0,2022,3,0.0,0,0.0,0,0.0,0,0.0,0,11.0,2.5425,132324.0,86100.0,26.0,6,25.0,96.241,"3,18",896.890,"88,28",SANTA FE,LA MACARENA,7.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,12502.0,6119.0,6383.0,6.398976163813789,5.599104143337066,0.7998720204767237,0.0,0.0,0.0,11.439777741461024,1.5666614444618518
11.0,2022,3,1.0,1,1.0,1,5.0,1,0.0,0,6.0,2.3000000000000003,373404.0,436080.0,0.0,0,21.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,SAN CRISTOBAL NORTE,3.0,2.0,0.0,7.0,7.0,0.0,3.0,16.0,69776.0,33099.0,36677.0,2.7229993120843843,0.4299472598027975,0.28663150653519837,0.0,1.0032102728731942,1.0032102728731942,4.833982899785492,0.8179513046323308
36.0,2022,3,1.0,1,0.0,0,2.0,1,0.0,0,4.0,2.97,350595.0,343350.0,26.0,7,19.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,SAN JOSE,9.0,1.0,0.0,5.0,11.0,0.0,9.0,17.0,48007.0,22599.0,25408.0,5.41587685129252,1.8747266023704876,0.20830295581894306,0.0,1.0415147790947152,2.291332514008374,7.522456745873711,3.542191435768262
53.0,2022,3,0.0,0,1.0,1,1.0,1,0.0,0,3.0,2.442857142857143,479920.0,461139.0,21.0,6,14.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,MARCO FIDEL SUAREZ,7.0,4.0,0.0,3.0,6.0,0.0,4.0,16.0,44925.0,21430.0,23495.0,4.451864218141346,1.5581524763494714,0.8903728436282693,0.0,0.6677796327212021,1.3355592654424042,7.466168922071861,1.7024898914662696
50.0,2022,3,0.0,0,1.0,1,1.0,1,0.0,0,1.0,1.9327272727272728,215222.0,1432186.0,1.0,1,21.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,LA GLORIA,6.0,6.0,0.0,11.0,26.0,0.0,12.0,37.0,95294.0,46140.0,49154.0,5.141981656767477,0.6296304069511197,0.6296304069511197,0.0,1.1543224127437195,2.7283984301215187,8.019072388383181,2.4413069129674088
110.0,2022,3,3.0,1,1.0,1,0.0,0,0.0,0,18.0,4.074999999999999,71780.0,82212.0,7.0,2,29.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,CIUDAD SALITRE OCCIDENTAL,8.0,0.0,0.0,1.0,4.0,0.0,4.0,9.0,45341.0,21403.0,23938.0,2.8671621711034163,1.7644074899097946,0.0,0.0,0.22055093623872432,0.8822037449548973,4.2050179881325045,1.6709833737154316
10.0,2022,3,0.0,0,1.0,1,1.0,1,0.0,0,8.0,2.87125,122265.0,153495.0,5.0,2,29.0,430.156,"3,12",1.867.529,"93,6",USAQUEN,LA URIBE,8.0,0.0,0.0,2.0,1.0,0.0,3.0,8.0,37712.0,17271.0,20441.0,2.916843445057276,2.1213406873143827,0.0,0.0,0.5303351718285957,0.26516758591429784,4.632042151583579,1.4676385695416077
42.0,2022,3,1.0,1,2.0,1,1.0,1,0.0,0,4.0,2.4250000000000003,2179040.0,2310720.0,35.0,13,66.0,182.532,"3,63",829.895,"87,19",TUNJUELITO,VENECIA,27.0,7.0,0.0,22.0,24.0,0.0,19.0,61.0,138472.0,67123.0,71349.0,5.777341267548675,1.9498526777976775,0.5055173609105089,0.0,1.5887688485758853,1.7332023802646022,9.0877940497296,2.66296654473083
103.0,2022,3,0.0,0,0.0,0,0.0,0,0.0,0,20.0,3.0,10953.0,12423.0,5.0,2,15.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,PARQUE SALITRE,3.0,0.0,0.0,1.0,3.0,0.0,2.0,5.0,1233.0,647.0,586.0,56.772100567721004,24.330900243309003,0.0,0.0,8.110300081103,24.330900243309003,77.27975270479135,34.129692832764505
21.0,2022,3,3.0,1,0.0,0,7.0,1,0.0,0,40.0,3.762,225860.0,233125.0,52.0,5,22.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,LOS ANDES,10.0,0.0,0.0,5.0,0.0,0.0,7.0,8.0,29298.0,13002.0,16296.0,5.119803399549457,3.4132022663663046,0.0,0.0,1.7066011331831523,0.0,6.152899553914783,4.29553264604811
55.0,2022,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.5539999999999998,379860.0,395955.0,0.0,0,7.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,DIANA TURBAY,4.0,5.0,0.0,6.0,13.0,0.0,4.0,24.0,74795.0,35881.0,38914.0,3.7435657463734207,0.5347951066247744,0.6684938832809679,0.0,0.8021926599371616,1.7380840965305167,6.688776789944539,1.0279076938890888
113.0,2022,3,0.0,0,1.0,1,3.0,1,0.0,0,10.0,3.2925,104270.0,104965.0,8.0,3,26.0,979.914,"3,72",999.300,"88,94",KENNEDY,BAVARIA,6.0,0.0,0.0,3.0,5.0,0.0,4.0,10.0,43863.0,20414.0,23449.0,3.191756149830153,1.3678954927843514,0.0,0.0,0.6839477463921757,1.139912910653626,4.898599000685803,1.7058296729071603
60.0,2022,3,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,2022,3,0.0,0,0.0,0,0.0,0,0.0,0,1.0,1.11,10544.0,15584.0,0.0,0,0.0,314.431,"4,07",569.872,"82,91",USME,PARQUE ENTRENUBES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,2022,3,1.0,1,1.0,1,4.0,1,0.0,0,37.0,3.05,275954.0,520674.0,22.0,10,60.0,122.507,"2,43",2.288.835,"96,61",CHAPINERO,PARDO RUBIO,14.0,1.0,0.0,6.0,10.0,0.0,9.0,22.0,49804.0,24291.0,25513.0,6.22439964661473,2.8110191952453616,0.20078708537466872,0.0,1.2047225122480123,2.0078708537466867,9.056852332139476,3.527613373574256
67.0,2022,3,0.0,0,1.0,1,2.0,1,0.0,0,1.0,1.256470588235294,2609568.0,2765373.0,2.0,1,30.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,LUCERO,13.0,15.0,0.0,26.0,38.0,0.0,15.0,77.0,162416.0,80734.0,81682.0,5.66446655501921,0.8004137523396709,0.9235543296226972,0.0,1.6008275046793419,2.3396709683775,9.537493497163524,1.8363899023040573
83.0,2022,3,0.0,0,0.0,0,0.0,0,0.0,0,1.0,2.0,24432.0,29572.0,1.0,1,11.0,979.914,"3,72",999.300,"88,94",KENNEDY,LAS MARGARITAS,4.0,0.0,0.0,9.0,4.0,0.0,1.0,16.0,34964.0,16691.0,18273.0,4.862143919460016,1.1440338634023568,0.0,0.0,2.5740761926553026,1.1440338634023568,9.58600443352705,0.5472555135992995
101.0,2022,3,4.0,1,0.0,0,3.0,1,0.0,0,28.0,3.8711111111111105,267970.0,273160.0,65.0,10,59.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,TEUSAQUILLO,21.0,1.0,0.0,6.0,5.0,0.0,12.0,21.0,27236.0,12809.0,14427.0,12.116316639741518,7.710383316199148,0.3671611102951975,0.0,2.2029666617711854,1.8358055514759877,16.39472246076977,8.317737575379496
54.0,2022,3,0.0,0,0.0,0,0.0,0,0.0,0,3.0,1.83,984621.0,1061115.0,21.0,8,28.0,378.78,"3,72",591.317,"87,06",RAFAEL URIBE URIBE,MARRUECOS,9.0,5.0,0.0,5.0,11.0,0.0,7.0,23.0,121855.0,64130.0,57725.0,2.46194247261089,0.738582741783267,0.4103237454351483,0.0,0.4103237454351483,0.9027122399573264,3.5864649929830033,1.212646167171936
78.0,2022,3,0.0,0,1.0,1,0.0,0,0.0,0,9.0,1.956,79812.0,176088.0,0.0,0,25.0,979.914,"3,72",999.300,"88,94",KENNEDY,TINTAL NORTE,5.0,1.0,0.0,2.0,6.0,0.0,1.0,13.0,32927.0,15400.0,17527.0,4.251829805326936,1.5185106447596197,0.30370212895192394,0.0,0.6074042579038479,1.8222127737115439,8.441558441558442,0.5705482969133338
100.0,2022,3,6.0,1,2.0,1,2.0,1,0.0,0,22.0,3.59625,300195.0,309096.0,38.0,9,56.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,GALERIAS,31.0,3.0,0.0,5.0,6.0,0.0,10.0,35.0,36472.0,16947.0,19525.0,12.33823206843606,8.499670980478175,0.822548804562404,0.0,1.3709146742706735,1.645097609124808,20.652622883106154,5.121638924455826
34.0,2022,3,0.0,0,2.0,1,2.0,1,0.0,0,2.0,2.346363636363636,864012.0,1108236.0,26.0,12,30.0,404.35,"3,73",706.208,"83,68",SAN CRISTOBAL,20 DE JULIO,8.0,7.0,0.0,5.0,15.0,0.0,6.0,29.0,79483.0,38431.0,41052.0,4.403457343079652,1.0065045355610633,0.8806914686159305,0.0,0.6290653347256646,1.8871960041769937,7.545991517264708,1.4615609470914936
106.0,2022,3,2.0,1,0.0,0,4.0,1,0.0,0,10.0,4.164,167560.0,168920.0,17.0,5,30.0,139.298,"2,87",1.933.116,"96,03",TEUSAQUILLO,LA ESMERALDA,12.0,0.0,0.0,6.0,0.0,0.0,6.0,12.0,38932.0,17394.0,21538.0,4.6234460084249465,3.082297338949964,0.0,0.0,1.541148669474982,0.0,6.898930665746809,2.785773980871019
91.0,2022,3,2.0,1,2.0,1,1.0,1,0.0,0,20.0,3.3285714285714287,96894.0,41153.0,42.0,7,37.0,96.241,"3,18",896.890,"88,28",SANTA FE,SAGRADO CORAZON,16.0,0.0,0.0,4.0,5.0,0.0,7.0,18.0,11907.0,5937.0,5970.0,20.99605274208449,13.437473754934071,0.0,0.0,3.359368438733518,4.199210548416898,30.31834259727135,11.725293132328307
95.0,2022,3,0.0,0,0.0,0,1.0,1,0.0,0,14.0,2.0,260205.0,69723.0,19.0,3,15.0,96.241,"3,18",896.890,"88,28",SANTA FE,LAS CRUCES,8.0,5.0,0.0,0.0,6.0,0.0,5.0,14.0,21556.0,10859.0,10697.0,8.814251252551493,3.7112636852848393,2.319539803303025,0.0,0.0,2.78344776396363,12.892531540657519,4.674207721791157
40.0,2022,3,2.0,1,0.0,0,3.0,1,0.0,0,7.0,3.0,1219392.0,1267944.0,21.0,8,62.0,250.715,"3,55",1.116.511,"90,43",PUENTE ARANDA,CIUDAD MONTES,21.0,2.0,0.0,29.0,19.0,0.0,17.0,54.0,101488.0,47624.0,53864.0,6.995900993220874,2.0692101529244837,0.19706763361185559,0.0,2.857480687371906,1.872142519312628,11.338820762640685,3.1560968364770536
117.0,2022,3,0.0,0,0.0,0,0.0,0,0.0,0,9.0,3.0,824.0,1670.0,1.0,1,17.0,317.179,"3,46",1.428.379,"90,03",FONTIBON,AEROPUERTO EL DORADO,2.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,876.0,596.0,280.0,45.662100456621005,22.831050228310502,0.0,0.0,11.415525114155251,11.415525114155251,50.335570469798654,35.714285714285715
64.0,2022,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,5590.0,25895.0,0.0,0,7.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,MONTE BLANCO,0.0,0.0,0.0,2.0,5.0,0.0,0.0,7.0,6485.0,3297.0,3188.0,10.79414032382421,0.0,0.0,0.0,3.0840400925212026,7.710100231303007,21.231422505307854,0.0
48.0,2022,3,0.0,0,1.0,1,0.0,0,0.0,0,7.0,2.7455555555555557,1310472.0,1325682.0,5.0,3,18.0,979.914,"3,72",999.300,"88,94",KENNEDY,TIMIZA,9.0,0.0,0.0,41.0,22.0,0.0,10.0,62.0,143478.0,68942.0,74536.0,5.01819094216535,0.6272738677706687,0.0,0.0,2.8575809531774907,1.5333361212171899,8.993066635722782,1.3416335730385316
98.0,2022,3,3.0,1,3.0,1,8.0,1,0.0,0,38.0,3.0542105263157895,1522242.0,1559634.0,99.0,19,81.0,230.066,"3,36",1.462.840,"92,44",BARRIOS UNIDOS,LOS ALCAZARES,19.0,4.0,0.0,9.0,9.0,0.0,15.0,26.0,39961.0,19462.0,20499.0,10.26000350341583,4.7546357698756285,1.0009759515527639,0.0,2.2521958909937188,2.2521958909937188,13.359366971534273,7.317430118542368
28.0,2022,3,3.0,1,12.0,1,17.0,1,0.0,0,16.0,2.287857142857143,3797108.0,4228084.0,17.0,6,49.0,981.613,"3,41",1.388.086,"91,6",SUBA,EL RINCON,28.0,6.0,0.0,14.0,48.0,0.0,20.0,76.0,270028.0,129623.0,140405.0,3.5551868695098285,1.0369295036070334,0.22219917934436428,0.0,0.5184647518035167,1.7775934347549143,5.863157001458075,1.4244506962002779
17.0,2022,3,2.0,1,0.0,0,4.0,1,0.0,0,10.0,4.285,226840.0,238870.0,6.0,2,32.0,981.613,"3,41",1.388.086,"91,6",SUBA,SAN JOSE DE BAVARIA,9.0,0.0,0.0,8.0,1.0,0.0,6.0,12.0,47421.0,22285.0,25136.0,3.7957866767887642,1.8978933383943821,0.0,0.0,1.6870163007950065,0.21087703759937582,5.384787973973524,2.387014640356461
24.0,2022,3,4.0,1,2.0,1,20.0,1,0.0,0,18.0,4.819999999999999,859833.0,845949.0,36.0,12,69.0,981.613,"3,41",1.388.086,"91,6",SUBA,NIZA,14.0,0.0,0.0,12.0,3.0,0.0,5.0,24.0,78824.0,36626.0,42198.0,3.679082512940221,1.7761087993504516,0.0,0.0,1.5223789708718156,0.3805947427179539,6.552722109976519,1.1848902791601499
44.0,2022,3,2.0,1,2.0,1,2.0,1,0.0,0,14.0,3.22875,673424.0,676672.0,20.0,7,33.0,979.914,"3,72",999.300,"88,94",KENNEDY,AMERICAS,13.0,1.0,0.0,21.0,16.0,0.0,11.0,40.0,80229.0,37902.0,42327.0,6.356803649553155,1.6203617145919806,0.12464320881476773,0.0,2.6175073851101223,1.9942913410362837,10.55353279510316,2.598813995794646
62.0,2022,3,0.0,0,2.0,1,2.0,1,0.0,0,2.0,2.024,338366.0,403893.0,26.0,7,26.0,182.532,"3,63",829.895,"87,19",TUNJUELITO,TUNJUELITO,2.0,2.0,0.0,4.0,11.0,0.0,2.0,17.0,40185.0,19948.0,20237.0,4.7281323877068555,0.4976981460744059,0.4976981460744059,0.0,0.9953962921488118,2.7373398034092324,8.522157609785442,0.9882887779809261
69.0,2022,3,1.0,1,1.0,1,2.0,1,0.0,0,1.0,1.3691666666666666,1779216.0,1964304.0,13.0,6,22.0,593.937,"4,09",505.335,"83,5",CIUDAD BOLIVAR,ISMAEL PERDOMO,9.0,13.0,0.0,23.0,33.0,0.0,8.0,70.0,166588.0,81544.0,85044.0,4.682210003121473,0.54025500036017,0.7803683338535788,0.0,1.380651667587101,1.9809350013206233,8.584322574315706,0.9406895254221345
