"ZAT","codigo_upz","nombre_upz","codigo_localidad","nombre_localidad","estrato_mean","poblacion_2005","area_urbana_2009","poblacion_urbana_2009","densidad_urbana_2009","poblacion_por_localidad_2005","personas_por_localidad_2007","personas_por_hogar_2007_localidad","gasto_promedio_mensual_2007_localidad","ICV_2007_localidad","num_est_transmi","acceso_transmi","accesibilidad_arterial"
"701","52","LA FLORA","5","USME","1","15373","187.716.025.612","18507","9.859.041.038","298.992","314.431","4,07","569.872","82,91","0","0","2"
"702","56","DANUBIO","5","USME","1.02","29305","288.740.865.613","36193","125.347.688.223","298.992","314.431","4,07","569.872","82,91","0","0","0"
"703","56","DANUBIO","5","USME","1.42","29305","288.740.865.613","36193","125.347.688.223","298.992","314.431","4,07","569.872","82,91","1","1","1"
"704","56","DANUBIO","5","USME","","29305","288.740.865.613","36193","125.347.688.223","298.992","314.431","4,07","569.872","82,91","1","1","1"
"705","63","EL MOCHUELO","19","CIUDAD BOLIVAR","","399","316.734.955.971","1466","462.847.555.145","570.619","593.937","4,09","505.335","83,5","1","1","1"
"706","63","EL MOCHUELO","19","CIUDAD BOLIVAR","","399","316.734.955.971","1466","462.847.555.145","570.619","593.937","4,09","505.335","83,5","0","0","3"
"707","63","EL MOCHUELO","19","CIUDAD BOLIVAR","","399","316.734.955.971","1466","462.847.555.145","570.619","593.937","4,09","505.335","83,5","0","0","1"
"708","67","LUCERO","19","CIUDAD BOLIVAR","2","153504","586.386.549.887","162669","277.409.159.592","570.619","593.937","4,09","505.335","83,5","0","0","1"
"709","67","LUCERO","19","CIUDAD BOLIVAR","2","153504","586.386.549.887","162669","277.409.159.592","570.619","593.937","4,09","505.335","83,5","0","0","3"
"710","67","LUCERO","19","CIUDAD BOLIVAR","2","153504","586.386.549.887","162669","277.409.159.592","570.619","593.937","4,09","505.335","83,5","0","0","0"
"711","67","LUCERO","19","CIUDAD BOLIVAR","1","153504","586.386.549.887","162669","277.409.159.592","570.619","593.937","4,09","505.335","83,5","0","0","1"
"712","67","LUCERO","19","CIUDAD BOLIVAR","1","153504","586.386.549.887","162669","277.409.159.592","570.619","593.937","4,09","505.335","83,5","0","0","2"
"713","67","LUCERO","19","CIUDAD BOLIVAR","1","153504","586.386.549.887","162669","277.409.159.592","570.619","593.937","4,09","505.335","83,5","0","0","3"
"714","67","LUCERO","19","CIUDAD BOLIVAR","1","153504","586.386.549.887","162669","277.409.159.592","570.619","593.937","4,09","505.335","83,5","0","0","0"
"715","67","LUCERO","19","CIUDAD BOLIVAR","1","153504","586.386.549.887","162669","277.409.159.592","570.619","593.937","4,09","505.335","83,5","0","0","4"
"716","67","LUCERO","19","CIUDAD BOLIVAR","1","153504","586.386.549.887","162669","277.409.159.592","570.619","593.937","4,09","505.335","83,5","0","0","1"
"717","67","LUCERO","19","CIUDAD BOLIVAR","1","153504","586.386.549.887","162669","277.409.159.592","570.619","593.937","4,09","505.335","83,5","0","0","2"
"718","67","LUCERO","19","CIUDAD BOLIVAR","1","153504","586.386.549.887","162669","277.409.159.592","570.619","593.937","4,09","505.335","83,5","0","0","3"
"719","67","LUCERO","19","CIUDAD BOLIVAR","1","153504","586.386.549.887","162669","277.409.159.592","570.619","593.937","4,09","505.335","83,5","0","0","0"
"720","67","LUCERO","19","CIUDAD BOLIVAR","1","153504","586.386.549.887","162669","277.409.159.592","570.619","593.937","4,09","505.335","83,5","0","0","0"
"721","67","LUCERO","19","CIUDAD BOLIVAR","1","153504","586.386.549.887","162669","277.409.159.592","570.619","593.937","4,09","505.335","83,5","0","0","0"
"722","68","EL TESORO","19","CIUDAD BOLIVAR","1","43942","210.862.210.964","47624","225.853.650.032","570.619","593.937","4,09","505.335","83,5","0","0","0"
"723","68","EL TESORO","19","CIUDAD BOLIVAR","1","43942","210.862.210.964","47624","225.853.650.032","570.619","593.937","4,09","505.335","83,5","0","0","0"
"724","68","EL TESORO","19","CIUDAD BOLIVAR","1","43942","210.862.210.964","47624","225.853.650.032","570.619","593.937","4,09","505.335","83,5","0","0","0"
"725","68","EL TESORO","19","CIUDAD BOLIVAR","1","43942","210.862.210.964","47624","225.853.650.032","570.619","593.937","4,09","505.335","83,5","0","0","2"
"726","68","EL TESORO","19","CIUDAD BOLIVAR","1","43942","210.862.210.964","47624","225.853.650.032","570.619","593.937","4,09","505.335","83,5","0","0","1"
"727","68","EL TESORO","19","CIUDAD BOLIVAR","1.07","43942","210.862.210.964","47624","225.853.650.032","570.619","593.937","4,09","505.335","83,5","0","0","4"
"728","68","EL TESORO","19","CIUDAD BOLIVAR","1.37","43942","210.862.210.964","47624","225.853.650.032","570.619","593.937","4,09","505.335","83,5","0","0","5"
"729","68","EL TESORO","19","CIUDAD BOLIVAR","1","43942","210.862.210.964","47624","225.853.650.032","570.619","593.937","4,09","505.335","83,5","0","0","1"
"730","63","EL MOCHUELO","19","CIUDAD BOLIVAR","","399","316.734.955.971","1466","462.847.555.145","570.619","593.937","4,09","505.335","83,5","1","1","1"
"731","56","DANUBIO","5","USME","2","29305","288.740.865.613","36193","125.347.688.223","298.992","314.431","4,07","569.872","82,91","1","1","2"
"732","57","GRAN YOMASA","5","USME","2","126484","535.798.612.383","138142","257.824.482.571","298.992","314.431","4,07","569.872","82,91","1","1","7"
"733","57","GRAN YOMASA","5","USME","2","126484","535.798.612.383","138142","257.824.482.571","298.992","314.431","4,07","569.872","82,91","1","1","2"
"734","57","GRAN YOMASA","5","USME","1.07","126484","535.798.612.383","138142","257.824.482.571","298.992","314.431","4,07","569.872","82,91","1","1","0"
"735","57","GRAN YOMASA","5","USME","2","126484","535.798.612.383","138142","257.824.482.571","298.992","314.431","4,07","569.872","82,91","0","0","1"
"736","57","GRAN YOMASA","5","USME","2","126484","535.798.612.383","138142","257.824.482.571","298.992","314.431","4,07","569.872","82,91","0","0","2"
"737","58","COMUNEROS","5","USME","2","77969","493.035.619.032","86795","176.042.047.774","298.992","314.431","4,07","569.872","82,91","0","0","3"
"738","64","MONTE BLANCO","19","CIUDAD BOLIVAR","","1118","695.674.376.728","5179","744.457.489.488","570.619","593.937","4,09","505.335","83,5","0","0","3"
"739","58","COMUNEROS","5","USME","2","77969","493.035.619.032","86795","176.042.047.774","298.992","314.431","4,07","569.872","82,91","0","0","1"
"740","57","GRAN YOMASA","5","USME","2","126484","535.798.612.383","138142","257.824.482.571","298.992","314.431","4,07","569.872","82,91","0","0","4"
"741","58","COMUNEROS","5","USME","2","77969","493.035.619.032","86795","176.042.047.774","298.992","314.431","4,07","569.872","82,91","0","0","3"
"742","57","GRAN YOMASA","5","USME","2","126484","535.798.612.383","138142","257.824.482.571","298.992","314.431","4,07","569.872","82,91","0","0","2"
"743","57","GRAN YOMASA","5","USME","1.5","126484","535.798.612.383","138142","257.824.482.571","298.992","314.431","4,07","569.872","82,91","0","0","1"
"744","57","GRAN YOMASA","5","USME","2","126484","535.798.612.383","138142","257.824.482.571","298.992","314.431","4,07","569.872","82,91","0","0","2"
"745","57","GRAN YOMASA","5","USME","1.17","126484","535.798.612.383","138142","257.824.482.571","298.992","314.431","4,07","569.872","82,91","0","0","2"
"746","61","CIUDAD USME","5","USME","1","7950","925.470.476.509","13496","145.828.530.921","298.992","314.431","4,07","569.872","82,91","0","0","3"
"747","52","LA FLORA","5","USME","1","15373","187.716.025.612","18507","9.859.041.038","298.992","314.431","4,07","569.872","82,91","0","0","1"
"748","52","LA FLORA","5","USME","1","15373","187.716.025.612","18507","9.859.041.038","298.992","314.431","4,07","569.872","82,91","0","0","3"
"749","52","LA FLORA","5","USME","1","15373","187.716.025.612","18507","9.859.041.038","298.992","314.431","4,07","569.872","82,91","0","0","1"
"750","59","ALFONSO LOPEZ","5","USME","1","40952","216.493.429.751","54095","249.869.014.788","298.992","314.431","4,07","569.872","82,91","0","0","0"
"751","59","ALFONSO LOPEZ","5","USME","1","40952","216.493.429.751","54095","249.869.014.788","298.992","314.431","4,07","569.872","82,91","0","0","4"
"752","58","COMUNEROS","5","USME","2","77969","493.035.619.032","86795","176.042.047.774","298.992","314.431","4,07","569.872","82,91","0","0","2"
"753","58","COMUNEROS","5","USME","2","77969","493.035.619.032","86795","176.042.047.774","298.992","314.431","4,07","569.872","82,91","0","0","2"
"754","58","COMUNEROS","5","USME","1.06","77969","493.035.619.032","86795","176.042.047.774","298.992","314.431","4,07","569.872","82,91","0","0","2"
"755","58","COMUNEROS","5","USME","1","77969","493.035.619.032","86795","176.042.047.774","298.992","314.431","4,07","569.872","82,91","0","0","6"
"756","58","COMUNEROS","5","USME","1.01","77969","493.035.619.032","86795","176.042.047.774","298.992","314.431","4,07","569.872","82,91","0","0","3"
"757","58","COMUNEROS","5","USME","1.12","77969","493.035.619.032","86795","176.042.047.774","298.992","314.431","4,07","569.872","82,91","0","0","1"
"758","64","MONTE BLANCO","19","CIUDAD BOLIVAR","1","1118","695.674.376.728","5179","744.457.489.488","570.619","593.937","4,09","505.335","83,5","0","0","0"
"759","61","CIUDAD USME","5","USME","1","7950","925.470.476.509","13496","145.828.530.921","298.992","314.431","4,07","569.872","82,91","0","0","1"
"760","59","ALFONSO LOPEZ","5","USME","1","40952","216.493.429.751","54095","249.869.014.788","298.992","314.431","4,07","569.872","82,91","0","0","1"
"761","59","ALFONSO LOPEZ","5","USME","1","40952","216.493.429.751","54095","249.869.014.788","298.992","314.431","4,07","569.872","82,91","0","0","1"
"762","61","CIUDAD USME","5","USME","","7950","925.470.476.509","13496","145.828.530.921","298.992","314.431","4,07","569.872","82,91","0","0","3"
"763","61","CIUDAD USME","5","USME","","7950","925.470.476.509","13496","145.828.530.921","298.992","314.431","4,07","569.872","82,91","0","0","4"
"764","61","CIUDAD USME","5","USME","","7950","925.470.476.509","13496","145.828.530.921","298.992","314.431","4,07","569.872","82,91","0","0","3"
"765","85","BOSA CENTRAL","7","BOSA","","211484","714.656.412.136","221236","309.569.740.428","508.828","546.809","3,98","703.807","85,4","3","1","0"
"766","85","BOSA CENTRAL","7","BOSA","","211484","714.656.412.136","221236","309.569.740.428","508.828","546.809","3,98","703.807","85,4","4","1","0"
"767","","","","","","","","","","","","","","","2","1","0"
"768","69","ISMAEL PERDOMO","19","CIUDAD BOLIVAR","1","148268","558.606.026.003","163692","293.036.581.025","570.619","593.937","4,09","505.335","83,5","2","1","0"
"769","69","ISMAEL PERDOMO","19","CIUDAD BOLIVAR","1","148268","558.606.026.003","163692","293.036.581.025","570.619","593.937","4,09","505.335","83,5","0","0","0"
"770","","","","","","","","","","","","","","","0","0","0"
"771","","","","","","","","","","","","","","","0","0","0"
"772","","","","","","","","","","","","","","","0","0","0"
"773","","","","","","","","","","","","","","","4","1","0"
"774","","","","","","","","","","","","","","","3","1","0"
"775","","","","","","","","","","","","","","","3","1","0"
"776","","","","","","","","","","","","","","","2","1","0"
"777","","","","","","","","","","","","","","","1","1","0"
"778","","","","","","","","","","","","","","","1","1","0"
"779","","","","","","","","","","","","","","","1","1","0"
"780","","","","","","","","","","","","","","","0","0","0"
"781","","","","","","","","","","","","","","","0","0","0"
"782","","","","","","","","","","","","","","","0","0","0"
"783","","","","","","","","","","","","","","","0","0","0"
"784","","","","","","","","","","","","","","","0","0","0"
"785","","","","","","","","","","","","","","","0","0","0"
"786","","","","","","","","","","","","","","","0","0","0"
"787","","","","","","","","","","","","","","","0","0","0"
"788","","","","","","","","","","","","","","","0","0","0"
"789","","","","","","","","","","","","","","","0","0","0"
"790","","","","","","","","","","","","","","","0","0","0"
"791","77","ZONA FRANCA","9","FONTIBON","","31542","490.212.344.089","39664","809.118.751.869","301.375","317.179","3,46","1.428.379","90,03","0","0","0"
"793","","","","","","","","","","","","","","","0","0","0"
"794","","","","","","","","","","","","","","","0","0","0"
"795","90","PARDO RUBIO","2","CHAPINERO","1.22","19711","285.199.005.156","37191","130.403.680.685","122.827","122.507","2,43","2.288.835","96,61","2","1","23"
"796","61","CIUDAD USME","5","USME","","7950","925.470.476.509","13496","145.828.530.921","298.992","314.431","4,07","569.872","82,91","0","0","23"
"797","","","","","","","","","","","","","","","0","0","5"
"798","70","JERUSALEM","19","CIUDAD BOLIVAR","","87775","537.476.344.439","98693","183.622.965.031","570.619","593.937","4,09","505.335","83,5","0","0","1"
"799","","","","","","","","","","","","","","","0","0","0"
"800","","","","","","","","","","","","","","","0","0","1"
"801","","","","","","","","","","","","","","","0","0","0"
"802","","","","","","","","","","","","","","","0","0","0"
"804","","","","","","","","","","","","","","","0","0","0"
"805","","","","","","","","","","","","","","","0","0","0"
"806","","","","","","","","","","","","","","","0","0","0"
"807","","","","","","","","","","","","","","","0","0","0"
"808","","","","","","","","","","","","","","","0","0","0"
"809","","","","","","","","","","","","","","","0","0","1"
"810","","","","","","","","","","","","","","","0","0","2"
"811","","","","","","","","","","","","","","","0","0","0"
"812","","","","","","","","","","","","","","","0","0","0"
"813","","","","","","","","","","","","","","","0","0","0"
"815","","","","","","","","","","","","","","","0","0","0"
"816","","","","","","","","","","","","","","","0","0","0"
"817","","","","","","","","","","","","","","","0","0","0"
"818","","","","","","","","","","","","","","","0","0","0"
"819","","","","","","","","","","","","","","","0","0","0"
"820","","","","","","","","","","","","","","","0","0","0"
"821","","","","","","","","","","","","","","","0","0","0"
"822","","","","","","","","","","","","","","","0","0","0"
"823","","","","","","","","","","","","","","","0","0","0"
"824","","","","","","","","","","","","","","","0","0","0"
"835","74","ENGATIVA","10","ENGATIVA","2","118752","58.763.454.342","130828","222.634.971.795","804.47","824.337","3,41","1.089.512","91,78","0","0","1"
"836","27","SUBA","11","SUBA","2.72","115172","652.901.130.738","134709","206.323.735.184","923.064","981.613","3,41","1.388.086","91,6","3","1","3"
"837","23","CASA BLANCA SUBA","11","SUBA","2.67","29874","420.483.819.457","36521","868.547.095.276","923.064","981.613","3,41","1.388.086","91,6","2","1","6"
"838","23","CASA BLANCA SUBA","11","SUBA","4.69","29874","420.483.819.457","36521","868.547.095.276","923.064","981.613","3,41","1.388.086","91,6","1","1","13"
"839","24","NIZA","11","SUBA","4.92","66141","756.595.298.134","65073","860.076.716.846","923.064","981.613","3,41","1.388.086","91,6","3","1","6"
"840","27","SUBA","11","SUBA","2.57","115172","652.901.130.738","134709","206.323.735.184","923.064","981.613","3,41","1.388.086","91,6","0","0","0"
"841","26","LAS FERIAS","10","ENGATIVA","3","110921","473.343.150.688","110859","234.204.297.324","804.47","824.337","3,41","1.089.512","91,78","0","0","5"
"842","26","LAS FERIAS","10","ENGATIVA","3","110921","473.343.150.688","110859","234.204.297.324","804.47","824.337","3,41","1.089.512","91,78","0","0","5"
"843","102","LA SABANA","14","LOS MARTIRES","3","50981","450.942.153.879","52197","11.575.098.835","94.842","94.944","3,53","1.059.511","89,78","8","1","5"
"844","107","QUINTA PAREDES","13","TEUSAQUILLO","4","25931","173.955.954.056","27099","155.780.813.293","137.53","139.298","2,87","1.933.116","96,03","2","1","5"
"845","90","PARDO RUBIO","2","CHAPINERO","5","19711","285.199.005.156","37191","130.403.680.685","122.827","122.507","2,43","2.288.835","96,61","2","1","2"
"846","100","GALERIAS","13","TEUSAQUILLO","","33355","237.568.113.094","34344","144.564.855.749","137.53","139.298","2,87","1.933.116","96,03","4","1","5"
"847","97","CHICO LAGO","2","CHAPINERO","4.57","5899","422.447.428.769","26291","622.349.627.659","122.827","122.507","2,43","2.288.835","96,61","3","1","5"
"848","97","CHICO LAGO","2","CHAPINERO","4","5899","422.447.428.769","26291","622.349.627.659","122.827","122.507","2,43","2.288.835","96,61","4","1","5"
"849","97","CHICO LAGO","2","CHAPINERO","5.85","5899","422.447.428.769","26291","622.349.627.659","122.827","122.507","2,43","2.288.835","96,61","8","1","11"
"850","16","SANTA BARBARA","1","USAQUEN","6","51582","458.698.320.974","51474","112.217.546.144","425.192","430.156","3,12","1.867.529","93,6","3","1","5"
"851","16","SANTA BARBARA","1","USAQUEN","6","51582","458.698.320.974","51474","112.217.546.144","425.192","430.156","3,12","1.867.529","93,6","2","1","5"
"852","16","SANTA BARBARA","1","USAQUEN","5.52","51582","458.698.320.974","51474","112.217.546.144","425.192","430.156","3,12","1.867.529","93,6","2","1","8"
"853","20","LA ALHAMBRA","11","SUBA","5","38521","284.774.117.529","36637","128.652.843.587","923.064","981.613","3,41","1.388.086","91,6","5","1","4"
"854","11","SAN CRISTOBAL NORTE","1","USAQUEN","2","62234","275.277.506.205","72680","264.024.478.433","425.192","430.156","3,12","1.867.529","93,6","0","0","3"
"855","17","SAN JOSE DE BAVARIA","11","SUBA","5","45368","43.827.316.295","47774","109.005.077.287","923.064","981.613","3,41","1.388.086","91,6","0","0","4"
"903","","","","","","","","","","","","","","","0","0","0"
"905","","","","","","","","","","","","","","","0","0","0"
"906","","","","","","","","","","","","","","","0","0","0"
"907","","","","","","","","","","","","","","","0","0","0"
"908","","","","","","","","","","","","","","","0","0","0"
"909","","","","","","","","","","","","","","","0","0","0"
"910","","","","","","","","","","","","","","","0","0","0"
"911","","","","","","","","","","","","","","","0","0","0"
"912","","","","","","","","","","","","","","","0","0","0"
"913","","","","","","","","","","","","","","","0","0","0"
"914","","","","","","","","","","","","","","","0","0","0"
"915","","","","","","","","","","","","","","","0","0","0"
"916","","","","","","","","","","","","","","","0","0","0"
"917","","","","","","","","","","","","","","","0","0","0"
"921","","","","","","","","","","","","","","","0","0","0"
"923","71","TIBABUYES","11","SUBA","","193830","726.380.148.869","222576","306.418.065.453","923.064","981.613","3,41","1.388.086","91,6","0","0","2"
"926","","","","","","","","","","","","","","","0","0","0"
"927","71","TIBABUYES","11","SUBA","","193830","726.380.148.869","222576","306.418.065.453","923.064","981.613","3,41","1.388.086","91,6","0","0","0"
"928","","","","","","","","","","","","","","","0","0","0"
"929","","","","","","","","","","","","","","","0","0","0"
"930","","","","","","","","","","","","","","","0","0","0"
"931","","","","","","","","","","","","","","","1","1","0"
"932","85","BOSA CENTRAL","7","BOSA","","211484","714.656.412.136","221236","309.569.740.428","508.828","546.809","3,98","703.807","85,4","0","0","1"
"933","","","","","","","","","","","","","","","0","0","0"
"934","","","","","","","","","","","","","","","0","0","0"
"935","1","PASEO DE LOS LIBERTADORES","1","USAQUEN","","2916","630.952.898.115","3546","562.007.086.518","425.192","430.156","3,12","1.867.529","93,6","0","0","1"
"936","","","","","","","","","","","","","","","0","0","0"
"937","","","","","","","","","","","","","","","0","0","0"
"938","","","","","","","","","","","","","","","0","0","0"
"939","58","COMUNEROS","5","USME","2","77969","493.035.619.032","86795","176.042.047.774","298.992","314.431","4,07","569.872","82,91","0","0","2"
"940","66","SAN FRANCISCO","19","CIUDAD BOLIVAR","1.85","74646","178.603.384.328","76213","426.716.438.139","570.619","593.937","4,09","505.335","83,5","0","0","2"
"941","42","VENECIA","6","TUNJUELITO","2","136190","659.377.024.137","144420","219.024.920.058","184.528","182.532","3,63","829.895","87,19","0","0","3"
"942","42","VENECIA","6","TUNJUELITO","2.93","136190","659.377.024.137","144420","219.024.920.058","184.528","182.532","3,63","829.895","87,19","2","1","2"
"943","69","ISMAEL PERDOMO","19","CIUDAD BOLIVAR","2","148268","558.606.026.003","163692","293.036.581.025","570.619","593.937","4,09","505.335","83,5","2","1","1"
"944","69","ISMAEL PERDOMO","19","CIUDAD BOLIVAR","2.52","148268","558.606.026.003","163692","293.036.581.025","570.619","593.937","4,09","505.335","83,5","3","1","5"
"945","69","ISMAEL PERDOMO","19","CIUDAD BOLIVAR","1.14","148268","558.606.026.003","163692","293.036.581.025","570.619","593.937","4,09","505.335","83,5","2","1","4"
"946","49","APOGEO","7","BOSA","2","41397","210.583.733.352","38125","181.044.373.149","508.828","546.809","3,98","703.807","85,4","3","1","5"
"947","85","BOSA CENTRAL","7","BOSA","1.99","211484","714.656.412.136","221236","309.569.740.428","508.828","546.809","3,98","703.807","85,4","0","0","6"
"948","48","TIMIZA","8","KENNEDY","2.88","145608","430.438.314.853","147298","342.204.666.539","951.073","979.914","3,72","999.3","88,94","2","1","3"
"949","83","LAS MARGARITAS","8","KENNEDY","","12216","147.241.546.489","14786","100.420.026.498","951.073","979.914","3,72","999.3","88,94","0","0","4"
"950","46","CASTILLA","8","KENNEDY","2.67","110582","503.545.836.025","125411","2.490.557.781","951.073","979.914","3,72","999.3","88,94","2","1","4"
"951","44","AMERICAS","8","KENNEDY","3","84178","380.969.402.333","84584","222.023.079.759","951.073","979.914","3,72","999.3","88,94","3","1","2"
"952","107","QUINTA PAREDES","13","TEUSAQUILLO","3","25931","173.955.954.056","27099","155.780.813.293","137.53","139.298","2,87","1.933.116","96,03","4","1","3"
"953","113","BAVARIA","8","KENNEDY","3.8","20854","27.722.789.458","20993","757.247.030.708","951.073","979.914","3,72","999.3","88,94","0","0","2"
"954","114","MODELIA","9","FONTIBON","3.29","38386","261.581.365.518","39410","150.660.579.059","301.375","317.179","3,46","1.428.379","90,03","0","0","4"
"955","112","GRANJAS DE TECHO","9","FONTIBON","4.14","18061","477.255.354.063","22861","479.009.817.394","301.375","317.179","3,46","1.428.379","90,03","0","0","9"
"956","9","VERBENAL","1","USAQUEN","4","84333","355.788.448.029","96310","270.694.567.329","425.192","430.156","3,12","1.867.529","93,6","2","1","10"
"957","1","PASEO DE LOS LIBERTADORES","1","USAQUEN","","2916","630.952.898.115","3546","562.007.086.518","425.192","430.156","3,12","1.867.529","93,6","1","1","5"
"958","2","LA ACADEMIA","11","SUBA","6","703","672.073.080.488","920","136.889.875.031","923.064","981.613","3,41","1.388.086","91,6","0","0","5"
"959","1","PASEO DE LOS LIBERTADORES","1","USAQUEN","","2916","630.952.898.115","3546","562.007.086.518","425.192","430.156","3,12","1.867.529","93,6","0","0","7"
"960","3","GUAYMARAL","11","SUBA","6","0","453.636.704.291","167","0.368135996096","923.064","981.613","3,41","1.388.086","91,6","0","0","7"
"961","58","COMUNEROS","5","USME","1.03","77969","493.035.619.032","86795","176.042.047.774","298.992","314.431","4,07","569.872","82,91","0","0","4"
"962","67","LUCERO","19","CIUDAD BOLIVAR","2","153504","586.386.549.887","162669","277.409.159.592","570.619","593.937","4,09","505.335","83,5","0","0","4"
"963","70","JERUSALEM","19","CIUDAD BOLIVAR","2","87775","537.476.344.439","98693","183.622.965.031","570.619","593.937","4,09","505.335","83,5","0","0","3"
"964","48","TIMIZA","8","KENNEDY","3","145608","430.438.314.853","147298","342.204.666.539","951.073","979.914","3,72","999.3","88,94","0","0","3"
"965","44","AMERICAS","8","KENNEDY","4","84178","380.969.402.333","84584","222.023.079.759","951.073","979.914","3,72","999.3","88,94","2","1","3"
"966","102","LA SABANA","14","LOS MARTIRES","2.13","50981","450.942.153.879","52197","11.575.098.835","94.842","94.944","3,53","1.059.511","89,78","8","1","2"
"967","32","SAN BLAS","4","SAN CRISTOBAL","2","93880","400.032.231.099","95245","238.093.314.977","407.552","404.35","3,73","706.208","83,68","0","0","3"
"968","33","SOSIEGO","4","SAN CRISTOBAL","2.33","102994","23.491.634.485","46766","199.075.121.954","407.552","404.35","3,73","706.208","83,68","0","0","2"
"969","33","SOSIEGO","4","SAN CRISTOBAL","2.82","102994","23.491.634.485","46766","199.075.121.954","407.552","404.35","3,73","706.208","83,68","0","0","4"
"970","34","20 DE JULIO","4","SAN CRISTOBAL","3","72001","262.535.666.687","92353","351.773.155.874","407.552","404.35","3,73","706.208","83,68","2","1","3"
"971","34","20 DE JULIO","4","SAN CRISTOBAL","","72001","262.535.666.687","92353","351.773.155.874","407.552","404.35","3,73","706.208","83,68","2","1","0"
"972","50","LA GLORIA","4","SAN CRISTOBAL","2","15373","38.585.775.934","102299","265.121.012.922","407.552","404.35","3,73","706.208","83,68","0","0","1"
"973","54","MARRUECOS","18","RAFAEL URIBE URIBE","2","89511","362.888.498.604","96465","265.825.454.295","378.164","378.78","3,72","591.317","87,06","0","0","3"
"974","54","MARRUECOS","18","RAFAEL URIBE URIBE","2","89511","362.888.498.604","96465","265.825.454.295","378.164","378.78","3,72","591.317","87,06","0","0","3"
"975","36","SAN JOSE","18","RAFAEL URIBE URIBE","3","50085","207.947.107.119","49050","235.877.289.564","378.164","378.78","3,72","591.317","87,06","3","1","0"
"976","53","MARCO FIDEL SUAREZ","18","RAFAEL URIBE URIBE","2.8","68560","184.536.569.132","65877","35.698.615.353","378.164","378.78","3,72","591.317","87,06","3","1","1"
"977","53","MARCO FIDEL SUAREZ","18","RAFAEL URIBE URIBE","3","68560","184.536.569.132","65877","35.698.615.353","378.164","378.78","3,72","591.317","87,06","5","1","1"
"978","54","MARRUECOS","18","RAFAEL URIBE URIBE","1.52","89511","362.888.498.604","96465","265.825.454.295","378.164","378.78","3,72","591.317","87,06","4","1","1"
"979","54","MARRUECOS","18","RAFAEL URIBE URIBE","1.98","89511","362.888.498.604","96465","265.825.454.295","378.164","378.78","3,72","591.317","87,06","5","1","5"
"980","56","DANUBIO","5","USME","2","29305","288.740.865.613","36193","125.347.688.223","298.992","314.431","4,07","569.872","82,91","1","1","2"
"981","36","SAN JOSE","18","RAFAEL URIBE URIBE","2.79","50085","207.947.107.119","49050","235.877.289.564","378.164","378.78","3,72","591.317","87,06","3","1","1"
"982","39","QUIROGA","18","RAFAEL URIBE URIBE","3","94032","384.046.822.311","87121","226.849.943.649","378.164","378.78","3,72","591.317","87,06","3","1","3"
"983","39","QUIROGA","18","RAFAEL URIBE URIBE","3","94032","384.046.822.311","87121","226.849.943.649","378.164","378.78","3,72","591.317","87,06","2","1","3"
"984","38","RESTREPO","15","ANTONIO NARIÑO","3","83087","354.715.513.318","77022","217.137.387.873","116.828","119.565","3,92","1.095.184","90,79","3","1","2"
"985","38","RESTREPO","15","ANTONIO NARIÑO","3","83087","354.715.513.318","77022","217.137.387.873","116.828","119.565","3,92","1.095.184","90,79","3","1","4"
"986","38","RESTREPO","15","ANTONIO NARIÑO","3","83087","354.715.513.318","77022","217.137.387.873","116.828","119.565","3,92","1.095.184","90,79","2","1","4"
"987","42","VENECIA","6","TUNJUELITO","3","136190","659.377.024.137","144420","219.024.920.058","184.528","182.532","3,63","829.895","87,19","1","1","5"
"988","43","SAN RAFAEL","16","PUENTE ARANDA","3","76734","329.312.713.782","76749","23.305.811.403","253.638","250.715","3,55","1.116.511","90,43","0","0","1"
"989","80","CORABASTOS","8","KENNEDY","2","61954","184.525.478.991","69277","375.433.248.453","951.073","979.914","3,72","999.3","88,94","3","1","4"
"990","46","CASTILLA","8","KENNEDY","2.02","110582","503.545.836.025","125411","2.490.557.781","951.073","979.914","3,72","999.3","88,94","0","0","6"
"991","101","TEUSAQUILLO","13","TEUSAQUILLO","4","26797","235.700.797.363","27316","115.892.692.369","137.53","139.298","2,87","1.933.116","96,03","7","1","5"
"992","91","SAGRADO CORAZON","3","SANTA FE","4","13842","146.189.273.671","5879","40.214.988.777","109.107","96.241","3,18","896.89","88,28","7","1","7"
"993","93","LAS NIEVES","3","SANTA FE","3","47454","17.257.386.015","13773","798.093.059.287","109.107","96.241","3,18","896.89","88,28","11","1","4"
"994","78","TINTAL NORTE","8","KENNEDY","","13302","343.372.626.881","29348","854.698.298.655","951.073","979.914","3,72","999.3","88,94","0","0","2"
"995","78","TINTAL NORTE","8","KENNEDY","1.78","13302","343.372.626.881","29348","854.698.298.655","951.073","979.914","3,72","999.3","88,94","0","0","9"
"996","110","CIUDAD SALITRE OCCIDENTAL","9","FONTIBON","3.84","35890","225.701.253.811","41106","182.125.705.134","301.375","317.179","3,46","1.428.379","90,03","3","1","15"
"997","109","CIUDAD SALITRE ORIENTAL","13","TEUSAQUILLO","4.17","14686","180.529.656.927","17944","993.964.111.241","137.53","139.298","2,87","1.933.116","96,03","4","1","13"
"998","115","CAPELLANIA","9","FONTIBON","4","15427","272.109.155.246","16657","612.144.048.771","301.375","317.179","3,46","1.428.379","90,03","0","0","3"
