_id,ANO,COD_UPZ,NOMBRE_UPZ,COD_LOC,LOCALIDAD,SEXO,ORDEN_GRUPO_EDAD,GRUPOEDAD,ORDEN_MCV,CURSODEVIDA,TOTAL_POBLACION
119507,2034,91,Sagrado Corazon,3,Santa Fe,Mujer,5,20 a 24,4,Juventud,380
119508,2034,91,Sagrado Corazon,3,Santa Fe,Mujer,6,25 a 29,4,Juventud,563
119509,2034,91,Sagrado Corazon,3,Santa Fe,Mujer,7,30 a 34,5,Adultez,886
119510,2034,91,Sagrado Corazon,3,Santa Fe,Mujer,8,35 a 39,5,Adultez,1001
119511,2034,91,Sagrado Corazon,3,Santa Fe,Mujer,9,40 a 44,5,Adultez,807
119512,2034,91,Sagrado Corazon,3,Santa Fe,Mujer,10,45 a 49,5,Adultez,605
119513,2034,91,Sagrado Corazon,3,Santa Fe,Mujer,11,50 a 54,5,Adultez,536
119514,2034,91,Sagrado Corazon,3,Santa Fe,Mujer,12,55 a 59,5,Adultez,426
119515,2034,91,Sagrado Corazon,3,Santa Fe,Mujer,13,60 a 64,6,Vejez,393
119516,2034,91,Sagrado Corazon,3,Santa Fe,Mujer,14,65 a 69,6,Vejez,397
119517,2034,91,Sagrado Corazon,3,Santa Fe,Mujer,15,70 a 74,6,Vejez,303
119518,2034,91,Sagrado Corazon,3,Santa Fe,Mujer,16,75 a 79,6,Vejez,219
119519,2034,91,Sagrado Corazon,3,Santa Fe,Mujer,17,80 a 84,6,Vejez,136
119520,2034,91,Sagrado Corazon,3,Santa Fe,Mujer,18,85 y más,6,Vejez,106
119521,2034,92,La Macarena,3,Santa Fe,Hombre,1,0 a 4,1,Primera Infancia,204
119522,2034,92,La Macarena,3,Santa Fe,Hombre,2,5 a 9,2,Infancia,251
119523,2034,92,La Macarena,3,Santa Fe,Hombre,3,10 a 14,2,Infancia,279
119524,2034,92,La Macarena,3,Santa Fe,Hombre,4,15 a 19,3,Adolescencia,415
119525,2034,92,La Macarena,3,Santa Fe,Hombre,5,20 a 24,4,Juventud,355
119526,2034,92,La Macarena,3,Santa Fe,Hombre,6,25 a 29,4,Juventud,348
119527,2034,92,La Macarena,3,Santa Fe,Hombre,7,30 a 34,5,Adultez,479
119528,2034,92,La Macarena,3,Santa Fe,Hombre,8,35 a 39,5,Adultez,652
119529,2034,92,La Macarena,3,Santa Fe,Hombre,9,40 a 44,5,Adultez,584
119530,2034,92,La Macarena,3,Santa Fe,Hombre,10,45 a 49,5,Adultez,468
119531,2034,92,La Macarena,3,Santa Fe,Hombre,11,50 a 54,5,Adultez,435
119532,2034,92,La Macarena,3,Santa Fe,Hombre,12,55 a 59,5,Adultez,331
119533,2034,92,La Macarena,3,Santa Fe,Hombre,13,60 a 64,6,Vejez,286
119534,2034,92,La Macarena,3,Santa Fe,Hombre,14,65 a 69,6,Vejez,274
119535,2034,92,La Macarena,3,Santa Fe,Hombre,15,70 a 74,6,Vejez,181
119536,2034,92,La Macarena,3,Santa Fe,Hombre,16,75 a 79,6,Vejez,131
119537,2034,92,La Macarena,3,Santa Fe,Hombre,17,80 a 84,6,Vejez,86
119538,2034,92,La Macarena,3,Santa Fe,Hombre,18,85 y más,6,Vejez,46
119539,2034,92,La Macarena,3,Santa Fe,Mujer,1,0 a 4,1,Primera Infancia,187
119540,2034,92,La Macarena,3,Santa Fe,Mujer,2,5 a 9,2,Infancia,212
119541,2034,92,La Macarena,3,Santa Fe,Mujer,3,10 a 14,2,Infancia,232
119542,2034,92,La Macarena,3,Santa Fe,Mujer,4,15 a 19,3,Adolescencia,321
119543,2034,92,La Macarena,3,Santa Fe,Mujer,5,20 a 24,4,Juventud,299
119544,2034,92,La Macarena,3,Santa Fe,Mujer,6,25 a 29,4,Juventud,365
119545,2034,92,La Macarena,3,Santa Fe,Mujer,7,30 a 34,5,Adultez,461
119546,2034,92,La Macarena,3,Santa Fe,Mujer,8,35 a 39,5,Adultez,603
119547,2034,92,La Macarena,3,Santa Fe,Mujer,9,40 a 44,5,Adultez,512
119548,2034,92,La Macarena,3,Santa Fe,Mujer,10,45 a 49,5,Adultez,443
119549,2034,92,La Macarena,3,Santa Fe,Mujer,11,50 a 54,5,Adultez,431
119550,2034,92,La Macarena,3,Santa Fe,Mujer,12,55 a 59,5,Adultez,376
119551,2034,92,La Macarena,3,Santa Fe,Mujer,13,60 a 64,6,Vejez,339
119552,2034,92,La Macarena,3,Santa Fe,Mujer,14,65 a 69,6,Vejez,331
119553,2034,92,La Macarena,3,Santa Fe,Mujer,15,70 a 74,6,Vejez,300
119554,2034,92,La Macarena,3,Santa Fe,Mujer,16,75 a 79,6,Vejez,205
119555,2034,92,La Macarena,3,Santa Fe,Mujer,17,80 a 84,6,Vejez,156
119556,2034,92,La Macarena,3,Santa Fe,Mujer,18,85 y más,6,Vejez,143
119557,2034,93,Las Nieves,3,Santa Fe,Hombre,1,0 a 4,1,Primera Infancia,386
119558,2034,93,Las Nieves,3,Santa Fe,Hombre,2,5 a 9,2,Infancia,347
119559,2034,93,Las Nieves,3,Santa Fe,Hombre,3,10 a 14,2,Infancia,368
119560,2034,93,Las Nieves,3,Santa Fe,Hombre,4,15 a 19,3,Adolescencia,555
119561,2034,93,Las Nieves,3,Santa Fe,Hombre,5,20 a 24,4,Juventud,660
119562,2034,93,Las Nieves,3,Santa Fe,Hombre,6,25 a 29,4,Juventud,714
119563,2034,93,Las Nieves,3,Santa Fe,Hombre,7,30 a 34,5,Adultez,957
119564,2034,93,Las Nieves,3,Santa Fe,Hombre,8,35 a 39,5,Adultez,1131
119565,2034,93,Las Nieves,3,Santa Fe,Hombre,9,40 a 44,5,Adultez,1164
119566,2034,93,Las Nieves,3,Santa Fe,Hombre,10,45 a 49,5,Adultez,856
119567,2034,93,Las Nieves,3,Santa Fe,Hombre,11,50 a 54,5,Adultez,689
119568,2034,93,Las Nieves,3,Santa Fe,Hombre,12,55 a 59,5,Adultez,577
119569,2034,93,Las Nieves,3,Santa Fe,Hombre,13,60 a 64,6,Vejez,485
119570,2034,93,Las Nieves,3,Santa Fe,Hombre,14,65 a 69,6,Vejez,406
119571,2034,93,Las Nieves,3,Santa Fe,Hombre,15,70 a 74,6,Vejez,325
119572,2034,93,Las Nieves,3,Santa Fe,Hombre,16,75 a 79,6,Vejez,210
119573,2034,93,Las Nieves,3,Santa Fe,Hombre,17,80 a 84,6,Vejez,157
119574,2034,93,Las Nieves,3,Santa Fe,Hombre,18,85 y más,6,Vejez,73
119575,2034,93,Las Nieves,3,Santa Fe,Mujer,1,0 a 4,1,Primera Infancia,404
119576,2034,93,Las Nieves,3,Santa Fe,Mujer,2,5 a 9,2,Infancia,398
119577,2034,93,Las Nieves,3,Santa Fe,Mujer,3,10 a 14,2,Infancia,324
119578,2034,93,Las Nieves,3,Santa Fe,Mujer,4,15 a 19,3,Adolescencia,538
119579,2034,93,Las Nieves,3,Santa Fe,Mujer,5,20 a 24,4,Juventud,681
119580,2034,93,Las Nieves,3,Santa Fe,Mujer,6,25 a 29,4,Juventud,780
119581,2034,93,Las Nieves,3,Santa Fe,Mujer,7,30 a 34,5,Adultez,866
119582,2034,93,Las Nieves,3,Santa Fe,Mujer,8,35 a 39,5,Adultez,1025
119583,2034,93,Las Nieves,3,Santa Fe,Mujer,9,40 a 44,5,Adultez,923
119584,2034,93,Las Nieves,3,Santa Fe,Mujer,10,45 a 49,5,Adultez,750
119585,2034,93,Las Nieves,3,Santa Fe,Mujer,11,50 a 54,5,Adultez,664
119586,2034,93,Las Nieves,3,Santa Fe,Mujer,12,55 a 59,5,Adultez,570
119587,2034,93,Las Nieves,3,Santa Fe,Mujer,13,60 a 64,6,Vejez,475
119588,2034,93,Las Nieves,3,Santa Fe,Mujer,14,65 a 69,6,Vejez,471
119589,2034,93,Las Nieves,3,Santa Fe,Mujer,15,70 a 74,6,Vejez,390
119590,2034,93,Las Nieves,3,Santa Fe,Mujer,16,75 a 79,6,Vejez,292
119591,2034,93,Las Nieves,3,Santa Fe,Mujer,17,80 a 84,6,Vejez,178
119592,2034,93,Las Nieves,3,Santa Fe,Mujer,18,85 y más,6,Vejez,154
119593,2034,95,Las Cruces,3,Santa Fe,Hombre,1,0 a 4,1,Primera Infancia,621
119594,2034,95,Las Cruces,3,Santa Fe,Hombre,2,5 a 9,2,Infancia,707
119595,2034,95,Las Cruces,3,Santa Fe,Hombre,3,10 a 14,2,Infancia,748
119596,2034,95,Las Cruces,3,Santa Fe,Hombre,4,15 a 19,3,Adolescencia,631
119597,2034,95,Las Cruces,3,Santa Fe,Hombre,5,20 a 24,4,Juventud,714
119598,2034,95,Las Cruces,3,Santa Fe,Hombre,6,25 a 29,4,Juventud,697
119599,2034,95,Las Cruces,3,Santa Fe,Hombre,7,30 a 34,5,Adultez,783
119600,2034,95,Las Cruces,3,Santa Fe,Hombre,8,35 a 39,5,Adultez,992
119601,2034,95,Las Cruces,3,Santa Fe,Hombre,9,40 a 44,5,Adultez,1024
119602,2034,95,Las Cruces,3,Santa Fe,Hombre,10,45 a 49,5,Adultez,921
119603,2034,95,Las Cruces,3,Santa Fe,Hombre,11,50 a 54,5,Adultez,772
119604,2034,95,Las Cruces,3,Santa Fe,Hombre,12,55 a 59,5,Adultez,577
119605,2034,95,Las Cruces,3,Santa Fe,Hombre,13,60 a 64,6,Vejez,453
119606,2034,95,Las Cruces,3,Santa Fe,Hombre,14,65 a 69,6,Vejez,404
119607,2034,95,Las Cruces,3,Santa Fe,Hombre,15,70 a 74,6,Vejez,351
119608,2034,95,Las Cruces,3,Santa Fe,Hombre,16,75 a 79,6,Vejez,230
119609,2034,95,Las Cruces,3,Santa Fe,Hombre,17,80 a 84,6,Vejez,128
119610,2034,95,Las Cruces,3,Santa Fe,Hombre,18,85 y más,6,Vejez,37
119611,2034,95,Las Cruces,3,Santa Fe,Mujer,1,0 a 4,1,Primera Infancia,602
119612,2034,95,Las Cruces,3,Santa Fe,Mujer,2,5 a 9,2,Infancia,623
119613,2034,95,Las Cruces,3,Santa Fe,Mujer,3,10 a 14,2,Infancia,728
119614,2034,95,Las Cruces,3,Santa Fe,Mujer,4,15 a 19,3,Adolescencia,633
119615,2034,95,Las Cruces,3,Santa Fe,Mujer,5,20 a 24,4,Juventud,659
119616,2034,95,Las Cruces,3,Santa Fe,Mujer,6,25 a 29,4,Juventud,669
119617,2034,95,Las Cruces,3,Santa Fe,Mujer,7,30 a 34,5,Adultez,768
119618,2034,95,Las Cruces,3,Santa Fe,Mujer,8,35 a 39,5,Adultez,944
119619,2034,95,Las Cruces,3,Santa Fe,Mujer,9,40 a 44,5,Adultez,995
119620,2034,95,Las Cruces,3,Santa Fe,Mujer,10,45 a 49,5,Adultez,898
119621,2034,95,Las Cruces,3,Santa Fe,Mujer,11,50 a 54,5,Adultez,701
119622,2034,95,Las Cruces,3,Santa Fe,Mujer,12,55 a 59,5,Adultez,555
119623,2034,95,Las Cruces,3,Santa Fe,Mujer,13,60 a 64,6,Vejez,506
119624,2034,95,Las Cruces,3,Santa Fe,Mujer,14,65 a 69,6,Vejez,461
119625,2034,95,Las Cruces,3,Santa Fe,Mujer,15,70 a 74,6,Vejez,396
119626,2034,95,Las Cruces,3,Santa Fe,Mujer,16,75 a 79,6,Vejez,350
119627,2034,95,Las Cruces,3,Santa Fe,Mujer,17,80 a 84,6,Vejez,203
119628,2034,95,Las Cruces,3,Santa Fe,Mujer,18,85 y más,6,Vejez,105
119629,2034,96,Lourdes,3,Santa Fe,Hombre,1,0 a 4,1,Primera Infancia,1305
119630,2034,96,Lourdes,3,Santa Fe,Hombre,2,5 a 9,2,Infancia,1582
119631,2034,96,Lourdes,3,Santa Fe,Hombre,3,10 a 14,2,Infancia,1785
119632,2034,96,Lourdes,3,Santa Fe,Hombre,4,15 a 19,3,Adolescencia,1357
119633,2034,96,Lourdes,3,Santa Fe,Hombre,5,20 a 24,4,Juventud,1227
119634,2034,96,Lourdes,3,Santa Fe,Hombre,6,25 a 29,4,Juventud,1249
119635,2034,96,Lourdes,3,Santa Fe,Hombre,7,30 a 34,5,Adultez,1629
119636,2034,96,Lourdes,3,Santa Fe,Hombre,8,35 a 39,5,Adultez,1979
119637,2034,96,Lourdes,3,Santa Fe,Hombre,9,40 a 44,5,Adultez,1872
119638,2034,96,Lourdes,3,Santa Fe,Hombre,10,45 a 49,5,Adultez,1715
119639,2034,96,Lourdes,3,Santa Fe,Hombre,11,50 a 54,5,Adultez,1422
119640,2034,96,Lourdes,3,Santa Fe,Hombre,12,55 a 59,5,Adultez,963
119641,2034,96,Lourdes,3,Santa Fe,Hombre,13,60 a 64,6,Vejez,732
119642,2034,96,Lourdes,3,Santa Fe,Hombre,14,65 a 69,6,Vejez,698
119643,2034,96,Lourdes,3,Santa Fe,Hombre,15,70 a 74,6,Vejez,520
119644,2034,96,Lourdes,3,Santa Fe,Hombre,16,75 a 79,6,Vejez,418
119645,2034,96,Lourdes,3,Santa Fe,Hombre,17,80 a 84,6,Vejez,242
119646,2034,96,Lourdes,3,Santa Fe,Hombre,18,85 y más,6,Vejez,68
119647,2034,96,Lourdes,3,Santa Fe,Mujer,1,0 a 4,1,Primera Infancia,1219
119648,2034,96,Lourdes,3,Santa Fe,Mujer,2,5 a 9,2,Infancia,1530
119649,2034,96,Lourdes,3,Santa Fe,Mujer,3,10 a 14,2,Infancia,1683
119650,2034,96,Lourdes,3,Santa Fe,Mujer,4,15 a 19,3,Adolescencia,1307
119651,2034,96,Lourdes,3,Santa Fe,Mujer,5,20 a 24,4,Juventud,1273
119652,2034,96,Lourdes,3,Santa Fe,Mujer,6,25 a 29,4,Juventud,1309
119653,2034,96,Lourdes,3,Santa Fe,Mujer,7,30 a 34,5,Adultez,1614
119654,2034,96,Lourdes,3,Santa Fe,Mujer,8,35 a 39,5,Adultez,1985
119655,2034,96,Lourdes,3,Santa Fe,Mujer,9,40 a 44,5,Adultez,1978
119656,2034,96,Lourdes,3,Santa Fe,Mujer,10,45 a 49,5,Adultez,1792
119657,2034,96,Lourdes,3,Santa Fe,Mujer,11,50 a 54,5,Adultez,1537
119658,2034,96,Lourdes,3,Santa Fe,Mujer,12,55 a 59,5,Adultez,1148
119659,2034,96,Lourdes,3,Santa Fe,Mujer,13,60 a 64,6,Vejez,1019
119660,2034,96,Lourdes,3,Santa Fe,Mujer,14,65 a 69,6,Vejez,909
119661,2034,96,Lourdes,3,Santa Fe,Mujer,15,70 a 74,6,Vejez,879
119662,2034,96,Lourdes,3,Santa Fe,Mujer,16,75 a 79,6,Vejez,618
119663,2034,96,Lourdes,3,Santa Fe,Mujer,17,80 a 84,6,Vejez,365
119664,2034,96,Lourdes,3,Santa Fe,Mujer,18,85 y más,6,Vejez,221
119665,2034,2,La Academia,11,Suba,Hombre,1,0 a 4,1,Primera Infancia,301
119666,2034,2,La Academia,11,Suba,Hombre,2,5 a 9,2,Infancia,485
119667,2034,2,La Academia,11,Suba,Hombre,3,10 a 14,2,Infancia,445
119668,2034,2,La Academia,11,Suba,Hombre,4,15 a 19,3,Adolescencia,439
119669,2034,2,La Academia,11,Suba,Hombre,5,20 a 24,4,Juventud,335
119670,2034,2,La Academia,11,Suba,Hombre,6,25 a 29,4,Juventud,222
119671,2034,2,La Academia,11,Suba,Hombre,7,30 a 34,5,Adultez,220
119672,2034,2,La Academia,11,Suba,Hombre,8,35 a 39,5,Adultez,361
119673,2034,2,La Academia,11,Suba,Hombre,9,40 a 44,5,Adultez,600
119674,2034,2,La Academia,11,Suba,Hombre,10,45 a 49,5,Adultez,716
119675,2034,2,La Academia,11,Suba,Hombre,11,50 a 54,5,Adultez,576
119676,2034,2,La Academia,11,Suba,Hombre,12,55 a 59,5,Adultez,370
119677,2034,2,La Academia,11,Suba,Hombre,13,60 a 64,6,Vejez,253
119678,2034,2,La Academia,11,Suba,Hombre,14,65 a 69,6,Vejez,117
119679,2034,2,La Academia,11,Suba,Hombre,15,70 a 74,6,Vejez,147
119680,2034,2,La Academia,11,Suba,Hombre,16,75 a 79,6,Vejez,76
119681,2034,2,La Academia,11,Suba,Hombre,17,80 a 84,6,Vejez,40
119682,2034,2,La Academia,11,Suba,Hombre,18,85 y más,6,Vejez,122
119683,2034,2,La Academia,11,Suba,Mujer,1,0 a 4,1,Primera Infancia,362
119684,2034,2,La Academia,11,Suba,Mujer,2,5 a 9,2,Infancia,488
119685,2034,2,La Academia,11,Suba,Mujer,3,10 a 14,2,Infancia,506
119686,2034,2,La Academia,11,Suba,Mujer,4,15 a 19,3,Adolescencia,406
119687,2034,2,La Academia,11,Suba,Mujer,5,20 a 24,4,Juventud,304
119688,2034,2,La Academia,11,Suba,Mujer,6,25 a 29,4,Juventud,224
119689,2034,2,La Academia,11,Suba,Mujer,7,30 a 34,5,Adultez,289
119690,2034,2,La Academia,11,Suba,Mujer,8,35 a 39,5,Adultez,650
119691,2034,2,La Academia,11,Suba,Mujer,9,40 a 44,5,Adultez,867
119692,2034,2,La Academia,11,Suba,Mujer,10,45 a 49,5,Adultez,764
119693,2034,2,La Academia,11,Suba,Mujer,11,50 a 54,5,Adultez,525
119694,2034,2,La Academia,11,Suba,Mujer,12,55 a 59,5,Adultez,401
119695,2034,2,La Academia,11,Suba,Mujer,13,60 a 64,6,Vejez,215
119696,2034,2,La Academia,11,Suba,Mujer,14,65 a 69,6,Vejez,152
119697,2034,2,La Academia,11,Suba,Mujer,15,70 a 74,6,Vejez,171
119698,2034,2,La Academia,11,Suba,Mujer,16,75 a 79,6,Vejez,84
119699,2034,2,La Academia,11,Suba,Mujer,17,80 a 84,6,Vejez,105
119700,2034,2,La Academia,11,Suba,Mujer,18,85 y más,6,Vejez,114
119701,2034,3,Guaymaral,11,Suba,Hombre,1,0 a 4,1,Primera Infancia,30
119702,2034,3,Guaymaral,11,Suba,Hombre,2,5 a 9,2,Infancia,72
119703,2034,3,Guaymaral,11,Suba,Hombre,3,10 a 14,2,Infancia,94
119704,2034,3,Guaymaral,11,Suba,Hombre,4,15 a 19,3,Adolescencia,108
119705,2034,3,Guaymaral,11,Suba,Hombre,5,20 a 24,4,Juventud,78
119706,2034,3,Guaymaral,11,Suba,Hombre,6,25 a 29,4,Juventud,45
119707,2034,3,Guaymaral,11,Suba,Hombre,7,30 a 34,5,Adultez,35
119708,2034,3,Guaymaral,11,Suba,Hombre,8,35 a 39,5,Adultez,30
119709,2034,3,Guaymaral,11,Suba,Hombre,9,40 a 44,5,Adultez,62
119710,2034,3,Guaymaral,11,Suba,Hombre,10,45 a 49,5,Adultez,112
119711,2034,3,Guaymaral,11,Suba,Hombre,11,50 a 54,5,Adultez,132
119712,2034,3,Guaymaral,11,Suba,Hombre,12,55 a 59,5,Adultez,127
119713,2034,3,Guaymaral,11,Suba,Hombre,13,60 a 64,6,Vejez,83
119714,2034,3,Guaymaral,11,Suba,Hombre,14,65 a 69,6,Vejez,60
119715,2034,3,Guaymaral,11,Suba,Hombre,15,70 a 74,6,Vejez,40
119716,2034,3,Guaymaral,11,Suba,Hombre,16,75 a 79,6,Vejez,36
119717,2034,3,Guaymaral,11,Suba,Hombre,17,80 a 84,6,Vejez,12
119718,2034,3,Guaymaral,11,Suba,Hombre,18,85 y más,6,Vejez,45
119719,2034,3,Guaymaral,11,Suba,Mujer,1,0 a 4,1,Primera Infancia,34
119720,2034,3,Guaymaral,11,Suba,Mujer,2,5 a 9,2,Infancia,56
119721,2034,3,Guaymaral,11,Suba,Mujer,3,10 a 14,2,Infancia,75
119722,2034,3,Guaymaral,11,Suba,Mujer,4,15 a 19,3,Adolescencia,74
119723,2034,3,Guaymaral,11,Suba,Mujer,5,20 a 24,4,Juventud,61
119724,2034,3,Guaymaral,11,Suba,Mujer,6,25 a 29,4,Juventud,49
119725,2034,3,Guaymaral,11,Suba,Mujer,7,30 a 34,5,Adultez,35
119726,2034,3,Guaymaral,11,Suba,Mujer,8,35 a 39,5,Adultez,74
119727,2034,3,Guaymaral,11,Suba,Mujer,9,40 a 44,5,Adultez,113
119728,2034,3,Guaymaral,11,Suba,Mujer,10,45 a 49,5,Adultez,161
119729,2034,3,Guaymaral,11,Suba,Mujer,11,50 a 54,5,Adultez,149
119730,2034,3,Guaymaral,11,Suba,Mujer,12,55 a 59,5,Adultez,127
119731,2034,3,Guaymaral,11,Suba,Mujer,13,60 a 64,6,Vejez,53
119732,2034,3,Guaymaral,11,Suba,Mujer,14,65 a 69,6,Vejez,37
119733,2034,3,Guaymaral,11,Suba,Mujer,15,70 a 74,6,Vejez,22
119734,2034,3,Guaymaral,11,Suba,Mujer,16,75 a 79,6,Vejez,22
119735,2034,3,Guaymaral,11,Suba,Mujer,17,80 a 84,6,Vejez,24
119736,2034,3,Guaymaral,11,Suba,Mujer,18,85 y más,6,Vejez,32
119737,2034,17,San Jose De Bavaria,11,Suba,Hombre,1,0 a 4,1,Primera Infancia,567
119738,2034,17,San Jose De Bavaria,11,Suba,Hombre,2,5 a 9,2,Infancia,594
119739,2034,17,San Jose De Bavaria,11,Suba,Hombre,3,10 a 14,2,Infancia,619
119740,2034,17,San Jose De Bavaria,11,Suba,Hombre,4,15 a 19,3,Adolescencia,805
119741,2034,17,San Jose De Bavaria,11,Suba,Hombre,5,20 a 24,4,Juventud,1135
119742,2034,17,San Jose De Bavaria,11,Suba,Hombre,6,25 a 29,4,Juventud,1346
119743,2034,17,San Jose De Bavaria,11,Suba,Hombre,7,30 a 34,5,Adultez,1376
119744,2034,17,San Jose De Bavaria,11,Suba,Hombre,8,35 a 39,5,Adultez,1156
119745,2034,17,San Jose De Bavaria,11,Suba,Hombre,9,40 a 44,5,Adultez,1067
119746,2034,17,San Jose De Bavaria,11,Suba,Hombre,10,45 a 49,5,Adultez,979
119747,2034,17,San Jose De Bavaria,11,Suba,Hombre,11,50 a 54,5,Adultez,1025
119748,2034,17,San Jose De Bavaria,11,Suba,Hombre,12,55 a 59,5,Adultez,1079
119749,2034,17,San Jose De Bavaria,11,Suba,Hombre,13,60 a 64,6,Vejez,1105
119750,2034,17,San Jose De Bavaria,11,Suba,Hombre,14,65 a 69,6,Vejez,1067
119751,2034,17,San Jose De Bavaria,11,Suba,Hombre,15,70 a 74,6,Vejez,956
119752,2034,17,San Jose De Bavaria,11,Suba,Hombre,16,75 a 79,6,Vejez,555
119753,2034,17,San Jose De Bavaria,11,Suba,Hombre,17,80 a 84,6,Vejez,419
119754,2034,17,San Jose De Bavaria,11,Suba,Hombre,18,85 y más,6,Vejez,522
119755,2034,17,San Jose De Bavaria,11,Suba,Mujer,1,0 a 4,1,Primera Infancia,573
119756,2034,17,San Jose De Bavaria,11,Suba,Mujer,2,5 a 9,2,Infancia,577
119757,2034,17,San Jose De Bavaria,11,Suba,Mujer,3,10 a 14,2,Infancia,636
119758,2034,17,San Jose De Bavaria,11,Suba,Mujer,4,15 a 19,3,Adolescencia,712
119759,2034,17,San Jose De Bavaria,11,Suba,Mujer,5,20 a 24,4,Juventud,1072
119760,2034,17,San Jose De Bavaria,11,Suba,Mujer,6,25 a 29,4,Juventud,1334
119761,2034,17,San Jose De Bavaria,11,Suba,Mujer,7,30 a 34,5,Adultez,1313
119762,2034,17,San Jose De Bavaria,11,Suba,Mujer,8,35 a 39,5,Adultez,1209
119763,2034,17,San Jose De Bavaria,11,Suba,Mujer,9,40 a 44,5,Adultez,1150
119764,2034,17,San Jose De Bavaria,11,Suba,Mujer,10,45 a 49,5,Adultez,1283
119765,2034,17,San Jose De Bavaria,11,Suba,Mujer,11,50 a 54,5,Adultez,1431
119766,2034,17,San Jose De Bavaria,11,Suba,Mujer,12,55 a 59,5,Adultez,1440
119767,2034,17,San Jose De Bavaria,11,Suba,Mujer,13,60 a 64,6,Vejez,1290
119768,2034,17,San Jose De Bavaria,11,Suba,Mujer,14,65 a 69,6,Vejez,1211
119769,2034,17,San Jose De Bavaria,11,Suba,Mujer,15,70 a 74,6,Vejez,984
119770,2034,17,San Jose De Bavaria,11,Suba,Mujer,16,75 a 79,6,Vejez,676
119771,2034,17,San Jose De Bavaria,11,Suba,Mujer,17,80 a 84,6,Vejez,503
119772,2034,17,San Jose De Bavaria,11,Suba,Mujer,18,85 y más,6,Vejez,529
119773,2034,18,Britalia,11,Suba,Hombre,1,0 a 4,1,Primera Infancia,2139
119774,2034,18,Britalia,11,Suba,Hombre,2,5 a 9,2,Infancia,1996
119775,2034,18,Britalia,11,Suba,Hombre,3,10 a 14,2,Infancia,1661
119776,2034,18,Britalia,11,Suba,Hombre,4,15 a 19,3,Adolescencia,2087
119777,2034,18,Britalia,11,Suba,Hombre,5,20 a 24,4,Juventud,2551
119778,2034,18,Britalia,11,Suba,Hombre,6,25 a 29,4,Juventud,3535
119779,2034,18,Britalia,11,Suba,Hombre,7,30 a 34,5,Adultez,4383
119780,2034,18,Britalia,11,Suba,Hombre,8,35 a 39,5,Adultez,4264
119781,2034,18,Britalia,11,Suba,Hombre,9,40 a 44,5,Adultez,3727
119782,2034,18,Britalia,11,Suba,Hombre,10,45 a 49,5,Adultez,2840
119783,2034,18,Britalia,11,Suba,Hombre,11,50 a 54,5,Adultez,2564
119784,2034,18,Britalia,11,Suba,Hombre,12,55 a 59,5,Adultez,2430
119785,2034,18,Britalia,11,Suba,Hombre,13,60 a 64,6,Vejez,2090
119786,2034,18,Britalia,11,Suba,Hombre,14,65 a 69,6,Vejez,1964
119787,2034,18,Britalia,11,Suba,Hombre,15,70 a 74,6,Vejez,1724
119788,2034,18,Britalia,11,Suba,Hombre,16,75 a 79,6,Vejez,1194
119789,2034,18,Britalia,11,Suba,Hombre,17,80 a 84,6,Vejez,851
119790,2034,18,Britalia,11,Suba,Hombre,18,85 y más,6,Vejez,815
119791,2034,18,Britalia,11,Suba,Mujer,1,0 a 4,1,Primera Infancia,2031
119792,2034,18,Britalia,11,Suba,Mujer,2,5 a 9,2,Infancia,1831
119793,2034,18,Britalia,11,Suba,Mujer,3,10 a 14,2,Infancia,1582
119794,2034,18,Britalia,11,Suba,Mujer,4,15 a 19,3,Adolescencia,1674
119795,2034,18,Britalia,11,Suba,Mujer,5,20 a 24,4,Juventud,2453
119796,2034,18,Britalia,11,Suba,Mujer,6,25 a 29,4,Juventud,3496
119797,2034,18,Britalia,11,Suba,Mujer,7,30 a 34,5,Adultez,4360
119798,2034,18,Britalia,11,Suba,Mujer,8,35 a 39,5,Adultez,4278
119799,2034,18,Britalia,11,Suba,Mujer,9,40 a 44,5,Adultez,3430
119800,2034,18,Britalia,11,Suba,Mujer,10,45 a 49,5,Adultez,3338
119801,2034,18,Britalia,11,Suba,Mujer,11,50 a 54,5,Adultez,3302
119802,2034,18,Britalia,11,Suba,Mujer,12,55 a 59,5,Adultez,3267
119803,2034,18,Britalia,11,Suba,Mujer,13,60 a 64,6,Vejez,2729
119804,2034,18,Britalia,11,Suba,Mujer,14,65 a 69,6,Vejez,2814
119805,2034,18,Britalia,11,Suba,Mujer,15,70 a 74,6,Vejez,2418
119806,2034,18,Britalia,11,Suba,Mujer,16,75 a 79,6,Vejez,1621
119807,2034,18,Britalia,11,Suba,Mujer,17,80 a 84,6,Vejez,1176
119808,2034,18,Britalia,11,Suba,Mujer,18,85 y más,6,Vejez,1019
119809,2034,19,El Prado,11,Suba,Hombre,1,0 a 4,1,Primera Infancia,1349
119810,2034,19,El Prado,11,Suba,Hombre,2,5 a 9,2,Infancia,1333
119811,2034,19,El Prado,11,Suba,Hombre,3,10 a 14,2,Infancia,1197
119812,2034,19,El Prado,11,Suba,Hombre,4,15 a 19,3,Adolescencia,1537
119813,2034,19,El Prado,11,Suba,Hombre,5,20 a 24,4,Juventud,2109
119814,2034,19,El Prado,11,Suba,Hombre,6,25 a 29,4,Juventud,2706
119815,2034,19,El Prado,11,Suba,Hombre,7,30 a 34,5,Adultez,3008
