DP;DPNOM;DPMP;MPIO;year;area geografica;Poblacion
15;Boyacá;Sativasur;15723;2028;Centros Poblados y Rural Disperso;670
15;Boyacá;Sativasur;15723;2028;Total;977
15;Boyacá;Siachoque;15740;2028;Cabecera Municipal;1.402
15;Boyacá;Siachoque;15740;2028;Centros Poblados y Rural Disperso;5.496
15;Boyacá;Siachoque;15740;2028;Total;6.898
15;Boyacá;Soatá;15753;2028;Cabecera Municipal;6.810
15;Boyacá;Soatá;15753;2028;Centros Poblados y Rural Disperso;2.429
15;Boyacá;Soatá;15753;2028;Total;9.239
15;Boyacá;Socotá;15755;2028;Cabecera Municipal;1.786
15;Boyacá;Socotá;15755;2028;Centros Poblados y Rural Disperso;5.688
15;Boyacá;Socotá;15755;2028;Total;7.474
15;Boyacá;Socha;15757;2028;Cabecera Municipal;4.812
15;Boyacá;Socha;15757;2028;Centros Poblados y Rural Disperso;3.743
15;Boyacá;Socha;15757;2028;Total;8.555
15;Boyacá;Sogamoso;15759;2028;Cabecera Municipal;125.436
15;Boyacá;Sogamoso;15759;2028;Centros Poblados y Rural Disperso;15.303
15;Boyacá;Sogamoso;15759;2028;Total;140.739
15;Boyacá;Somondoco;15761;2028;Cabecera Municipal;773
15;Boyacá;Somondoco;15761;2028;Centros Poblados y Rural Disperso;2.196
15;Boyacá;Somondoco;15761;2028;Total;2.969
15;Boyacá;Sora;15762;2028;Cabecera Municipal;625
15;Boyacá;Sora;15762;2028;Centros Poblados y Rural Disperso;2.558
15;Boyacá;Sora;15762;2028;Total;3.183
15;Boyacá;Sotaquirá;15763;2028;Cabecera Municipal;1.167
15;Boyacá;Sotaquirá;15763;2028;Centros Poblados y Rural Disperso;6.788
15;Boyacá;Sotaquirá;15763;2028;Total;7.955
15;Boyacá;Soracá;15764;2028;Cabecera Municipal;1.842
15;Boyacá;Soracá;15764;2028;Centros Poblados y Rural Disperso;4.381
15;Boyacá;Soracá;15764;2028;Total;6.223
15;Boyacá;Susacón;15774;2028;Cabecera Municipal;725
15;Boyacá;Susacón;15774;2028;Centros Poblados y Rural Disperso;2.057
15;Boyacá;Susacón;15774;2028;Total;2.782
15;Boyacá;Sutamarchán;15776;2028;Cabecera Municipal;2.544
15;Boyacá;Sutamarchán;15776;2028;Centros Poblados y Rural Disperso;3.773
15;Boyacá;Sutamarchán;15776;2028;Total;6.317
15;Boyacá;Sutatenza;15778;2028;Cabecera Municipal;880
15;Boyacá;Sutatenza;15778;2028;Centros Poblados y Rural Disperso;3.299
15;Boyacá;Sutatenza;15778;2028;Total;4.179
15;Boyacá;Tasco;15790;2028;Cabecera Municipal;1.903
15;Boyacá;Tasco;15790;2028;Centros Poblados y Rural Disperso;4.118
15;Boyacá;Tasco;15790;2028;Total;6.021
15;Boyacá;Tenza;15798;2028;Cabecera Municipal;1.151
15;Boyacá;Tenza;15798;2028;Centros Poblados y Rural Disperso;2.330
15;Boyacá;Tenza;15798;2028;Total;3.481
15;Boyacá;Tibaná;15804;2028;Cabecera Municipal;2.046
15;Boyacá;Tibaná;15804;2028;Centros Poblados y Rural Disperso;6.912
15;Boyacá;Tibaná;15804;2028;Total;8.958
15;Boyacá;Tibasosa;15806;2028;Cabecera Municipal;4.971
15;Boyacá;Tibasosa;15806;2028;Centros Poblados y Rural Disperso;8.804
15;Boyacá;Tibasosa;15806;2028;Total;13.775
15;Boyacá;Tinjacá;15808;2028;Cabecera Municipal;979
15;Boyacá;Tinjacá;15808;2028;Centros Poblados y Rural Disperso;2.710
15;Boyacá;Tinjacá;15808;2028;Total;3.689
15;Boyacá;Tipacoque;15810;2028;Cabecera Municipal;989
15;Boyacá;Tipacoque;15810;2028;Centros Poblados y Rural Disperso;2.105
15;Boyacá;Tipacoque;15810;2028;Total;3.094
15;Boyacá;Toca;15814;2028;Cabecera Municipal;4.622
15;Boyacá;Toca;15814;2028;Centros Poblados y Rural Disperso;4.318
15;Boyacá;Toca;15814;2028;Total;8.940
15;Boyacá;Togüí;15816;2028;Cabecera Municipal;788
15;Boyacá;Togüí;15816;2028;Centros Poblados y Rural Disperso;3.640
15;Boyacá;Togüí;15816;2028;Total;4.428
15;Boyacá;Tópaga;15820;2028;Cabecera Municipal;1.220
15;Boyacá;Tópaga;15820;2028;Centros Poblados y Rural Disperso;2.512
15;Boyacá;Tópaga;15820;2028;Total;3.732
15;Boyacá;Tota;15822;2028;Cabecera Municipal;1.028
15;Boyacá;Tota;15822;2028;Centros Poblados y Rural Disperso;4.009
15;Boyacá;Tota;15822;2028;Total;5.037
15;Boyacá;Tununguá;15832;2028;Cabecera Municipal;319
15;Boyacá;Tununguá;15832;2028;Centros Poblados y Rural Disperso;1.230
15;Boyacá;Tununguá;15832;2028;Total;1.549
15;Boyacá;Turmequé;15835;2028;Cabecera Municipal;2.024
15;Boyacá;Turmequé;15835;2028;Centros Poblados y Rural Disperso;3.384
15;Boyacá;Turmequé;15835;2028;Total;5.408
15;Boyacá;Tuta;15837;2028;Cabecera Municipal;2.625
15;Boyacá;Tuta;15837;2028;Centros Poblados y Rural Disperso;5.463
15;Boyacá;Tuta;15837;2028;Total;8.088
15;Boyacá;Tutazá;15839;2028;Cabecera Municipal;226
15;Boyacá;Tutazá;15839;2028;Centros Poblados y Rural Disperso;1.735
15;Boyacá;Tutazá;15839;2028;Total;1.961
15;Boyacá;Úmbita;15842;2028;Cabecera Municipal;1.361
15;Boyacá;Úmbita;15842;2028;Centros Poblados y Rural Disperso;6.350
15;Boyacá;Úmbita;15842;2028;Total;7.711
15;Boyacá;Ventaquemada;15861;2028;Cabecera Municipal;3.317
15;Boyacá;Ventaquemada;15861;2028;Centros Poblados y Rural Disperso;14.209
15;Boyacá;Ventaquemada;15861;2028;Total;17.526
15;Boyacá;Viracachá;15879;2028;Cabecera Municipal;539
15;Boyacá;Viracachá;15879;2028;Centros Poblados y Rural Disperso;2.372
15;Boyacá;Viracachá;15879;2028;Total;2.911
15;Boyacá;Zetaquira;15897;2028;Cabecera Municipal;1.406
15;Boyacá;Zetaquira;15897;2028;Centros Poblados y Rural Disperso;3.344
15;Boyacá;Zetaquira;15897;2028;Total;4.750
17;Caldas;Manizales;17001;2028;Cabecera Municipal;457.219
17;Caldas;Manizales;17001;2028;Centros Poblados y Rural Disperso;25.131
17;Caldas;Manizales;17001;2028;Total;482.350
17;Caldas;Aguadas;17013;2028;Cabecera Municipal;11.998
17;Caldas;Aguadas;17013;2028;Centros Poblados y Rural Disperso;9.845
17;Caldas;Aguadas;17013;2028;Total;21.843
17;Caldas;Anserma;17042;2028;Cabecera Municipal;22.385
17;Caldas;Anserma;17042;2028;Centros Poblados y Rural Disperso;14.751
17;Caldas;Anserma;17042;2028;Total;37.136
17;Caldas;Aranzazu;17050;2028;Cabecera Municipal;7.394
17;Caldas;Aranzazu;17050;2028;Centros Poblados y Rural Disperso;3.323
17;Caldas;Aranzazu;17050;2028;Total;10.717
17;Caldas;Belalcázar;17088;2028;Cabecera Municipal;4.931
17;Caldas;Belalcázar;17088;2028;Centros Poblados y Rural Disperso;5.249
17;Caldas;Belalcázar;17088;2028;Total;10.180
17;Caldas;Chinchiná;17174;2028;Cabecera Municipal;44.493
17;Caldas;Chinchiná;17174;2028;Centros Poblados y Rural Disperso;5.291
17;Caldas;Chinchiná;17174;2028;Total;49.784
17;Caldas;Filadelfia;17272;2028;Cabecera Municipal;4.171
17;Caldas;Filadelfia;17272;2028;Centros Poblados y Rural Disperso;6.433
17;Caldas;Filadelfia;17272;2028;Total;10.604
17;Caldas;La Dorada;17380;2028;Cabecera Municipal;62.623
17;Caldas;La Dorada;17380;2028;Centros Poblados y Rural Disperso;8.140
17;Caldas;La Dorada;17380;2028;Total;70.763
17;Caldas;La Merced;17388;2028;Cabecera Municipal;2.312
17;Caldas;La Merced;17388;2028;Centros Poblados y Rural Disperso;3.198
17;Caldas;La Merced;17388;2028;Total;5.510
17;Caldas;Manzanares;17433;2028;Cabecera Municipal;11.311
17;Caldas;Manzanares;17433;2028;Centros Poblados y Rural Disperso;6.891
17;Caldas;Manzanares;17433;2028;Total;18.202
17;Caldas;Marmato;17442;2028;Cabecera Municipal;1.537
17;Caldas;Marmato;17442;2028;Centros Poblados y Rural Disperso;7.769
17;Caldas;Marmato;17442;2028;Total;9.306
17;Caldas;Marquetalia;17444;2028;Cabecera Municipal;7.161
17;Caldas;Marquetalia;17444;2028;Centros Poblados y Rural Disperso;6.299
17;Caldas;Marquetalia;17444;2028;Total;13.460
17;Caldas;Marulanda;17446;2028;Cabecera Municipal;949
17;Caldas;Marulanda;17446;2028;Centros Poblados y Rural Disperso;1.697
17;Caldas;Marulanda;17446;2028;Total;2.646
17;Caldas;Neira;17486;2028;Cabecera Municipal;12.866
17;Caldas;Neira;17486;2028;Centros Poblados y Rural Disperso;8.477
17;Caldas;Neira;17486;2028;Total;21.343
17;Caldas;Norcasia;17495;2028;Cabecera Municipal;4.317
17;Caldas;Norcasia;17495;2028;Centros Poblados y Rural Disperso;1.796
17;Caldas;Norcasia;17495;2028;Total;6.113
17;Caldas;Pácora;17513;2028;Cabecera Municipal;8.240
17;Caldas;Pácora;17513;2028;Centros Poblados y Rural Disperso;7.245
17;Caldas;Pácora;17513;2028;Total;15.485
17;Caldas;Palestina;17524;2028;Cabecera Municipal;5.946
17;Caldas;Palestina;17524;2028;Centros Poblados y Rural Disperso;9.860
17;Caldas;Palestina;17524;2028;Total;15.806
17;Caldas;Pensilvania;17541;2028;Cabecera Municipal;9.062
17;Caldas;Pensilvania;17541;2028;Centros Poblados y Rural Disperso;11.174
17;Caldas;Pensilvania;17541;2028;Total;20.236
17;Caldas;Riosucio;17614;2028;Cabecera Municipal;20.951
17;Caldas;Riosucio;17614;2028;Centros Poblados y Rural Disperso;30.658
17;Caldas;Riosucio;17614;2028;Total;51.609
17;Caldas;Risaralda;17616;2028;Cabecera Municipal;5.026
17;Caldas;Risaralda;17616;2028;Centros Poblados y Rural Disperso;5.953
17;Caldas;Risaralda;17616;2028;Total;10.979
17;Caldas;Salamina;17653;2028;Cabecera Municipal;11.895
17;Caldas;Salamina;17653;2028;Centros Poblados y Rural Disperso;7.041
17;Caldas;Salamina;17653;2028;Total;18.936
17;Caldas;Samaná;17662;2028;Cabecera Municipal;7.422
17;Caldas;Samaná;17662;2028;Centros Poblados y Rural Disperso;13.367
17;Caldas;Samaná;17662;2028;Total;20.789
17;Caldas;San José;17665;2028;Cabecera Municipal;1.581
17;Caldas;San José;17665;2028;Centros Poblados y Rural Disperso;3.334
17;Caldas;San José;17665;2028;Total;4.915
17;Caldas;Supía;17777;2028;Cabecera Municipal;16.615
17;Caldas;Supía;17777;2028;Centros Poblados y Rural Disperso;15.488
17;Caldas;Supía;17777;2028;Total;32.103
17;Caldas;Victoria;17867;2028;Cabecera Municipal;5.221
17;Caldas;Victoria;17867;2028;Centros Poblados y Rural Disperso;5.819
17;Caldas;Victoria;17867;2028;Total;11.040
17;Caldas;Villamaría;17873;2028;Cabecera Municipal;67.585
17;Caldas;Villamaría;17873;2028;Centros Poblados y Rural Disperso;8.314
17;Caldas;Villamaría;17873;2028;Total;75.899
17;Caldas;Viterbo;17877;2028;Cabecera Municipal;10.732
17;Caldas;Viterbo;17877;2028;Centros Poblados y Rural Disperso;1.720
17;Caldas;Viterbo;17877;2028;Total;12.452
18;Caquetá;Florencia;18001;2028;Cabecera Municipal;168.511
18;Caquetá;Florencia;18001;2028;Centros Poblados y Rural Disperso;23.994
18;Caquetá;Florencia;18001;2028;Total;192.505
18;Caquetá;Albania;18029;2028;Cabecera Municipal;2.302
18;Caquetá;Albania;18029;2028;Centros Poblados y Rural Disperso;2.585
18;Caquetá;Albania;18029;2028;Total;4.887
18;Caquetá;Belén de Los Andaquíes;18094;2028;Cabecera Municipal;7.022
18;Caquetá;Belén de Los Andaquíes;18094;2028;Centros Poblados y Rural Disperso;4.433
18;Caquetá;Belén de Los Andaquíes;18094;2028;Total;11.455
18;Caquetá;Cartagena del Chairá;18150;2028;Cabecera Municipal;16.929
18;Caquetá;Cartagena del Chairá;18150;2028;Centros Poblados y Rural Disperso;16.062
18;Caquetá;Cartagena del Chairá;18150;2028;Total;32.991
18;Caquetá;Curillo;18205;2028;Cabecera Municipal;5.387
18;Caquetá;Curillo;18205;2028;Centros Poblados y Rural Disperso;2.428
18;Caquetá;Curillo;18205;2028;Total;7.815
18;Caquetá;El Doncello;18247;2028;Cabecera Municipal;13.700
18;Caquetá;El Doncello;18247;2028;Centros Poblados y Rural Disperso;6.200
18;Caquetá;El Doncello;18247;2028;Total;19.900
18;Caquetá;El Paujíl;18256;2028;Cabecera Municipal;9.260
18;Caquetá;El Paujíl;18256;2028;Centros Poblados y Rural Disperso;9.821
18;Caquetá;El Paujíl;18256;2028;Total;19.081
18;Caquetá;La Montañita;18410;2028;Cabecera Municipal;2.841
18;Caquetá;La Montañita;18410;2028;Centros Poblados y Rural Disperso;12.766
18;Caquetá;La Montañita;18410;2028;Total;15.607
18;Caquetá;Milán;18460;2028;Cabecera Municipal;1.139
18;Caquetá;Milán;18460;2028;Centros Poblados y Rural Disperso;9.215
18;Caquetá;Milán;18460;2028;Total;10.354
18;Caquetá;Morelia;18479;2028;Cabecera Municipal;2.040
18;Caquetá;Morelia;18479;2028;Centros Poblados y Rural Disperso;1.770
18;Caquetá;Morelia;18479;2028;Total;3.810
18;Caquetá;Puerto Rico;18592;2028;Cabecera Municipal;15.131
18;Caquetá;Puerto Rico;18592;2028;Centros Poblados y Rural Disperso;12.420
18;Caquetá;Puerto Rico;18592;2028;Total;27.551
18;Caquetá;San José del Fragua;18610;2028;Cabecera Municipal;6.674
18;Caquetá;San José del Fragua;18610;2028;Centros Poblados y Rural Disperso;6.659
18;Caquetá;San José del Fragua;18610;2028;Total;13.333
18;Caquetá;San Vicente del Caguán;18753;2028;Cabecera Municipal;24.647
18;Caquetá;San Vicente del Caguán;18753;2028;Centros Poblados y Rural Disperso;28.335
18;Caquetá;San Vicente del Caguán;18753;2028;Total;52.982
18;Caquetá;Solano;18756;2028;Cabecera Municipal;2.678
18;Caquetá;Solano;18756;2028;Centros Poblados y Rural Disperso;8.166
18;Caquetá;Solano;18756;2028;Total;10.844
18;Caquetá;Solita;18785;2028;Cabecera Municipal;3.800
18;Caquetá;Solita;18785;2028;Centros Poblados y Rural Disperso;2.636
18;Caquetá;Solita;18785;2028;Total;6.436
18;Caquetá;Valparaíso;18860;2028;Cabecera Municipal;2.379
18;Caquetá;Valparaíso;18860;2028;Centros Poblados y Rural Disperso;4.871
18;Caquetá;Valparaíso;18860;2028;Total;7.250
19;Cauca;Popayán;19001;2028;Cabecera Municipal;295.071
19;Cauca;Popayán;19001;2028;Centros Poblados y Rural Disperso;66.126
19;Cauca;Popayán;19001;2028;Total;361.197
19;Cauca;Almaguer;19022;2028;Cabecera Municipal;941
19;Cauca;Almaguer;19022;2028;Centros Poblados y Rural Disperso;17.368
19;Cauca;Almaguer;19022;2028;Total;18.309
19;Cauca;Argelia;19050;2028;Cabecera Municipal;2.466
19;Cauca;Argelia;19050;2028;Centros Poblados y Rural Disperso;25.728
19;Cauca;Argelia;19050;2028;Total;28.194
19;Cauca;Balboa;19075;2028;Cabecera Municipal;5.510
19;Cauca;Balboa;19075;2028;Centros Poblados y Rural Disperso;17.364
19;Cauca;Balboa;19075;2028;Total;22.874
19;Cauca;Bolívar;19100;2028;Cabecera Municipal;4.115
19;Cauca;Bolívar;19100;2028;Centros Poblados y Rural Disperso;33.655
19;Cauca;Bolívar;19100;2028;Total;37.770
19;Cauca;Buenos Aires;19110;2028;Cabecera Municipal;763
19;Cauca;Buenos Aires;19110;2028;Centros Poblados y Rural Disperso;32.826
19;Cauca;Buenos Aires;19110;2028;Total;33.589
19;Cauca;Cajibío;19130;2028;Cabecera Municipal;1.773
19;Cauca;Cajibío;19130;2028;Centros Poblados y Rural Disperso;46.335
19;Cauca;Cajibío;19130;2028;Total;48.108
19;Cauca;Caldono;19137;2028;Cabecera Municipal;1.691
19;Cauca;Caldono;19137;2028;Centros Poblados y Rural Disperso;44.502
19;Cauca;Caldono;19137;2028;Total;46.193
19;Cauca;Caloto;19142;2028;Cabecera Municipal;5.038
19;Cauca;Caloto;19142;2028;Centros Poblados y Rural Disperso;26.241
19;Cauca;Caloto;19142;2028;Total;31.279
19;Cauca;Corinto;19212;2028;Cabecera Municipal;13.325
19;Cauca;Corinto;19212;2028;Centros Poblados y Rural Disperso;14.434
19;Cauca;Corinto;19212;2028;Total;27.759
19;Cauca;El Tambo;19256;2028;Cabecera Municipal;2.444
19;Cauca;El Tambo;19256;2028;Centros Poblados y Rural Disperso;57.043
19;Cauca;El Tambo;19256;2028;Total;59.487
19;Cauca;Florencia;19290;2028;Cabecera Municipal;1.107
19;Cauca;Florencia;19290;2028;Centros Poblados y Rural Disperso;4.057
19;Cauca;Florencia;19290;2028;Total;5.164
19;Cauca;Guachené;19300;2028;Cabecera Municipal;6.436
19;Cauca;Guachené;19300;2028;Centros Poblados y Rural Disperso;14.008
19;Cauca;Guachené;19300;2028;Total;20.444
19;Cauca;Guapi;19318;2028;Cabecera Municipal;15.005
19;Cauca;Guapi;19318;2028;Centros Poblados y Rural Disperso;15.223
19;Cauca;Guapi;19318;2028;Total;30.228
19;Cauca;Inzá;19355;2028;Cabecera Municipal;818
19;Cauca;Inzá;19355;2028;Centros Poblados y Rural Disperso;28.055
19;Cauca;Inzá;19355;2028;Total;28.873
19;Cauca;Jambaló;19364;2028;Cabecera Municipal;1.754
19;Cauca;Jambaló;19364;2028;Centros Poblados y Rural Disperso;18.011
19;Cauca;Jambaló;19364;2028;Total;19.765
19;Cauca;La Sierra;19392;2028;Cabecera Municipal;1.729
19;Cauca;La Sierra;19392;2028;Centros Poblados y Rural Disperso;9.872
19;Cauca;La Sierra;19392;2028;Total;11.601
19;Cauca;La Vega;19397;2028;Cabecera Municipal;637
19;Cauca;La Vega;19397;2028;Centros Poblados y Rural Disperso;23.645
19;Cauca;La Vega;19397;2028;Total;24.282
19;Cauca;López de Micay;19418;2028;Cabecera Municipal;1.706
19;Cauca;López de Micay;19418;2028;Centros Poblados y Rural Disperso;18.312
19;Cauca;López de Micay;19418;2028;Total;20.018
19;Cauca;Mercaderes;19450;2028;Cabecera Municipal;6.707
19;Cauca;Mercaderes;19450;2028;Centros Poblados y Rural Disperso;21.051
19;Cauca;Mercaderes;19450;2028;Total;27.758
19;Cauca;Miranda;19455;2028;Cabecera Municipal;18.407
19;Cauca;Miranda;19455;2028;Centros Poblados y Rural Disperso;14.407
19;Cauca;Miranda;19455;2028;Total;32.814
19;Cauca;Morales;19473;2028;Cabecera Municipal;2.193
19;Cauca;Morales;19473;2028;Centros Poblados y Rural Disperso;45.082
19;Cauca;Morales;19473;2028;Total;47.275
19;Cauca;Padilla;19513;2028;Cabecera Municipal;4.641
19;Cauca;Padilla;19513;2028;Centros Poblados y Rural Disperso;6.046
19;Cauca;Padilla;19513;2028;Total;10.687
19;Cauca;Páez;19517;2028;Cabecera Municipal;2.366
19;Cauca;Páez;19517;2028;Centros Poblados y Rural Disperso;53.570
19;Cauca;Páez;19517;2028;Total;55.936
19;Cauca;Patía;19532;2028;Cabecera Municipal;14.100
19;Cauca;Patía;19532;2028;Centros Poblados y Rural Disperso;25.835
19;Cauca;Patía;19532;2028;Total;39.935
19;Cauca;Piamonte;19533;2028;Cabecera Municipal;2.248
19;Cauca;Piamonte;19533;2028;Centros Poblados y Rural Disperso;7.971
19;Cauca;Piamonte;19533;2028;Total;10.219
19;Cauca;Piendamó - Tunía;19548;2028;Cabecera Municipal;14.179
19;Cauca;Piendamó - Tunía;19548;2028;Centros Poblados y Rural Disperso;28.968
19;Cauca;Piendamó - Tunía;19548;2028;Total;43.147
19;Cauca;Puerto Tejada;19573;2028;Cabecera Municipal;37.377
19;Cauca;Puerto Tejada;19573;2028;Centros Poblados y Rural Disperso;6.438
19;Cauca;Puerto Tejada;19573;2028;Total;43.815
19;Cauca;Puracé;19585;2028;Cabecera Municipal;1.486
19;Cauca;Puracé;19585;2028;Centros Poblados y Rural Disperso;16.849
19;Cauca;Puracé;19585;2028;Total;18.335
19;Cauca;Rosas;19622;2028;Cabecera Municipal;998
19;Cauca;Rosas;19622;2028;Centros Poblados y Rural Disperso;11.360
19;Cauca;Rosas;19622;2028;Total;12.358
19;Cauca;San Sebastián;19693;2028;Cabecera Municipal;470
19;Cauca;San Sebastián;19693;2028;Centros Poblados y Rural Disperso;10.275
19;Cauca;San Sebastián;19693;2028;Total;10.745
19;Cauca;Santander de Quilichao;19698;2028;Cabecera Municipal;61.692
19;Cauca;Santander de Quilichao;19698;2028;Centros Poblados y Rural Disperso;73.401
19;Cauca;Santander de Quilichao;19698;2028;Total;135.093
19;Cauca;Santa Rosa;19701;2028;Cabecera Municipal;572
19;Cauca;Santa Rosa;19701;2028;Centros Poblados y Rural Disperso;4.719
19;Cauca;Santa Rosa;19701;2028;Total;5.291
